stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,mean_leverage_gate,q95_leverage_gate,std_leverage_gate,mean_effective_leverage,gate_gross_mae,fraction_at_position_cap,mean_direction_entropy,total_actions,update_count
pretrain,,1,0.10781554750319804,0.15,126898.9625676911,1.1099182021682592,1.7027168863978188,0.08679662132657451,1.2671450367197394,0.0,0.13357251835986972,0.36128005385398865,0.53429004487892,0.8536030977964402,0.21049661666105188,0.5342900734394789,5.534717016179395e-08,0.0,1.1277458220720291,24,0
pretrain,,2,-0.20382341562274642,0.1497,90325.25331945748,1.0800335015804963,1.5365904473071228,0.08059443185398858,1.2456918155020547,0.0,0.12284590775102733,0.4014128797820636,0.49138360874106485,0.7820903301239013,0.18212424457691107,0.4913836310041093,6.85630809349469e-08,0.0,1.135283187031746,48,0
pretrain,,3,0.07559341846183883,0.1494006,121160.3065350887,1.07875856121366,1.561870648795449,0.08254480589552253,1.27907827993234,0.0,0.13953913996617,0.38656366190740044,0.5581565449635187,0.8557772934436797,0.1996995335079991,0.5581565598646799,4.6832220842082016e-08,0.0,1.1311927288770676,72,0
pretrain,,4,-0.41944621510978664,0.1491017988,75642.558940808,1.042099010971107,1.5158572280377947,0.08119926239226971,1.2541841928891484,0.0,0.12709209644457417,0.40678392350673676,0.5083683754007021,0.8619190126657482,0.20140879729097919,0.5083683857782966,4.665482609504205e-08,0.0,1.1307875712712605,96,0
pretrain,,5,-0.09123523914907239,0.1488035952024,99813.5079702522,1.0328162041209679,1.476841261705705,0.07447236202141816,1.2343326459550077,0.0,0.11716632297750386,0.4257110836250441,0.46866529000302154,0.7872627556324004,0.2072803886541046,0.4686652919100154,5.423845284013851e-08,0.0,1.1313221355279286,120,0
pretrain,,6,-0.3463277257063927,0.1485059880119952,80583.07936110579,1.1465891877482493,1.6209967284009297,0.08781034879341444,1.275600626000336,0.0,0.13780031300016815,0.425524357174124,0.5512012311567863,0.8048173129558561,0.16518393475287646,0.5512012520006725,6.448300106839018e-08,0.0,1.1310316274563472,144,17
pretrain,,7,0.1743799904054954,0.14820897603597122,136676.37827694757,0.9978894432919002,1.3706519460133482,0.07830390363390795,1.2402579363524204,0.0,0.12012896817621022,0.36912792548537254,0.4805158693343401,0.7876929372549056,0.19263498808161236,0.48051587270484086,3.8672061275502045e-08,0.0,1.1348999291658401,168,41
pretrain,,8,-0.16757926462541387,0.14791255808389928,93584.38486136262,1.1580929373915874,1.532254256982251,0.08252077586251914,1.249966619320081,0.0,0.12498330966004038,0.37469471671751564,0.4999332092702389,0.8392899364233015,0.22282592766259737,0.49993323864016154,4.8639430168713936e-08,0.0,1.1289858967065811,192,65
pretrain,,9,0.1508321493796434,0.14761673296773145,133486.58559568474,1.0899047672819793,1.5130112535016853,0.08335742075600193,1.2530294900449614,0.0,0.1265147450224807,0.40726063320679323,0.506058972949783,0.7954497069120406,0.20662911166467093,0.5060589800899228,5.512542661234576e-08,0.0,1.1252997318903606,216,89
pretrain,,10,0.18167662562341924,0.14732149950179602,138869.0284610444,1.0696076501473017,1.4668336732964484,0.08185033599521861,1.237177986801336,0.0,0.11858899340066793,0.37928029469081337,0.4743559357399742,0.7988791793584823,0.20889595450742077,0.47435597360267173,6.056922891017891e-08,0.0,1.1314194550116856,240,113
pretrain,,11,0.22887691108750285,0.1470268565027924,148741.2412336334,1.0146315651991866,1.458307125401719,0.08234549514118887,1.2257653795448797,0.0,0.11288268977243987,0.3676977721708161,0.45153073656062287,0.8326134979724883,0.22073736613741243,0.4515307590897594,5.383931452514664e-08,0.0,1.1286189208428066,264,137
pretrain,,12,-0.13706117251669736,0.14673280278978681,96579.28056353235,0.9875020637587841,1.4343494983157556,0.08470200113584044,1.215485385203335,0.0,0.10774269260166747,0.3534741002534117,0.4309707440746327,0.7070500046014786,0.17804052336945075,0.43097077040666987,6.207708450981879e-08,0.0,1.1348711053530376,288,161
pretrain,,13,-0.36679105563597164,0.14643933718420726,78980.90930618873,1.0936498578558795,1.4370566522630226,0.08388525441923533,1.2648521299762208,0.0,0.1324260649881104,0.430242803479944,0.5297042500848571,0.8090518951416016,0.22232448823603887,0.5297042599524416,5.332930458346041e-08,0.0,1.1273516714572906,312,185
pretrain,,14,-0.1138913825407707,0.14614645850983884,98019.70086960892,1.1342537260003498,1.5448818021047095,0.07807359163863041,1.2211158921875593,0.0,0.11055794609377961,0.4347978883555957,0.442231768121322,0.7717886537313459,0.19092621493957423,0.4422317843751183,6.11346747114716e-08,0.0,1.1265046447515488,336,209
pretrain,,15,-0.006582091856303415,0.14585416559281916,109875.26472675073,1.1081190130117913,1.4570835010431578,0.0803826187076413,1.2218417701577502,0.0,0.1109208850788751,0.4145797075969832,0.4436835212012132,0.8769109427928923,0.2210630855953119,0.44368354031550034,4.94487938373922e-08,0.0,1.1271798014640808,360,233
pretrain,,16,-0.05365023059571022,0.14556245726163353,104451.39993549853,1.0815390258765432,1.5851509841367581,0.08022264927590046,1.3038387124071873,0.0,0.15191935620359368,0.37896730857236044,0.6076773976286253,0.8869029223918915,0.215103115979279,0.6076774248143746,5.698807178008044e-08,0.0,1.1282608956098557,384,257
pretrain,,17,-0.12762471670260775,0.14527133234711026,97665.2418226132,1.115830359992286,1.645673516749106,0.08643249509648371,1.2855568552123648,0.0,0.14277842760618245,0.41425563980426106,0.5711136957009634,0.8705444514751434,0.21952542515789447,0.5711137104247297,5.2863643277648954e-08,0.0,1.1273270348707836,408,281
pretrain,,18,-0.20089007977644466,0.144980789682416,90827.59180300885,1.1489955900416928,1.7481409851531409,0.08325254644625382,1.2496145660323756,0.0,0.12480728301618782,0.46575251540967394,0.49922910146415234,0.8148750394582748,0.22139577136860122,0.4992291320647513,5.889506563920103e-08,0.0,1.1271882802248,432,305
