update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,entropy_temperature,stage,episode,step,pass
100,0.06804591417312622,0.24200302362442017,-0.1993761658668518,-0.1939430683851242,-0.20750494301319122,0.021433861926198006,0.18245501816272736,0.09706295281648636,pretrain,10,11,
200,0.06870860606431961,0.23926770687103271,-0.22054597735404968,-0.2278493195772171,-0.19218944013118744,0.01605084165930748,0.47172239422798157,0.09413634240627289,pretrain,14,15,
300,0.06641505658626556,0.16104008257389069,-0.16794535517692566,-0.17244023084640503,-0.163303405046463,0.014181554317474365,0.13372702896595,0.09127327054738998,pretrain,18,19,
400,0.06373031437397003,0.08912202715873718,-0.14043934643268585,-0.140552818775177,-0.13399621844291687,0.011558139696717262,0.09418591856956482,0.08845186233520508,pretrain,22,23,
500,0.0663202702999115,0.043914876878261566,-0.07542123645544052,-0.09444738924503326,-0.08870813250541687,0.02041950821876526,0.14780348539352417,0.08569040894508362,pretrain,27,3,
600,0.045401860028505325,-0.04821069538593292,-0.017485780641436577,-0.01900184527039528,-0.0262850821018219,0.009855331853032112,0.1058923602104187,0.08299344778060913,pretrain,31,7,
700,0.046233225613832474,-0.07820771634578705,0.01503825280815363,0.010185591876506805,0.014324687421321869,0.00914907455444336,0.06549882143735886,0.08036106824874878,pretrain,35,11,
800,0.04365117847919464,-0.15916308760643005,0.06888128072023392,0.06923891603946686,0.0874742791056633,0.008461497724056244,0.23345090448856354,0.07779452204704285,pretrain,39,15,
900,0.04295828565955162,-0.20211124420166016,0.11005247384309769,0.12627151608467102,0.12396420538425446,0.01637904718518257,0.10964591801166534,0.07529214024543762,pretrain,43,19,
1000,0.03495372086763382,-0.30280035734176636,0.21339233219623566,0.1852365881204605,0.20348452031612396,0.0281557347625494,0.1914084255695343,0.07286418974399567,pretrain,47,23,
1100,0.03980583697557449,-0.3654438257217407,0.24009135365486145,0.25655919313430786,0.2514699697494507,0.016546236351132393,0.1059584692120552,0.07048515975475311,pretrain,52,3,
1200,0.04887627065181732,-0.48929762840270996,0.3251791000366211,0.33218538761138916,0.33836233615875244,0.009630825370550156,0.12659896910190582,0.06817863136529922,pretrain,56,7,
1300,0.049275439232587814,-0.5608892440795898,0.4221515953540802,0.4246208667755127,0.3824753165245056,0.00903036817908287,0.5072112679481506,0.06594303250312805,pretrain,60,11,
1400,0.059690069407224655,-0.6447988748550415,0.4948524236679077,0.5039554238319397,0.4835447072982788,0.01620364561676979,0.22979548573493958,0.06377538293600082,pretrain,64,15,
1500,0.06240009889006615,-0.7033807039260864,0.5357569456100464,0.5347117781639099,0.5569138526916504,0.021294575184583664,0.3046949803829193,0.06167324259877205,pretrain,68,19,
1600,0.05728929489850998,-0.7199912071228027,0.5462639331817627,0.5440229773521423,0.5714680552482605,0.029383808374404907,0.8555145263671875,0.05963778868317604,pretrain,72,23,
1700,0.03224451094865799,-0.8123859763145447,0.640216588973999,0.671663761138916,0.6199487447738647,0.03786194324493408,0.7164302468299866,0.05766644328832626,pretrain,77,3,
1800,0.04661211371421814,-0.8744900226593018,0.6938637495040894,0.7030198574066162,0.7202706336975098,0.029772832989692688,0.4692692458629608,0.055755190551280975,pretrain,81,7,
1900,0.030123569071292877,-0.894409716129303,0.7156100273132324,0.714268684387207,0.7412117719650269,0.029403604567050934,0.5632207989692688,0.053904272615909576,pretrain,85,11,
2000,0.02851230278611183,-0.9365708827972412,0.7896891832351685,0.763537585735321,0.7861850261688232,0.03693495690822601,0.7629820704460144,0.05211670696735382,pretrain,89,15,
2100,0.026787500828504562,-1.014042854309082,0.8293408155441284,0.8411688804626465,0.8503715991973877,0.028270447626709938,0.5454533100128174,0.05038876831531525,pretrain,93,19,
2200,0.02990635670721531,-1.074690341949463,0.8864234685897827,0.8934143781661987,0.9053922295570374,0.02572440914809704,0.27558574080467224,0.04871295765042305,pretrain,97,23,
2300,0.024838000535964966,-1.1658811569213867,0.9746947288513184,0.9742612838745117,0.9734854698181152,0.025192812085151672,0.24279509484767914,0.04709389805793762,pretrain,102,3,
2400,0.022344056516885757,-1.1237359046936035,0.9576411843299866,0.9483224153518677,0.9736003279685974,0.027545565739274025,0.6670981049537659,0.045527536422014236,pretrain,106,7,
2500,0.023487385362386703,-1.2401812076568604,1.0593187808990479,1.0520877838134766,1.0612127780914307,0.024953383952379227,0.28686198592185974,0.0440172404050827,pretrain,110,11,
2600,0.0228583887219429,-1.37477707862854,1.1730843782424927,1.1816737651824951,1.1853985786437988,0.026737214997410774,0.4833816587924957,0.04255909100174904,pretrain,114,15,
2700,0.021964281797409058,-1.4460201263427734,1.2600458860397339,1.2537949085235596,1.2282600402832031,0.025947771966457367,0.831953763961792,0.041146621108055115,pretrain,118,19,
