scope,source_id,evidence_class,canonical_strategy_id,strategy_id,window_id,transaction_cost_bps_one_way,annual_short_borrow_percent,annual_cash_borrow_percent,observations,elapsed_years,total_return,cagr,annualized_volatility,max_drawdown,annualized_certainty_equivalent_return
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,0,0,22,1.8383561643835618,0.5139197934388948,0.2530532229567317,0.1661675218607014,0.08778348446892226,0.23821218253108323
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,0,2,22,1.8383561643835618,0.5139197934388948,0.2530532229567317,0.1661675218607014,0.08778348446892226,0.23821218253108323
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,0,5,22,1.8383561643835618,0.5139197934388948,0.2530532229567317,0.1661675218607014,0.08778348446892226,0.23821218253108323
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,0,10,22,1.8383561643835618,0.5139197934388948,0.2530532229567317,0.1661675218607014,0.08778348446892226,0.23821218253108323
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,3,0,22,1.8383561643835618,0.5120611626994425,0.25221617230119264,0.16615853598466881,0.08803795903804401,0.23738497117521118
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,3,2,22,1.8383561643835618,0.5120611626994425,0.25221617230119264,0.16615853598466881,0.08803795903804401,0.23738497117521118
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,3,5,22,1.8383561643835618,0.5120611626994425,0.25221617230119264,0.16615853598466881,0.08803795903804401,0.23738497117521118
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,3,10,22,1.8383561643835618,0.5120611626994425,0.25221617230119264,0.16615853598466881,0.08803795903804401,0.23738497117521118
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,6,0,22,1.8383561643835618,0.5102048137904034,0.25137968080290873,0.16614955111024057,0.0882923626182005,0.23655831235079594
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,6,2,22,1.8383561643835618,0.5102048137904034,0.25137968080290873,0.16614955111024057,0.0882923626182005,0.23655831235079594
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,6,5,22,1.8383561643835618,0.5102048137904034,0.25137968080290873,0.16614955111024057,0.0882923626182005,0.23655831235079594
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,6,10,22,1.8383561643835618,0.5102048137904034,0.25137968080290873,0.16614955111024057,0.0882923626182005,0.23655831235079594
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,10,0,22,1.8383561643835618,0.5077332265842447,0.25026522795981276,0.16613757283552505,0.0886314569986908,0.2354569594405611
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,10,2,22,1.8383561643835618,0.5077332265842447,0.25026522795981276,0.16613757283552505,0.0886314569986908,0.2354569594405611
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,10,5,22,1.8383561643835618,0.5077332265842447,0.25026522795981276,0.16613757283552505,0.0886314569986908,0.2354569594405611
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,0,10,10,22,1.8383561643835618,0.5077332265842447,0.25026522795981276,0.16613757283552505,0.0886314569986908,0.2354569594405611
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,0,0,22,1.8383561643835618,0.5107516812846598,0.2516261540850355,0.16613548537552797,0.08794420413568393,0.23680493790075263
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,0,2,22,1.8383561643835618,0.5107516812846598,0.2516261540850355,0.16613548537552797,0.08794420413568393,0.23680493790075263
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,0,5,22,1.8383561643835618,0.5107516812846598,0.2516261540850355,0.16613548537552797,0.08794420413568393,0.23680493790075263
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,0,10,22,1.8383561643835618,0.5107516812846598,0.2516261540850355,0.16613548537552797,0.08794420413568393,0.23680493790075263
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,3,0,22,1.8383561643835618,0.5088969400185241,0.25079005672414856,0.16612649638469093,0.08819863386998028,0.2359786675602702
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5088969400185241,0.25079005672414856,0.16612649638469093,0.08819863386998028,0.2359786675602702
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,3,5,22,1.8383561643835618,0.5088969400185241,0.25079005672414856,0.16612649638469093,0.08819863386998028,0.2359786675602702
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,3,10,22,1.8383561643835618,0.5088969400185241,0.25079005672414856,0.16612649638469093,0.08819863386998028,0.2359786675602702
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,6,0,22,1.8383561643835618,0.5070444758077135,0.2499545178837057,0.16611750839598222,0.08845299262781936,0.23515294912211382
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,6,2,22,1.8383561643835618,0.5070444758077135,0.2499545178837057,0.16611750839598222,0.08845299262781936,0.23515294912211382
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,6,5,22,1.8383561643835618,0.5070444758077135,0.2499545178837057,0.16611750839598222,0.08845299262781936,0.23515294912211382
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,6,10,22,1.8383561643835618,0.5070444758077135,0.2499545178837057,0.16611750839598222,0.08845299262781936,0.23515294912211382
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,10,0,22,1.8383561643835618,0.5045780607814161,0.2488413342612079,0.16610552596970804,0.08879202726466828,0.23405284908230528
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full__seed_20261001,a2c_lstm_full__seed_20261001,locked_oos_v1,10,10,2,22,1.8383561643835618,0.5045780607814161,0.2488413342612079,0.16610552596970804,0.08879202726466828,0.23405284908230528
