scope,source_id,evidence_class,canonical_strategy_id,strategy_id,window_id,transaction_cost_bps_one_way,annual_short_borrow_percent,annual_cash_borrow_percent,observations,elapsed_years,total_return,cagr,annualized_volatility,max_drawdown,annualized_certainty_equivalent_return
complete_periods,causal_components,post_holdout_explanatory,causal_components::pretrained_only_no_historical_finetuning__seed_20261008,pretrained_only_no_historical_finetuning__seed_20261008,locked_oos_v1,10,3,2,22,1.8383561643835618,0.602540851538615,0.2924353554203458,0.15915525364975955,0.08291208231280078,0.27746180506971996
complete_periods,causal_components,post_holdout_explanatory,causal_components::pretrained_only_no_historical_finetuning__seed_20261009,pretrained_only_no_historical_finetuning__seed_20261009,locked_oos_v1,10,3,2,22,1.8383561643835618,0.4795844416541728,0.23751348974601094,0.14793900470937768,0.07601769936588743,0.2251553125028214
complete_periods,causal_components,post_holdout_explanatory,causal_components::pretrained_only_no_historical_finetuning__seed_20261010,pretrained_only_no_historical_finetuning__seed_20261010,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5203861687422084,0.2559617667001304,0.14039483203586958,0.042706074797989935,0.24514871322116916
complete_periods,causal_components,post_holdout_explanatory,causal_components::pretrained_only_no_historical_finetuning_ensemble,pretrained_only_no_historical_finetuning_ensemble,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5645529348608904,0.27567883298357576,0.14115128409918304,0.05699961768389583,0.26423334704988144
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261001,sac_lstm_full__seed_20261001,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5582869809388784,0.27289716163148636,0.14070311268946564,0.08234415509934612,0.2611015677462054
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261002,sac_lstm_full__seed_20261002,locked_oos_v1,10,3,2,22,1.8383561643835618,0.7735417762633596,0.3657173716878015,0.20065428473654293,0.08543443769359926,0.3417940634312091
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261003,sac_lstm_full__seed_20261003,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5357869996754481,0.2628663529733244,0.12879952319368332,0.07027676855225862,0.2530673105324499
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261004,sac_lstm_full__seed_20261004,locked_oos_v1,10,3,2,22,1.8383561643835618,0.7231415529452232,0.34446700068131797,0.1855521394768132,0.08667105843710943,0.3236677797947949
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261005,sac_lstm_full__seed_20261005,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5408205572967841,0.26511617221482986,0.18036588654392194,0.09102523483227165,0.24602933464280818
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261006,sac_lstm_full__seed_20261006,locked_oos_v1,10,3,2,22,1.8383561643835618,0.9550660069487991,0.44006269764954764,0.19233412285087045,0.09045319108238747,0.41707438806511754
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261007,sac_lstm_full__seed_20261007,locked_oos_v1,10,3,2,22,1.8383561643835618,0.6251265884838055,0.3023121477549042,0.14981305991170052,0.07986675781246666,0.2887305146500252
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261008,sac_lstm_full__seed_20261008,locked_oos_v1,10,3,2,22,1.8383561643835618,0.47714515809555924,0.23640327708141973,0.16317118128445207,0.08622995829985103,0.22112137264892584
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261009,sac_lstm_full__seed_20261009,locked_oos_v1,10,3,2,22,1.8383561643835618,0.45654227372602163,0.2269925374987669,0.17097843650754097,0.0894016363240393,0.21035756743877676
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full__seed_20261010,sac_lstm_full__seed_20261010,locked_oos_v1,10,3,2,22,1.8383561643835618,0.7119901881341479,0.33972709214820673,0.1587531603720321,0.07951267079871704,0.32408034192905943
complete_periods,causal_components,post_holdout_explanatory,causal_components::sac_lstm_full_ensemble,sac_lstm_full_ensemble,locked_oos_v1,10,3,2,22,1.8383561643835618,0.6427627973805023,0.30998104853495745,0.15057405177437136,0.07702972666518482,0.29630462893871523
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261001,zero_cvar_reward_keep_state__seed_20261001,locked_oos_v1,10,3,2,22,1.8383561643835618,0.794218266087193,0.37435544821493605,0.22695540781882018,0.06580113917275465,0.3453776388997418
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261002,zero_cvar_reward_keep_state__seed_20261002,locked_oos_v1,10,3,2,22,1.8383561643835618,0.34628277416237707,0.1755619546569449,0.14359945631334656,0.10511157055609777,0.16446875231754898
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261003,zero_cvar_reward_keep_state__seed_20261003,locked_oos_v1,10,3,2,22,1.8383561643835618,0.46601824547206294,0.2313283473784884,0.1530647596655337,0.07371036423695043,0.2180306380421997
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261004,zero_cvar_reward_keep_state__seed_20261004,locked_oos_v1,10,3,2,22,1.8383561643835618,0.383548504006024,0.19315236016215453,0.1631508718176225,0.09610590401913488,0.1782312050342818
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261005,zero_cvar_reward_keep_state__seed_20261005,locked_oos_v1,10,3,2,22,1.8383561643835618,0.38441988583676556,0.1935610727426178,0.18573998870802796,0.0921152752852542,0.17493162268306217
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261006,zero_cvar_reward_keep_state__seed_20261006,locked_oos_v1,10,3,2,22,1.8383561643835618,0.6247557138723163,0.30215047086525937,0.16375349230753689,0.08640078238193494,0.2860743294370496
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261007,zero_cvar_reward_keep_state__seed_20261007,locked_oos_v1,10,3,2,22,1.8383561643835618,0.16141957552622377,0.08480522568132942,0.13900790876428598,0.10364953361939577,0.07534624455887506
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261008,zero_cvar_reward_keep_state__seed_20261008,locked_oos_v1,10,3,2,22,1.8383561643835618,0.7285219016479014,0.3467489243605866,0.16978626868519628,0.08728003428782882,0.3293463129168759
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261009,zero_cvar_reward_keep_state__seed_20261009,locked_oos_v1,10,3,2,22,1.8383561643835618,0.3841490582170737,0.193434056433758,0.13148689431848284,0.05743716753982775,0.1840401298365053
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state__seed_20261010,zero_cvar_reward_keep_state__seed_20261010,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5705460336512767,0.278334625114081,0.1220586319418469,0.06459933415017438,0.26962859777636283
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_cvar_reward_keep_state_ensemble,zero_cvar_reward_keep_state_ensemble,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5055029801675721,0.2492588817775827,0.12466627197254289,0.058448060013431946,0.24036617638228575
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261001,zero_vine_features_and_cvar_observation__seed_20261001,locked_oos_v1,10,3,2,22,1.8383561643835618,0.34100285059787705,0.17305182503449834,0.13951349945648853,0.06752421695276245,0.16264174979719304
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261002,zero_vine_features_and_cvar_observation__seed_20261002,locked_oos_v1,10,3,2,22,1.8383561643835618,0.371571830568612,0.18752288299487097,0.1671530924595619,0.09004978910685868,0.17258002965952413
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261003,zero_vine_features_and_cvar_observation__seed_20261003,locked_oos_v1,10,3,2,22,1.8383561643835618,0.8958229773884361,0.41615913328278475,0.16926593134328677,0.07557128071270913,0.39833180633915544
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261004,zero_vine_features_and_cvar_observation__seed_20261004,locked_oos_v1,10,3,2,22,1.8383561643835618,1.0138640354471247,0.4634622527110732,0.1709060481070434,0.07350134190003577,0.4448102681233437
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261005,zero_vine_features_and_cvar_observation__seed_20261005,locked_oos_v1,10,3,2,22,1.8383561643835618,0.3212293972782625,0.1636110292093529,0.1671698150146632,0.09313383057556412,0.1486818924851976
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261006,zero_vine_features_and_cvar_observation__seed_20261006,locked_oos_v1,10,3,2,22,1.8383561643835618,-0.09710920126541911,-0.05405224593086666,0.12480663469388824,0.16411345670171418,-0.061020718509884775
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261007,zero_vine_features_and_cvar_observation__seed_20261007,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5124434341400899,0.25238836990909386,0.14440937430088108,0.08391091632326775,0.24003406687924222
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261008,zero_vine_features_and_cvar_observation__seed_20261008,locked_oos_v1,10,3,2,22,1.8383561643835618,0.3605087615537268,0.18230288245363702,0.15656315854653244,0.10796051439038656,0.1685108451278634
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261009,zero_vine_features_and_cvar_observation__seed_20261009,locked_oos_v1,10,3,2,22,1.8383561643835618,0.2749595930833113,0.141264424615541,0.14197718958528055,0.08904928108116206,0.13043665167862661
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation__seed_20261010,zero_vine_features_and_cvar_observation__seed_20261010,locked_oos_v1,10,3,2,22,1.8383561643835618,0.6583417648362597,0.3167242067045726,0.15025669358330337,0.06933594591256287,0.3035057940994794
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_and_cvar_observation_ensemble,zero_vine_features_and_cvar_observation_ensemble,locked_oos_v1,10,3,2,22,1.8383561643835618,0.4681557681984556,0.23230462038151267,0.12268445431537497,0.06086671892233664,0.22374382453466612
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261001,zero_vine_features_keep_cvar_observation__seed_20261001,locked_oos_v1,10,3,2,22,1.8383561643835618,0.3591467311257237,0.18165888561684085,0.13781057888027387,0.08920456876586724,0.17087664414764392
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261002,zero_vine_features_keep_cvar_observation__seed_20261002,locked_oos_v1,10,3,2,22,1.8383561643835618,0.7030938747879247,0.33593559205766543,0.15626285877034546,0.07557758038944717,0.32132793561803275
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261003,zero_vine_features_keep_cvar_observation__seed_20261003,locked_oos_v1,10,3,2,22,1.8383561643835618,0.9922737239339618,0.45490673026703954,0.1808742204064963,0.052759739693247876,0.43478029462526213
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261004,zero_vine_features_keep_cvar_observation__seed_20261004,locked_oos_v1,10,3,2,22,1.8383561643835618,1.0012355773742154,0.4584631221999875,0.1817142375701796,0.08267827371593839,0.43754957743020517
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261005,zero_vine_features_keep_cvar_observation__seed_20261005,locked_oos_v1,10,3,2,22,1.8383561643835618,0.889662895084788,0.413654216570549,0.18274628141608187,0.09050375303075364,0.39283578171857503
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261006,zero_vine_features_keep_cvar_observation__seed_20261006,locked_oos_v1,10,3,2,22,1.8383561643835618,0.4994152770261884,0.24650848298790518,0.15586267713624782,0.08079472022409617,0.23264473695880317
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261007,zero_vine_features_keep_cvar_observation__seed_20261007,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5837083828061229,0.28415123965755895,0.17529633762612018,0.09334301062703254,0.2666259293618849
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261008,zero_vine_features_keep_cvar_observation__seed_20261008,locked_oos_v1,10,3,2,22,1.8383561643835618,0.6730052465644858,0.323044765386566,0.15283276048085487,0.07126997668132917,0.30895680492755506
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261009,zero_vine_features_keep_cvar_observation__seed_20261009,locked_oos_v1,10,3,2,22,1.8383561643835618,0.49691246724025384,0.24537624716096396,0.15178443077946988,0.07919127265511217,0.23244793293012211
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261010,zero_vine_features_keep_cvar_observation__seed_20261010,locked_oos_v1,10,3,2,22,1.8383561643835618,0.5411500175129642,0.2652633121276282,0.14292558560660326,0.04887049277940636,0.2537953562194908
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation_ensemble,zero_vine_features_keep_cvar_observation_ensemble,locked_oos_v1,10,3,2,22,1.8383561643835618,0.6940807386037928,0.33208508152824967,0.1367077951380191,0.06715173803646413,0.32079458027800833
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::dcc_garch,dcc_garch,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.12145295522859056,-0.06519870483284163,0.1274496432390307,0.23511925859773286,-0.072971414673764
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::dcc_garch,dcc_garch,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.36321785326971434,0.17453711546365702,0.08182633969030367,0.055395006486509746,0.17086235411963235
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::dynamic_nn_vine,dynamic_nn_vine,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,0.02488456092948277,0.012880672156476702,0.14083121243558253,0.13972454158628766,0.0032378664780012834
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::dynamic_nn_vine,dynamic_nn_vine,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.348041708199337,0.16772992921634233,0.1109972946623383,0.04615366293323708,0.16108494106192062
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::equal_weight,equal_weight,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.05814875220552784,-0.030711656882795313,0.11210400859527163,0.1744162329090464,-0.03668874490639973
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::equal_weight,equal_weight,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.24705414255792757,0.1214604960614798,0.11612878650896631,0.06689335665714735,0.11485080461017727
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_ensemble5,full_vine_state_and_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.016642006192365444,-0.008700085470041308,0.14373029898031972,0.20462266026847198,-0.01861960540379115
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_ensemble5,full_vine_state_and_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.29796079775809137,0.1450008175403077,0.09178169562952275,0.03606666421666682,0.14055121152445582
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261101,full_vine_state_and_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,0.0658889828078908,0.03378256046326,0.19678850135438455,0.21187955164304928,0.01477162396507592
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261101,full_vine_state_and_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.3888175104323377,0.18593767573454945,0.10294216913112002,0.04446452280706614,0.18006056737985543
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261102,full_vine_state_and_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.07609237611119146,-0.04037111671031912,0.13182066527064765,0.21464470464669283,-0.04820829273142635
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261102,full_vine_state_and_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.41222271366050545,0.19627285786047466,0.08217787235393532,0.028289559144051624,0.19257516626092697
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261103,full_vine_state_and_cvar_observation_seed_20261103,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.05120233863091994,-0.026995957016520467,0.17727198009265094,0.22751700382852413,-0.04173620099272746
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261103,full_vine_state_and_cvar_observation_seed_20261103,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.20560927771962367,0.1019521442218001,0.15082671830005506,0.05549153070660218,0.0916052300236363
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261104,full_vine_state_and_cvar_observation_seed_20261104,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.002109698151049222,-0.0010990436046779406,0.14618564127554376,0.2320391637671846,-0.011129336721091732
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261104,full_vine_state_and_cvar_observation_seed_20261104,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.03494393590096956,0.01799317431819536,0.1622561424437496,0.15495399327727188,0.005983730146327915
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261105,full_vine_state_and_cvar_observation_seed_20261105,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.099411970483408,-0.053059980901796644,0.17675126566206836,0.25470436211141756,-0.06746145325659403
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261105,full_vine_state_and_cvar_observation_seed_20261105,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.3601409582732322,0.17315994550215863,0.07162405531748345,0.024725327461407876,0.17037547193442237
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::rolling_vine,rolling_vine,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.1685274441109086,-0.09162319753925019,0.1674960862395342,0.2670670306896028,-0.10388342672625328
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::rolling_vine,rolling_vine,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.276089042510266,0.13494225632731438,0.09749661923104029,0.056445098955064776,0.12978170770038822
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::shrinkage_mean_variance,shrinkage_mean_variance,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.1489117658100101,-0.08052730637435201,0.16011065845880856,0.2571028319477503,-0.09224566790369693
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::shrinkage_mean_variance,shrinkage_mean_variance,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.41732759100015193,0.19851608380675145,0.0712276343091031,0.042270386605810284,0.1956709652713633
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::static_vine,static_vine,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,0.025365546775729664,0.013128153028984402,0.1424575718439812,0.15521384567029484,0.0032516046525321585
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::static_vine,static_vine,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.38737313085916303,0.18529713879155252,0.10589632239998166,0.04637431827308869,0.17916807580905636
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_ensemble5,zero_vine_features_and_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,0.050056916210695857,0.02575868284826832,0.11359866566551345,0.1548829554936909,0.019363561208064928
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_ensemble5,zero_vine_features_and_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.436780499568006,0.2070288371874318,0.07199774945819552,0.0314239617546318,0.20412830220517186
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261101,zero_vine_features_and_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,0.13916881000484294,0.07019902860406524,0.12149711060173324,0.0898517574218628,0.06284735621023851
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261101,zero_vine_features_and_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.3497748821173867,0.16850919319083024,0.08493667435651538,0.04068640436161686,0.16459595182046716
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261102,zero_vine_features_and_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,0.05785321151141076,0.029717129996144953,0.13532837229333602,0.0987967229080915,0.02082090623358268
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261102,zero_vine_features_and_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.5565172175521984,0.25825010686753935,0.09455946058804883,0.029751137794923554,0.2531886903064897
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261103,zero_vine_features_and_cvar_observation_seed_20261103,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.012030720564153885,-0.006282381830734596,0.12680039923849307,0.22324708702152496,-0.014013895983767566
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261103,zero_vine_features_and_cvar_observation_seed_20261103,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.5832517846639567,0.2694249622070801,0.09507048909979995,0.034873525926990445,0.2641529450402009
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261104,zero_vine_features_and_cvar_observation_seed_20261104,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,0.03795042178571428,0.019583770286529578,0.1711168343144431,0.20906726199487458,0.005318166748232489
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261104,zero_vine_features_and_cvar_observation_seed_20261104,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.04182637435815284,0.02150243269385177,0.1869150164867185,0.17983487732731784,0.007000820202628821
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261105,zero_vine_features_and_cvar_observation_seed_20261105,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.07717936176007523,-0.040959141891236395,0.11057391877229951,0.23335029780444105,-0.04662739539002536
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261105,zero_vine_features_and_cvar_observation_seed_20261105,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.6052650306531575,0.2785584056392567,0.09678464548799474,0.03592244294759517,0.2730703475918599
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_keep_cvar_observation_ensemble5,zero_vine_features_keep_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.012817576436304878,-0.006694548155146918,0.11146803984198748,0.1663045218187934,-0.012721552260310909
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_keep_cvar_observation_ensemble5,zero_vine_features_keep_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.298236732205599,0.14512719379720673,0.0980100631006202,0.04661078572460553,0.14010006149970589
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_keep_cvar_observation_seed_20261101,zero_vine_features_keep_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.06468409097531003,-0.03421948017858689,0.12882034924204502,0.19238741229641387,-0.04182712160283819
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_keep_cvar_observation_seed_20261101,zero_vine_features_keep_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.5536499219189388,0.25704613728081815,0.1044891996412448,0.03864561309483572,0.2506902855749309
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_keep_cvar_observation_seed_20261102,zero_vine_features_keep_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.06366391849646291,-0.03367113365926977,0.14515819060595767,0.22419300190854763,-0.0434993351050772
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_keep_cvar_observation_seed_20261102,zero_vine_features_keep_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.4291572672854982,0.20369949099507978,0.07201725098266545,0.02073889811650964,0.20084691098725793
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_keep_cvar_observation_seed_20261103,zero_vine_features_keep_cvar_observation_seed_20261103,retrospective_original_7asset_expanding_24m_v1_w01,10,3,2,23,1.9205479452054788,-0.041761934970914294,-0.021967037624624708,0.14493021666897027,0.15374887711321927,-0.031948198697454466
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_keep_cvar_observation_seed_20261103,zero_vine_features_keep_cvar_observation_seed_20261103,retrospective_original_7asset_expanding_24m_v1_w02,10,3,2,23,1.9260273972602737,0.041056988323080246,0.021110688093159302,0.23901066624056452,0.19333914830945953,-0.001431831412501472
