scope,source_id,evidence_class,canonical_strategy_id,strategy_id,window_id,daily_observations,total_net_return,annualized_daily_volatility,annualized_daily_downside_deviation,daily_path_max_drawdown,maximum_drawdown_duration_trading_days,unrecovered_drawdown_days_at_end,worst_daily_return,best_daily_return,daily_return_skewness,daily_return_excess_kurtosis,daily_var_95_loss,daily_cvar_95_loss,daily_tail_95_event_count,daily_var_99_loss,daily_cvar_99_loss,daily_tail_99_event_count
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261006,zero_vine_features_keep_cvar_observation__seed_20261006,locked_oos_v1,431,0.49941527702618393,0.17491892444194762,0.11328457689241186,0.14960567066135733,81,81,-0.04783376882931023,0.08115278108014068,0.5821393481647641,8.457811100217391,0.016374905825852604,0.02403796484000734,22,0.028808500504623014,0.03793097224360058,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261007,zero_vine_features_keep_cvar_observation__seed_20261007,locked_oos_v1,431,0.583708382806128,0.20543684837446588,0.13223555110561389,0.22626200721662837,106,32,-0.06453910203504665,0.1214677579389607,1.2289718406217496,20.02620820676281,0.017856701431684885,0.0293140920374053,22,0.03281934139216441,0.04774574862009937,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261008,zero_vine_features_keep_cvar_observation__seed_20261008,locked_oos_v1,431,0.6730052465645024,0.17481453456256676,0.11136141401485686,0.13518660196824428,51,31,-0.04223111678227298,0.08131275818981631,0.6429305382194106,7.745905516207017,0.016362304352031842,0.023998371139391236,22,0.026960056963055208,0.03463022164615457,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261009,zero_vine_features_keep_cvar_observation__seed_20261009,locked_oos_v1,431,0.4969124672402421,0.20263391164646619,0.13122748340838972,0.2089443074063655,91,32,-0.06039508061577903,0.12465876149512067,1.510086470837753,22.331326615511664,0.018162803623069712,0.028513338474562347,22,0.033225283016983666,0.04627492710526915,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation__seed_20261010,zero_vine_features_keep_cvar_observation__seed_20261010,locked_oos_v1,431,0.5411500175129764,0.21562685407871152,0.13905694137259664,0.1682769707103715,167,22,-0.08624921340908465,0.10732518774727606,0.8888423576171545,15.823493366805572,0.019346946255059894,0.02915674115465968,22,0.0308560588439835,0.04762081150351229,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::zero_vine_features_keep_cvar_observation_ensemble,zero_vine_features_keep_cvar_observation_ensemble,locked_oos_v1,431,0.6940807386037986,0.16458244696307214,0.10368924860543699,0.13065499962697025,52,32,-0.047520324138972114,0.08867813623703014,0.925474450501389,13.375650242566675,0.013650010105990817,0.022867092867988947,22,0.02693228349908059,0.0348483929649166,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::dcc_garch,dcc_garch,retrospective_original_7asset_expanding_24m_v1_w01,454,-0.12145295522859356,0.1291021017112554,0.09584112485122602,0.25903743076886443,261,261,-0.028583609424124523,0.028233120906233644,-0.18020934627011553,0.724977180390197,0.015092965138945303,0.019100252185089955,23,0.021701017216258302,0.02363053378772808,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::dcc_garch,dcc_garch,retrospective_original_7asset_expanding_24m_v1_w02,452,0.3632178532697057,0.09836652653931918,0.06776991547993937,0.08053511447839146,86,13,-0.029043302795264903,0.021962656106545353,-0.48238200816638455,1.6440572952730643,0.010028156936641058,0.013513204453225357,23,0.015053565823867285,0.021389792936476516,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::dynamic_nn_vine,dynamic_nn_vine,retrospective_original_7asset_expanding_24m_v1_w01,454,0.02488456092948721,0.17917637467207953,0.12180221531554798,0.1774641090334549,260,260,-0.03326920826285784,0.03448857865778687,0.18701849741471924,0.2784834488214232,0.017756926430986752,0.02310468607320789,23,0.026318264516574107,0.029253803658572775,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::dynamic_nn_vine,dynamic_nn_vine,retrospective_original_7asset_expanding_24m_v1_w02,452,0.348041708199333,0.16862129303642726,0.10813148040132525,0.1465889825664457,58,58,-0.09221732450194275,0.11730736302128442,1.5303390446861922,45.05943552882567,0.011999244542140136,0.020803924928481175,23,0.024085065538069175,0.040854840630424195,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::equal_weight,equal_weight,retrospective_original_7asset_expanding_24m_v1_w01,454,-0.05814875220552507,0.11597377171513744,0.08381785248462155,0.18169459296601154,247,247,-0.021062404180302252,0.025636224069049973,-0.06424501898098008,0.2764579701087033,0.013104820032054453,0.01601533868127853,23,0.017881063762399035,0.01963986994348179,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::equal_weight,equal_weight,retrospective_original_7asset_expanding_24m_v1_w02,452,0.2470541425579198,0.10923531998059789,0.07064569354093692,0.07938341854587527,165,58,-0.04635921079631922,0.052529523286169555,0.5203644630380131,12.293284278616673,0.009271914594343393,0.013311640296761955,23,0.013087138844818645,0.022690536400071903,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_ensemble5,full_vine_state_and_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w01,454,-0.016642006192367664,0.14601237152834545,0.10307063157955242,0.21802276955393585,264,264,-0.03390009025632901,0.031063928650844286,-0.04714549469561902,0.45818318960612814,0.014348436981843744,0.019800625888540833,23,0.023757433796920455,0.026995423633219405,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_ensemble5,full_vine_state_and_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w02,452,0.29796079775808626,0.10704684291192748,0.0707571091628422,0.0698113961970186,78,58,-0.053955224966307336,0.057741785493283126,0.19945589479069073,20.637460818231318,0.0085129429452796,0.013711090864083075,23,0.013324948013618821,0.024780810320883372,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261101,full_vine_state_and_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w01,454,0.06588898280789279,0.18128865200410774,0.12745001019215385,0.2211946791679097,232,232,-0.03942950752032126,0.03877639275901723,-0.12724230402888226,0.8902428317502169,0.017387656587079425,0.02572941264204883,23,0.03162799484654211,0.03539512762035342,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261101,full_vine_state_and_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w02,452,0.38881751043233903,0.10437090970971225,0.06780167977022702,0.055279139917531306,67,18,-0.029576840148810124,0.02577578054816887,-0.10913711634156706,1.4190425227030672,0.009435872707980832,0.01392737540508044,23,0.016484808929253726,0.02025257349564342,5
