decision_date,holding_end_date,w_SP500,w_NASDAQ,w_DOW,w_SSE50,w_DIVIDEND,w_CHINEXT,w_GOLD
2024-07-31,2024-08-30,0.014222973997571598,-0.01751290201874716,-0.021923562844416912,0.25004373159525656,0.2765416264933135,0.07775523694498192,0.4208728958320404
2024-08-30,2024-09-30,0.034121062553354654,-0.042125105538538474,-0.005524559185973191,0.2518030814294304,0.33768643657011654,0.006133120267518859,0.4179059639040911
2024-09-30,2024-10-31,0.3033494351232159,0.4383713690364467,0.06412619192020164,-0.009891144392479847,-0.02875426693021197,0.1240498803822057,0.10874853486062164
2024-10-31,2024-11-29,-0.017065932269075042,-0.004101813065686305,0.0061104989211473604,0.23315154552193618,0.40094091385336855,-0.03153618317363523,0.4125009702119443
2024-11-29,2024-12-31,-0.04072493793708923,0.06464309576632715,-0.09169558225465664,0.20616161176668743,0.20877053351806732,0.2525641454915914,0.4002811336490725
2024-12-31,2025-01-27,0.3723635562229901,0.2687061444390565,0.22994685522280628,-0.07893844461068515,-0.01874638223089287,-0.0910905925091354,0.3177588634658605
2025-01-27,2025-02-28,-0.04993975942156146,-0.040432853690747665,-0.01583779758906787,0.31387689079024955,0.4005459256736296,0.01447229723313021,0.3773152970043677
2025-02-28,2025-03-31,0.15285227953323294,0.26919474716165237,-0.03948588089219156,0.11673342848994905,0.1723270314080375,0.10959025046655102,0.21878814383276887
2025-03-31,2025-04-30,0.33599711628630746,0.3316091301850976,0.2852054168470205,-0.04565969342365862,-0.04705141922459009,-0.005872119218111038,0.14577156854793424
2025-04-30,2025-05-30,0.11425649784505372,0.15101345330476765,0.27609847318381076,0.07562059741467245,0.0897906715050339,0.015942770056426518,0.277277536690235
2025-05-30,2025-06-30,0.07047646208001038,0.21216548340661187,0.028846770099231128,0.10215879692030802,0.05661714202059172,0.14710271911961684,0.38263262635362993
2025-06-30,2025-07-31,0.10847062588270209,0.2118499345013074,-0.05435929439429722,0.15212910034294633,0.053889435237007434,0.19402674854333918,0.3339934498869946
2025-07-31,2025-08-29,0.38594484003925966,0.4212944765641754,0.04101969828563079,-0.05036439513122402,0.017038441921717294,0.003048137954569333,0.18201880036587162
2025-08-29,2025-09-30,0.25082138172084745,0.431097537937707,-0.0028434235536094815,0.03356402782457214,0.02454934186036037,0.1489626619100038,0.11384847230011855
2025-09-30,2025-10-31,0.06018661609185601,0.16377761917454856,0.10985987460506816,0.1388543577332581,0.2367158704836454,0.08824866352868938,0.20235699838293453
2025-10-31,2025-11-28,0.08340907142098461,0.20210175931985894,0.14621830236698913,0.0290444570460489,0.16857093915875476,-0.012367591927094163,0.38302306261445795
2025-11-28,2025-12-31,0.03726310559681485,0.07841255326888388,0.09457994734070124,0.1544398393215876,0.27418350574693523,-0.06551697256841829,0.4266380212934955
2025-12-31,2026-01-30,0.06131730088964114,0.2539884211495518,0.0053627266548573835,0.140424368996173,0.23071440514177097,0.05569081641733643,0.2525019607506692
2026-01-30,2026-02-27,0.03602793964424289,0.14370340614446567,0.21392441674002582,0.17544671970286543,0.15955195504107644,0.06824220328458723,0.20310335944273633
2026-02-27,2026-03-31,0.09062574411343255,0.2381375498005323,0.07034370003800301,0.09353202989857119,0.14745756311874297,0.01980810685615457,0.3400953061745636
2026-03-31,2026-04-30,0.3633309975931686,0.24323043960279653,0.14799764498269982,-0.02396353849076797,0.013408928337906061,-0.021902332015867942,0.27789785999006467
2026-04-30,2026-05-29,0.23689288038627368,0.36572847150133125,0.05064146828704637,0.054177883247445616,-0.033961453960676326,0.2135967833721745,0.1129239671664046
2026-05-29,2026-06-30,0.16387301329523327,0.18570048641413456,-0.06935176327824584,0.1445897771045566,0.13105327133089317,0.18049249351024618,0.2636427216231822
2026-06-30,2026-07-06,0.29354545262509146,0.25106053252571386,-0.045104703373674795,0.07913016688876914,0.10891873922997283,0.0890492313807563,0.22340058072337077
