decision_date,holding_end_date,w_SP500,w_NASDAQ,w_DOW,w_SSE50,w_DIVIDEND,w_CHINEXT,w_GOLD
2024-07-31,2024-08-30,0.12279108358281006,0.17534793765018034,0.15139805414447827,0.12564917687060576,0.09193764739403773,0.14212967642316846,0.19074642393471936
2024-08-30,2024-09-30,0.1253474478044414,0.17707878694803064,0.1536408475500399,0.12307461559705964,0.11858595226824804,0.11548362561900705,0.18678872421317333
2024-09-30,2024-10-31,0.12310160654596987,0.16662621409632256,0.1398567678406835,0.1352199757937342,0.09741786941885947,0.1439413395244627,0.1938362267799676
2024-10-31,2024-11-29,0.14101265541477404,0.18133194840712727,0.1583324304149883,0.11347522785155373,0.10228913783295335,0.1139004664096448,0.18965813366895817
2024-11-29,2024-12-31,0.11704102551697615,0.17231919953732625,0.14634300630672697,0.12728254927455326,0.09633208911067666,0.14727830795704247,0.1934038222966984
2024-12-31,2025-01-27,0.12373052133979016,0.1741659623271387,0.15779889670001074,0.12394522551247585,0.11768810997517506,0.11219442104255509,0.19047686310285455
2025-01-27,2025-02-28,0.12438396033830931,0.1788546368014068,0.1514709286857397,0.12278321613557627,0.11955818678252399,0.11469975318759688,0.18824931806884707
2025-02-28,2025-03-31,0.12288515059876115,0.17650634660052933,0.15466408827009484,0.12235589534642974,0.10138200777250209,0.12753060201316013,0.19467590939852267
2025-03-31,2025-04-30,0.12671799507723863,0.18129266029489885,0.1581884787817087,0.11812756335628868,0.11785757648093369,0.10671433682353881,0.19110138918539243
2025-04-30,2025-05-30,0.12565730853072768,0.18054278533506593,0.15325861758153345,0.12306374901506527,0.11833583101231067,0.1087179184059746,0.19042379011932234
2025-05-30,2025-06-30,0.11432162214602733,0.1736396571953914,0.14805407606597457,0.13013817377920664,0.10611709955680584,0.1350334043947181,0.1926959668618759
2025-06-30,2025-07-31,0.11443140934820155,0.1706252524595973,0.13548761689702843,0.14328294032852032,0.0955354188302798,0.14752827323640563,0.19310908889996675
2025-07-31,2025-08-29,0.11670473457779731,0.16976127454545348,0.13866722744423898,0.14275965697597717,0.09326586653478454,0.1448326786747201,0.19400856124702845
2025-08-29,2025-09-30,0.11544162629704391,0.16935444552052226,0.13884672726105368,0.13986893704693237,0.0950618118380329,0.14449110723632774,0.19693534480008715
2025-09-30,2025-10-31,0.11535969748427825,0.174441891389766,0.1361786156826253,0.14276688251910466,0.09391862851833654,0.14109370060531157,0.1962405838005777
2025-10-31,2025-11-28,0.11746331093433712,0.17225969991247558,0.15071932257685275,0.13024584603096764,0.09430254500891487,0.14284030402611406,0.19216897151033793
2025-11-28,2025-12-31,0.12356784292496736,0.17506499704904852,0.15391595307737596,0.12301563480868945,0.11893855617381624,0.11436014934442935,0.1911368666216732
2025-12-31,2026-01-30,0.12186870683383726,0.17474681107726492,0.15202965416413333,0.12390452177662932,0.09231312378708807,0.13993105577704087,0.1952061265840063
2026-01-30,2026-02-27,0.11781733342712479,0.17748940982190622,0.15071238520821278,0.12991835260098522,0.09358696708721764,0.1364679644283438,0.19400758742620908
2026-02-27,2026-03-31,0.1245466141928254,0.17558994996028823,0.1549568179030237,0.12186295515525032,0.11855023833590424,0.11196468884258393,0.19252873561012435
2026-03-31,2026-04-30,0.14862479413526927,0.18078196968085009,0.1575139673626315,0.1086047393935067,0.1043812053943318,0.11266527538786512,0.1874280486455454
2026-04-30,2026-05-29,0.11073501416082898,0.17211381642680074,0.12976076415340806,0.14584850863154428,0.10065400636355801,0.1470173232124319,0.19387056705142774
2026-05-29,2026-06-30,0.11772841312922544,0.17183406534604734,0.1346716655883937,0.13713432196527725,0.09631671500392266,0.1486785374116153,0.19363628155551843
2026-06-30,2026-07-06,0.12425017013613666,0.17251423659202253,0.14059604230735953,0.13074927438449646,0.10878907583121736,0.130887692760942,0.19221350798782505
