decision_date,holding_end_date,w_SP500,w_NASDAQ,w_DOW,w_SSE50,w_DIVIDEND,w_CHINEXT,w_GOLD
2024-07-31,2024-08-30,0.14587445302999444,0.13668321191466296,0.21607171527243088,0.0728449457990272,-0.0022270814781742794,0.08789580023980567,0.34285695522225335
2024-08-30,2024-09-30,0.12349585965275758,0.25140248052775865,0.24448788017034523,-0.038275286555290236,-0.01466336920857419,0.04079741425812237,0.3927550211548806
2024-09-30,2024-10-31,0.07646928915221778,0.21018867494006224,0.28681060878027775,0.05219858625371554,-0.02416059690128471,0.07108364171747655,0.32740979605753506
2024-10-31,2024-11-29,0.07586144174316098,0.35315097070166046,0.21731576940843036,-0.0019274780260665932,0.030689996321286356,0.04311641978898216,0.28179288006254594
2024-11-29,2024-12-31,0.08998993494148766,0.2693055698515049,0.16394189259569553,0.03516574500660803,0.030542255365954906,0.04162480773936425,0.3694297944993846
2024-12-31,2025-01-27,0.14594483878463513,0.35935802534222605,0.08993952572345733,0.008266511373221944,-0.02921758834272631,0.10627710502594705,0.3194315820932388
2025-01-27,2025-02-28,0.09244613913553099,0.3166326385523591,0.13825012059616185,0.01328889975058187,-0.03373157264930861,0.00682822731988771,0.4662855472947869
2025-02-28,2025-03-31,0.058848195682678926,0.33936408643743815,0.19906490647367064,0.042781458954725855,0.021986954632614335,0.03146928639284209,0.30648511142602985
2025-03-31,2025-04-30,0.19062992321061242,0.37341703330831877,0.1162365738834654,0.02900573001908403,-0.02362665714962145,0.0875846446092639,0.22675275211887702
2025-04-30,2025-05-30,0.08585013369364386,0.3452804311577764,0.1374216836344984,0.030147546476551424,0.017788750625082495,0.06032049604026335,0.32319095837218403
2025-05-30,2025-06-30,0.08717562943430879,0.26349045504549784,0.22556462381700332,0.0033434616468314775,0.013617969497240012,0.029478693760133283,0.3773291667989856
2025-06-30,2025-07-31,0.1786669635879142,0.26970414647034247,0.16239363771996326,0.0014483483242137773,0.040124455067728326,0.021994673992906215,0.3256677748369318
2025-07-31,2025-08-29,0.08732062751161193,0.2508856179259185,0.15640219730058952,-0.021980250154488894,-0.027637989253604046,0.06567143109360968,0.4893383655763629
2025-08-29,2025-09-30,0.1121467268094419,0.3474949774332344,0.15247207628563048,0.01390954470261927,-0.04803286297246814,0.015735413040965738,0.406274124700576
2025-09-30,2025-10-31,0.1302277163868502,0.3486818428417402,0.1615190721383053,-0.037992398600493194,-0.026126949928168795,0.01533982225560716,0.40835089490615906
2025-10-31,2025-11-28,0.145944603998214,0.35332320937886835,0.16457710890099414,-0.017687884811311914,-0.03720321394503122,-0.008531116414815115,0.39957729289308175
2025-11-28,2025-12-31,0.18198135338191473,0.3268823566048273,0.12220545878101678,-0.01039908871586844,0.012348470850182394,-0.004893016895013219,0.3718744659929405
2025-12-31,2026-01-30,0.12038645126989903,0.341534238282059,0.21102993038616008,-0.013328002419855023,0.051830650466893356,-0.04403124901333035,0.33257798102817365
2026-01-30,2026-02-27,0.14382254030289401,0.41645524032147857,0.16291536461295827,-0.0452073179584528,-0.018687196767756077,-0.00649046398965375,0.34719183347853155
2026-02-27,2026-03-31,0.12496072269443959,0.3016754220372863,0.16337994124208194,-0.06259889741029065,0.052781331831855516,0.055117241027099695,0.36468423857752763
2026-03-31,2026-04-30,0.11348331224705496,0.3575756977179219,0.16846052583839216,0.06751350395913627,0.001300978181617596,0.09685639169599335,0.19480959035988363
2026-04-30,2026-05-29,0.11616984142788807,0.3707189085228103,0.19559528271534607,0.03505850641855175,0.03833677156695296,-0.008391447711203813,0.2525121370596545
2026-05-29,2026-06-30,0.059666384224380774,0.2846543593598264,0.16260051767208744,0.0011179922414677856,0.0001633089301840196,0.05066000374832329,0.44113743382373033
2026-06-30,2026-07-06,0.09361534362126671,0.28071420575891215,0.1887890329717526,0.057319458959890254,0.054052507145596375,-0.03835225550990022,0.36386170705248205
