update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,stage,episode,step,pass
6000,0.0011302412021905184,-0.10684517025947571,0.09854371845722198,,0.09392227232456207,,0.06760235875844955,pretrain,256,7,
6100,0.0010730614885687828,-0.0939907655119896,0.08727265149354935,,0.08421434462070465,,0.04345326870679855,pretrain,260,11,
6200,0.0010024654911831021,-0.10875476896762848,0.1060345470905304,,0.09420397877693176,,0.15069128572940826,pretrain,264,15,
6300,0.000842904148157686,-0.09499312937259674,0.0844973772764206,,0.0902850329875946,,0.07536814361810684,pretrain,268,19,
6400,0.0010335765546187758,-0.09818212687969208,0.08826308697462082,,0.0904492661356926,,0.0396488793194294,pretrain,272,23,
6500,0.0012213775189593434,-0.0926426351070404,0.09031461924314499,,0.09188644587993622,,0.0397539921104908,pretrain,277,3,
6600,0.000688307685777545,-0.10475849360227585,0.09445096552371979,,0.09903695434331894,,0.06423670053482056,pretrain,281,7,
6700,0.0009391574421897531,-0.10278253257274628,0.0900408923625946,,0.09716888517141342,,0.096720390021801,pretrain,285,11,
6800,0.0005927403690293431,-0.10714877396821976,0.10056138038635254,,0.09749560058116913,,0.04111040011048317,pretrain,289,15,
6900,0.0006714260671287775,-0.1067095473408699,0.09445884823799133,,0.09963276982307434,,0.06375236064195633,pretrain,293,19,
7000,0.0008803089731372893,-0.11038799583911896,0.09850527346134186,,0.10110542178153992,,0.03690081834793091,pretrain,297,23,
7100,0.000954574323259294,-0.10194220393896103,0.08914996683597565,,0.09907089173793793,,0.13649095594882965,pretrain,302,3,
7200,0.0010046367533504963,-0.10967666655778885,0.10417342185974121,,0.09540193527936935,,0.11777263879776001,pretrain,306,7,
7300,0.0007761556189507246,-0.11200456321239471,0.10475410521030426,,0.09984773397445679,,0.058615151792764664,pretrain,310,11,
7400,0.0009286862332373857,-0.10307922959327698,0.09632903337478638,,0.09174060076475143,,0.06346616894006729,pretrain,314,15,
7500,0.0009393585496582091,-0.12276413291692734,0.10767003148794174,,0.10537159442901611,,0.03596821799874306,pretrain,318,19,
7600,0.0009045506012625992,-0.11662516742944717,0.10477982461452484,,0.1052265465259552,,0.02915225736796856,pretrain,322,23,
7700,0.0009520382154732943,-0.10758988559246063,0.09957672655582428,,0.09350486099720001,,0.07565701752901077,pretrain,327,3,
7800,0.0006290478049777448,-0.10880777984857559,0.10357022285461426,,0.10380469262599945,,0.019675064831972122,pretrain,331,7,
7900,0.000736550719011575,-0.1195245236158371,0.11257138848304749,,0.10556720197200775,,0.09555017948150635,pretrain,335,11,
8000,0.00104708899743855,-0.114946648478508,0.10447032749652863,,0.10123936831951141,,0.05049694702029228,pretrain,339,15,
8100,0.00109897053334862,-0.10616897791624069,0.09518672525882721,,0.0949648916721344,,0.04304276406764984,pretrain,343,19,
8200,0.0010655177757143974,-0.10755681246519089,0.09476235508918762,,0.09271861612796783,,0.042413633316755295,pretrain,347,23,
8300,0.0009032064117491245,-0.1048751026391983,0.09988003969192505,,0.09964453428983688,,0.02419566921889782,pretrain,352,3,
8400,0.0010680387495085597,-0.11694827675819397,0.10335987061262131,,0.10732337832450867,,0.05762505531311035,pretrain,356,7,
8500,0.0009861764265224338,-0.11759364604949951,0.11005819588899612,,0.10252964496612549,,0.09999683499336243,pretrain,360,11,
8600,0.0007953207241371274,-0.11232922971248627,0.09549646079540253,,0.10722540318965912,,0.14821194112300873,pretrain,364,15,
8700,0.0008024796261452138,-0.10068590939044952,0.09221374988555908,,0.0916360542178154,,0.022011347115039825,pretrain,368,19,
8800,0.0009286176064051688,-0.1110503152012825,0.1061762273311615,,0.10543772578239441,,0.02146841585636139,pretrain,372,23,
8900,0.0010285978205502033,-0.10817443579435349,0.09476103633642197,,0.11059310287237167,,0.20168635249137878,pretrain,377,3,
9000,0.0009003173327073455,-0.10443952679634094,0.09006769955158234,,0.0993647426366806,,0.12376175075769424,pretrain,381,7,
9100,0.0008722887141630054,-0.10169554501771927,0.09372569620609283,,0.1043865978717804,,0.13719026744365692,pretrain,385,11,
9200,0.0009279180085286498,-0.11248268187046051,0.10107897222042084,,0.09878119081258774,,0.03734109178185463,pretrain,389,15,
9300,0.0009149100515060127,-0.09488853812217712,0.09218424558639526,,0.09202010929584503,,0.021502744406461716,pretrain,393,19,
9400,0.0009002310689538717,-0.10355231910943985,0.09534519910812378,,0.09168897569179535,,0.050136957317590714,pretrain,397,23,
9500,0.0009557537268847227,-0.10612460225820541,0.09580706059932709,,0.10366926342248917,,0.10563909262418747,pretrain,402,3,
9600,0.0008731263224035501,-0.10884265601634979,0.10330165922641754,,0.09847111999988556,,0.06706584244966507,pretrain,406,7,
9700,0.0008401342201977968,-0.10221543908119202,0.09244529157876968,,0.09476281702518463,,0.043148815631866455,pretrain,410,11,
9800,0.000976337119936943,-0.11450338363647461,0.10244245827198029,,0.10294853150844574,,0.025615468621253967,pretrain,414,15,
9900,0.0008275822037830949,-0.10792778432369232,0.10418706387281418,,0.09989982843399048,,0.057723741978406906,pretrain,418,19,
10000,0.0011480858083814383,-0.09449755400419235,0.08638182282447815,,0.09202400594949722,,0.08090860396623611,pretrain,422,23,
10100,0.0008376650512218475,-0.09928430616855621,0.10036162286996841,,0.09778992831707001,,0.04446488991379738,pretrain,427,3,
10200,0.0006795431254431605,-0.11234435439109802,0.09727860987186432,,0.09700170159339905,,0.024218963459134102,pretrain,431,7,
10300,0.0008220025338232517,-0.11394891142845154,0.1062338650226593,,0.1003422737121582,,0.08035362511873245,pretrain,435,11,
10400,0.0009750434546731412,-0.1153804361820221,0.10674210637807846,,0.10479538142681122,,0.03589968755841255,pretrain,439,15,
10500,0.0009581957128830254,-0.10089418292045593,0.0906362533569336,,0.0895674079656601,,0.029100123792886734,pretrain,443,19,
10600,0.0005830194568261504,-0.087466761469841,0.08174487948417664,,0.08189569413661957,,0.02892070822417736,pretrain,447,23,
10700,0.0008519658586010337,-0.10886292904615402,0.10114342719316483,,0.10169553011655807,,0.032610975205898285,pretrain,452,3,
10800,0.0006865581381134689,-0.10115804523229599,0.09003619104623795,,0.09533649682998657,,0.06551693379878998,pretrain,456,7,
10900,0.0008477508090436459,-0.11077743023633957,0.10033006966114044,,0.10224141925573349,,0.02505643665790558,pretrain,460,11,
11000,0.0010722449515014887,-0.1130012795329094,0.10083459317684174,,0.09895043075084686,,0.035134561359882355,pretrain,464,15,
11100,0.0007419498870149255,-0.1017192080616951,0.09040986001491547,,0.09635744243860245,,0.07563413679599762,pretrain,468,19,
11200,0.0006953439442440867,-0.10126586258411407,0.08978793770074844,,0.09173612296581268,,0.02638409473001957,pretrain,472,23,
11300,0.0008599980501458049,-0.09934552758932114,0.0881766676902771,,0.09747664630413055,,0.11492158472537994,pretrain,477,3,
11400,0.0007825929787941277,-0.11025983840227127,0.09976600110530853,,0.10008862614631653,,0.01972576417028904,pretrain,481,7,
11500,0.0009728767909109592,-0.10200606286525726,0.09444950520992279,,0.09863005578517914,,0.05195227265357971,pretrain,485,11,
11600,0.0007907209219411016,-0.1082603931427002,0.0975567176938057,,0.09711496531963348,,0.024314699694514275,pretrain,489,15,
11700,0.000728233833797276,-0.0979037657380104,0.09233520925045013,,0.08951908349990845,,0.03623585402965546,pretrain,493,19,
11800,0.0007969052530825138,-0.09844816476106644,0.09158295392990112,,0.09365712851285934,,0.033997196704149246,pretrain,497,23,
11900,0.001097005675546825,-0.09663127362728119,0.0916929543018341,,0.0822751596570015,,0.11708942800760269,pretrain,502,3,
12000,0.0008398685604333878,-0.10519485175609589,0.09537790715694427,,0.09956514835357666,,0.049472738057374954,pretrain,506,7,
12100,0.0009004187304526567,-0.08822935819625854,0.08166228234767914,,0.08246513456106186,,0.025713669136166573,pretrain,510,11,
12200,0.0009416260872967541,-0.1170230284333229,0.10608294606208801,,0.1058766096830368,,0.022297337651252747,pretrain,514,15,
12300,0.0006441922159865499,-0.1003434956073761,0.09422627836465836,,0.09195753931999207,,0.030085735023021698,pretrain,518,19,
12400,0.0010797935537993908,-0.10329693555831909,0.09760913252830505,,0.09251879155635834,,0.06449954211711884,pretrain,522,23,
12500,0.0007655293447896838,-0.1090940311551094,0.10424204170703888,,0.09397891908884048,,0.12648864090442657,pretrain,527,3,
12600,0.0009080568561330438,-0.09586407244205475,0.08603009581565857,,0.0899229645729065,,0.05099499225616455,pretrain,531,7,
12700,0.0005896021029911935,-0.09401138126850128,0.08479942381381989,,0.09148864448070526,,0.08425088971853256,pretrain,535,11,
12800,0.0010190099710598588,-0.09666036069393158,0.08791603893041611,,0.09114526212215424,,0.04569368436932564,pretrain,539,15,
12900,0.0007843401981517673,-0.1054907813668251,0.0956004336476326,,0.09177848696708679,,0.04609115049242973,pretrain,543,19,
13000,0.0011185152688995004,-0.09044086933135986,0.07755452394485474,,0.08663775771856308,,0.11069251596927643,pretrain,547,23,
13100,0.0006451241206377745,-0.09288884699344635,0.08272732049226761,,0.08571253716945648,,0.04198610037565231,pretrain,552,3,
13200,0.0008361311629414558,-0.10076487064361572,0.09043118357658386,,0.08929510414600372,,0.0240378025919199,pretrain,556,7,
13300,0.0008796055917628109,-0.10274344682693481,0.09240315854549408,,0.09060729295015335,,0.03021267056465149,pretrain,560,11,
13400,0.0008029777090996504,-0.08995211869478226,0.08583065122365952,,0.08499506115913391,,0.030016519129276276,pretrain,564,15,
13500,0.0006788637256249785,-0.10147886723279953,0.09040291607379913,,0.09040981531143188,,0.0163826122879982,pretrain,568,19,
13600,0.000997134717181325,-0.09741020202636719,0.09148690104484558,,0.0930619090795517,,0.037280842661857605,pretrain,572,23,
13700,0.0008193105459213257,-0.08962459862232208,0.0839591771364212,,0.08071624487638474,,0.04553837701678276,pretrain,577,3,
13800,0.0007763775647617877,-0.09656942635774612,0.08902338147163391,,0.09041430056095123,,0.026643691584467888,pretrain,581,7,
13900,0.00067769835004583,-0.0874331071972847,0.08328935503959656,,0.0800439640879631,,0.040838029235601425,pretrain,585,11,
14000,0.0009381431736983359,-0.08917434513568878,0.08123815059661865,,0.08494836091995239,,0.05015028640627861,pretrain,589,15,
14100,0.0008832025341689587,-0.08472541719675064,0.07775585353374481,,0.08099639415740967,,0.039301205426454544,pretrain,593,19,
14200,0.0010644810972735286,-0.09593383967876434,0.08823900669813156,,0.0915166437625885,,0.04308120533823967,pretrain,597,23,
14300,0.0011216815328225493,-0.10137122869491577,0.09305327385663986,,0.09128078818321228,,0.03308935463428497,pretrain,602,3,
14400,0.0005554959643632174,-0.09123635292053223,0.08127385377883911,,0.08468110114336014,,0.0438375286757946,pretrain,606,7,
14500,0.0006142930942587554,-0.09619505703449249,0.09144555777311325,,0.09273389726877213,,0.02196129970252514,pretrain,610,11,
14600,0.0008319234475493431,-0.09475614130496979,0.0920361578464508,,0.08816927671432495,,0.04880833998322487,pretrain,614,15,
14700,0.0008329132106155157,-0.09290982037782669,0.08541309833526611,,0.08873213082551956,,0.04205980896949768,pretrain,618,19,
14800,0.0007380781462416053,-0.09562918543815613,0.08769513666629791,,0.0888948142528534,,0.02581927180290222,pretrain,622,23,
14900,0.0006212726002559066,-0.09085860103368759,0.08100540935993195,,0.08526512235403061,,0.05362527444958687,pretrain,627,3,
15000,0.0006916055572219193,-0.10115588456392288,0.09180939197540283,,0.08988615870475769,,0.029078466817736626,pretrain,631,7,
15100,0.0009145494550466537,-0.100956991314888,0.0884527638554573,,0.0911543071269989,,0.04355822503566742,pretrain,635,11,
15200,0.0005778273334726691,-0.09208794683218002,0.08383852988481522,,0.08442993462085724,,0.014893623068928719,pretrain,639,15,
15300,0.0006890043150633574,-0.09277845919132233,0.08402344584465027,,0.08701352775096893,,0.03493988513946533,pretrain,643,19,
15400,0.0006283143884502351,-0.09528781473636627,0.08758161216974258,,0.08463389426469803,,0.03296927362680435,pretrain,647,23,
15500,0.0006877573905512691,-0.0825251117348671,0.0783650130033493,,0.08068813383579254,,0.035449374467134476,pretrain,652,3,
15600,0.0008564568706788123,-0.08695320039987564,0.08212143182754517,,0.08189360797405243,,0.01969732716679573,pretrain,656,7,
15700,0.0006751031614840031,-0.09390757232904434,0.08873496949672699,,0.08338147401809692,,0.0663718655705452,pretrain,660,11,
15800,0.0006960136233828962,-0.08981344103813171,0.08437330275774002,,0.08705531805753708,,0.03602088987827301,pretrain,664,15,
15900,0.000646843109279871,-0.09332464635372162,0.08624781668186188,,0.08244754374027252,,0.045007288455963135,pretrain,668,19,
16000,0.0005864569102413952,-0.09275984019041061,0.07838135212659836,,0.08515849709510803,,0.07399643957614899,pretrain,672,23,
16100,0.0005450519383884966,-0.09522487223148346,0.08276475220918655,,0.08466371893882751,,0.028746750205755234,pretrain,677,3,
16200,0.0008422167738899589,-0.09897038340568542,0.09623980522155762,,0.0922350287437439,,0.04321666061878204,pretrain,681,7,
16300,0.0007718651322647929,-0.0997651144862175,0.09743513911962509,,0.08915934711694717,,0.09155527502298355,pretrain,685,11,
16400,0.0006534644053317606,-0.09823516756296158,0.0947830080986023,,0.09136071056127548,,0.04058222845196724,pretrain,689,15,
16500,0.0009073913097381592,-0.09078394621610641,0.0856756716966629,,0.0839771255850792,,0.0290744099766016,pretrain,693,19,
16600,0.0005945227458141744,-0.0909082219004631,0.08144153654575348,,0.08367565274238586,,0.030958889052271843,pretrain,697,23,
16700,0.000670547247864306,-0.09267427772283554,0.08258271962404251,,0.08342724293470383,,0.018478117883205414,pretrain,702,3,
16800,0.0007171611068770289,-0.08790351450443268,0.08084306120872498,,0.07539986073970795,,0.06079341471195221,pretrain,706,7,
16900,0.0005472708726301789,-0.0915164053440094,0.08113794773817062,,0.07601723819971085,,0.061225298792123795,pretrain,710,11,
17000,0.0007509244023822248,-0.09389599412679672,0.07974866777658463,,0.08279381692409515,,0.03499747812747955,pretrain,714,15,
17100,0.0006825528689660132,-0.08637287467718124,0.07743669301271439,,0.08010563254356384,,0.03385132551193237,pretrain,718,19,
17200,0.0008006751304492354,-0.08624148368835449,0.07965829223394394,,0.07859796285629272,,0.021388744935393333,pretrain,722,23,
17300,0.0008675411809235811,-0.09992645680904388,0.09089784324169159,,0.09340645372867584,,0.031158089637756348,pretrain,727,3,
17400,0.0005784026579931378,-0.09003672003746033,0.08400875329971313,,0.08147737383842468,,0.0318901464343071,pretrain,731,7,
17500,0.0005936352536082268,-0.09666020423173904,0.08703554421663284,,0.087330162525177,,0.011981329880654812,pretrain,735,11,
17600,0.0009145670919679105,-0.07913121581077576,0.07647313177585602,,0.07617846131324768,,0.01913844235241413,pretrain,739,15,
17700,0.0007696379325352609,-0.09760382771492004,0.09039197862148285,,0.08938725292682648,,0.02698812447488308,pretrain,743,19,
17800,0.0006453223177231848,-0.09354382753372192,0.08437314629554749,,0.08596064150333405,,0.021305778995156288,pretrain,747,23,
17900,0.0007713140803389251,-0.08223573118448257,0.07301828265190125,,0.0821649506688118,,0.09717731177806854,pretrain,752,3,
18000,0.0008401478407904506,-0.08932793140411377,0.08382825553417206,,0.07750062644481659,,0.06646810472011566,pretrain,756,7,
18100,0.0007924173842184246,-0.09480622410774231,0.08427425473928452,,0.08044972270727158,,0.04321873188018799,pretrain,760,11,
18200,0.0005660835886374116,-0.0869005024433136,0.07342854142189026,,0.08163707703351974,,0.08268001675605774,pretrain,764,15,
18300,0.0008205728372558951,-0.08255227655172348,0.07687803357839584,,0.07941776514053345,,0.03852197155356407,pretrain,768,19,
18400,0.0008021686808206141,-0.09622395783662796,0.0900098904967308,,0.08867764472961426,,0.02232983335852623,pretrain,772,23,
18500,0.0007744852919131517,-0.08727539330720901,0.0829726904630661,,0.07457223534584045,,0.08920539170503616,pretrain,777,3,
18600,0.0007151535828597844,-0.08880463242530823,0.08294317871332169,,0.07425583899021149,,0.09689883142709732,pretrain,781,7,
18700,0.0005965481977909803,-0.09075149893760681,0.08393093198537827,,0.08406277745962143,,0.01706547662615776,pretrain,785,11,
18800,0.0007268786430358887,-0.10124657303094864,0.09285195916891098,,0.09149674326181412,,0.018902001902461052,pretrain,789,15,
18900,0.000998983858153224,-0.09195726364850998,0.08446773886680603,,0.08908411860466003,,0.06595396250486374,pretrain,793,19,
19000,0.0007571582682430744,-0.09165848791599274,0.08710891753435135,,0.08361184597015381,,0.04109511896967888,pretrain,797,23,
19100,0.0006953654228709638,-0.0804363563656807,0.07332924008369446,,0.07713426649570465,,0.04308369755744934,pretrain,802,3,
19200,0.0005909873871132731,-0.0853751003742218,0.0792352706193924,,0.0829748883843422,,0.04641274735331535,pretrain,806,7,
19300,0.0007072479929775,-0.09108800441026688,0.08075881749391556,,0.08805951476097107,,0.08311332762241364,pretrain,810,11,
19400,0.0006327799055725336,-0.08584140241146088,0.08157560229301453,,0.08318627625703812,,0.02272823639214039,pretrain,814,15,
19500,0.0007259081467054784,-0.07933638244867325,0.07264600694179535,,0.08010432869195938,,0.08050964027643204,pretrain,818,19,
19600,0.000760473485570401,-0.08353231102228165,0.07249436527490616,,0.07826831936836243,,0.07058165967464447,pretrain,822,23,
19700,0.0006370086339302361,-0.09677492827177048,0.09027110785245895,,0.089278444647789,,0.01850941590964794,pretrain,827,3,
19800,0.0007973442552611232,-0.08764321357011795,0.08191847801208496,,0.08179512619972229,,0.014094704762101173,pretrain,831,7,
19900,0.0006246686680242419,-0.09723127633333206,0.08886988461017609,,0.0894443690776825,,0.012800411321222782,pretrain,835,11,
20000,0.0007310196524485946,-0.08033977448940277,0.07714207470417023,,0.07591678202152252,,0.020665409043431282,pretrain,839,15,
20100,0.000637373304925859,-0.08326441049575806,0.07740986347198486,,0.0736776739358902,,0.047372594475746155,pretrain,843,19,
20200,0.0005581540754064918,-0.089609295129776,0.07980196177959442,,0.08133897930383682,,0.01888754591345787,pretrain,847,23,
20300,0.0008416640339419246,-0.08236703276634216,0.07864849269390106,,0.07117173820734024,,0.08091756701469421,pretrain,852,3,
20400,0.0009638469200581312,-0.0881810411810875,0.08043597638607025,,0.07624758034944534,,0.04691791534423828,pretrain,856,7,
20500,0.000804922659881413,-0.08863332122564316,0.07954663038253784,,0.08141618967056274,,0.029132140800356865,pretrain,860,11,
20600,0.0009317898657172918,-0.08331477642059326,0.07780890166759491,,0.0789344310760498,,0.021051859483122826,pretrain,864,15,
20700,0.00055695790797472,-0.08821085840463638,0.08306700736284256,,0.0820351392030716,,0.017571844160556793,pretrain,868,19,
20800,0.000667311018332839,-0.09210779517889023,0.0858568549156189,,0.0862044245004654,,0.018778780475258827,pretrain,872,23,
20900,0.0006285435520112514,-0.08701978623867035,0.08312103152275085,,0.08114933967590332,,0.021096287295222282,pretrain,877,3,
21000,0.0007213851204141974,-0.07987182587385178,0.06728662550449371,,0.07546732574701309,,0.08684098720550537,pretrain,881,7,
21100,0.0005944186123088002,-0.08960837125778198,0.07961446046829224,,0.08097390830516815,,0.020362962037324905,pretrain,885,11,
21200,0.0006915687117725611,-0.08466137200593948,0.07580551505088806,,0.07502251863479614,,0.01375517901033163,pretrain,889,15,
21300,0.0009094763081520796,-0.09202220290899277,0.08195571601390839,,0.08581535518169403,,0.0428352952003479,pretrain,893,19,
21400,0.0008325857925228775,-0.08816013485193253,0.07971938699483871,,0.0863758847117424,,0.06648437678813934,pretrain,897,23,
21500,0.0006695928168483078,-0.09033356606960297,0.08444017171859741,,0.08445749431848526,,0.015541127882897854,pretrain,902,3,
21600,0.0006301564862951636,-0.08773813396692276,0.0803719013929367,,0.08014128357172012,,0.013229526579380035,pretrain,906,7,
21700,0.0005187294445931911,-0.08080790191888809,0.07802964001893997,,0.08042500913143158,,0.025788268074393272,pretrain,910,11,
21800,0.0006287902360782027,-0.08439774066209793,0.0759231299161911,,0.08260619640350342,,0.07030731439590454,pretrain,914,15,
21900,0.0006959653692319989,-0.09624789655208588,0.08984147012233734,,0.08954186737537384,,0.016859911382198334,pretrain,918,19,
22000,0.0004993333714082837,-0.0760396346449852,0.06924518942832947,,0.07391864061355591,,0.04744872823357582,pretrain,922,23,
22100,0.0010357277933508158,-0.08100500702857971,0.08260413259267807,,0.0715058222413063,,0.11850477010011673,pretrain,927,3,
22200,0.0005601734155789018,-0.08641806244850159,0.08092743903398514,,0.07905332744121552,,0.021694069728255272,pretrain,931,7,
22300,0.0007776209386065602,-0.08920948207378387,0.08035366237163544,,0.08384351432323456,,0.04232736676931381,pretrain,935,11,
22400,0.000673900474794209,-0.07891969382762909,0.07524939626455307,,0.0764516070485115,,0.01937013305723667,pretrain,939,15,
