stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,total_actions,update_count
pretrain,,250,0.02887960958945528,0.14197624126989694,105722.69615516652,1.2737743120995304,2.8494240541543276,0.10520706774032357,1.4991339828286854,0.4166666666666667,0.24956699141434266,1.2491941366876873,6000,17619
pretrain,,251,0.24173327280461052,0.14155031254608724,136255.6909096117,1.0376599345001436,1.9893449832286152,0.10146844710444099,1.483225706432547,0.08333333333333333,0.24161285321627346,1.2186966176543916,6024,17691
pretrain,,252,0.1046729107402779,0.14112566160844897,114606.16215137109,1.1414593843122323,1.9848338263375414,0.09489024270962036,1.497718784692032,0.125,0.24885939234601603,1.2451263495853968,6048,17763
pretrain,,253,0.3539878441888753,0.1407022846236236,160958.8356642898,0.7800381313122454,2.5134859583207523,0.10306373282504715,1.498207455146171,0.3333333333333333,0.2491037275730854,1.2499736632619585,6072,17835
pretrain,,254,-0.13342470843487425,0.14028017776975274,90512.8108077319,0.45845010796827923,2.1083717891148153,0.11920302479221263,1.4997051627863023,0.2916666666666667,0.2498525813931511,1.2499563757862362,6096,17907
pretrain,,255,-0.08705506933377234,0.1398593372364435,94054.00099043356,1.080967814883306,2.066720235241311,0.09931699449989745,1.4971869295196871,0.08333333333333333,0.2485934647598437,1.2480408953768867,6120,17979
pretrain,,256,0.11291216269665144,0.13943975922473417,116066.77166487396,0.6127152098786263,2.4624473389770296,0.10631170232500912,1.4998300177533002,0.5416666666666666,0.2499150088766501,1.2499653037105287,6144,18051
pretrain,,257,0.10143011798765157,0.13902143994705995,114091.0062331362,0.8352165524626062,1.8884066820144652,0.09198585164374713,1.4968866249102923,0.3333333333333333,0.2484433124551461,1.2499444484710693,6168,18123
pretrain,,258,0.2921948451945986,0.13860437562721878,147074.18665854156,1.0427671965389023,2.0939770625105925,0.11615077705778465,1.4977745117530936,0.0,0.24888725587654684,1.2426282082285198,6192,18195
pretrain,,259,0.18161980558142396,0.13818856250033712,126874.17870338378,0.8823270480192843,2.0189058421977926,0.12582396831803752,1.4984802318116028,0.2916666666666667,0.2492401159058015,1.2495865928275245,6216,18267
pretrain,,260,-0.06585768872795744,0.1377739968128361,95970.83201715357,0.9644447063051519,2.886714651754923,0.0994768041733775,1.4986701095033261,0.25,0.24933505475166298,1.2493790409394672,6240,18339
pretrain,,261,0.213734188221194,0.1373606748223976,131463.8446805107,0.7430878575181676,2.3817713061613683,0.10666831900511199,1.4967972567925851,0.20833333333333334,0.24839862839629256,1.2493266995464052,6264,18411
pretrain,,262,0.3701250702049333,0.13694859279793042,165946.68188677283,1.0871780496977623,2.2517995269170825,0.11363224600465409,1.4979915022850037,0.125,0.24899575114250183,1.249984249472618,6288,18483
pretrain,,263,0.06980748603018398,0.1365377470195366,110516.26653082285,0.9634827240591957,2.1231032597167148,0.10561807953715119,1.4972752301643293,0.125,0.24863761508216461,1.249363043478557,6312,18555
pretrain,,264,-0.1353382612252229,0.13612813377847802,89940.64817361631,0.8288885181148847,2.496909780800341,0.09789136659434089,1.4994392447350993,0.2916666666666667,0.24971962236754952,1.2494088283606937,6336,18627
pretrain,,265,0.02633666314908982,0.13571974937714257,105651.83054557849,0.6584689503624325,2.256960307913167,0.11315917964530035,1.4981175711644543,0.2916666666666667,0.2490587855822274,1.2499929474932807,6360,18699
pretrain,,266,0.2486917904558841,0.13531259012901115,137970.33201779905,1.224201421297732,2.7129249356687066,0.11047795158200709,1.4987003735843158,0.5833333333333334,0.249350186792158,1.2498941591807773,6384,18771
pretrain,,267,-0.13343575419583237,0.13490665235862412,90364.255008583,0.937558633851863,1.7693565862519398,0.11168121398258929,1.4985981915323503,0.3333333333333333,0.24929909576617537,1.1533511759979385,6408,18843
pretrain,,268,0.350064068078202,0.13450193240154823,160487.71058708042,1.3415107938150566,2.343429737538099,0.11181359117403966,1.497926081663796,0.125,0.248963040831898,1.2461610968623842,6432,18915
pretrain,,269,0.40614547423333475,0.1340984266043436,176793.33977911703,1.021286991203115,2.3328278046633515,0.11759315894540834,1.4989610695767972,0.16666666666666666,0.24948053478839852,1.2450128708566937,6456,18987
pretrain,,270,0.27804414546370165,0.13369613132453056,143567.3772296889,0.8991523762011813,2.177400944275515,0.10591161045232717,1.499470756610944,0.5416666666666666,0.2497353783054721,1.2490270180361611,6480,19059
pretrain,,271,0.09886766990137727,0.13329504293055697,113953.44105058072,0.8968917847211871,2.0572278947702474,0.09825393862221847,1.4988039865912424,0.3333333333333333,0.24940199329562132,1.2494827530213763,6504,19131
pretrain,,272,0.028980058132856534,0.1328951578017653,106147.06361506377,1.3457543120852538,2.5274911609079154,0.12054484584408338,1.4991557057059948,0.20833333333333334,0.24957785285299736,1.2499278847660336,6528,19203
pretrain,,273,0.39239189220017984,0.13249647232836,172051.30113609464,0.753218975805101,2.3569200740328857,0.10994214850024368,1.4997875025229794,0.5833333333333334,0.24989375126148974,1.249980928642409,6552,19275
pretrain,,274,0.25889598355970883,0.13209898291137492,139660.63517498106,1.0910804605200177,2.637520283354179,0.10451100693691333,1.499503820779778,0.5416666666666666,0.24975191038988886,1.249888070992061,6576,19347
pretrain,,275,-0.2150646979773658,0.1317026859626408,84499.97180363587,0.7098558954007569,1.8798643645431308,0.13180146008865967,1.4994497752437985,0.125,0.24972488762189946,1.2324748060532977,6600,19419
pretrain,,276,0.007214429348355762,0.13130757790475286,102897.78602530404,0.7084783631421271,2.1150643338050155,0.08728067682428868,1.498732844545018,0.16666666666666666,0.24936642227250905,1.2499250152281352,6624,19491
pretrain,,277,0.2885314735120993,0.13091365517103862,146057.91528427886,1.2739138284786826,2.630597991709198,0.11170254397543251,1.4991032895410346,0.375,0.24955164477051728,1.2474335432052612,6648,19563
pretrain,,278,0.20059544863867704,0.1305209142055255,128922.56581179835,1.0606968221919877,2.3137659509267126,0.0989381320955147,1.4963346777395123,0.2916666666666667,0.2481673388697562,1.248730665871075,6672,19635
pretrain,,279,0.23848740386909648,0.1301293514629089,135838.64901056065,0.6999224039415518,2.1775757813027923,0.10560452566408952,1.4994814965341774,0.7083333333333334,0.2497407482670886,1.2498332347188676,6696,19707
pretrain,,280,0.25040659643376934,0.1297389634085202,137608.51460149558,1.0856513408500523,2.345017877859728,0.09539243837708328,1.4937053589771192,0.125,0.24685267948855957,1.2484854246888841,6720,19779
pretrain,,281,0.09036257058167413,0.12934974651829462,113355.8369438865,0.5413593631237745,2.178056598774024,0.11441522742011827,1.4999391830393247,0.8333333333333334,0.24996959151966236,1.249989275421415,6744,19851
pretrain,,282,0.3559840539967463,0.12896169727873974,162433.48161143946,0.7790733441887866,2.534420676103659,0.11824718126823763,1.4995801926900942,0.4166666666666667,0.24979009634504715,1.2493821403809955,6768,19923
pretrain,,283,0.33331753615248116,0.12857481218690353,157015.85502240827,0.9663865085513818,1.9882819482258383,0.1241837724178691,1.499010357030091,0.041666666666666664,0.24950517851504542,1.2499421622071947,6792,19995
pretrain,,284,0.23759161633010406,0.12818908775034282,136549.9970728761,0.5830755228442805,2.1999596855470114,0.12531620427487966,1.4997550014938625,0.3333333333333333,0.24987750074693138,1.2498880752495356,6816,20067
pretrain,,285,0.19880871827880336,0.1278045204870918,129469.92721834483,1.313059790680806,2.945201511468206,0.12004644027376361,1.4988890252120435,0.5416666666666666,0.24944451260602193,1.248954890029771,6840,20139
pretrain,,286,0.3024804367382982,0.1274211069256305,149048.09672074844,0.7856004481159505,2.2896316564508843,0.1108133162174012,1.4996940966340757,0.7083333333333334,0.24984704831703794,1.2499993954386028,6864,20211
pretrain,,287,0.14549347136772997,0.12703884360485362,120248.63167788954,1.1334525787582,2.2548527442983217,0.09540097565063303,1.4993778845916192,0.3333333333333333,0.2496889422958096,1.2498889054570879,6888,20283
pretrain,,288,0.22572081692095047,0.12665772707403905,133726.19033144563,1.6341006878231255,2.5898687660694115,0.11034379893870305,1.4964478357384603,0.4166666666666667,0.24822391786923015,1.2497758886643817,6912,20355
pretrain,,289,0.30412683798841345,0.12627775389281695,148600.6437139006,0.7114282475695722,2.0925008964325698,0.09553569590376465,1.4996791119199422,0.5833333333333334,0.2498395559599712,1.2499947675636836,6936,20427
pretrain,,290,-0.22262907368333504,0.1258989206311385,83635.09461752673,1.1590921809630734,2.334661974225725,0.11232815751349125,1.49796086886809,0.16666666666666666,0.24898043443404494,1.2487930080720355,6960,20499
pretrain,,291,0.2380969390507749,0.12552122386924508,135262.7099448903,0.9381712551805235,2.471593272047383,0.0941708404748261,1.4916737245484477,0.16666666666666666,0.24583686227422388,1.2499830658946718,6984,20571
pretrain,,292,-0.10037379544283342,0.12514466019763734,93333.42023540467,0.8439001588239557,2.1517895096114703,0.12060925672350738,1.4988657235212266,0.16666666666666666,0.2494328617606135,1.2400654575654437,7008,20643
pretrain,,293,-0.022803064423869947,0.12476922621704443,100463.87049450666,0.5375794307107017,1.596849469627652,0.11425146307592404,1.499595305749348,0.5833333333333334,0.24979765287467415,1.2499201127461024,7032,20715
pretrain,,294,0.3960528430486866,0.1243949185383933,173657.83440032642,1.0487634655797764,2.444184776501995,0.11709221626470372,1.4988623303139494,0.125,0.24943116515697472,1.249611599104745,7056,20787
pretrain,,295,0.33009827789421603,0.12402173378277812,155326.5523070941,1.1103336397735843,2.1163660683802195,0.10873663740113704,1.4978712384722062,0.125,0.24893561923610316,1.2369013875722885,7080,20859
pretrain,,296,0.03597406460552282,0.12364966858142978,106906.2774411272,0.8348846691882326,1.539017061995608,0.11927987232436306,1.4989922392581192,0.125,0.24949611962905957,1.243073712502207,7104,20931
pretrain,,297,0.3203476816005263,0.1232787195756855,152630.24289180903,1.073499667768677,2.3140763562704834,0.10197570635735304,1.4990271326331863,0.16666666666666666,0.24951356631659327,1.239951363631657,7128,21003
pretrain,,298,0.06628907871670399,0.12290888341695844,110147.34044413891,0.8879889360673371,2.45494911053351,0.1076503039597914,1.4988980399710792,0.08333333333333333,0.2494490199855396,1.2498117685317993,7152,21075
pretrain,,299,0.1930622967523211,0.12254015676670756,128127.24154849612,0.7535577987631162,2.0051125746752523,0.11026480322819913,1.4992776683398654,0.7916666666666666,0.2496388341699328,1.2499995359352656,7176,21147
pretrain,,300,0.2704987276836694,0.12217253629640744,142101.84578581745,0.8792808094904537,2.1986620243106567,0.10741935590262637,1.4994057478117089,0.20833333333333334,0.24970287390585458,1.2485017904213496,7200,21219
pretrain,,301,-0.1950591063140649,0.12180601868751821,85697.7323967769,1.1524016983984482,2.4850763003740988,0.11736286284575777,1.4995538341324952,0.375,0.24977691706624772,1.2499792448111942,7224,21291
pretrain,,302,0.3176388489011139,0.12144060063145566,152024.80157875296,1.089499941361802,2.434052147716284,0.10239060123912225,1.4997369023483424,0.6666666666666666,0.24986845117417125,1.2499887836830956,7248,21363
pretrain,,303,0.3565153373140678,0.12107627882956129,162744.71300282129,0.5853871696939071,2.2096151920301565,0.12093907341599801,1.4993559554928826,0.6666666666666666,0.2496779777464413,1.2499902184520448,7272,21435
pretrain,,304,0.2312503435253545,0.12071304999307261,134556.2013461324,1.4089334307327157,2.3871050928320194,0.10652406228022233,1.4993676327701129,0.4583333333333333,0.2496838163850563,1.2469623110124042,7296,21507
pretrain,,305,-0.19009166394216168,0.12035091084309339,86035.9885499537,0.8104834098014093,2.9256860643625253,0.11578065628001093,1.4997081633302427,0.7083333333333334,0.24985408166512144,1.249998560973576,7320,21579
pretrain,,306,0.042272617304800655,0.1199898581105641,107541.3150538627,0.9102259841525839,2.3340741003198278,0.1160508326743833,1.4975225641613914,0.041666666666666664,0.24876128208069578,1.246332396353994,7344,21651
pretrain,,307,0.20982562965155294,0.11962988853623241,131034.3529188459,0.9709969307517722,2.423082562323127,0.11256549754608007,1.4993537563298431,0.7083333333333334,0.24967687816492148,1.2497138891901287,7368,21723
pretrain,,308,-0.2227882852200987,0.11927099887062372,83832.81166764005,0.49192366917573266,1.7420323200523833,0.12474133408742323,1.4994350638063179,0.25,0.24971753190315904,1.2492201434714454,7392,21795
pretrain,,309,0.22678787058449343,0.11891318587401184,133583.095513097,0.897493900997298,2.099520938949925,0.10256006205248643,1.4991081973449105,0.4166666666666667,0.2495540986724553,1.2499909166778835,7416,21867
pretrain,,310,-0.16231117259766017,0.11855644631638981,88172.23708436608,0.8809358663856983,2.424559661000966,0.11736386447584694,1.4975115201835123,0.20833333333333334,0.24875576009175612,1.249521249106952,7440,21939
pretrain,,311,0.3578502394936148,0.11820077697744064,162519.8933269878,1.37262557367129,2.6223962180316445,0.11183529823515183,1.499632542686803,0.20833333333333334,0.24981627134340154,1.2490719727107455,7464,22011
pretrain,,312,-0.14748237087034774,0.11784617464650832,89257.76421874735,1.0275390199607328,2.7581599811358104,0.11304856434205768,1.4994281833725314,0.375,0.24971409168626582,1.2496223428419657,7488,22083
pretrain,,313,0.42349702176461745,0.1174926361225688,181124.53199340127,0.8410974484646605,2.288527416118553,0.10165271551597999,1.4982618975142639,0.3333333333333333,0.2491309487571319,1.2498034196240562,7512,22155
pretrain,,314,-0.23578425867358943,0.1171401582142011,82943.08153633853,0.376046066748954,0.9640337610883369,0.12557580060650886,1.4997458104931172,0.5416666666666666,0.2498729052465587,1.2499426645892007,7536,22227
pretrain,,315,-0.04224485859398561,0.11678873773955849,98783.56542939991,0.8174750550339618,2.1106797254511283,0.12471133100946459,1.499460635884177,0.5833333333333334,0.24973031794208858,1.2492257228919437,7560,22299
pretrain,,316,-0.3123704040439545,0.1164383715263398,77718.4983412891,0.6029666678181717,2.0805627177868558,0.10698102298868811,1.497433693547334,0.3333333333333333,0.24871684677366704,1.2499940565654208,7584,22371
pretrain,,317,0.07913423435635168,0.11608905641176079,112061.98598057173,1.246360553960715,2.651095403305121,0.11876040789680786,1.4961135716487963,0.0,0.2480567858243982,1.2482763613973344,7608,22443
pretrain,,318,0.19034607073406354,0.11574078924252551,127541.48695766846,1.2807714054804473,2.8800929691110335,0.10664719566831149,1.4999312283027741,0.75,0.249965614151387,1.2493770143815448,7632,22515
pretrain,,319,0.05699870176532024,0.11539356687479793,109239.20595707619,0.9313212459286054,2.4466051763721866,0.1149126897425536,1.4996712961721987,0.5833333333333334,0.2498356480860994,1.2499866315296717,7656,22587
pretrain,,320,-0.23556554268836052,0.11504738617417354,82778.333377894,0.8548283854588156,2.728019445283071,0.11466649896658344,1.4990300050980985,0.625,0.24951500254904943,1.2499045197452816,7680,22659
pretrain,,321,0.4585802878891561,0.11470224401565102,196226.61285081407,0.9243855090545757,2.3195742352732585,0.13252017118337664,1.4949266438682873,0.5833333333333334,0.24746332193414375,1.2481831439903803,7704,22731
pretrain,,322,0.06453141629646432,0.11435813728360406,110124.22134841322,1.2555827486905313,2.5826235647712434,0.11417974702053231,1.499634903988668,0.4166666666666667,0.249817451994334,1.249710887670517,7728,22803
pretrain,,323,0.03121308336913116,0.11401506287175325,106533.08262639095,0.6505651283299638,1.9972854120390744,0.12546402479393665,1.499939415160389,0.75,0.24996970758019463,1.2431540531771523,7752,22875
pretrain,,324,-0.6159933522389394,0.11367301768313799,62834.84779001707,0.6664411094749257,1.8286164441279,0.1021657283472391,1.4995717659060446,0.5,0.24978588295302226,1.2499600734029497,7776,22947
pretrain,,325,0.01150021492373629,0.11333199863008857,104115.69552012454,0.32241407202982714,1.6749610383595717,0.11679085424031697,1.4998560676439887,0.75,0.24992803382199438,1.2499978521040507,7800,23019
pretrain,,326,0.21167838167056233,0.11299200263419831,130778.53637892591,0.8653143547652732,2.229031748856817,0.09862562079825554,1.4996687251897083,0.4166666666666667,0.24983436259485428,1.2499960597072328,7824,23091
pretrain,,327,0.015965278713142683,0.11265302662629571,104177.4381658603,0.4520307231162275,2.0477891464318536,0.10055825483050163,1.4998330014447372,0.6666666666666666,0.24991650072236862,1.2499998637608118,7848,23163
pretrain,,328,0.1420589974405494,0.11231506754641683,119998.42763471289,0.4875707050696725,1.9786630274994024,0.10248645783190781,1.4990946449161993,0.5416666666666666,0.24954732245809974,1.24996970806803,7872,23235
pretrain,,329,0.2456056292490024,0.11197812234377756,137375.26763074624,0.9019305977438177,2.5365351244807233,0.11025542915342534,1.4993508494503442,0.3333333333333333,0.2496754247251721,1.2499219072716576,7896,23307
pretrain,,330,0.38690134902282636,0.11164218797674624,170222.17986251303,1.1100134928489014,2.570635584635394,0.10679642442464758,1.4995871846164979,0.75,0.24979359230824882,1.2499254899365562,7920,23379
pretrain,,331,0.27333192751337304,0.11130726141281601,142971.53794492458,0.6007647595057884,2.108722193752016,0.1134506663250054,1.4999307443698247,0.8333333333333334,0.24996537218491235,1.2499792511974062,7944,23451
pretrain,,332,-0.11600609475721581,0.11097333962857754,91962.24961860354,0.4995335767134314,2.029861116728612,0.11918074503647037,1.4995903636195829,0.75,0.24979518180979152,1.2499663914952959,7968,23523
pretrain,,333,0.2833260513234171,0.11064041960969183,145318.54849723892,1.0280830840624515,2.3899588971265726,0.11887728747007653,1.499431749362321,0.4166666666666667,0.2497158746811606,1.2497724103076118,7992,23595
pretrain,,334,0.04747445105204441,0.11030849835086275,107771.35082967447,0.8521833686778942,2.4670919421528064,0.10264652469708631,1.4999349653898253,0.7916666666666666,0.24996748269491256,1.2497372797557285,8016,23667
pretrain,,335,-0.23235457098994708,0.10997757285581015,82941.65688328422,0.5506168050425392,2.187421940054212,0.11119914833176052,1.4999786996770474,0.9583333333333334,0.2499893498385237,1.2499999914850506,8040,23739
pretrain,,336,-0.0357351982068779,0.10964764013724272,99458.05582892284,0.5811232849955559,1.868186885969979,0.12619260878933594,1.4996373523913678,0.4166666666666667,0.249818676195684,1.24832164815494,8064,23811
pretrain,,337,0.21539487115204756,0.109318697216831,132095.1077116679,1.0419722567534164,2.8775493868759687,0.11489508927184189,1.4990287237756308,0.4166666666666667,0.2495143618878155,1.2499339452811649,8088,23883
pretrain,,338,0.35421774478415036,0.10899074112518051,161859.35539771727,0.8089132850289452,1.929843078553676,0.11650803113914904,1.4998469142509359,0.7916666666666666,0.24992345712546793,1.2497279622725077,8112,23955
pretrain,,339,0.08249354340958051,0.10866376890180497,111578.72049681967,0.741016310684028,2.1588323220610612,0.08865924670934834,1.4984579532451574,0.4583333333333333,0.24922897662257867,1.24987541777747,8136,24027
pretrain,,340,0.17796524472406428,0.10833777759509955,125010.31267677304,1.2386903086056311,2.4291244175817286,0.09208646234394104,1.4975714186827342,0.625,0.24878570934136712,1.2499766413654598,8160,24099
pretrain,,341,0.34108463240302195,0.10801276426231425,158522.47050049395,0.4490062654071017,2.23679587159838,0.11704155432337184,1.4998599619028112,0.75,0.24992998095140573,1.249997752053397,8184,24171
pretrain,,342,0.27791525946899404,0.1076887259695273,143863.69159607653,1.0267027879932098,2.5767357457961353,0.11242634071760736,1.4990385220873923,0.2916666666666667,0.24951926104369618,1.249871858528682,8208,24243
pretrain,,343,0.10317509356819793,0.10736565979161872,114930.43447090634,0.7843677845029603,2.179087616716112,0.11138898045447299,1.4995582094859508,0.625,0.24977910474297546,1.2499105845178875,8232,24315
pretrain,,344,-0.4235418838156428,0.10704356281224386,71641.96945555643,0.36749741541487824,2.5138185795928734,0.11546677725554233,1.4999545486200425,0.875,0.24997727431002123,1.249999063355582,8256,24387
pretrain,,345,0.18221464692951828,0.10672243212380714,126565.56541000813,1.1412567332209573,2.8595280711139948,0.11533763758594269,1.4998929626530124,0.625,0.2499464813265063,1.2499841579369135,8280,24459
pretrain,,346,-0.06035598885406494,0.10640226482743571,96905.19002061925,0.4271436961633818,2.380813627157892,0.11841464961864706,1.4999585261657122,0.9166666666666666,0.24997926308285626,1.2499934498752865,8304,24531
pretrain,,347,0.3388661957725361,0.1060830580329534,158059.62784962115,0.8795224882307506,2.490767174426998,0.11858823776928236,1.493760742779289,0.5416666666666666,0.2468803713896445,1.249999267714364,8328,24603
pretrain,,348,-0.4960654290323875,0.10576480885885454,68319.92264247384,0.725779394308726,2.0475224077701566,0.1348480729859087,1.4996575941109942,0.75,0.2498287970554971,1.2499966663973672,8352,24675
pretrain,,349,0.5295758153103343,0.10544751443227798,226463.25999207713,0.9991064996769031,2.5455793488238534,0.12021439379330352,1.499017650172824,0.4583333333333333,0.249508825086412,1.2497253311531884,8376,24747
pretrain,,350,0.14650674242319534,0.10513117188898115,121224.51859464803,0.7833565864712,2.177632204762526,0.1190734526345456,1.4984174839087896,0.4583333333333333,0.24920874195439477,1.2499846177441734,8400,24819
pretrain,,351,-0.05237811402221422,0.1048157783733142,97196.46113832571,0.7681177666499502,2.2696975679269857,0.09805863109603015,1.4990803790056988,0.625,0.2495401895028495,1.2499742550509316,8424,24891
pretrain,,352,0.0401146531866618,0.10450133103819426,107129.15889781366,0.707347336890442,1.552193249868495,0.11013613036445918,1.4980245106631802,0.08333333333333333,0.2490122553315901,1.2492350020578928,8448,24963
pretrain,,353,0.2798882088652075,0.10418782704507969,144751.10620560352,0.7156140910727636,1.6804707827312606,0.12196159985476339,1.4997226800769567,0.6666666666666666,0.24986134003847837,1.247337703193937,8472,25035
pretrain,,354,-1.1071408260232576,0.10387526356394443,48169.25962122973,0.7578079272061586,2.5767125439430987,0.12970006865695385,1.4982683303810298,0.5416666666666666,0.2491341651905151,1.249948867729732,8496,25107
pretrain,,355,0.16938041050348648,0.10356363777325261,125033.59461964227,0.7137629480234216,2.312093198618718,0.1284772387229509,1.499808046079817,0.6666666666666666,0.24990402303990866,1.2499710129840034,8520,25179
pretrain,,356,0.04795159510386291,0.10325294685993285,107949.86491681871,0.9341280707823377,2.261641324205058,0.10705188256248455,1.4995632271858907,0.3333333333333333,0.2497816135929454,1.2438243627548218,8544,25251
pretrain,,357,-0.05522148312921864,0.10294318801935304,97276.06417740286,0.9739139088030372,2.38195213228464,0.11341402158908391,1.4996187227467697,0.625,0.2498093613733848,1.2492015297923769,8568,25323
pretrain,,358,-0.0553301633206094,0.10263435845529499,97491.33815730085,1.3128565129424843,2.472116367306028,0.12332505099210611,1.4984783164802051,0.20833333333333334,0.2492391582401026,1.2497093634946006,8592,25395
pretrain,,359,-0.2909651337432508,0.10232645537992911,79350.14259064397,0.9435547134351162,2.1251699053815423,0.12803313697532695,1.4999224815872452,0.6666666666666666,0.2499612407936227,1.249965169600078,8616,25467
pretrain,,360,0.16105116856880508,0.10201947601378931,123284.0838694317,0.36814847446623294,1.4058739776057854,0.1158921596872146,1.4998113792389631,0.7083333333333334,0.2499056896194816,1.2499902312244686,8640,25539
pretrain,,361,0.40810354713042896,0.10171341758574795,177405.9481927037,1.1826231523106496,2.860179450682231,0.11757289576584044,1.499242062724772,0.6666666666666666,0.24962103136238603,1.249996883528573,8664,25611
pretrain,,362,0.14784519056000542,0.1014082773329907,121229.60719467259,0.629747492837764,2.133221057483128,0.1136408593430534,1.4999944428425458,1.0,0.24999722142127298,1.249901179756437,8688,25683
pretrain,,363,0.269251396284342,0.10110405250099173,141870.06910494572,1.3780363530275368,2.73135983475617,0.10782621176561642,1.4991345531528903,0.7083333333333334,0.24956727657644526,1.2499475393976482,8712,25755
pretrain,,364,-0.47381071791054863,0.10080074034348875,69260.43890523034,0.5699038794707684,2.094894916351351,0.12493767597491123,1.4998722695523785,0.6666666666666666,0.24993613477618926,1.2499874872820718,8736,25827
pretrain,,365,-0.03741994642504732,0.10049833812245829,98836.51558133596,0.8004242126785573,2.229764502601964,0.10686724622632764,1.4977861015746992,0.5,0.24889305078734958,1.2497024365833826,8760,25899
pretrain,,366,0.14746409151199782,0.10019684310809092,121235.13873705611,0.47311134210654665,1.932776667177677,0.11538559072199346,1.499296098237946,0.4166666666666667,0.24964804911897298,1.2499909273215701,8784,25971
pretrain,,367,-0.15167417321575632,0.09989625257876665,89027.67899521405,0.6329805395078091,2.3910216799804136,0.11844998790895521,1.4996267545613502,0.5,0.2498133772806753,1.2497017362288065,8808,26043
pretrain,,368,-0.12648274910455923,0.09959656382103034,90843.8577512971,0.876650231934729,2.2988312922418106,0.10705358791448498,1.499200676523504,0.3333333333333333,0.24960033826175196,1.2496825563056129,8832,26115
pretrain,,369,0.1982383293600569,0.09929777412956725,128684.9818654835,0.9511869043289196,2.4995124540158677,0.10279255851249287,1.4986268706797137,0.625,0.24931343533985675,1.25,8856,26187
pretrain,,370,0.10320346513071768,0.09899988080717854,115073.68064799342,0.45400584391540005,2.1818459314959386,0.11578371793939564,1.499922600530443,0.7916666666666666,0.24996130026522137,1.2499933455671581,8880,26259
pretrain,,371,0.29743720080707386,0.098702881164757,148577.84959858085,0.275559394753405,1.709784248471257,0.1229790175064348,1.499962540609496,0.875,0.249981270304748,1.2499566078186035,8904,26331
pretrain,,372,0.13736035314845857,0.09840677252126273,118980.23840649029,0.6746022767786468,2.1195643612316672,0.09234974916161987,1.4998565032368614,0.625,0.24992825161843077,1.2499883366482598,8928,26403
pretrain,,373,0.31058428535802163,0.09811155220369895,150623.68044993244,1.1208277530081217,2.7669005357793397,0.10628951481150495,1.4951729318570521,0.4166666666666667,0.2475864659285262,1.2457503080368042,8952,26475
pretrain,,374,0.10253711492717438,0.09781721754708786,114605.10024510961,0.7574545870579423,2.191428957240922,0.10375570487747743,1.4998555575453099,0.75,0.24992777877265504,1.2499637646334512,8976,26547
pretrain,,375,0.3648052837380012,0.0975237658944466,165203.24563149706,0.6780196850498518,1.9348642904843603,0.12449888407637677,1.4999836497895773,0.9583333333333334,0.24999182489478874,1.2498092630079813,9000,26619
pretrain,,376,-0.4268079991402364,0.09723119459676326,71457.61248473692,0.8191138759610199,2.618756261680806,0.11407071879522201,1.4998744396226744,0.5416666666666666,0.2499372198113374,1.249893661056246,9024,26691
pretrain,,377,0.1733432760026297,0.09693950101297297,125032.78167948607,1.054955065782581,2.543257601346288,0.11194363224589672,1.4998335482641345,0.5833333333333334,0.24991677413206728,1.2455496830599648,9048,26763
pretrain,,378,0.3024344141598243,0.09664868250993404,149074.12993784697,0.3198475354306754,1.1466615234102515,0.11149326583838444,1.4999652569670054,0.9166666666666666,0.24998262848350264,1.2499958596059253,9072,26835
pretrain,,379,0.41816967256721793,0.09635873646240424,179271.06462328826,1.1601502632810956,2.772198220342397,0.10006593083957105,1.4968606323181166,0.2916666666666667,0.2484303161590582,1.249979006392615,9096,26907
pretrain,,380,0.25303711802892787,0.09606966025301703,139093.9330365671,1.131583768670741,2.6714933798781457,0.11676776623142111,1.4998609099004951,0.7083333333333334,0.24993045495024746,1.249999885048185,9120,26979
pretrain,,381,0.20054439783711953,0.09578145127225797,129412.25064999948,1.108454850546661,2.100080582712378,0.1113801293049176,1.4997644476769934,0.4583333333333333,0.2498822238384968,1.2499833128282,9144,27051
pretrain,,382,-0.2373206382256382,0.0954941069184412,82625.13068676136,0.936739020315664,2.459321014583111,0.11264628853703755,1.4998494720175153,0.6666666666666666,0.24992473600875767,1.2499876958983285,9168,27123
pretrain,,383,-0.0948789492875445,0.09520762459768588,93881.08467368301,0.787074980015556,2.3255382063133374,0.12375688507031764,1.4998241656770308,0.7083333333333334,0.2499120828385155,1.2499898629529136,9192,27195
pretrain,,384,-0.13271542493848298,0.09492200172389283,90764.70582699413,0.2820295691490173,1.2086645002876004,0.12902327620226522,1.4999216434856255,0.6666666666666666,0.24996082174281278,1.2497749328613281,9216,27267
pretrain,,385,0.04155529802328623,0.09463723571872114,107123.88762514936,0.4658592579997958,1.9938949528549388,0.10394205752161174,1.4990906698540563,0.625,0.24954533492702816,1.2499919959477015,9240,27339
pretrain,,386,-0.1025910974087593,0.09435332401156497,93335.140796327,1.015754433792262,2.2712765148707796,0.12993031048252415,1.4999093150808698,0.8333333333333334,0.24995465754043492,1.2478610234601157,9264,27411
pretrain,,387,0.20714081279278865,0.09407026403953028,130020.04338695203,1.2626588892723833,2.47950627239687,0.09894583173470765,1.4984494739522536,0.2916666666666667,0.24922473697612682,1.2443849933998925,9288,27483
