update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
13200,0.0010862074559554458,-0.020751953125,0.0033168792724609375,0.0006546974182128906,-0.0021566543728113174,0.020355224609375,0.056755539029836655,0.057075291872024536,0.18376684188842773,1048576.0,32768.0,pretrain,189,15,
13300,0.0012485870392993093,-0.005462646484375,-0.0166168212890625,-0.01611328125,-0.014824595302343369,0.0218353271484375,0.06372974067926407,0.04478268697857857,0.1989617943763733,1048576.0,32768.0,pretrain,191,1,
13400,0.0010943436063826084,-0.023284912109375,-0.0018033981323242188,0.0009469985961914062,0.0010029892437160015,0.020233154296875,0.08875709027051926,0.0493796169757843,0.10501910746097565,1048576.0,32768.0,pretrain,192,10,
13500,0.0011311252601444721,-0.028594970703125,0.006275177001953125,0.0024967193603515625,0.0021392321214079857,0.0203399658203125,0.07228383421897888,0.047078005969524384,0.22184647619724274,1048576.0,32768.0,pretrain,193,19,
13600,0.0015296675264835358,-0.01605224609375,-0.002422332763671875,-0.0015125274658203125,-0.0025211796164512634,0.025054931640625,0.0590280219912529,0.06464318186044693,0.4160386621952057,1048576.0,32768.0,pretrain,195,5,
13700,0.0014490694738924503,-0.00994110107421875,-0.016265869140625,-0.018341064453125,-0.010956007055938244,0.0243377685546875,0.0650663822889328,0.08251012116670609,0.3457212448120117,1048576.0,32768.0,pretrain,196,14,
13800,0.0013199386885389686,0.002285003662109375,-0.0172882080078125,-0.0145721435546875,-0.020778629928827286,0.021697998046875,0.05969983711838722,0.06883063912391663,0.23691588640213013,1048576.0,32768.0,pretrain,197,23,
13900,0.001570955733768642,-0.01139068603515625,-0.00411224365234375,-0.00909423828125,-0.0017139967530965805,0.02679443359375,0.06074844300746918,0.07784222811460495,0.12511806190013885,1048576.0,32768.0,pretrain,199,9,
14000,0.001613300177268684,0.0082855224609375,-0.0230712890625,-0.0195159912109375,-0.025269372388720512,0.025299072265625,0.0555703341960907,0.1045827642083168,0.18878228962421417,1048576.0,32768.0,pretrain,200,18,
14100,0.0016231685876846313,-0.0108184814453125,-0.0129241943359375,-0.006866455078125,-0.014278795570135117,0.0241851806640625,0.06808358430862427,0.08135300874710083,0.5008149147033691,2097152.0,32768.0,pretrain,202,3,
14200,0.001369398320093751,-0.03680419921875,0.00598907470703125,0.003246307373046875,0.003141419729217887,0.0231475830078125,0.07148488610982895,0.05810217559337616,0.18629220128059387,1048576.0,32768.0,pretrain,203,13,
14300,0.0017606926849111915,-0.0024700164794921875,-0.022857666015625,-0.027923583984375,-0.028252188116312027,0.0260467529296875,0.09088760614395142,0.06453948467969894,0.11362427473068237,1048576.0,32768.0,pretrain,204,22,
14400,0.0019033026183024049,-0.00585174560546875,-0.0120849609375,-0.00775909423828125,-0.0059136878699064255,0.0272064208984375,0.07601284980773926,0.0665367841720581,0.14837992191314697,1048576.0,32768.0,pretrain,206,7,
14500,0.0019914957229048014,-7.766485214233398e-05,-0.01544189453125,-0.0144500732421875,-0.019534971565008163,0.023345947265625,0.09447600692510605,0.0844130590558052,0.331301212310791,1048576.0,32768.0,pretrain,207,17,
14600,0.0017635606927797198,-0.00533294677734375,-0.00650787353515625,-0.0137939453125,-0.010945837944746017,0.024383544921875,0.0707145631313324,0.07742714136838913,0.335283488035202,1048576.0,32768.0,pretrain,209,2,
14700,0.0014041662216186523,0.0019102096557617188,-0.0181884765625,-0.0204925537109375,-0.01954735815525055,0.022552490234375,0.07681085169315338,0.06700609624385834,0.22919397056102753,1048576.0,32768.0,pretrain,210,11,
14800,0.0017897867364808917,0.0028553009033203125,-0.012664794921875,-0.0189361572265625,-0.018206492066383362,0.0251007080078125,0.0838317722082138,0.04857061058282852,0.18307441473007202,1048576.0,32768.0,pretrain,211,21,
14900,0.001595246372744441,-0.01363372802734375,-0.012115478515625,-0.015472412109375,-0.012313724495470524,0.024810791015625,0.08142967522144318,0.0704440027475357,0.42347919940948486,1048576.0,32768.0,pretrain,213,6,
15000,0.001543672289699316,-0.01363372802734375,-0.0133819580078125,-0.011749267578125,-0.015773478895425797,0.025970458984375,0.05569591745734215,0.05887284874916077,0.22769737243652344,1048576.0,32768.0,pretrain,214,15,
15100,0.001640520989894867,-0.01471710205078125,-0.01145172119140625,-0.00730133056640625,-0.004280181135982275,0.0243988037109375,0.08187979459762573,0.05846844241023064,0.17370370030403137,1048576.0,32768.0,pretrain,216,1,
15200,0.0021467912010848522,-0.013641357421875,0.0015344619750976562,-0.015289306640625,-0.0102615375071764,0.0294189453125,0.14625585079193115,0.06526045501232147,0.22250062227249146,1048576.0,32768.0,pretrain,217,10,
15300,0.0021826480515301228,-0.0022945404052734375,-0.0109100341796875,-0.0035839080810546875,-0.012777937576174736,0.0257720947265625,0.08219660073518753,0.09542620927095413,0.23921826481819153,1048576.0,32768.0,pretrain,218,19,
15400,0.0015531537355855107,0.0008635520935058594,-0.0213775634765625,-0.01012420654296875,-0.015839621424674988,0.023040771484375,0.09009470790624619,0.06900308281183243,0.2744390070438385,1048576.0,32768.0,pretrain,220,5,
15500,0.0015681048389524221,-0.0123291015625,-0.018585205078125,-0.02276611328125,-0.015576545149087906,0.023223876953125,0.05179358646273613,0.07143667340278625,0.44954028725624084,1048576.0,32768.0,pretrain,221,14,
15600,0.0018208443652838469,0.004657745361328125,-0.024322509765625,-0.03369140625,-0.02046799287199974,0.026214599609375,0.08082295209169388,0.12509296834468842,0.24310584366321564,1048576.0,32768.0,pretrain,222,23,
15700,0.0018125076312571764,-0.00144195556640625,-0.01470947265625,-0.0216217041015625,-0.017952285706996918,0.0267181396484375,0.07349483668804169,0.05639123544096947,0.2576800584793091,1048576.0,32768.0,pretrain,224,9,
15800,0.001641901326365769,-0.007598876953125,-0.022491455078125,-0.0220489501953125,-0.015331538394093513,0.024383544921875,0.1035129651427269,0.07655328512191772,0.310661256313324,1048576.0,32768.0,pretrain,225,18,
15900,0.0018520898884162307,-0.0096435546875,-0.00872039794921875,-0.0163116455078125,-0.012745251879096031,0.0251007080078125,0.09435179829597473,0.07987571507692337,0.2531827390193939,1048576.0,32768.0,pretrain,227,3,
16000,0.0017424749676138163,-0.024810791015625,0.004482269287109375,-0.0022945404052734375,0.0060913520865142345,0.0239715576171875,0.05426769703626633,0.09584873914718628,0.3300391435623169,1048576.0,32768.0,pretrain,228,13,
16100,0.0016089522978290915,-0.0222320556640625,0.00626373291015625,0.0025177001953125,-0.0010924478992819786,0.02459716796875,0.09752802550792694,0.07790757715702057,0.227041095495224,1048576.0,32768.0,pretrain,229,22,
16200,0.0016527706757187843,-0.014556884765625,-0.0173187255859375,-0.01458740234375,-0.011850225739181042,0.022369384765625,0.1054835096001625,0.061695534735918045,0.2470116913318634,1048576.0,32768.0,pretrain,231,7,
16300,0.001677157822996378,-0.002368927001953125,-0.0252838134765625,-0.0205230712890625,-0.02475033886730671,0.0250701904296875,0.051787588745355606,0.07549670338630676,0.16826975345611572,1048576.0,32768.0,pretrain,232,17,
16400,0.0017035527853295207,-0.0006861686706542969,-0.0265045166015625,-0.0235595703125,-0.026447733864188194,0.024322509765625,0.06464101374149323,0.0896964967250824,0.4978569746017456,1048576.0,32768.0,pretrain,234,2,
16500,0.0018456061370670795,0.0002758502960205078,-0.021942138671875,-0.031341552734375,-0.028430432081222534,0.0300140380859375,0.09199997037649155,0.07824797183275223,0.2734156847000122,1048576.0,32768.0,pretrain,235,11,
16600,0.0017747157253324986,-0.01318359375,-0.0178680419921875,-0.017913818359375,-0.003332400694489479,0.0221405029296875,0.1570228636264801,0.12204301357269287,0.28151094913482666,1048576.0,32768.0,pretrain,236,21,
16700,0.0015768762677907944,0.00026988983154296875,-0.021087646484375,-0.0168914794921875,-0.019156258553266525,0.022857666015625,0.07527478784322739,0.061117444187402725,0.41375383734703064,1048576.0,32768.0,pretrain,238,6,
16800,0.0017484263516962528,0.00417327880859375,-0.0223846435546875,-0.0253143310546875,-0.02197921648621559,0.0237884521484375,0.061105478554964066,0.06761135160923004,0.23989716172218323,1048576.0,32768.0,pretrain,239,15,
16900,0.0016177447978407145,-0.011505126953125,-0.0149078369140625,-0.0178070068359375,-0.009872370399534702,0.023040771484375,0.08516532927751541,0.08305893838405609,0.34865304827690125,1048576.0,32768.0,pretrain,241,1,
17000,0.0020879048388451338,0.0205078125,-0.0333251953125,-0.04620361328125,-0.04776136949658394,0.02777099609375,0.1605636179447174,0.06291285902261734,0.46324121952056885,1048576.0,32768.0,pretrain,242,10,
17100,0.0019727093167603016,-0.006420135498046875,-0.0179443359375,-0.027069091796875,-0.024308931082487106,0.0256805419921875,0.09424471110105515,0.071227066218853,0.20353403687477112,1048576.0,32768.0,pretrain,243,19,
17200,0.0016909503610804677,0.018707275390625,-0.036590576171875,-0.03253173828125,-0.027414986863732338,0.02398681640625,0.1137034073472023,0.06600397825241089,0.24151213467121124,1048576.0,32768.0,pretrain,245,5,
17300,0.001850504195317626,0.008056640625,-0.030670166015625,-0.023651123046875,-0.025640929117798805,0.0307464599609375,0.09412550181150436,0.06480501592159271,0.3852349519729614,1048576.0,32768.0,pretrain,246,14,
17400,0.0014542669523507357,0.005641937255859375,-0.027069091796875,-0.01715087890625,-0.01714096963405609,0.0243072509765625,0.1045149564743042,0.0554942786693573,0.2780754566192627,1048576.0,32768.0,pretrain,247,23,
17500,0.001897923881188035,-0.00528717041015625,-0.02117919921875,-0.0239410400390625,-0.018876301124691963,0.0269775390625,0.07380643486976624,0.1253657191991806,0.3290835916996002,1048576.0,32768.0,pretrain,249,9,
17600,0.002772944513708353,0.0060577392578125,-0.017059326171875,-0.01751708984375,-0.025489840656518936,0.0295562744140625,0.09848179668188095,0.09937062114477158,0.2820870578289032,1048576.0,32768.0,pretrain,250,18,
17700,0.0018174824072048068,0.0182342529296875,-0.04376220703125,-0.040069580078125,-0.04040541127324104,0.02374267578125,0.06771939992904663,0.06827446073293686,0.19209298491477966,1048576.0,32768.0,pretrain,252,3,
17800,0.0020921644754707813,0.00780487060546875,-0.017669677734375,-0.01355743408203125,-0.020939059555530548,0.02960205078125,0.08424972742795944,0.10218945890665054,0.23421503603458405,1048576.0,32768.0,pretrain,253,13,
17900,0.0017219230066984892,0.00652313232421875,-0.01995849609375,-0.0178375244140625,-0.02029963582754135,0.026092529296875,0.051187120378017426,0.05899156630039215,0.26869329810142517,1048576.0,32768.0,pretrain,254,22,
18000,0.0013668467290699482,-0.005184173583984375,-0.018280029296875,-0.0225372314453125,-0.02030426263809204,0.0245208740234375,0.07953593134880066,0.045445069670677185,0.3596443831920624,1048576.0,32768.0,pretrain,256,7,
18100,0.002054373035207391,0.0008263587951660156,-0.02618408203125,-0.01200103759765625,-0.0194216538220644,0.031402587890625,0.09396970272064209,0.10065562278032303,0.22980284690856934,1048576.0,32768.0,pretrain,257,17,
18200,0.0017352653667330742,0.002681732177734375,-0.028045654296875,-0.0284576416015625,-0.029753798618912697,0.0244293212890625,0.0683482363820076,0.07201575487852097,0.36392900347709656,1048576.0,32768.0,pretrain,259,2,
18300,0.001737206126563251,0.001720428466796875,-0.0270233154296875,-0.0289459228515625,-0.028279906138777733,0.026885986328125,0.06519677489995956,0.06349407881498337,0.24049700796604156,1048576.0,32768.0,pretrain,260,11,
18400,0.0014983995351940393,0.005290985107421875,-0.0171356201171875,-0.02362060546875,-0.027241472154855728,0.02386474609375,0.11623144894838333,0.05393229052424431,0.4177079200744629,1048576.0,32768.0,pretrain,261,21,
18500,0.0026965520810335875,0.006694793701171875,-0.0257720947265625,-0.0175628662109375,-0.013182489201426506,0.0297698974609375,0.13201159238815308,0.07444164156913757,0.2949470579624176,1048576.0,32768.0,pretrain,263,6,
18600,0.002038579899817705,0.002307891845703125,-0.0278472900390625,-0.0270538330078125,-0.018134210258722305,0.0278778076171875,0.10548355430364609,0.09232921898365021,0.3035930395126343,1048576.0,32768.0,pretrain,264,15,
18700,0.0016621259273961186,-0.0046844482421875,-0.01276397705078125,-0.01251220703125,-0.018247762694954872,0.0235443115234375,0.08209562301635742,0.06796944886445999,0.38749438524246216,1048576.0,32768.0,pretrain,266,1,
18800,0.001756180077791214,0.001953125,-0.018218994140625,-0.01396942138671875,-0.023240938782691956,0.02532958984375,0.09203658252954483,0.09223951399326324,0.15710321068763733,1048576.0,32768.0,pretrain,267,10,
18900,0.002137247007340193,0.0149993896484375,-0.03521728515625,-0.028289794921875,-0.03136790916323662,0.026275634765625,0.0946570336818695,0.07916947454214096,0.31084731221199036,1048576.0,32768.0,pretrain,268,19,
19000,0.0024182982742786407,0.020294189453125,-0.05511474609375,-0.0469970703125,-0.04172731190919876,0.0286865234375,0.15752734243869781,0.08998499065637589,0.33113765716552734,1048576.0,32768.0,pretrain,270,5,
19100,0.0018345096614211798,0.0008230209350585938,-0.0205078125,-0.01702880859375,-0.021870164200663567,0.028106689453125,0.10864894837141037,0.08132622390985489,0.18526320159435272,1048576.0,32768.0,pretrain,271,14,
19200,0.0017619291320443153,0.0235137939453125,-0.051300048828125,-0.039947509765625,-0.04523555934429169,0.0254364013671875,0.08777208626270294,0.08083786070346832,0.37382012605667114,1048576.0,32768.0,pretrain,272,23,
19300,0.0015229280106723309,0.01140594482421875,-0.038665771484375,-0.0310821533203125,-0.02970181219279766,0.0281219482421875,0.10607149451971054,0.0528101846575737,0.4082372188568115,1048576.0,32768.0,pretrain,274,9,
19400,0.0017860960215330124,0.0006341934204101562,-0.0233917236328125,-0.037109375,-0.024799128994345665,0.0258941650390625,0.06401179730892181,0.09478642791509628,0.2945196330547333,1048576.0,32768.0,pretrain,275,18,
19500,0.0016718815313652158,0.01543426513671875,-0.038604736328125,-0.03863525390625,-0.03857682645320892,0.0224151611328125,0.05552312359213829,0.07099515944719315,0.21142578125,1048576.0,32768.0,pretrain,277,3,
19600,0.002091865288093686,0.0013141632080078125,-0.02642822265625,-0.0197906494140625,-0.025936240330338478,0.027008056640625,0.0872076228260994,0.07931671291589737,0.3959875702857971,1048576.0,32768.0,pretrain,278,13,
19700,0.002107213716953993,0.0190582275390625,-0.040069580078125,-0.0418701171875,-0.03801215812563896,0.02691650390625,0.12354576587677002,0.07185355573892593,0.25673943758010864,1048576.0,32768.0,pretrain,279,22,
19800,0.0015051737427711487,0.0023040771484375,-0.0258636474609375,-0.02764892578125,-0.023053713142871857,0.02447509765625,0.09266937524080276,0.0605599544942379,0.18040132522583008,1048576.0,32768.0,pretrain,281,7,
19900,0.0016402429901063442,0.0010824203491210938,-0.0191497802734375,-0.0228729248046875,-0.021445374935865402,0.0236358642578125,0.0762815922498703,0.0495290532708168,0.3383841812610626,1048576.0,32768.0,pretrain,282,17,
20000,0.0023541669361293316,0.020721435546875,-0.0382080078125,-0.040435791015625,-0.03721362724900246,0.02734375,0.11024761199951172,0.08121421933174133,0.204350084066391,1048576.0,32768.0,pretrain,284,2,
20100,0.001819590455852449,0.032623291015625,-0.049224853515625,-0.055755615234375,-0.049231868237257004,0.0260772705078125,0.09067834168672562,0.06842334568500519,0.20866763591766357,524288.0,32768.0,pretrain,285,11,
20200,0.0019097956828773022,0.0078582763671875,-0.0300750732421875,-0.03857421875,-0.03967728093266487,0.02630615234375,0.09760501980781555,0.06072496622800827,0.37724608182907104,524288.0,32768.0,pretrain,286,21,
20300,0.0015428494662046432,0.01519012451171875,-0.030029296875,-0.0297393798828125,-0.031330451369285583,0.026275634765625,0.07644016295671463,0.044976819306612015,0.20809942483901978,524288.0,32768.0,pretrain,288,6,
20400,0.0018177395686507225,0.00759124755859375,-0.0316162109375,-0.04107666015625,-0.04066983982920647,0.0258636474609375,0.1045171245932579,0.039648495614528656,0.2326928973197937,524288.0,32768.0,pretrain,289,15,
20500,0.0016987496055662632,-0.0017900466918945312,-0.01541900634765625,-0.02166748046875,-0.024399258196353912,0.0244598388671875,0.10550040751695633,0.05887603014707565,0.45856690406799316,524288.0,32768.0,pretrain,291,1,
20600,0.0016481333877891302,0.013916015625,-0.0277557373046875,-0.033935546875,-0.0394989550113678,0.021087646484375,0.12580783665180206,0.06072411313652992,0.19945469498634338,524288.0,32768.0,pretrain,292,10,
20700,0.0015415793750435114,0.01152801513671875,-0.025909423828125,-0.0286407470703125,-0.02453182451426983,0.026397705078125,0.06442251056432724,0.05836021527647972,0.25934281945228577,524288.0,32768.0,pretrain,293,19,
20800,0.001666607684455812,0.00832366943359375,-0.033355712890625,-0.03265380859375,-0.027825798839330673,0.0279693603515625,0.07764576375484467,0.06622126698493958,0.20116004347801208,524288.0,32768.0,pretrain,295,5,
20900,0.001604186836630106,0.0167083740234375,-0.0328369140625,-0.036285400390625,-0.03168482705950737,0.02655029296875,0.07439158856868744,0.06394074112176895,0.18426784873008728,524288.0,32768.0,pretrain,296,14,
21000,0.0024632406421005726,0.036285400390625,-0.05328369140625,-0.053863525390625,-0.0596621073782444,0.029693603515625,0.0800648182630539,0.09164270013570786,0.5168731808662415,524288.0,32768.0,pretrain,297,23,
21100,0.0016027296660467982,0.01513671875,-0.034454345703125,-0.04400634765625,-0.03592656925320625,0.02655029296875,0.06770835071802139,0.07599660009145737,0.24555036425590515,524288.0,32768.0,pretrain,299,9,
21200,0.002068273490294814,0.01136016845703125,-0.040435791015625,-0.033660888671875,-0.031039081513881683,0.0261993408203125,0.13164085149765015,0.07433082163333893,0.2457900494337082,524288.0,32768.0,pretrain,300,18,
21300,0.0014891584869474173,0.01494598388671875,-0.029022216796875,-0.0238037109375,-0.023126065731048584,0.0247650146484375,0.08932369202375412,0.047390323132276535,0.3089325726032257,524288.0,32768.0,pretrain,302,3,
21400,0.0020865811966359615,0.0240936279296875,-0.036163330078125,-0.0255584716796875,-0.03530576825141907,0.0306396484375,0.09285634756088257,0.09323791414499283,0.26945123076438904,524288.0,32768.0,pretrain,303,13,
21500,0.0021014318335801363,-0.005535125732421875,-0.01303863525390625,-0.015655517578125,-0.01855330727994442,0.02764892578125,0.08507099002599716,0.0692504420876503,0.5588769316673279,524288.0,32768.0,pretrain,304,22,
21600,0.0014165590982884169,0.01407623291015625,-0.037109375,-0.036163330078125,-0.03065057471394539,0.025665283203125,0.09345820546150208,0.06344844400882721,0.3980075716972351,524288.0,32768.0,pretrain,306,7,
21700,0.001462779939174652,0.0196380615234375,-0.03314208984375,-0.03564453125,-0.03302638232707977,0.0250396728515625,0.06708887219429016,0.06884007155895233,0.4579029679298401,524288.0,32768.0,pretrain,307,17,
21800,0.0012864889577031136,0.0303802490234375,-0.047943115234375,-0.046478271484375,-0.04693532735109329,0.023590087890625,0.04497900605201721,0.04916303977370262,0.2991330325603485,524288.0,32768.0,pretrain,309,2,
21900,0.0017201531445607543,0.01325225830078125,-0.0279541015625,-0.03338623046875,-0.029245417565107346,0.023895263671875,0.07244424521923065,0.05750437453389168,0.3727341294288635,524288.0,32768.0,pretrain,310,11,
22000,0.0019042270723730326,0.0188140869140625,-0.043365478515625,-0.03564453125,-0.030139373615384102,0.025787353515625,0.13433699309825897,0.07929488271474838,0.2255231738090515,524288.0,32768.0,pretrain,311,21,
22100,0.0020418064668774605,0.019317626953125,-0.03985595703125,-0.05035400390625,-0.04622359573841095,0.031585693359375,0.09793996810913086,0.06930842995643616,0.28401604294776917,1048576.0,32768.0,pretrain,313,6,
22200,0.0019336686236783862,0.006259918212890625,-0.025848388671875,-0.030975341796875,-0.03608907759189606,0.03057861328125,0.12760023772716522,0.07343000918626785,0.4426013231277466,1048576.0,32768.0,pretrain,314,15,
22300,0.0018077944405376911,0.01459503173828125,-0.0279388427734375,-0.0230865478515625,-0.025966975837945938,0.028106689453125,0.07000251859426498,0.05159255117177963,0.31815746426582336,1048576.0,32768.0,pretrain,316,1,
22400,0.001824405393563211,0.0137481689453125,-0.041107177734375,-0.043304443359375,-0.03694375604391098,0.02587890625,0.06796593219041824,0.07992935180664062,0.3449855446815491,1048576.0,32768.0,pretrain,317,10,
22500,0.0019931169226765633,0.0194549560546875,-0.0400390625,-0.04583740234375,-0.048146508634090424,0.0245513916015625,0.1076272502541542,0.06817974895238876,0.18483150005340576,1048576.0,32768.0,pretrain,318,19,
22600,0.002326499205082655,0.03643798828125,-0.0518798828125,-0.055084228515625,-0.05745943263173103,0.026275634765625,0.07438047230243683,0.05013016238808632,0.37961235642433167,1048576.0,32768.0,pretrain,320,5,
22700,0.0016928254626691341,0.0176544189453125,-0.03509521484375,-0.026275634765625,-0.0291181281208992,0.0258941650390625,0.0869007557630539,0.059908442199230194,0.4860134720802307,1048576.0,32768.0,pretrain,321,14,
22800,0.0019940175116062164,0.036224365234375,-0.057586669921875,-0.054351806640625,-0.05319037288427353,0.0283355712890625,0.08913830667734146,0.05814710631966591,0.19507791101932526,1048576.0,32768.0,pretrain,322,23,
22900,0.0023738513700664043,0.0185546875,-0.033782958984375,-0.04876708984375,-0.04139348864555359,0.0280609130859375,0.1012139841914177,0.08676418662071228,0.2641519010066986,1048576.0,32768.0,pretrain,324,9,
23000,0.0017905948916450143,0.0037746429443359375,-0.02655029296875,-0.027618408203125,-0.03114766627550125,0.0285797119140625,0.09214222431182861,0.07022496312856674,0.28143611550331116,1048576.0,32768.0,pretrain,325,18,
23100,0.002222692593932152,0.021514892578125,-0.035125732421875,-0.0281219482421875,-0.030150191858410835,0.0288238525390625,0.09640724211931229,0.10305405408143997,0.40530893206596375,1048576.0,32768.0,pretrain,327,3,
23200,0.0014298969181254506,0.0049285888671875,-0.0258331298828125,-0.0288238525390625,-0.021601790562272072,0.024749755859375,0.06361399590969086,0.05907920002937317,0.17574942111968994,1048576.0,32768.0,pretrain,328,13,
23300,0.002071165479719639,0.0205841064453125,-0.0308837890625,-0.018402099609375,-0.02596234157681465,0.0267333984375,0.08784475177526474,0.07624652236700058,0.20938153564929962,1048576.0,32768.0,pretrain,329,22,
23400,0.0018816291121765971,0.0116729736328125,-0.0262451171875,-0.0275421142578125,-0.027327323332428932,0.0265045166015625,0.0748378187417984,0.06558221578598022,0.2468348890542984,1048576.0,32768.0,pretrain,331,7,
23500,0.0018322853138670325,0.03594970703125,-0.05072021484375,-0.0465087890625,-0.05028226226568222,0.025390625,0.06392088532447815,0.06623662263154984,0.24621401727199554,1048576.0,32768.0,pretrain,332,17,
23600,0.002024151384830475,0.0153045654296875,-0.031280517578125,-0.0242767333984375,-0.02667449414730072,0.027191162109375,0.07445657253265381,0.06905022263526917,0.19164268672466278,1048576.0,32768.0,pretrain,334,2,
23700,0.001605766243301332,0.0227508544921875,-0.042724609375,-0.03765869140625,-0.040269751101732254,0.0235443115234375,0.094493068754673,0.057204194366931915,0.45902857184410095,1048576.0,32768.0,pretrain,335,11,
23800,0.0018211700953543186,0.0228271484375,-0.042755126953125,-0.038787841796875,-0.04048085957765579,0.03125,0.07547125965356827,0.07259156554937363,0.3025834560394287,1048576.0,32768.0,pretrain,336,21,
23900,0.0026107970625162125,0.025238037109375,-0.045196533203125,-0.044525146484375,-0.04012765362858772,0.032470703125,0.11410833895206451,0.08706675469875336,0.4435867667198181,1048576.0,32768.0,pretrain,338,6,
24000,0.00166442827321589,0.035888671875,-0.0523681640625,-0.0545654296875,-0.054471455514431,0.0255889892578125,0.06440265476703644,0.05723756179213524,0.4233193099498749,1048576.0,32768.0,pretrain,339,15,
24100,0.001825636951252818,-0.0015897750854492188,-0.0176544189453125,-0.0253143310546875,-0.01923854649066925,0.024444580078125,0.06136506423354149,0.07335485517978668,0.19797419011592865,2097152.0,32768.0,pretrain,341,1,
24200,0.001699517946690321,0.043121337890625,-0.05816650390625,-0.05926513671875,-0.0561240129172802,0.02783203125,0.08013124018907547,0.060583800077438354,0.2657429873943329,1048576.0,32768.0,pretrain,342,10,
24300,0.0021083890460431576,0.008209228515625,-0.0223541259765625,-0.0295867919921875,-0.030787426978349686,0.0265350341796875,0.10514132678508759,0.06825558096170425,0.34089693427085876,1048576.0,32768.0,pretrain,343,19,
24400,0.002282344736158848,-0.0021152496337890625,-0.00994873046875,-0.00930023193359375,-0.013865435495972633,0.029052734375,0.07687677443027496,0.06958611309528351,0.2180989384651184,1048576.0,32768.0,pretrain,345,5,
24500,0.0018593675922602415,0.004276275634765625,-0.0254364013671875,-0.0290069580078125,-0.028437171131372452,0.024993896484375,0.08955858647823334,0.0685211792588234,0.30956506729125977,1048576.0,32768.0,pretrain,346,14,
24600,0.0020790421403944492,0.0083770751953125,-0.0301971435546875,-0.0279998779296875,-0.024960579350590706,0.031402587890625,0.09275318682193756,0.08098296821117401,0.36251866817474365,1048576.0,32768.0,pretrain,347,23,
24700,0.00177496368996799,0.048553466796875,-0.0595703125,-0.04852294921875,-0.05477225407958031,0.0246124267578125,0.08104532212018967,0.06273944675922394,0.31156423687934875,1048576.0,32768.0,pretrain,349,9,
24800,0.0020841630175709724,0.0271759033203125,-0.04620361328125,-0.038970947265625,-0.04138642176985741,0.025177001953125,0.07286789268255234,0.07425432652235031,0.17675471305847168,1048576.0,32768.0,pretrain,350,18,
24900,0.00185185088776052,0.007320404052734375,-0.025726318359375,-0.0175933837890625,-0.02410033345222473,0.0265960693359375,0.09428967535495758,0.07023254781961441,0.293889582157135,1048576.0,32768.0,pretrain,352,3,
25000,0.001772556221112609,0.0202484130859375,-0.0335693359375,-0.0295867919921875,-0.030323397368192673,0.02587890625,0.05851501598954201,0.07676147669553757,0.2629847228527069,1048576.0,32768.0,pretrain,353,13,
25100,0.0019553410820662975,0.002685546875,-0.0196533203125,-0.03009033203125,-0.02298860251903534,0.0281829833984375,0.08633219450712204,0.07941153645515442,0.4158473610877991,1048576.0,32768.0,pretrain,354,22,
25200,0.0030731267761439085,0.0180816650390625,-0.034759521484375,-0.037384033203125,-0.038847122341394424,0.0254364013671875,0.09381060302257538,0.07734793424606323,0.36903756856918335,1048576.0,32768.0,pretrain,356,7,
25300,0.0019779950380325317,0.017303466796875,-0.031097412109375,-0.0246734619140625,-0.026601292192935944,0.028411865234375,0.07167942821979523,0.0649857372045517,0.22592811286449432,1048576.0,32768.0,pretrain,357,17,
25400,0.0020559707190841436,0.0161895751953125,-0.032501220703125,-0.021331787109375,-0.028800010681152344,0.030731201171875,0.08433603495359421,0.0688488632440567,0.2584148645401001,1048576.0,32768.0,pretrain,359,2,
25500,0.001991425408050418,0.022308349609375,-0.050140380859375,-0.054931640625,-0.04776257276535034,0.028289794921875,0.06674852967262268,0.07657118141651154,0.31468164920806885,1048576.0,32768.0,pretrain,360,11,
25600,0.001703734276816249,0.01274871826171875,-0.0196685791015625,-0.025146484375,-0.025328483432531357,0.0259552001953125,0.07005684822797775,0.05398756265640259,0.32045841217041016,1048576.0,32768.0,pretrain,361,21,
25700,0.0024622841738164425,0.01403045654296875,-0.0309906005859375,-0.0302276611328125,-0.03199079632759094,0.029541015625,0.12415332347154617,0.05875266715884209,0.26285088062286377,1048576.0,32768.0,pretrain,363,6,
25800,0.0017656933050602674,0.0299224853515625,-0.047332763671875,-0.0556640625,-0.05113183706998825,0.024688720703125,0.05940992385149002,0.05772019922733307,0.4293420910835266,1048576.0,32768.0,pretrain,364,15,
25900,0.0019291562493890524,0.02703857421875,-0.040802001953125,-0.042510986328125,-0.036551252007484436,0.0258636474609375,0.0736493468284607,0.06581857800483704,0.3568862974643707,1048576.0,32768.0,pretrain,366,1,
26000,0.002336665987968445,0.022918701171875,-0.040008544921875,-0.0509033203125,-0.044314511120319366,0.0299224853515625,0.08481130003929138,0.07716669142246246,0.386376291513443,1048576.0,32768.0,pretrain,367,10,
26100,0.0018575305584818125,-0.00042819976806640625,-0.024749755859375,-0.0205841064453125,-0.017721308395266533,0.0261688232421875,0.08080006390810013,0.06238304823637009,0.3116743862628937,1048576.0,32768.0,pretrain,368,19,
