"window_id","decision_date","holding_end_date","w_SP500","w_NASDAQ","w_DOW","w_SSE50","w_DIVIDEND","w_CHINEXT","w_GOLD"
"locked_oos_v1",2024-07-31,2024-08-30,0.574960464345557,0.030084455119712,0.0776472107640334,-0.0965307338961533,0.0239722185901233,-0.0964919536241463,0.486358338700873
"locked_oos_v1",2024-08-30,2024-09-30,0.570902576403958,0.0218868159822055,0.0696343460253307,0.0193410494497844,-0.096148493034499,-0.0971385187336377,0.511522223906858
"locked_oos_v1",2024-09-30,2024-10-31,0.465010843904955,-0.096107989815729,0.221828423174364,0.0135822982660362,-0.0979623797216586,0.0177133825740644,0.475935421617968
"locked_oos_v1",2024-10-31,2024-11-29,0.559736985181059,0.016530507643308,0.300943094704832,0.0173976993454354,-0.0951538501041276,-0.0972666484969003,0.297812211726393
"locked_oos_v1",2024-11-29,2024-12-31,0.459338674055678,0.0329205968550273,0.101610155510051,-0.0947891383298806,-0.0998247845896653,0.0389057413807937,0.561838755117995
"locked_oos_v1",2024-12-31,2025-01-27,0.541806870007089,0.0127264576564942,0.102230653965047,0.0130833032141839,-0.101022048986384,-0.0981473765735116,0.529322140717081
"locked_oos_v1",2025-01-27,2025-02-28,0.552178570468511,0.0175733411950725,0.080558234293546,0.0180775387478726,-0.0997624607490642,-0.0994186611579997,0.530793437202062
"locked_oos_v1",2025-02-28,2025-03-31,0.534070182458631,0.0161122697006379,0.11347865672516,0.0139929008271013,-0.098645355685481,-0.0981288590867605,0.519120205060712
"locked_oos_v1",2025-03-31,2025-04-30,0.525896665906267,0.010071460423725,0.137281370615321,0.010940150623875,-0.0997899945027062,-0.0989092092162797,0.514509556149798
"locked_oos_v1",2025-04-30,2025-05-30,0.562465375023229,0.0157809273472854,0.0966282093099185,0.0201769785157272,-0.102172399205821,-0.102823475641864,0.509944384651525
"locked_oos_v1",2025-05-30,2025-06-30,0.542896521410772,0.0354073877845492,0.0407538499150957,0.0262327055845942,-0.103308985808066,-0.0988096919442926,0.556828213057348
"locked_oos_v1",2025-06-30,2025-07-31,0.159278899431229,0.145451486110687,0.0718389376997948,-0.101513922214508,-0.099370650947094,0.248757377266884,0.575557872653008
"locked_oos_v1",2025-07-31,2025-08-29,0.0880846604704857,0.0793843790888786,0.137188732624054,-0.100903183221817,-0.0982735604047775,0.333747208118439,0.560771763324738
"locked_oos_v1",2025-08-29,2025-09-30,-0.104890896273511,-0.0928411840328149,0.29397024373923,0.0394174360803195,0.0294776649347373,0.444706337260348,0.39016039829169
"locked_oos_v1",2025-09-30,2025-10-31,-0.0817812883428165,-0.115609748022897,0.482451634747641,0.0993070921727589,0.0935996643134526,0.406167226178305,0.115865418953555
"locked_oos_v1",2025-10-31,2025-11-28,0.0793852050389562,-0.109368124178478,0.463917455502919,0.0723139036978994,-0.0832316364560809,0.304092219897679,0.272890976497105
"locked_oos_v1",2025-11-28,2025-12-31,0.361294683068991,-0.105004843324423,0.483581151813269,0.0548155792057514,-0.0982428155839443,0.0339179486036301,0.269638296216726
"locked_oos_v1",2025-12-31,2026-01-30,0.356933232929025,-0.109049204204764,0.509834643985544,0.106240090514932,-0.0961907090885299,0.071699891771589,0.160532054092203
"locked_oos_v1",2026-01-30,2026-02-27,0.369743225829942,-0.115024583680289,0.515502629535539,0.148322609918458,-0.0803181103297642,0.0924861558846065,0.069288072841508
"locked_oos_v1",2026-02-27,2026-03-31,0.421646407140153,-0.104974465178592,0.462522557271378,0.109903207314866,-0.0966902316680976,0.0325355998107365,0.175056925309556
"locked_oos_v1",2026-03-31,2026-04-30,0.545055999287537,-0.103789479604789,0.269925876387528,0.194778247603348,-0.101626263133117,0.0193007503237043,0.176354869135788
"locked_oos_v1",2026-04-30,2026-05-29,-0.109898503337588,-0.0892994882805007,0.118171852614198,0.239305895354067,0.150693115379129,0.536729615713869,0.154297512556825
"locked_oos_v1",2026-05-29,2026-06-30,-0.119301385113171,-0.0774838615741049,0.162100696137973,0.209846534899303,0.21537024634225,0.528647073677608,0.0808206956301417
"locked_oos_v1",2026-06-30,2026-07-06,0.0665877674307142,-0.104390331677028,0.430294318922928,0.144522948988846,0.082615672477654,0.465641005762986,-0.0852713819061007
