============================================================
PYTHON DEBUG LOG STARTED
============================================================
[19:23:02] Run seed: 20261009
[19:23:02] Run mode: full
[19:23:02] PyTorch: 2.10.0+cu128
[19:23:02] Device: cuda
[19:23:02] Action schema: interior_rank_partition_leverage_gate_v5; projection temperature=1.5
[19:23:02] Experiment: algorithm=sac; encoder=lstm; vine_features=full; cvar_observation=full; cvar_reward=full; pretraining=vine_synthetic; finetune=True
[19:23:02] GPU: NVIDIA A100-SXM4-80GB
[19:23:02] PYTHON: Framework ready.
[19:23:02] Action schema: interior_rank_partition_leverage_gate_v5 | gross=1.500 | net=1.000 | max_long=0.600 | max_short=0.200
[19:23:02] Risk/training: entropy_coef=0.1 | leverage_target=0.800 | leverage_penalty=0.25 | direction_bound=5.000 | AMP=False
[19:23:02] ============================================================
[19:23:02] STAGE 1: PRE-TRAINING
[19:23:02] ============================================================
[19:23:03] ============================================================
[19:23:03] TRAIN STAGE STARTED: stage=pretrain, episodes=1000, batch_size=128, updates_per_step=1
[19:23:03] ============================================================
[19:23:03] Episode 1  Reward:   0.061520  Wealth:    119755.32  Turnover: 1.0783  Gross: 1.2365  Gate: 0.4729
[19:23:03] Episode 2  Reward:   0.032724  Wealth:    114885.92  Turnover: 0.9781  Gross: 1.2399  Gate: 0.4798
[19:23:04] Episode 3  Reward:   0.202868  Wealth:    144464.14  Turnover: 1.2487  Gross: 1.2859  Gate: 0.5718
[19:23:04] Episode 4  Reward:  -0.551571  Wealth:     69169.78  Turnover: 1.0411  Gross: 1.2770  Gate: 0.5540
[19:23:04] Episode 5  Reward:  -0.257480  Wealth:     86158.37  Turnover: 1.0220  Gross: 1.2511  Gate: 0.5022
[19:23:05] Episode 6  Reward:  -0.196079  Wealth:     91652.10  Turnover: 1.1052  Gross: 1.2805  Gate: 0.5610
[19:23:06] Episode 7  Reward:   0.246307  Wealth:    153733.81  Turnover: 1.1394  Gross: 1.2632  Gate: 0.5264
[19:23:07] Episode 8  Reward:  -0.071193  Wealth:    102779.13  Turnover: 1.1832  Gross: 1.2554  Gate: 0.5108
[19:23:08] Episode 9  Reward:   0.059092  Wealth:    118380.18  Turnover: 1.1315  Gross: 1.2366  Gate: 0.4732
[19:23:09] Episode 10  Reward:   0.169397  Wealth:    136902.62  Turnover: 1.2200  Gross: 1.2500  Gate: 0.5001
[19:23:09] Episode     10  AvgReward:  -0.030442  Noise: 0.1473
[19:23:10] Episode 11  Reward:   0.264376  Wealth:    160033.13  Turnover: 0.9701  Gross: 1.2065  Gate: 0.4130
[19:23:10] Episode 12  Reward:   0.074437  Wealth:    121826.46  Turnover: 1.0578  Gross: 1.2285  Gate: 0.4571
[19:23:11] Episode 13  Reward:  -0.416749  Wealth:     76042.18  Turnover: 1.1181  Gross: 1.2541  Gate: 0.5081
[19:23:12] Episode 14  Reward:  -0.006718  Wealth:    110334.29  Turnover: 1.0321  Gross: 1.2149  Gate: 0.4299
[19:23:13] Episode 15  Reward:   0.044565  Wealth:    116285.24  Turnover: 1.0531  Gross: 1.2585  Gate: 0.5170
[19:23:14] Episode 16  Reward:   0.094435  Wealth:    123947.06  Turnover: 1.0183  Gross: 1.2244  Gate: 0.4488
[19:23:15] Episode 17  Reward:   0.075908  Wealth:    120727.20  Turnover: 1.0545  Gross: 1.2510  Gate: 0.5020
[19:23:16] Episode 18  Reward:  -0.201230  Wealth:     90685.76  Turnover: 1.0632  Gross: 1.2431  Gate: 0.4863
[19:23:17] Episode 19  Reward:   0.283017  Wealth:    161858.42  Turnover: 1.0946  Gross: 1.2500  Gate: 0.5000
[19:23:18] Episode 20  Reward:  -0.106341  Wealth:     99195.16  Turnover: 0.9050  Gross: 1.2625  Gate: 0.5250
[19:23:18] Episode     20  AvgReward:   0.010570  Noise: 0.1444
[19:23:19] Episode 21  Reward:  -0.046830  Wealth:    105624.15  Turnover: 1.0216  Gross: 1.2478  Gate: 0.4957
[19:23:20] Episode 22  Reward:  -0.314431  Wealth:     82410.68  Turnover: 1.1563  Gross: 1.2588  Gate: 0.5176
[19:23:20] Episode 23  Reward:   0.221268  Wealth:    147475.90  Turnover: 1.1351  Gross: 1.2540  Gate: 0.5080
[19:23:21] Episode 24  Reward:   0.133875  Wealth:    130341.56  Turnover: 1.0260  Gross: 1.2327  Gate: 0.4654
[19:23:22] Episode 25  Reward:   0.232370  Wealth:    148399.89  Turnover: 1.0076  Gross: 1.2277  Gate: 0.4553
[19:23:23] Episode 26  Reward:  -0.019363  Wealth:    108251.50  Turnover: 1.0116  Gross: 1.2280  Gate: 0.4559
[19:23:24] Episode 27  Reward:   0.095238  Wealth:    125843.76  Turnover: 1.1185  Gross: 1.2657  Gate: 0.5314
[19:23:25] Episode 28  Reward:  -0.135493  Wealth:     96560.57  Turnover: 1.0823  Gross: 1.2290  Gate: 0.4579
[19:23:26] Episode 29  Reward:  -0.108656  Wealth:     99011.51  Turnover: 1.0948  Gross: 1.2728  Gate: 0.5455
[19:23:27] Episode 30  Reward:  -0.072989  Wealth:    103704.22  Turnover: 1.0104  Gross: 1.2546  Gate: 0.5093
[19:23:27] Episode     30  AvgReward:  -0.001501  Noise: 0.1415
[19:23:28] Episode 31  Reward:   0.149441  Wealth:    132811.59  Turnover: 1.1017  Gross: 1.2780  Gate: 0.5559
[19:23:29] Episode 32  Reward:   0.124489  Wealth:    127622.31  Turnover: 0.9800  Gross: 1.2655  Gate: 0.5309
[19:23:29] Episode 33  Reward:   0.014914  Wealth:    113307.78  Turnover: 1.0215  Gross: 1.2527  Gate: 0.5054
[19:23:30] Episode 34  Reward:   0.015994  Wealth:    113941.04  Turnover: 0.9615  Gross: 1.2684  Gate: 0.5368
[19:23:31] Episode 35  Reward:   0.063220  Wealth:    119047.63  Turnover: 1.0041  Gross: 1.2497  Gate: 0.4994
[19:23:32] Episode 36  Reward:  -0.145944  Wealth:     95415.93  Turnover: 0.9906  Gross: 1.2353  Gate: 0.4706
[19:23:33] Episode 37  Reward:  -0.322301  Wealth:     81833.94  Turnover: 1.1104  Gross: 1.2550  Gate: 0.5100
[19:23:34] Episode 38  Reward:   0.089087  Wealth:    123302.85  Turnover: 1.0524  Gross: 1.2686  Gate: 0.5372
[19:23:35] Episode 39  Reward:  -0.175238  Wealth:     92428.52  Turnover: 1.0627  Gross: 1.2088  Gate: 0.4176
[19:23:36] Episode 40  Reward:   0.034548  Wealth:    114756.34  Turnover: 1.0750  Gross: 1.2311  Gate: 0.4622
[19:23:36] Episode     40  AvgReward:  -0.015179  Noise: 0.1387
[19:23:37] Episode 41  Reward:   0.088002  Wealth:    123426.15  Turnover: 1.0746  Gross: 1.2450  Gate: 0.4900
[19:23:38] Episode 42  Reward:   0.159306  Wealth:    135374.34  Turnover: 1.0519  Gross: 1.3806  Gate: 0.7612
[19:23:39] Episode 43  Reward:  -0.005276  Wealth:    111925.75  Turnover: 0.4245  Gross: 1.4993  Gate: 0.9986
[19:23:40] Episode 44  Reward:   0.105612  Wealth:    126162.47  Turnover: 0.5514  Gross: 1.4998  Gate: 0.9996
[19:23:40] Episode 45  Reward:   0.156909  Wealth:    136106.40  Turnover: 0.4753  Gross: 1.5000  Gate: 1.0000
[19:23:41] Episode 46  Reward:   0.096459  Wealth:    124295.02  Turnover: 0.4776  Gross: 1.5000  Gate: 1.0000
[19:23:42] Episode 47  Reward:  -0.031610  Wealth:    106588.51  Turnover: 0.4598  Gross: 1.5000  Gate: 1.0000
[19:23:43] Episode 48  Reward:   0.118043  Wealth:    125515.70  Turnover: 0.4816  Gross: 1.5000  Gate: 1.0000
[19:23:44] Episode 49  Reward:   0.241868  Wealth:    151506.93  Turnover: 0.4948  Gross: 1.5000  Gate: 0.9999
[19:23:45] Episode 50  Reward:   0.129318  Wealth:    127496.27  Turnover: 0.4713  Gross: 1.5000  Gate: 0.9999
[19:23:45] Episode     50  AvgReward:   0.105863  Noise: 0.1360
[19:23:46] Episode 51  Reward:   0.107673  Wealth:    123880.46  Turnover: 0.4522  Gross: 1.4999  Gate: 0.9998
[19:23:47] Episode 52  Reward:  -0.000409  Wealth:    109755.80  Turnover: 0.5207  Gross: 1.4999  Gate: 0.9997
[19:23:48] Episode 53  Reward:  -0.111244  Wealth:     96922.83  Turnover: 0.4884  Gross: 1.4999  Gate: 0.9998
[19:23:49] Episode 54  Reward:   0.004124  Wealth:    110352.74  Turnover: 0.5191  Gross: 1.4998  Gate: 0.9997
[19:23:50] Episode 55  Reward:  -0.051861  Wealth:    102827.10  Turnover: 0.2969  Gross: 1.4961  Gate: 0.9923
[19:23:51] Episode 56  Reward:  -0.027888  Wealth:    105076.20  Turnover: 0.3153  Gross: 1.4702  Gate: 0.9405
[19:23:52] Episode 57  Reward:   0.120645  Wealth:    123887.97  Turnover: 0.3698  Gross: 1.4953  Gate: 0.9907
[19:23:53] Episode 58  Reward:   0.359503  Wealth:    176163.67  Turnover: 0.3249  Gross: 1.4974  Gate: 0.9948
[19:23:54] Episode 59  Reward:  -0.015284  Wealth:    105106.00  Turnover: 0.3073  Gross: 1.4994  Gate: 0.9987
[19:23:54] Episode 60  Reward:   0.024481  Wealth:    109853.06  Turnover: 0.2589  Gross: 1.4998  Gate: 0.9997
[19:23:54] Episode     60  AvgReward:   0.040974  Noise: 0.1333
[19:23:55] Episode 61  Reward:   0.068016  Wealth:    115596.21  Turnover: 0.2589  Gross: 1.5000  Gate: 0.9999
[19:23:56] Episode 62  Reward:   0.202970  Wealth:    136573.63  Turnover: 0.2175  Gross: 1.4999  Gate: 0.9999
[19:23:57] Episode 63  Reward:   0.088748  Wealth:    117802.81  Turnover: 0.1150  Gross: 1.5000  Gate: 1.0000
[19:23:58] Episode 64  Reward:  -0.014996  Wealth:    105091.37  Turnover: 0.2037  Gross: 1.4999  Gate: 0.9997
[19:23:59] Episode 65  Reward:   0.103036  Wealth:    119811.36  Turnover: 0.2169  Gross: 1.5000  Gate: 1.0000
[19:24:00] Episode 66  Reward:   0.187625  Wealth:    133277.91  Turnover: 0.1555  Gross: 1.5000  Gate: 1.0000
[19:24:01] Episode 67  Reward:  -0.179888  Wealth:     89457.79  Turnover: 0.2884  Gross: 1.5000  Gate: 0.9999
[19:24:02] Episode 68  Reward:   0.298366  Wealth:    156390.40  Turnover: 0.2012  Gross: 1.5000  Gate: 1.0000
[19:24:03] Episode 69  Reward:   0.229479  Wealth:    141068.26  Turnover: 0.1913  Gross: 1.5000  Gate: 1.0000
[19:24:04] Episode 70  Reward:  -0.191797  Wealth:     88294.81  Turnover: 0.2712  Gross: 1.5000  Gate: 1.0000
[19:24:04] Episode     70  AvgReward:   0.079156  Noise: 0.1306
[19:24:05] Episode 71  Reward:   0.054465  Wealth:    112586.12  Turnover: 0.1998  Gross: 1.5000  Gate: 1.0000
[19:24:06] Episode 72  Reward:  -0.071983  Wealth:     98345.78  Turnover: 0.1112  Gross: 1.5000  Gate: 1.0000
[19:24:07] Episode 73  Reward:   0.218502  Wealth:    137960.00  Turnover: 0.2014  Gross: 1.5000  Gate: 1.0000
[19:24:08] Episode 74  Reward:  -0.016508  Wealth:    104444.62  Turnover: 0.1992  Gross: 1.5000  Gate: 1.0000
[19:24:08] Episode 75  Reward:  -0.102305  Wealth:     96047.33  Turnover: 0.1722  Gross: 1.5000  Gate: 0.9999
[19:24:09] Episode 76  Reward:   0.025934  Wealth:    113111.35  Turnover: 0.2749  Gross: 1.4990  Gate: 0.9979
[19:24:10] Episode 77  Reward:  -0.079547  Wealth:    102154.46  Turnover: 0.3763  Gross: 1.4955  Gate: 0.9910
[19:24:11] Episode 78  Reward:  -0.042084  Wealth:    105713.01  Turnover: 0.3976  Gross: 1.4967  Gate: 0.9934
[19:24:12] Episode 79  Reward:   0.008503  Wealth:    112399.56  Turnover: 0.3809  Gross: 1.4995  Gate: 0.9990
[19:24:13] Episode 80  Reward:  -0.080769  Wealth:    100917.35  Turnover: 0.5067  Gross: 1.4997  Gate: 0.9995
[19:24:13] Episode     80  AvgReward:  -0.008579  Noise: 0.1281
[19:24:14] Episode 81  Reward:   0.139859  Wealth:    131580.23  Turnover: 0.3195  Gross: 1.4999  Gate: 0.9999
[19:24:15] Episode 82  Reward:  -0.002267  Wealth:    113417.37  Turnover: 0.3407  Gross: 1.4998  Gate: 0.9996
[19:24:16] Episode 83  Reward:   0.006973  Wealth:    118550.58  Turnover: 0.3625  Gross: 1.4942  Gate: 0.9883
[19:24:17] Episode 84  Reward:  -0.082531  Wealth:    108394.17  Turnover: 0.2667  Gross: 1.4982  Gate: 0.9965
[19:24:18] Episode 85  Reward:   0.302428  Wealth:    185898.67  Turnover: 0.2197  Gross: 1.5000  Gate: 1.0000
[19:24:19] Episode 86  Reward:   0.008691  Wealth:    121270.25  Turnover: 0.2536  Gross: 1.5000  Gate: 1.0000
[19:24:20] Episode 87  Reward:  -0.349549  Wealth:     83954.29  Turnover: 0.2969  Gross: 1.5000  Gate: 1.0000
[19:24:21] Episode 88  Reward:  -0.093231  Wealth:    107924.46  Turnover: 0.2990  Gross: 1.5000  Gate: 1.0000
[19:24:22] Episode 89  Reward:   0.048202  Wealth:    127415.92  Turnover: 0.3279  Gross: 1.5000  Gate: 1.0000
[19:24:23] Episode 90  Reward:   0.285135  Wealth:    180187.59  Turnover: 0.3281  Gross: 1.5000  Gate: 1.0000
[19:24:23] Episode     90  AvgReward:   0.026371  Noise: 0.1255
[19:24:24] Episode 91  Reward:   0.238919  Wealth:    169093.29  Turnover: 0.3390  Gross: 1.5000  Gate: 1.0000
[19:24:24] Episode 92  Reward:   0.252811  Wealth:    171445.60  Turnover: 0.3888  Gross: 1.5000  Gate: 1.0000
[19:24:25] Episode 93  Reward:  -0.410840  Wealth:     80256.32  Turnover: 0.3189  Gross: 1.5000  Gate: 1.0000
[19:24:26] Episode 94  Reward:  -0.685700  Wealth:     65301.46  Turnover: 0.3317  Gross: 1.5000  Gate: 1.0000
