update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,entropy_temperature,stage,episode,step,pass
100,0.10151468217372894,0.6257416009902954,-0.6005346775054932,-0.575581967830658,-0.5815721750259399,0.031527332961559296,0.2145835906267166,0.09706058353185654,pretrain,10,11,
200,0.09885302931070328,0.5080409646034241,-0.5142389535903931,-0.5478878021240234,-0.510437548160553,0.04038253426551819,0.3574671447277069,0.0941333994269371,pretrain,14,15,
300,0.10692478716373444,0.43322262167930603,-0.48122555017471313,-0.48203587532043457,-0.47046148777008057,0.0226441640406847,0.20870475471019745,0.09124920517206192,pretrain,18,19,
400,0.06875281780958176,0.3528675436973572,-0.39878612756729126,-0.3972625434398651,-0.42086201906204224,0.021013133227825165,0.31100377440452576,0.08843967318534851,pretrain,22,23,
500,0.06859022378921509,0.3096469044685364,-0.36704862117767334,-0.3704865872859955,-0.3503950238227844,0.018647925928235054,0.2785075902938843,0.08567464351654053,pretrain,27,3,
600,0.06278837472200394,0.22376275062561035,-0.32569175958633423,-0.3243306577205658,-0.3108261823654175,0.017783910036087036,0.18517941236495972,0.08298088610172272,pretrain,31,7,
700,0.059533409774303436,0.13686364889144897,-0.23280176520347595,-0.22598285973072052,-0.23374900221824646,0.017323821783065796,0.10847918689250946,0.0803506001830101,pretrain,35,11,
800,0.04686565697193146,0.06844957917928696,-0.18014270067214966,-0.1858125627040863,-0.1620495319366455,0.021260956302285194,0.24883656203746796,0.07778117060661316,pretrain,39,15,
900,0.041655443608760834,-0.02994457632303238,-0.08154255151748657,-0.07970721274614334,-0.0588453933596611,0.017625126987695694,0.24002869427204132,0.07528047263622284,pretrain,43,19,
1000,0.04450789839029312,-0.1306346356868744,-0.00038589397445321083,-0.007271952927112579,0.0040105124935507774,0.013166055083274841,0.13017632067203522,0.07284025102853775,pretrain,47,23,
1100,0.03779734671115875,-0.2228131890296936,0.08207547664642334,0.10368812084197998,0.059245843440294266,0.023823508992791176,0.3738999664783478,0.07046553492546082,pretrain,52,3,
1200,0.05391295999288559,-0.26709696650505066,0.140420064330101,0.12539750337600708,0.15782037377357483,0.01858297549188137,0.2779145836830139,0.06817029416561127,pretrain,56,7,
1300,0.03869651257991791,-0.3543579578399658,0.2257310152053833,0.21455666422843933,0.21009594202041626,0.01481329184025526,0.10829257220029831,0.06593266874551773,pretrain,60,11,
1400,0.05297462269663811,-0.45135244727134705,0.28401997685432434,0.2880275845527649,0.32595473527908325,0.01698114722967148,0.4272901117801666,0.06377141922712326,pretrain,64,15,
1500,0.037081457674503326,-0.5317003130912781,0.40498581528663635,0.3905009627342224,0.3634106516838074,0.032030314207077026,0.44203147292137146,0.061667300760746,pretrain,68,19,
1600,0.049057524651288986,-0.6148369312286377,0.47502851486206055,0.4579209089279175,0.45785951614379883,0.034742340445518494,0.17077714204788208,0.05963248759508133,pretrain,72,23,
1700,0.04139573499560356,-0.6912606954574585,0.5332875847816467,0.5378129482269287,0.5201513171195984,0.02670763060450554,0.4810619354248047,0.0576607920229435,pretrain,77,3,
1800,0.04465658590197563,-0.7866332530975342,0.5880482792854309,0.5906559824943542,0.5640245676040649,0.03253788873553276,0.8592047691345215,0.05575113743543625,pretrain,81,7,
1900,0.06219320744276047,-0.7774608731269836,0.5943520069122314,0.5688790082931519,0.6218864917755127,0.05424291640520096,1.8917288780212402,0.05390072241425514,pretrain,85,11,
2000,0.03437096253037453,-0.8429096937179565,0.6823299527168274,0.6741396188735962,0.6518229842185974,0.038294047117233276,0.95200115442276,0.0521111786365509,pretrain,89,15,
2100,0.02507876604795456,-0.8876742124557495,0.7327364683151245,0.708027720451355,0.7284193634986877,0.03766123205423355,0.6234487891197205,0.05037954822182655,pretrain,93,19,
2200,0.027172034606337547,-0.9005460739135742,0.7407635450363159,0.7208329439163208,0.7461079359054565,0.03661665320396423,0.47024378180503845,0.04870624095201492,pretrain,97,23,
2300,0.02457311376929283,-1.0021628141403198,0.8333485126495361,0.8254249095916748,0.8181829452514648,0.030122147873044014,0.918083131313324,0.04709045961499214,pretrain,102,3,
2400,0.01697077415883541,-1.0779643058776855,0.8778893947601318,0.8700400590896606,0.8795278072357178,0.030170515179634094,0.6670240163803101,0.04552730545401573,pretrain,106,7,
2500,0.023843731731176376,-1.1652755737304688,0.956649124622345,0.986103355884552,0.9746042490005493,0.035516977310180664,0.8645427227020264,0.04401371255517006,pretrain,110,11,
2600,0.021936573088169098,-1.1858001947402954,0.981894314289093,0.9793436527252197,0.9918738603591919,0.028186870738863945,0.5039443969726562,0.04255762696266174,pretrain,114,15,
2700,0.0180674996227026,-1.2932641506195068,1.134880542755127,1.1416181325912476,1.1198581457138062,0.028785211965441704,0.6546924114227295,0.04114501178264618,pretrain,118,19,
2800,0.01543334499001503,-1.3901348114013672,1.2135707139968872,1.2179014682769775,1.1846692562103271,0.022799750789999962,1.7428123950958252,0.03978274390101433,pretrain,122,23,
