decision_date,holding_end_date,calendar_days,g_SP500,g_NASDAQ,g_DOW,g_SSE50,g_DIVIDEND,g_CHINEXT,g_GOLD
2017-03-31,2017-04-28,28,1.009091216902553,1.0229830295993048,1.0134194520798976,0.9932088285229203,0.9887313704107599,0.9731653888280394,1.018854242204496
2017-04-28,2017-05-31,33,1.011580446271286,1.0249536763275686,1.0032506515194772,1.0576923076923077,1.0294117647058822,0.9521665728756331,0.9857651245551601
2017-05-31,2017-06-30,30,1.0048095826450019,0.9906267786503874,1.0162795247642653,1.0335353535353535,1.0396428571428573,1.033096926713948,0.9801444043321299
2017-06-30,2017-07-31,31,1.019348810946097,1.0338250809199547,1.0253201295638212,1.0484753713838937,1.0329783579525937,0.9450800915331807,1.0077348066298344
2017-07-31,2017-08-31,31,1.0005303404444803,1.0126872363363133,1.002793822601554,1.0313199105145414,1.0026604589291652,1.068401937046005,1.009502923976608
2017-08-31,2017-09-29,29,1.019315344276996,1.01046871321648,1.0205171841833276,0.9855386840202458,1.0069651741293533,1.0084985835694051,0.9974656046343229
2017-09-29,2017-10-31,32,1.0221921915497176,1.03566984710497,1.0434986865451785,1.045854732208364,1.0210803689064558,0.996067415730337,0.9876588021778585
2017-10-31,2017-11-30,30,1.028082640199436,1.0217460580222582,1.038289780673084,1.0024552788495265,0.9977419354838709,0.9379582628313593,1.0003675119441382
2017-11-30,2017-12-29,29,1.0098316194475097,1.004279899264038,1.018410706312503,1.0,1.002909796314258,0.9885748647023451,0.9966936076414401
2017-12-29,2018-01-31,33,1.0561787225444728,1.074545939392879,1.057856593351262,1.0892232330300908,1.0396518375241781,0.9933090024330901,1.0022115739034279
2018-01-31,2018-02-28,28,0.9610526217750974,0.980452978102024,0.9571618544716679,0.9222614840989399,0.9475968992248062,1.011022657685242,0.9845531445384333
2018-02-28,2018-03-29,29,0.9731154872222841,0.9711852581306848,0.962999623256025,0.9522814350400557,0.9581151832460733,1.0533010296789824,0.9988793425476279
2018-03-29,2018-04-27,29,1.010996300045201,1.0079791009476842,1.0086329152204736,0.9663496708119971,0.9583333333333334,0.9815986198964922,1.0011219147344803
2018-04-27,2018-05-31,34,1.0132439300667038,1.0452709779845215,1.0043046145479637,1.0034065102195306,1.0245901639344261,0.9660222612770943,0.9977586850952558
2018-05-31,2018-06-29,29,1.0048424371689333,1.009161327563096,0.9940845942149407,0.9411542814032442,0.9356521739130435,0.9241964827167981,0.9906402096593037
2018-06-29,2018-07-31,32,1.036021548353552,1.0215024971439888,1.0471245506781472,1.0400801603206413,1.0360594795539033,0.9770341207349081,1.0041572184429328
2018-07-31,2018-08-31,31,1.030263218631604,1.0570596953253413,1.0216260752256048,0.9703275529865124,0.9601722282023682,0.9194089993284082,0.9894617990214527
2018-08-31,2018-09-28,28,1.0042943009181395,0.9922079550751337,1.019006108815627,1.0559968228752978,1.046711509715994,0.9831994156318481,0.99163179916318
2018-09-28,2018-10-31,33,0.9305966410201854,0.9079768850724008,0.9492578825091648,0.9386987589319293,0.9339521599428775,0.9034175334323922,1.0387418488684312
2018-10-31,2018-11-30,30,1.0178593449224485,1.0033726303860253,1.0168301139748914,0.9911858974358975,0.988914373088685,1.0394736842105263,1.002215657311669
2018-11-30,2018-12-28,28,0.9005749972130338,0.8982312353523751,0.9062269136195282,0.9240097008892482,0.9984538074990337,0.9446202531645569,1.0361090641120116
2018-12-28,2019-01-31,34,1.0878451084988778,1.1058877792154933,1.080196082028685,1.0822397200349958,1.0007742934572201,0.9865996649916248,1.003556187766714
2019-01-31,2019-02-28,28,1.0297288920628345,1.0344408881821958,1.036653687975296,1.1059013742926436,1.085880077369439,1.2478777589134127,0.9968107725017719
2019-02-28,2019-03-29,29,1.017924251837859,1.0261253529989354,1.000489261460102,1.0303362573099415,1.0399002493765586,1.1047619047619048,0.9850693210095982
2019-03-29,2019-04-30,32,1.0393135068908237,1.0489629372043838,1.0256175982612796,1.0386661936857042,0.9845837615621789,0.9562807881773397,0.9945867917719234
2019-04-30,2019-05-31,31,0.9342222757517482,0.919260154148428,0.9331449214610593,0.9316939890710383,0.9439805149617259,0.9175788795878944,1.0359216255442671
2019-05-31,2019-06-28,28,1.0689301443671233,1.0742089327896116,1.0719290343572336,1.0821114369501466,1.0269074824917066,1.0224561403508772,1.0819614711033274
2019-06-28,2019-07-31,33,1.0131281613727836,1.0211309798074757,1.0099364281396368,1.002710027100271,1.007896625987078,1.037748798901853,1.0171576561994173
2019-07-31,2019-08-30,30,0.9819083802034768,0.9740025585719456,0.9828400247399245,0.9851351351351352,0.9754273504273504,1.0244708994708993,1.107893061744112
2019-08-30,2019-09-30,31,1.0171811676906568,1.004578732877787,1.0194502657857352,1.0099451303155007,1.0087623220153341,1.013557133634603,0.9675380637747774
2019-09-30,2019-10-31,31,1.0204317810759422,1.036630597940095,1.004807416011442,1.0196943972835315,1.0007238508867173,1.024203821656051,0.9902019002375297
2019-10-31,2019-11-29,29,1.0340470300488869,1.044994342021121,1.0371652419363946,0.9783549783549784,0.9924050632911393,0.9950248756218906,0.9706146926536732
2019-11-29,2019-12-31,32,1.0285898031824463,1.035442960466413,1.0173620255283993,1.0408441116405718,1.0557580174927113,1.0812499999999998,1.0367624343527957
2019-12-31,2020-01-23,23,1.029330378422548,1.0479104071466647,1.0217829114307388,0.9565075212557227,0.9206075250258888,1.0710982658959538,1.014600715137068
2020-01-23,2020-02-28,36,0.8883429458072974,0.9111819056684032,0.8713745250537603,0.9620512820512821,0.9591301087364079,1.0766324878575284,1.0555066079295155
2020-02-28,2020-03-31,32,0.8748807130139259,0.898770569045453,0.8625624855383012,0.9506041222459132,0.9378420641125881,0.8997493734335839,0.9897050639955481
2020-03-31,2020-04-30,30,1.1268440206437378,1.1544719788772617,1.1108063488991609,1.0661682242990655,1.0220925385577324,1.1103064066852368,1.044700590385156
2020-04-30,2020-05-29,29,1.0452818452385755,1.0675310126503819,1.0426107204951218,0.9824684431977561,0.9755301794453507,1.0065228299046662,1.0306781485468246
2020-05-29,2020-06-30,32,1.0183883698313125,1.0599512631895773,1.0169313969075828,1.0549607423269094,1.023829431438127,1.175972083748754,1.0135770234986945
2020-06-30,2020-07-31,31,1.0551013292304914,1.068248699014767,1.0238423367924034,1.11468200270636,1.0955492037566354,1.1479440440864774,1.0770221535291087
2020-07-31,2020-08-31,31,1.070064685182302,1.095874495749295,1.075741873765621,1.0303490136570561,1.039508013417816,0.9737813884785819,0.978713226500837
2020-08-31,2020-09-30,30,0.9607720184563076,0.9483673729353318,0.9771948490503576,0.9664212076583211,0.9602007888131946,0.943875616230565,0.9630987292277615
2020-09-30,2020-10-30,30,0.9723342253939935,0.9770852563241549,0.9539229191567952,1.0146296860713198,1.00336071695295,1.0297308155885898,0.9807155544278103
2020-10-30,2020-11-30,31,1.107545627469449,1.1179570958597125,1.1183717604729035,1.043256233103034,1.0900632675846669,0.9914163090128755,0.9314359637774903
2020-11-30,2020-12-31,31,1.0371214629081784,1.056529137424002,1.0326546656799098,1.0463576158940397,0.9351314441789007,1.1279024006296734,1.0611111111111111
2020-12-31,2021-01-29,29,0.9888633335144623,1.0141533291379978,0.9796166893478654,1.0192625206384152,0.9105512960934649,1.0568736915561758,0.9814136125654451
2021-01-29,2021-02-26,28,1.0260914480485914,1.009307041937321,1.0316766856435167,1.0105291576673865,1.057337610264635,0.9290194783757016,0.9554547879434515
2021-02-26,2021-03-31,33,1.0424386351216466,1.004133253410209,1.0662471630729375,0.9422922789206519,1.0401971937808114,0.9470504619758351,0.9678950307091011
2021-03-31,2021-04-30,30,1.0524253138754234,1.0540361942526941,1.0270848634564511,0.9872412815423873,1.005103900838498,1.121575984990619,1.0374963945774445
2021-04-30,2021-05-28,28,1.0054865027130326,0.9846774920370598,1.019323999045947,1.0485353245261342,1.0199492201668479,1.0441619270659084,1.0467055879899918
2021-05-28,2021-06-30,33,1.0222140006378044,1.0549297530814155,0.9992198688185272,0.9627499315256095,1.0142247510668563,1.0807433514899072,0.9436918990703851
2021-06-30,2021-07-30,30,1.0227480628272252,1.0116330078314995,1.0125485675873274,0.8998577524893313,0.9817671809256662,0.9866587607471093,1.0382775119617225
2021-07-30,2021-08-31,32,1.0289904137179786,1.0399761864870787,1.0121727778274439,0.9920961112867531,1.1142857142857143,0.9332932692307693,0.9915966386554621
2021-08-31,2021-09-30,30,0.9524308174608499,0.9468745137780625,0.9571047153564886,1.0296367112810707,0.9903846153846153,1.013522215067611,0.9600874794969929
2021-09-30,2021-10-29,29,1.0691438500861281,1.0726581795633898,1.058374933786855,1.0225936242649334,0.919093851132686,1.0320838627700126,1.0193621867881548
2021-10-29,2021-11-30,32,0.9916662901143074,1.0025358571630094,0.9627064136965665,0.9576271186440679,0.9838028169014085,1.0421668205601724,0.9972067039106145
2021-11-30,2021-12-31,31,1.0436129187650536,1.0069045203783955,1.053781380446705,1.0290771175726927,1.0293486041517537,0.9503839338452451,1.0114845938375352
2021-12-31,2022-01-28,28,0.9298536593307991,0.8801916899722926,0.955616196561398,0.9324324324324325,0.9551460361613352,0.8760099440646364,0.9872611464968152
2022-01-28,2022-02-28,31,0.9869331771848512,0.9986076251350234,0.9760156672096533,1.0082345191040842,1.0462322533673099,0.9882937211777226,1.0513323983169707
2022-02-28,2022-03-31,31,1.0357733081792002,1.0341142880338419,1.0231835256931117,0.9411956876837634,1.048016701461378,0.923905240488155,1.0130736392742796
2022-03-31,2022-04-29,29,0.9120432847339076,0.8673832471904366,0.9509451683395469,0.9694550503297468,0.9555112881806109,0.8717948717948719,1.0287068738477745
2022-04-29,2022-05-31,32,1.0000531712757394,0.9794685529360745,1.0003914885354965,0.999641962047977,1.0055594162612926,1.0401069518716577,0.9831029185867894
2022-05-31,2022-06-30,30,0.9160800047452295,0.9128696233966953,0.9328680427305253,1.0992120343839542,1.0241879751209397,1.1696658097686374,0.9851562500000001
2022-06-30,2022-07-29,29,1.0911163764566933,1.123491230009925,1.0672516751244583,0.9214727924405344,0.978744939271255,0.9501831501831501,0.9801744647105473
2022-07-29,2022-08-31,33,0.9575598807831895,0.9536357930098713,0.9593638617140576,0.9904526166902405,1.0193036883833162,0.9602929838087896,1.0035059331175835
2022-08-31,2022-09-30,30,0.9066043236409609,0.8950099292047544,0.9116191074982389,0.9460906818993216,1.0010145417653027,0.8916097952629466,1.0064498790647676
2022-09-30,2022-10-31,31,1.0798634244603882,1.0390073050191455,1.1395080340749948,0.8803773584905661,0.9280405405405405,0.9914452949122017,1.006675567423231
2022-10-31,2022-11-30,30,1.0537528861202796,1.0436698440150798,1.056726336776278,1.1337333904843547,1.097196942118675,1.0286103542234333,1.036604774535809
2022-11-30,2022-12-30,30,0.9410285276370361,0.912668726840603,0.9582963540708185,1.0015122873345936,0.9499004644990047,1.0061810154525386,1.0092118730808597
2022-12-30,2023-01-31,32,1.0617528584451101,1.1068239035899876,1.0283217793331272,1.064175160437901,0.9811386657352428,1.100043878894252,1.0210446247464504
2023-01-31,2023-02-28,28,0.9738875049333389,0.9888637987703591,0.9580667059670186,0.9741042923022348,1.0316838732645068,0.9409652971679298,0.9865905140302954
2023-02-28,2023-03-31,31,1.0350516236175364,1.0668988139445739,1.0189072752337442,0.971959213401311,0.9986197377501725,0.9864349300551081,1.0646866347847976
2023-03-31,2023-04-28,28,1.0146423361916639,1.0003827389871476,1.024764324246387,1.004121393780442,1.0570145127850725,0.969058874086807,1.004255319148936
2023-04-28,2023-05-31,33,1.0024823479186855,1.0579639578806312,0.9651039618260695,0.9328358208955223,0.9767898005884276,0.945011086474501,1.0153013182674198
2023-05-31,2023-06-30,30,1.0647274634440285,1.0659156475343892,1.0455609523922247,1.0168,0.9832663989290495,1.0154856874706712,0.9983769997681429
2023-06-30,2023-07-31,31,1.031138937150062,1.040477489180042,1.0334789275169938,1.0743509047993707,1.0571817562968004,1.0083179297597042,1.0134695773339526
2023-07-31,2023-08-31,31,0.982283611101426,0.9783176430619791,0.9764445432283989,0.9483705602343464,0.963940759819704,0.9404216315307058,1.0171860678276812
2023-08-31,2023-09-28,28,0.9538652003982021,0.9405989802128367,0.9695992992920074,0.9972972972972974,1.0277221108884436,0.9517543859649122,0.9894120297364272
2023-09-28,2023-10-31,33,0.9753702827932049,0.9734845260871896,0.9817779805097789,0.9632210607820363,0.9691257718557037,0.9810547875064003,1.0403005464480874
2023-10-31,2023-11-30,30,1.0891792688816475,1.1069920631695078,1.087678298542725,0.9650321543408359,1.0026827632461435,0.978079331941545,0.992996279273364
2023-11-30,2023-12-29,29,1.0442292370169113,1.0551892045973594,1.0483617643675287,0.9808413161182841,0.9802675585284281,0.9829242262540021,1.0125633678642276
2023-12-29,2024-01-31,33,1.015895702448605,1.010169583320357,1.0122251879699955,0.973248407643312,1.001023541453429,0.8322475570032573,1.0013060513713539
2024-01-31,2024-02-29,29,1.0517206371017436,1.0611916700117028,1.022177801544359,1.0663176265270506,1.0606680299931834,1.1487279843444227,0.9993478260869567
2024-02-29,2024-03-28,28,1.031018784326576,1.0178682872014009,1.0207962964654478,0.9975450081833062,0.980719794344473,0.9982964224872233,1.0815749401783772
2024-03-28,2024-04-30,33,0.95838491995423,0.9559426386392028,0.9499728531432714,1.0254306808859721,1.0298165137614679,1.0329920364050058,1.0512872083668543
2024-04-30,2024-05-31,31,1.0480212055948877,1.0687958567520592,1.0230167177280953,0.9996,1.0413617562838053,0.9757709251101322,1.0109049167782667
2024-05-31,2024-06-28,28,1.0346697982446191,1.0596108138674218,1.0111806730814872,0.9767907162865145,0.9780018331805682,0.9322799097065462,0.9918622255866767
2024-06-28,2024-07-31,33,1.0113213124120957,0.9924882378382845,1.0440690175133276,1.0090126997132325,0.9662605435801311,1.0036319612590798,1.0263308528906696
2024-07-31,2024-08-30,30,1.022834707380429,1.0064902552021033,1.0176356467291308,0.9861956963053187,0.9666989977368252,0.9360675512665864,1.016359918200409
2024-08-30,2024-09-30,31,1.0201968879717598,1.0268462779357699,1.0184555700652016,1.1976121860848086,1.1367892976588627,1.4381443298969072,1.0349368940918238
2024-09-30,2024-10-31,31,0.9901032541544614,0.9948310175496243,0.9866126739116274,0.9422481952561018,0.9255663430420712,0.9507168458781361,1.0682219865676916
2024-10-31,2024-11-29,29,1.0573012976259086,1.062061689191597,1.075357440024804,0.9967165268150311,1.0174825174825175,1.026861451460886,0.9702183984116479
2024-11-29,2024-12-31,32,0.9750098630227184,1.0048196586500502,0.9473080508897752,1.0021961932650072,1.0468603561387066,0.9646626893070216,1.0008526603001364
2024-12-31,2025-01-27,27,1.0222132133815494,1.0016075467856287,1.0509906953562396,0.9653031409788165,0.9265890778871978,0.9647954329210277,1.0461748168342138
2025-01-27,2025-02-28,32,0.9903897020893804,0.9744308269836252,0.9804831566364849,1.023458191449111,0.9694041867954911,1.04930966469428,1.0387622149837135
2025-02-28,2025-03-31,31,0.9424553027122344,0.9178665432097673,0.9580494909524028,1.0073937153419594,1.0209302325581395,0.9699248120300752,1.0876450297899027
2025-03-31,2025-04-30,30,0.9923750636176116,1.0085006219707167,0.9682774663235137,0.9882568807339449,0.9886104783599088,0.9307170542635659,1.0664552400172984
2025-04-30,2025-05-30,30,1.0615238108132468,1.0955744086132717,1.039359137287026,1.0207946528035647,1.0276497695852536,1.0265486725663717,0.9860773181941066
2025-05-30,2025-06-30,31,1.04960684761222,1.065710170684525,1.0431676405326442,1.0210985813022917,1.0096092248558617,1.0816430020283976,0.9931459904043866
2025-06-30,2025-07-31,31,1.0216665558411733,1.036952607492025,1.0008212085109096,1.0327752048450303,1.018718274111675,1.078762306610408,1.0046928916494133
2025-07-31,2025-08-29,29,1.0190664556200761,1.0157701172267466,1.032038680853692,1.0734736115902035,0.9931485518530053,1.245110821382008,1.018271740623712
2025-08-29,2025-09-30,32,1.0353236877563345,1.0561373140483117,1.0187290365152337,1.0044987146529563,0.9664471621197867,1.1228621291448515,1.1778197517539126
2025-09-30,2025-10-31,31,1.022686866632977,1.0469967669652112,1.025108479823865,1.0108765195137557,1.0512654120700844,0.9841467205470935,1.0512027491408933
2025-10-31,2025-11-28,28,1.0012996110844825,0.9848568113316286,1.0032283753366606,0.9851265822784809,0.9969135802469135,0.9586228679722048,1.032145581344666
2025-11-28,2025-12-31,33,0.9994758719618482,0.9947061129449851,1.007269346405037,0.9974301317057501,0.9854489164086687,1.0497528830313014,1.0249155405405406
2025-12-31,2026-01-30,30,1.0136629610693157,1.009458148726007,1.0172518301499263,1.0135265700483091,0.9877474081055608,1.04676710608914,1.1859291306139266
2026-01-30,2026-02-27,28,0.991331655615602,0.9661745925179092,1.001747776336465,0.9923736892278362,1.0279898218829517,0.9898050974512744,0.992009033266742
2026-02-27,2026-03-31,32,0.9490673038207864,0.9524628562547917,0.9461714564904805,0.9292347102145373,1.005878712871287,0.9639503180854286,0.8875755187811927
2026-03-31,2026-04-30,30,1.1042333943987304,1.1529220670362224,1.0714398123529492,1.0551343900758097,1.0276837896031992,1.1593337523570082,0.9963500049324256
2026-04-30,2026-05-29,29,1.0514703558871565,1.083572251473221,1.0277998145360927,0.9787720444154148,0.9595929362466327,1.0986717267552182,0.971881188118812
2026-05-29,2026-06-30,32,0.9893536200326434,0.9718640486047571,1.0252141142580096,1.0286953620286954,0.9095446038677479,1.07673328398717,0.891401792991035
2026-06-30,2026-07-06,6,1.005076473260071,0.9964690778631531,1.0140810832593936,0.987998702562439,1.0593278463648834,0.9097158570119157,1.0305142857142857
