update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,entropy_temperature,stage,episode,step,pass
100,0.07611028105020523,-0.0019559478387236595,0.033108875155448914,0.03223566710948944,-0.0037246844731271267,0.02028239145874977,0.5562096238136292,0.09705623984336853,pretrain,10,11,
200,0.07560224086046219,-0.09708675742149353,0.07767468690872192,0.07692816853523254,0.06082354485988617,0.015652479603886604,0.27333059906959534,0.09413313120603561,pretrain,14,15,
300,0.08379009366035461,-0.09868582338094711,0.06579835712909698,0.07398822903633118,0.10696972161531448,0.014367355033755302,0.5256184339523315,0.09126197546720505,pretrain,18,19,
400,0.059404533356428146,-0.15562571585178375,0.10619444400072098,0.09485070407390594,0.09202024340629578,0.017668966203927994,0.14857280254364014,0.08843789994716644,pretrain,22,23,
500,0.051816120743751526,-0.22159945964813232,0.1486297845840454,0.15610569715499878,0.16962537169456482,0.013698842376470566,0.22011466324329376,0.085673987865448,pretrain,27,3,
600,0.054359957575798035,-0.3020719587802887,0.20189723372459412,0.2133181244134903,0.21190515160560608,0.015542099252343178,0.10601434111595154,0.08297333866357803,pretrain,31,7,
700,0.06876939535140991,-0.3776853084564209,0.2623882293701172,0.26665616035461426,0.2514575123786926,0.012525436468422413,0.1773959845304489,0.08033774793148041,pretrain,35,11,
800,0.05324637144804001,-0.4229638874530792,0.3294912576675415,0.32390493154525757,0.3221542239189148,0.012372363358736038,0.10409267991781235,0.07777074724435806,pretrain,39,15,
900,0.06405936181545258,-0.48305174708366394,0.3638295531272888,0.36843615770339966,0.3872685432434082,0.013108761981129646,0.29846885800361633,0.0752641037106514,pretrain,43,19,
1000,0.07220030575990677,-0.5906310677528381,0.4531984329223633,0.4543955624103546,0.46577268838882446,0.013034459203481674,0.21343334019184113,0.07283617556095123,pretrain,47,23,
1100,0.047112397849559784,-0.631291389465332,0.5088422298431396,0.5029361248016357,0.5187748670578003,0.01748955249786377,0.22794747352600098,0.07046463340520859,pretrain,52,3,
1200,0.08118540048599243,-0.6982942819595337,0.5847723484039307,0.5827690362930298,0.5304117798805237,0.019487079232931137,0.7850592136383057,0.06815919280052185,pretrain,56,7,
1300,0.09156394004821777,-0.7683518528938293,0.6312354803085327,0.6280894875526428,0.612615704536438,0.02185778133571148,0.32299238443374634,0.06592913717031479,pretrain,60,11,
1400,0.08333861827850342,-0.8234893679618835,0.6603621244430542,0.6602156758308411,0.6766740083694458,0.031156981363892555,0.27755922079086304,0.06376048177480698,pretrain,64,15,
1500,0.0583784356713295,-0.9079305529594421,0.7314140200614929,0.7326744794845581,0.7424259185791016,0.032649263739585876,0.2740836441516876,0.06165312975645065,pretrain,68,19,
1600,0.05303170531988144,-0.9363577365875244,0.7743008136749268,0.7785606384277344,0.7755374908447266,0.0392146036028862,0.9665292501449585,0.0596148744225502,pretrain,72,23,
1700,0.03664165735244751,-0.9972546100616455,0.8326917886734009,0.8361009955406189,0.8143377304077148,0.03924363851547241,0.44810470938682556,0.05764790251851082,pretrain,77,3,
1800,0.043376702815294266,-1.005028486251831,0.8184937238693237,0.8440977334976196,0.8324412107467651,0.03995829075574875,0.6826951503753662,0.05574127659201622,pretrain,81,7,
1900,0.03311961889266968,-1.061140537261963,0.8837858438491821,0.8890195488929749,0.9028730392456055,0.037964172661304474,0.5639798641204834,0.05389484018087387,pretrain,85,11,
2000,0.023884497582912445,-1.1334033012390137,0.9698857069015503,0.9290889501571655,0.9411697387695312,0.05500883609056473,1.2133092880249023,0.05210321769118309,pretrain,89,15,
2100,0.029773887246847153,-1.2117692232131958,1.039966344833374,1.039282202720642,1.0549670457839966,0.03295736014842987,0.5919464230537415,0.050371505320072174,pretrain,93,19,
2200,0.018563536927103996,-1.2270755767822266,1.0421735048294067,1.0517009496688843,1.0410144329071045,0.03239612281322479,0.5753926634788513,0.048697579652071,pretrain,97,23,
2300,0.026412390172481537,-1.269254446029663,1.0995852947235107,1.0750418901443481,1.095955729484558,0.03680228069424629,0.5601768493652344,0.047076474875211716,pretrain,102,3,
2400,0.023324105888605118,-1.3289726972579956,1.1504461765289307,1.1666927337646484,1.140153169631958,0.0351455882191658,1.1730042695999146,0.04551123455166817,pretrain,106,7,
2500,0.021659433841705322,-1.5055170059204102,1.3001384735107422,1.3065035343170166,1.3006007671356201,0.026449231430888176,0.455310195684433,0.0440015010535717,pretrain,110,11,
2600,0.013239294290542603,-1.4848729372024536,1.3247807025909424,1.3117525577545166,1.3189797401428223,0.03147120401263237,0.5056827068328857,0.0425436906516552,pretrain,114,15,
2700,0.02393549680709839,-1.585740327835083,1.4066184759140015,1.3814799785614014,1.4002373218536377,0.0355876088142395,0.77051842212677,0.04113154485821724,pretrain,118,19,
2800,0.019851867109537125,-1.6310471296310425,1.435699224472046,1.4486063718795776,1.4306228160858154,0.028779981657862663,0.7335097789764404,0.03976861387491226,pretrain,122,23,
2900,0.01855507865548134,-1.636826515197754,1.4164854288101196,1.4617522954940796,1.4415690898895264,0.0476393923163414,1.3014448881149292,0.0384535938501358,pretrain,127,3,
3000,0.014103401452302933,-1.6504510641098022,1.5017011165618896,1.4595930576324463,1.4879014492034912,0.04935385286808014,1.3918535709381104,0.03718170151114464,pretrain,131,7,
3100,0.0182594433426857,-1.7784721851348877,1.5904223918914795,1.5842877626419067,1.589715838432312,0.027266155928373337,0.3379955291748047,0.035953134298324585,pretrain,135,11,
