update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,entropy_temperature,stage,episode,step,pass
100,0.10922612249851227,0.6022472977638245,-0.5935155749320984,-0.5683820247650146,-0.555478572845459,0.03548679128289223,0.473306268453598,0.09706290066242218,pretrain,10,11,
200,0.09587965905666351,0.49819543957710266,-0.5246800780296326,-0.533966064453125,-0.5281496644020081,0.02972886897623539,0.14588426053524017,0.09413829445838928,pretrain,14,15,
300,0.10748417675495148,0.5177475214004517,-0.5112645030021667,-0.5248600244522095,-0.5172637701034546,0.03288475424051285,0.21087710559368134,0.09125364571809769,pretrain,18,19,
400,0.07822787761688232,0.408211350440979,-0.42066794633865356,-0.4227766692638397,-0.4578520357608795,0.029936252161860466,0.6587305665016174,0.08844149112701416,pretrain,22,23,
500,0.07164880633354187,0.3684673309326172,-0.41343462467193604,-0.3941180109977722,-0.4105437994003296,0.03484757989645004,0.1944722831249237,0.08569678664207458,pretrain,27,3,
600,0.06282640248537064,0.3184310793876648,-0.35402899980545044,-0.3718433082103729,-0.3535487651824951,0.037133537232875824,0.3280041217803955,0.08300664275884628,pretrain,31,7,
700,0.0484175831079483,0.26426962018013,-0.342724084854126,-0.3348734676837921,-0.3247295618057251,0.03030424565076828,0.40864863991737366,0.08036360144615173,pretrain,35,11,
800,0.05215904861688614,0.1458573341369629,-0.24866004288196564,-0.23877230286598206,-0.22156238555908203,0.02748643420636654,0.41315218806266785,0.07778925448656082,pretrain,39,15,
900,0.05460842326283455,0.07448792457580566,-0.19689124822616577,-0.2072671502828598,-0.1775406450033188,0.027768628671765327,0.5527729988098145,0.07528524845838547,pretrain,43,19,
1000,0.03606783598661423,-0.027246888726949692,-0.0953105241060257,-0.10710674524307251,-0.11238910257816315,0.024448417127132416,0.2046869695186615,0.07284034043550491,pretrain,47,23,
1100,0.044512443244457245,-0.06309379637241364,-0.031302060931921005,-0.04281178116798401,-0.013019808568060398,0.021910186856985092,0.3597279191017151,0.07046669721603394,pretrain,52,3,
1200,0.04542490094900131,-0.17730645835399628,0.04585600644350052,0.03192555904388428,0.04079657793045044,0.02059817872941494,0.13265633583068848,0.06816267222166061,pretrain,56,7,
1300,0.04955502599477768,-0.21232937276363373,0.07408000528812408,0.07560259103775024,0.11461465060710907,0.016418304294347763,0.5104960799217224,0.06592622399330139,pretrain,60,11,
1400,0.04231014475226402,-0.3520297408103943,0.18842700123786926,0.1928103119134903,0.19405853748321533,0.015936782583594322,0.11308878660202026,0.06376194208860397,pretrain,64,15,
1500,0.03843281418085098,-0.4065496325492859,0.26029226183891296,0.2683091163635254,0.27162519097328186,0.021179743111133575,0.1147255152463913,0.06166123226284981,pretrain,68,19,
1600,0.038187459111213684,-0.48120471835136414,0.3382648825645447,0.3207739591598511,0.3462103307247162,0.03379955142736435,0.44569405913352966,0.05962476506829262,pretrain,72,23,
1700,0.038441188633441925,-0.585982620716095,0.43681037425994873,0.4096471667289734,0.4346558451652527,0.0446004644036293,0.6883311867713928,0.05765038728713989,pretrain,77,3,
1800,0.04379608482122421,-0.6556730270385742,0.520397424697876,0.4872512221336365,0.4805474877357483,0.052857182919979095,0.6995064616203308,0.055738627910614014,pretrain,81,7,
1900,0.030883755534887314,-0.7307995557785034,0.5488408803939819,0.5694679617881775,0.5405775308609009,0.03681899607181549,0.5120264887809753,0.05389726534485817,pretrain,85,11,
2000,0.031084494665265083,-0.7537047266960144,0.6048451662063599,0.5961109399795532,0.5856140851974487,0.036668144166469574,0.3548320531845093,0.05211058631539345,pretrain,89,15,
2100,0.03236505761742592,-0.8523118495941162,0.6510860323905945,0.6366689205169678,0.6608787178993225,0.03463311865925789,0.8004732131958008,0.05037940666079521,pretrain,93,19,
2200,0.029687955975532532,-0.8751081824302673,0.6581560373306274,0.6577383279800415,0.6836532354354858,0.03590797260403633,1.6303008794784546,0.04870570823550224,pretrain,97,23,
2300,0.023941949009895325,-0.9749696254730225,0.7810589671134949,0.7855926752090454,0.7718030214309692,0.031021535396575928,1.1004639863967896,0.04708654433488846,pretrain,102,3,
2400,0.02744726650416851,-1.0421969890594482,0.8644236922264099,0.8484587669372559,0.8424321413040161,0.03253670409321785,0.9686862826347351,0.0455232709646225,pretrain,106,7,
2500,0.033793456852436066,-1.1070468425750732,0.9104280471801758,0.9289290308952332,0.9315673112869263,0.031323086470365524,1.2660126686096191,0.04400857165455818,pretrain,110,11,
2600,0.018348440527915955,-1.1850717067718506,0.9904429912567139,0.9851827621459961,0.9698505997657776,0.03283824771642685,0.36775121092796326,0.04255109652876854,pretrain,114,15,
2700,0.021522391587495804,-1.2213279008865356,1.0271676778793335,1.0485045909881592,1.0249519348144531,0.03204011172056198,0.6967377066612244,0.04114196076989174,pretrain,118,19,
2800,0.017937973141670227,-1.336289405822754,1.1481128931045532,1.1283515691757202,1.1328833103179932,0.031853772699832916,0.54158616065979,0.039778463542461395,pretrain,122,23,
2900,0.01861802116036415,-1.4475833177566528,1.2585256099700928,1.2489516735076904,1.2387787103652954,0.02706306427717209,0.8140918612480164,0.03846165910363197,pretrain,127,3,
3000,0.018767207860946655,-1.405873417854309,1.218806266784668,1.1648037433624268,1.2058837413787842,0.058155886828899384,1.8480052947998047,0.03719034790992737,pretrain,131,7,
3100,0.015278123319149017,-1.4848968982696533,1.299780249595642,1.2912423610687256,1.310455560684204,0.02692556567490101,0.4967343211174011,0.03595782071352005,pretrain,135,11,
3200,0.016555558890104294,-1.576465368270874,1.3852660655975342,1.3556647300720215,1.4014438390731812,0.041582804173231125,1.235285758972168,0.03477161005139351,pretrain,139,15,
3300,0.013241792097687721,-1.53482985496521,1.3518779277801514,1.3692469596862793,1.342354416847229,0.028669575229287148,1.1532272100448608,0.0336235910654068,pretrain,143,19,
3400,0.0110319247469306,-1.672677755355835,1.4617260694503784,1.4495058059692383,1.4613808393478394,0.027114693075418472,0.6562789678573608,0.03251681476831436,pretrain,147,23,
3500,0.011158522218465805,-1.706061840057373,1.518119215965271,1.5255975723266602,1.5080628395080566,0.02313270978629589,0.9189978241920471,0.03144605830311775,pretrain,152,3,
3600,0.010232442058622837,-1.7414584159851074,1.5370742082595825,1.5665459632873535,1.5672860145568848,0.0385291688144207,1.5341911315917969,0.030410729348659515,pretrain,156,7,
3700,0.01281793788075447,-1.6616809368133545,1.501409888267517,1.4833886623382568,1.4699333906173706,0.03562130033969879,1.4092674255371094,0.02941138856112957,pretrain,160,11,
