update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,actor_mean_leverage_gate,actor_mean_direction_entropy,actor_leverage_penalty,actor_mean_gross_exposure,actor_mean_max_abs_weight,actor_gate_gross_mae,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
100,0.012554740533232689,-0.13958775997161865,0.13018149137496948,0.13694383203983307,0.13790196180343628,0.024980925023555756,0.09326347708702087,0.02809579111635685,0.028246015310287476,0.10269980877637863,1.1483311653137207,0.0,1.0513498783111572,0.23370873928070068,1.0948861017823219e-07,1.0,1.0,pretrain,10,11,
200,0.009297769516706467,-0.13576845824718475,0.1206926479935646,0.12767237424850464,0.12823708355426788,0.017630450427532196,0.0900413915514946,0.020917557179927826,0.022644463926553726,0.10620544850826263,1.1436960697174072,0.0,1.053102731704712,0.2633155882358551,1.0896474123001099e-07,1.0,1.0,pretrain,14,15,
300,0.006495892070233822,-0.1427815705537796,0.1260790228843689,0.12632910907268524,0.13194218277931213,0.013539398089051247,0.071128711104393,0.07681252807378769,0.01640394888818264,0.11118611693382263,1.1384696960449219,0.0,1.0555930137634277,0.2873939275741577,1.1408701539039612e-07,1.0,1.0,pretrain,18,19,
400,0.0055848779156804085,-0.14937469363212585,0.1273992359638214,0.12364469468593597,0.13588646054267883,0.014581741765141487,0.10015367716550827,0.144954115152359,0.013946759514510632,0.11774404346942902,1.1356587409973145,0.0,1.0588719844818115,0.301968514919281,1.1717202141880989e-07,1.0,1.0,pretrain,22,23,
500,0.00569049920886755,-0.1358250081539154,0.11942312121391296,0.11776159703731537,0.12024439871311188,0.01287221908569336,0.020255694165825844,0.03920892998576164,0.01468756515532732,0.12463237345218658,1.1321539878845215,0.0,1.0623161792755127,0.30792146921157837,1.1257361620664597e-07,1.0,1.0,pretrain,27,3,
600,0.004673332907259464,-0.14130881428718567,0.1250438392162323,0.12570640444755554,0.1253538429737091,0.013027306646108627,0.03956072777509689,0.03113458678126335,0.017378106713294983,0.13245272636413574,1.1250029802322388,0.0,1.0662264823913574,0.3085235357284546,1.0360963642597198e-07,1.0,1.0,pretrain,31,7,
700,0.005117681808769703,-0.15673011541366577,0.1399558186531067,0.13932731747627258,0.13087067008018494,0.011074157431721687,0.10979051142930984,0.1037207618355751,0.018967973068356514,0.14307619631290436,1.113728642463684,0.0,1.0715380907058716,0.3067711293697357,1.1629890650510788e-07,1.0,1.0,pretrain,35,11,
800,0.00517874862998724,-0.13685429096221924,0.12239067256450653,0.12149295955896378,0.122013621032238,0.013027026318013668,0.026654960587620735,0.02180703915655613,0.017740610986948013,0.1570640206336975,1.1006879806518555,0.0,1.0785319805145264,0.3449903130531311,1.1618249118328094e-07,1.0,1.0,pretrain,39,15,
900,0.004514699801802635,-0.14121058583259583,0.12279069423675537,0.12142698466777802,0.11897055804729462,0.013279522769153118,0.0457635261118412,0.03685353323817253,0.015755807980895042,0.17515572905540466,1.0865795612335205,0.0,1.0875778198242188,0.38220590353012085,1.050066202878952e-07,1.0,1.0,pretrain,43,19,
1000,0.0042182765901088715,-0.13295678794384003,0.12103327363729477,0.1186823770403862,0.12528152763843536,0.014502538368105888,0.058897148817777634,0.08277969807386398,0.012260966934263706,0.19755819439888,1.075628399848938,0.0,1.0987792015075684,0.4114863872528076,1.0535586625337601e-07,1.0,1.0,pretrain,47,23,
1100,0.0034841536544263363,-0.13279172778129578,0.12137468159198761,0.12214747071266174,0.12188093364238739,0.013719843700528145,0.01744806580245495,0.013576015830039978,0.010837954469025135,0.22082431614398956,1.0703489780426025,0.0,1.1104121208190918,0.4317217469215393,1.1862721294164658e-07,1.0,1.0,pretrain,52,3,
1200,0.003552354173734784,-0.1268361508846283,0.1143520325422287,0.11335039138793945,0.1260490119457245,0.014613911509513855,0.134132981300354,0.14644217491149902,0.0109785795211792,0.24525919556617737,1.0679888725280762,0.0,1.1226296424865723,0.44709083437919617,1.1129304766654968e-07,1.0,1.0,pretrain,56,7,
1300,0.004282976500689983,-0.12080932408571243,0.10586570203304291,0.10739767551422119,0.11122126877307892,0.013723060488700867,0.06351568549871445,0.051497429609298706,0.011567617766559124,0.27278751134872437,1.066918969154358,0.0,1.1363937854766846,0.4587184488773346,1.0547228157520294e-07,1.0,1.0,pretrain,60,11,
1400,0.00373886083252728,-0.12448614090681076,0.11146137118339539,0.11023756861686707,0.11037376523017883,0.011981630697846413,0.03354515880346298,0.024872668087482452,0.011938720941543579,0.3035527169704437,1.0639429092407227,0.0,1.1517763137817383,0.4691180884838104,1.0151416063308716e-07,1.0,1.0,pretrain,64,15,
1500,0.0030068024061620235,-0.13044337928295135,0.11175210773944855,0.11344870924949646,0.11309372633695602,0.01282389834523201,0.025581862777471542,0.017804205417633057,0.01298415195196867,0.3410699963569641,1.057657241821289,0.0,1.1705349683761597,0.47975513339042664,1.050066202878952e-07,1.0,1.0,pretrain,68,19,
1600,0.0038904203101992607,-0.11364127695560455,0.10178302973508835,0.09887035936117172,0.0985133945941925,0.013531426899135113,0.05131442844867706,0.01974022574722767,0.01135136466473341,0.3819240927696228,1.0482426881790161,0.0,1.1909620761871338,0.48788589239120483,9.406358003616333e-08,1.0,1.0,pretrain,72,23,
1700,0.004051545634865761,-0.11901646107435226,0.10855993628501892,0.10578387975692749,0.10537046194076538,0.014366380870342255,0.04110661521553993,0.025336502119898796,0.011804414913058281,0.4274677038192749,1.0366899967193604,0.0,1.2137339115142822,0.4934818744659424,1.0943040251731873e-07,1.0,1.0,pretrain,77,3,
1800,0.0032555353827774525,-0.10859991610050201,0.0949065238237381,0.09751866012811661,0.0908816009759903,0.014098701998591423,0.06260114908218384,0.08693277090787888,0.012748373672366142,0.48128509521484375,1.024446725845337,0.0,1.2406425476074219,0.49926620721817017,1.2433156371116638e-07,1.0,1.0,pretrain,81,7,
1900,0.0029797889292240143,-0.1234763115644455,0.11029573529958725,0.11164402961730957,0.10688060522079468,0.012326468713581562,0.04844989255070686,0.05913560092449188,0.012274391017854214,0.5495359897613525,1.013077735900879,0.0,1.2747679948806763,0.5053440928459167,1.2060627341270447e-07,1.0,1.0,pretrain,85,11,
2000,0.0040915049612522125,-0.11591681838035583,0.1068015992641449,0.1042744517326355,0.10032086074352264,0.012921858578920364,0.07689513266086578,0.04990122467279434,0.011029240675270557,0.6201507449150085,1.0026514530181885,0.0,1.3100755214691162,0.5103896260261536,1.2386590242385864e-07,1.0,1.0,pretrain,89,15,
2100,0.0031465189531445503,-0.11791855096817017,0.10149140655994415,0.09941823780536652,0.11047378182411194,0.013205492869019508,0.11096321791410446,0.13417774438858032,0.012540476396679878,0.6893414855003357,0.9915024042129517,0.0,1.3446707725524902,0.5170047283172607,1.3085082173347473e-07,1.0,1.0,pretrain,93,19,
2200,0.0033359993249177933,-0.09954668581485748,0.0941217690706253,0.0926101952791214,0.0899273157119751,0.012149435468018055,0.05323052406311035,0.042277608066797256,0.01078301016241312,0.7532198429107666,0.9803928732872009,0.0,1.3766100406646729,0.5234122276306152,1.3457611203193665e-07,1.0,1.0,pretrain,97,23,
2300,0.002364040818065405,-0.10276951640844345,0.08672605454921722,0.08849720656871796,0.09744400531053543,0.014991449192166328,0.13264599442481995,0.11201253533363342,0.006734821014106274,0.8025680780410767,0.9708672761917114,1.6277481336146593e-05,1.4012839794158936,0.5288853645324707,1.364387571811676e-07,1.0,1.0,pretrain,102,3,
2400,0.0031933861318975687,-0.1085578054189682,0.0952061265707016,0.09640511870384216,0.08950304239988327,0.014939340762794018,0.07717213779687881,0.0829775333404541,0.0017122754361480474,0.8083689212799072,0.9643234014511108,8.288493700092658e-05,1.404184341430664,0.5300462245941162,1.317821443080902e-07,1.0,1.0,pretrain,106,7,
2500,0.002389244269579649,-0.10741782933473587,0.09362675994634628,0.09628627449274063,0.0976877436041832,0.014762753620743752,0.05836814269423485,0.02342074178159237,0.0019704399164766073,0.8080714344978333,0.9626991152763367,8.011239697225392e-05,1.4040356874465942,0.5321537256240845,1.317821443080902e-07,1.0,1.0,pretrain,110,11,
2600,0.002117832424119115,-0.10555386543273926,0.09966318309307098,0.1002906858921051,0.0978376492857933,0.013074841350317001,0.0255644079297781,0.04486844688653946,0.0019235071958974004,0.8074197769165039,0.962783694267273,6.842266157036647e-05,1.403709888458252,0.5339471697807312,1.364387571811676e-07,1.0,1.0,pretrain,114,15,
2700,0.0024004164151847363,-0.10778521746397018,0.09956663846969604,0.09463711082935333,0.09800463914871216,0.013805343769490719,0.023221315816044807,0.04567508399486542,0.0013998514041304588,0.8070594072341919,0.9652166366577148,7.113146421033889e-05,1.4035296440124512,0.5367641448974609,1.41095370054245e-07,1.0,1.0,pretrain,118,19,
2800,0.0019840251188725233,-0.10861288011074066,0.09647129476070404,0.09285621345043182,0.09951578080654144,0.014369817450642586,0.043467927724123,0.07887053489685059,0.004566906951367855,0.8033454418182373,0.9729564785957336,3.114431456197053e-05,1.4016727209091187,0.5397660136222839,1.3690441846847534e-07,1.0,1.0,pretrain,122,23,
2900,0.0024550643283873796,-0.10278365761041641,0.09616625308990479,0.09387814253568649,0.0909789651632309,0.013718567788600922,0.062253352254629135,0.038549426943063736,0.002168350387364626,0.8032367825508118,0.9821056127548218,4.849056131206453e-05,1.401618480682373,0.5425257682800293,1.3085082173347473e-07,1.0,1.0,pretrain,127,3,
3000,0.002965842606499791,-0.09322003275156021,0.08291742205619812,0.08442257344722748,0.08555164933204651,0.013281709514558315,0.033697739243507385,0.025617459788918495,0.004098908044397831,0.7996283769607544,0.9899599552154541,3.422886220505461e-05,1.399814248085022,0.5449274778366089,1.3364478945732117e-07,1.0,1.0,pretrain,131,7,
3100,0.0022985623218119144,-0.09031287580728531,0.08036788552999496,0.0840882807970047,0.08677361905574799,0.013101769611239433,0.08228502422571182,0.034298043698072433,0.0054176668636500835,0.8011717796325684,0.9942044019699097,4.915517274639569e-05,1.4005858898162842,0.5475595593452454,1.1827796697616577e-07,1.0,1.0,pretrain,135,11,
3200,0.0021177660673856735,-0.10586290061473846,0.09465070068836212,0.09387623518705368,0.09605923295021057,0.013344114646315575,0.02767215669155121,0.041179683059453964,0.0025201134849339724,0.7975192070007324,1.0024781227111816,4.835389700019732e-05,1.3987596035003662,0.5490427017211914,1.2945383787155151e-07,1.0,1.0,pretrain,139,15,
3300,0.002455148845911026,-0.10178735107183456,0.0896281898021698,0.08845746517181396,0.0911797285079956,0.013902580365538597,0.02770201861858368,0.035310354083776474,0.0028773099184036255,0.799358069896698,1.007187843322754,7.291799556696787e-05,1.3996790647506714,0.5512941479682922,1.2759119272232056e-07,1.0,1.0,pretrain,143,19,
3400,0.0020639882422983646,-0.09946741163730621,0.09053632616996765,0.08764572441577911,0.08590850234031677,0.013575042597949505,0.06310012936592102,0.030465498566627502,0.004064373672008514,0.797600507736206,1.0077075958251953,6.398955883923918e-05,1.398800253868103,0.552720308303833,1.3364478945732117e-07,1.0,1.0,pretrain,147,23,
3500,0.0023068352602422237,-0.09793977439403534,0.08368465304374695,0.08331334590911865,0.08243497461080551,0.013003280386328697,0.021579686552286148,0.017725536599755287,0.0023509652819484472,0.7955347299575806,1.0093045234680176,5.2987554227001965e-05,1.397767424583435,0.5538504123687744,1.2200325727462769e-07,1.0,1.0,pretrain,152,3,
