family,candidate,comparator,label,annualized_ce_difference,mean_monthly_crra_utility_difference,ci_lower,ci_upper,one_sided_p_candidate_greater,bootstrap_block_length,bootstrap_replications,common_periods,holm_p_candidate_greater,decision,confirmatory_claim_permitted
locked_all_24_period_secondary_sensitivity,masked_historical_prefix_1000_presentations,masked_moving_block_bootstrap_1000_presentations,Historical-prefix repetition versus moving-block bootstrap,0.07993660143324699,0.004991403521792208,0.007704837241988226,0.14714268785123524,0.0129,3,9999,24,0.0129,positive_effect_holm_0.05,False
