candidate,comparator,matched_seeds,mean_ce_difference,median_ce_difference,fraction_positive_ce_difference,mean_cagr_difference,mean_volatility_difference,mean_turnover_difference,mean_gross_exposure_difference,inference_note
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,masked_historical_prefix_1000_presentations,10,-0.014649636280584665,-0.01216710440302915,0.5,-0.011223419307855687,0.017458657765323744,-0.2556137392079675,0.013703587947582663,descriptive optimization robustness only; all seeds share one market path
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,masked_moving_block_bootstrap_1000_presentations,10,0.07118292082854391,0.0650462880397813,0.8,0.07327163530265254,0.005367807398031258,-0.6798315044462244,0.00014784280271216144,descriptive optimization robustness only; all seeds share one market path
