update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,stage,episode,step,pass
100,0.013272730633616447,0.538906991481781,-0.5592070817947388,,-0.54237961769104,,0.2139340490102768,pretrain,10,11,
200,0.011953892186284065,0.5101613402366638,-0.5289090871810913,,-0.5380997657775879,,0.1325262188911438,pretrain,14,15,
300,0.011143729090690613,0.5215846300125122,-0.5406657457351685,,-0.5361998081207275,,0.09550723433494568,pretrain,18,19,
400,0.009541076608002186,0.4792303442955017,-0.49999237060546875,,-0.5090725421905518,,0.13054384291172028,pretrain,22,23,
500,0.012104133144021034,0.4467032253742218,-0.483699232339859,,-0.4781472086906433,,0.1240646243095398,pretrain,27,3,
600,0.009376894682645798,0.44090399146080017,-0.4727499485015869,,-0.4654220938682556,,0.15700842440128326,pretrain,31,7,
700,0.008266162127256393,0.42133578658103943,-0.46028879284858704,,-0.4539344906806946,,0.10883937776088715,pretrain,35,11,
800,0.008824008516967297,0.4095990061759949,-0.4373967945575714,,-0.42209264636039734,,0.30155155062675476,pretrain,39,15,
900,0.006587812677025795,0.3720569312572479,-0.4092501997947693,,-0.419380784034729,,0.16856950521469116,pretrain,43,19,
1000,0.004971747286617756,0.3573104739189148,-0.37905240058898926,,-0.3876989483833313,,0.18000037968158722,pretrain,47,23,
1100,0.004661461338400841,0.32158589363098145,-0.3419399857521057,,-0.3579070568084717,,0.33443477749824524,pretrain,52,3,
1200,0.0040453108958899975,0.32618215680122375,-0.34934917092323303,,-0.3572506904602051,,0.16668455302715302,pretrain,56,7,
1300,0.004319981671869755,0.3388114273548126,-0.3560667634010315,,-0.3503252863883972,,0.13679516315460205,pretrain,60,11,
1400,0.0031079123727977276,0.32987281680107117,-0.34362170100212097,,-0.3409121632575989,,0.06744914501905441,pretrain,64,15,
1500,0.0027645970694720745,0.2956215739250183,-0.29891878366470337,,-0.3114936947822571,,0.33247998356819153,pretrain,68,19,
1600,0.003729197196662426,0.3044828772544861,-0.31056275963783264,,-0.31946179270744324,,0.17633937299251556,pretrain,72,23,
1700,0.0023085621651262045,0.3017467260360718,-0.30894237756729126,,-0.30890434980392456,,0.05101138353347778,pretrain,77,3,
1800,0.003200821578502655,0.298927366733551,-0.31072092056274414,,-0.30743408203125,,0.08169570565223694,pretrain,81,7,
1900,0.001763075590133667,0.25535377860069275,-0.2652406096458435,,-0.2660435438156128,,0.03268050774931908,pretrain,85,11,
2000,0.0024614064022898674,0.2478504627943039,-0.2606956958770752,,-0.2580496072769165,,0.06437885761260986,pretrain,89,15,
2100,0.0021901987493038177,0.2548829913139343,-0.2636858820915222,,-0.2525268495082855,,0.3470418453216553,pretrain,93,19,
2200,0.0015196844469755888,0.22322560846805573,-0.23302648961544037,,-0.23329201340675354,,0.08858995139598846,pretrain,97,23,
2300,0.0013684784062206745,0.20473067462444305,-0.22702081501483917,,-0.22720301151275635,,0.045633554458618164,pretrain,102,3,
2400,0.002004331909120083,0.21576474606990814,-0.22488687932491302,,-0.21162593364715576,,0.37805861234664917,pretrain,106,7,
2500,0.001472368952818215,0.20707879960536957,-0.21789003908634186,,-0.21202987432479858,,0.0900268480181694,pretrain,110,11,
2600,0.001274168724194169,0.18561317026615143,-0.20172236859798431,,-0.20197506248950958,,0.047007180750370026,pretrain,114,15,
2700,0.0012632719008252025,0.16825686395168304,-0.1819862723350525,,-0.1730424463748932,,0.22932733595371246,pretrain,118,19,
2800,0.001113772508688271,0.18623940646648407,-0.19694653153419495,,-0.19171945750713348,,0.13264921307563782,pretrain,122,23,
2900,0.0009935088455677032,0.17685669660568237,-0.1884753704071045,,-0.18428120017051697,,0.06921445578336716,pretrain,127,3,
3000,0.0008438206859864295,0.14880281686782837,-0.1621577888727188,,-0.1579284369945526,,0.12933509051799774,pretrain,131,7,
3100,0.0007898112526163459,0.14228399097919464,-0.14832627773284912,,-0.14849066734313965,,0.04003189876675606,pretrain,135,11,
3200,0.0009036238770931959,0.12481739372015,-0.13992464542388916,,-0.13874483108520508,,0.03564133495092392,pretrain,139,15,
3300,0.000747265643440187,0.10535426437854767,-0.12062502652406693,,-0.12365829199552536,,0.08992180973291397,pretrain,143,19,
3400,0.0008690652903169394,0.11074236780405045,-0.11769638955593109,,-0.12930455803871155,,0.24153120815753937,pretrain,147,23,
3500,0.001181481289677322,0.09462372213602066,-0.10530433058738708,,-0.10500898957252502,,0.05836547166109085,pretrain,152,3,
3600,0.0007888030377216637,0.07702755182981491,-0.08833302557468414,,-0.09211798757314682,,0.10934466123580933,pretrain,156,7,
3700,0.0010792954126372933,0.07100031524896622,-0.08615723252296448,,-0.07511038333177567,,0.21312890946865082,pretrain,160,11,
3800,0.0008788027917034924,0.05754917487502098,-0.07122884690761566,,-0.06965905427932739,,0.032179225236177444,pretrain,164,15,
3900,0.0006873146048747003,0.04143552854657173,-0.0530414953827858,,-0.04800160974264145,,0.07722223550081253,pretrain,168,19,
4000,0.0007864464423619211,0.0476367212831974,-0.06405705213546753,,-0.0568096861243248,,0.10124922543764114,pretrain,172,23,
4100,0.0009974800050258636,0.03485046699643135,-0.04533752426505089,,-0.04533180594444275,,0.04013092443346977,pretrain,177,3,
4200,0.0007913701119832695,0.043889518827199936,-0.0551849827170372,,-0.05782834067940712,,0.06421570479869843,pretrain,181,7,
4300,0.0006964848143979907,0.024038240313529968,-0.03746974468231201,,-0.03687164559960365,,0.03224087879061699,pretrain,185,11,
4400,0.0009847452165558934,0.007200387306511402,-0.01692330650985241,,-0.026344114914536476,,0.1331482231616974,pretrain,189,15,
4500,0.000978511176072061,0.017625991255044937,-0.029012642800807953,,-0.028635839000344276,,0.043473489582538605,pretrain,193,19,
4600,0.0007796173449605703,0.005803810898214579,-0.01473969966173172,,-0.017160270363092422,,0.03836152330040932,pretrain,197,23,
4700,0.0010213414207100868,0.0018079367000609636,-0.011163271963596344,,-0.008514679968357086,,0.03889504447579384,pretrain,202,3,
4800,0.0008367970585823059,-0.015188142657279968,0.009274937212467194,,0.005790734197944403,,0.05500757321715355,pretrain,206,7,
4900,0.001055826898664236,-0.025302479043602943,0.019509311765432358,,0.01332264207303524,,0.08960802853107452,pretrain,210,11,
5000,0.0008477261289954185,-0.027759714052081108,0.021349061280488968,,0.023339129984378815,,0.05925038084387779,pretrain,214,15,
5100,0.0009286055574193597,-0.019400637596845627,0.008648154325783253,,0.011821174994111061,,0.07259751856327057,pretrain,218,19,
5200,0.0009087574435397983,-0.02615712210536003,0.016296597197651863,,0.019837569445371628,,0.04210995137691498,pretrain,222,23,
5300,0.0007617913652211428,-0.03126424923539162,0.02106042392551899,,0.019689979031682014,,0.03925261273980141,pretrain,227,3,
5400,0.0009831296047195792,-0.037191957235336304,0.03358195722103119,,0.03215640038251877,,0.02997819148004055,pretrain,231,7,
5500,0.0008575862739235163,-0.03475522994995117,0.024057917296886444,,0.024393407627940178,,0.027912989258766174,pretrain,235,11,
5600,0.000832235673442483,-0.04322214052081108,0.03420383483171463,,0.032394859939813614,,0.02843380905687809,pretrain,239,15,
5700,0.0007780068553984165,-0.05433965101838112,0.04563336819410324,,0.048925600945949554,,0.05125562474131584,pretrain,243,19,
5800,0.0010044006630778313,-0.06412338465452194,0.05145638436079025,,0.06284105777740479,,0.11761090904474258,pretrain,247,23,
5900,0.0007210911717265844,-0.0513918362557888,0.043103985488414764,,0.044521208852529526,,0.021145878359675407,pretrain,252,3,
6000,0.000666062580421567,-0.06413432955741882,0.05784829705953598,,0.056565869599580765,,0.04866746813058853,pretrain,256,7,
6100,0.0009849946945905685,-0.05513027682900429,0.04595498740673065,,0.05581171065568924,,0.10431336611509323,pretrain,260,11,
6200,0.0011844758410006762,-0.07545583695173264,0.06703661382198334,,0.062352366745471954,,0.0593034103512764,pretrain,264,15,
6300,0.0008261649054475129,-0.07683359086513519,0.06635866314172745,,0.0665505975484848,,0.026884865015745163,pretrain,268,19,
6400,0.000957357813604176,-0.07616563886404037,0.06045423448085785,,0.07287469506263733,,0.1268882006406784,pretrain,272,23,
6500,0.0007147233700379729,-0.07578791677951813,0.065669946372509,,0.06590043008327484,,0.04569920897483826,pretrain,277,3,
6600,0.0006042887689545751,-0.0851159617304802,0.07626628130674362,,0.07792866230010986,,0.022907478734850883,pretrain,281,7,
6700,0.0007578377844765782,-0.09067867696285248,0.07911466062068939,,0.0808064341545105,,0.024493426084518433,pretrain,285,11,
6800,0.0008371889125555754,-0.07652506977319717,0.06884615868330002,,0.06195937469601631,,0.07038029283285141,pretrain,289,15,
6900,0.0010159001685678959,-0.08503174781799316,0.07655823975801468,,0.07996124774217606,,0.059173036366701126,pretrain,293,19,
7000,0.0009248902788385749,-0.08293085545301437,0.07162109017372131,,0.07257669419050217,,0.03386547788977623,pretrain,297,23,
7100,0.0007218128303065896,-0.08981593698263168,0.08379492163658142,,0.08078502863645554,,0.03595008701086044,pretrain,302,3,
7200,0.0007223381544463336,-0.10366704314947128,0.09187482297420502,,0.08316762745380402,,0.09331424534320831,pretrain,306,7,
7300,0.0008326558745466173,-0.08284543454647064,0.07298978418111801,,0.07959985733032227,,0.06664150953292847,pretrain,310,11,
7400,0.0008094558725133538,-0.09275208413600922,0.08463199436664581,,0.08428823947906494,,0.024244258180260658,pretrain,314,15,
7500,0.000829997647088021,-0.09354075789451599,0.08241291344165802,,0.08580049127340317,,0.05860287696123123,pretrain,318,19,
7600,0.0008544921875,-0.09407253563404083,0.08886108547449112,,0.08674237132072449,,0.031510770320892334,pretrain,322,23,
7700,0.0007157332147471607,-0.1021575853228569,0.09212227165699005,,0.09052269160747528,,0.032607246190309525,pretrain,327,3,
7800,0.0007705498719587922,-0.09551136195659637,0.08706262707710266,,0.09065762162208557,,0.0438612625002861,pretrain,331,7,
7900,0.0010983252432197332,-0.09476381540298462,0.08306536078453064,,0.08754575252532959,,0.05437391996383667,pretrain,335,11,
8000,0.0013411804102361202,-0.0915120542049408,0.0841345340013504,,0.08144962042570114,,0.031115636229515076,pretrain,339,15,
8100,0.0007831059047020972,-0.09263987094163895,0.08339158445596695,,0.08626902103424072,,0.03126876801252365,pretrain,343,19,
8200,0.0010468594264239073,-0.09784763306379318,0.09164822101593018,,0.08492396026849747,,0.0880487859249115,pretrain,347,23,
8300,0.0007255402160808444,-0.10234988480806351,0.09372241795063019,,0.0951082706451416,,0.03112601302564144,pretrain,352,3,
8400,0.0006543360650539398,-0.10602790117263794,0.09811466187238693,,0.09566972404718399,,0.03897493705153465,pretrain,356,7,
8500,0.0007265996537171304,-0.1023956686258316,0.08967281877994537,,0.09416913241147995,,0.05427253991365433,pretrain,360,11,
8600,0.0010199281387031078,-0.09900084882974625,0.09438669681549072,,0.09106135368347168,,0.05948672816157341,pretrain,364,15,
8700,0.0008074922952800989,-0.10136587172746658,0.09858359396457672,,0.09017007052898407,,0.09663639962673187,pretrain,368,19,
8800,0.0009041205630637705,-0.10407081246376038,0.0921490415930748,,0.08765509724617004,,0.0696745291352272,pretrain,372,23,
8900,0.0009948217775672674,-0.10022539645433426,0.0912129357457161,,0.09008409082889557,,0.031207086518406868,pretrain,377,3,
9000,0.0007081100484356284,-0.10123836249113083,0.09488633275032043,,0.0947212427854538,,0.017374221235513687,pretrain,381,7,
9100,0.001032168511301279,-0.095973901450634,0.09037227928638458,,0.08712523430585861,,0.040436677634716034,pretrain,385,11,
