stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,mean_leverage_gate,q95_leverage_gate,std_leverage_gate,mean_effective_leverage,gate_gross_mae,fraction_at_position_cap,mean_direction_entropy,total_actions,update_count
pretrain,,1,0.045543499221171964,0.15,117784.50020295277,1.1202258213112752,1.6814008903290543,0.08787363000714883,1.2434389806308206,0.0,0.12171949031541036,0.4056640293981348,0.48687790768841904,0.7663507759571075,0.2151164032178821,0.48687796126164135,7.042572608417785e-08,0.0,1.128911778330803,24,0
pretrain,,2,-0.06440055659343305,0.1497,103537.851441206,1.108436370634341,1.5699370065437894,0.08214183315930586,1.2566468496363432,0.0,0.12832342481817163,0.3739769533276558,0.5132937068119645,0.8787196725606918,0.22094099629806566,0.5132936992726865,4.4259996630676333e-08,0.0,1.1314637462298076,48,0
pretrain,,3,0.19845823630981962,0.1494006,141842.08076151955,1.0698798258478444,1.4190096886030263,0.08044363789153226,1.2106473015710002,0.0,0.1053236507855001,0.38601426035165787,0.4212945780406396,0.727820378541946,0.18093490668262605,0.4212946031420004,5.0646208541819483e-08,0.0,1.1279984215895336,72,0
pretrain,,4,-0.4344776843191575,0.1491017988,74972.8349478576,0.9815866881759749,1.3565560246950814,0.083884368119176,1.2212049773051625,0.0,0.11060248865258127,0.38351667246648247,0.4424099313716094,0.7526883512735367,0.21483682286588127,0.44240995461032506,6.776480445299289e-08,0.0,1.1260599593321483,96,0
pretrain,,5,-0.12085843843717575,0.1488035952024,98022.46473794324,1.0393150239251554,1.4739345894860367,0.08390344315730025,1.262268124170424,0.0,0.131134062085212,0.4201687478593417,0.5245362191150585,0.8162016183137893,0.18575637791121996,0.5245362483408479,5.361757104971332e-08,0.0,1.131775587797165,120,0
pretrain,,6,-0.029954136211746765,0.1485059880119952,107725.70303422425,1.0057412389488447,1.4675656631588934,0.08472547333897011,1.2587020411821348,0.0,0.12935102059106743,0.37050353842122213,0.5174040875087181,0.7702277898788452,0.18428071539671123,0.5174040823642696,5.35732223583274e-08,0.0,1.1350678851207097,144,17
pretrain,,7,0.32189715171435673,0.14820897603597122,171522.09176502176,1.146598854412635,1.563839167995112,0.07923964197041665,1.2815732133707831,0.0,0.14078660668539153,0.4057281890085765,0.5631463993340731,0.8856759667396544,0.233428797071369,0.5631464267415659,5.8451578743845545e-08,0.0,1.1301932334899902,168,41
pretrain,,8,0.005104623550144387,0.14791255808389928,111690.49008648329,1.1003216150704593,1.50965081261737,0.08297000168240244,1.212643369034465,0.0,0.10632168451723245,0.3914960005453655,0.4252867363393307,0.6987840443849562,0.16421872759865724,0.42528673806892964,4.394955579097489e-08,0.0,1.1301127125819523,192,65
pretrain,,9,0.2549258273570627,0.14761673296773145,155949.6847831704,1.077893655525432,1.4809862632304431,0.08653476058781139,1.237215550505512,0.0,0.11860777525275594,0.358836296413626,0.47443108074367046,0.775650832056999,0.18644228014372305,0.47443110101102376,4.705396433601905e-08,0.0,1.1324393550554912,216,89
pretrain,,10,-0.027944419904945374,0.14732149950179602,107996.88650404877,1.1158167418491627,1.5457953892914311,0.08499316666667435,1.2550033494120552,0.0,0.12750167470602766,0.3935656818960394,0.5100066990902027,0.8424240827560424,0.233570111862748,0.5100066988241104,6.013682912753282e-08,0.0,1.130339875817299,240,113
pretrain,,11,0.2548824387416947,0.1470268565027924,156403.77509056526,1.080097636385333,1.4922487551612513,0.08812233729384879,1.2722224940191067,0.0,0.13611124700955338,0.4173262598259108,0.5444449776162704,0.8633397698402403,0.21763827967061822,0.5444449880382135,5.822983524990851e-08,0.0,1.131907160083453,264,137
pretrain,,12,0.0850617173718708,0.14673280278978681,123774.04685424507,1.1600026582323368,1.6210919018302643,0.08917872391532444,1.2680449778923677,0.0,0.13402248894618382,0.38697469021592823,0.5360899431010088,0.7819466203451156,0.16592933820461786,0.5360899557847352,5.2597551092326e-08,0.0,1.1315320630868275,288,161
pretrain,,13,-0.46015125046647004,0.14643933718420726,73293.79700858337,1.076523471945187,1.509578585411821,0.07981609222101592,1.2657439509029722,0.0,0.1328719754514861,0.3822544174534934,0.5314878728240728,0.9053979247808455,0.23595794375700846,0.5314879018059444,4.5834375313654384e-08,0.0,1.13066299756368,312,185
pretrain,,14,-0.10396683176413596,0.14614645850983884,99018.82807835018,1.06604594562114,1.5470990298581975,0.0783815739844654,1.2752687686034256,0.0,0.13763438430171285,0.37657916279775755,0.5505375197778145,0.8533076077699661,0.21419761595043085,0.5505375372068514,3.720855431173694e-08,0.0,1.1287649720907211,336,209
pretrain,,15,0.03520208479595782,0.14585416559281916,115105.00655460183,1.0797431634384251,1.491911409156663,0.08002164490404008,1.2275073037128008,0.0,0.11375365185640045,0.36533596260207035,0.45501458334426087,0.8169539242982861,0.2103324749325941,0.4550146074256018,5.450454493294288e-08,0.0,1.1343379020690918,360,233
pretrain,,16,-0.05187204540966975,0.14556245726163353,105220.76350398152,0.9889086650107943,1.6525726599352695,0.08457440156362372,1.2671676073001608,0.0,0.1335838036500805,0.40487668556826456,0.5343352102984985,0.772445273399353,0.21244408908740803,0.5343352146003219,6.408386290142805e-08,0.0,1.129686564207077,384,257
pretrain,,17,-0.12093611076987185,0.14527133234711026,98240.92780427414,1.1477177842364956,1.4886746526828831,0.08585867890953863,1.2264914449104773,0.0,0.11324572245523867,0.4010123743542603,0.45298289973288774,0.6741679280996322,0.18056694020282654,0.45298288982095464,5.288581765109749e-08,0.0,1.1260520617167156,408,281
pretrain,,18,-0.3232271100448898,0.144980789682416,81380.55720935987,1.0788354754802727,1.5750551505812576,0.07869364822826312,1.2619581895303869,0.0,0.13097909476519343,0.35051862256867544,0.5239163500567278,0.8039007425308227,0.18180801701905014,0.5239163790607736,5.880636827493291e-08,0.0,1.1372512479623158,432,305
pretrain,,19,0.201483664342298,0.1446908281030512,140819.12164251614,0.9871366136441274,1.46491721698216,0.07365458646136243,1.2288985211579573,0.0,0.11444926057897864,0.39760836958885193,0.45779700949788094,0.7593337953090666,0.1854459710947228,0.45779704231591456,5.4016709309194035e-08,0.0,1.132078414162,456,329
pretrain,,20,-0.1539529438345488,0.1444014464468451,94922.69537406377,1.1141612681427173,1.4506224670580454,0.08372008862958609,1.2320919617278767,0.0,0.1160459808639384,0.4079625574605806,0.46418392409880954,0.695307186245918,0.1549666479956552,0.4641839234557535,3.581157041280628e-08,0.0,1.127027506629626,480,353
pretrain,,21,0.06751051928581107,0.1441126435539514,119455.34650609676,1.0691684620188815,1.59014391148729,0.07946382173458075,1.2444015044630283,0.0,0.1222007522315142,0.42962970957159996,0.4888029669721921,0.7976559162139892,0.18647706401534886,0.48880300892605666,6.71439227550863e-08,0.0,1.128910054763158,504,377
pretrain,,22,-0.30774069402614623,0.1438244182668435,82815.02268442845,0.9681066668237603,1.438213743216225,0.08352525677170242,1.231765153463043,0.0,0.11588257673152147,0.35383036785892075,0.4635302998746435,0.8104944199323652,0.20130579579151664,0.4635303069260859,4.341737145733641e-08,0.0,1.1352484375238419,528,401
pretrain,,23,0.09500829492002218,0.14353676943030982,123998.6978853048,1.0618300948158972,1.7113364932792525,0.08210968633329345,1.286849363840052,0.0,0.14342468192002603,0.41186229033129557,0.5736986976116896,0.898102343082428,0.21522687633047952,0.5736987276801041,5.916115782452399e-08,0.0,1.1347137639919918,552,425
pretrain,,24,0.026282715962655755,0.1432496958914492,114194.3175823092,0.9914978974543157,1.3766548566520211,0.0816808066411037,1.2245611659960733,0.0,0.11228058299803663,0.38100371988756315,0.4491222972671191,0.745733630657196,0.17356664645588127,0.44912233199214646,5.7608953570505626e-08,0.0,1.1279817471901576,576,449
pretrain,,25,0.1544780984072504,0.1429631964996663,134212.04681243078,0.9916841535651613,1.4420732631215027,0.08369358636598152,1.2460822109576493,0.0,0.12304110547882462,0.393019134710942,0.4921643938869238,0.7998059242963791,0.22475484222068684,0.49216442191529847,6.093510562799054e-08,0.0,1.129068856438001,600,473
pretrain,,26,-0.11419772950815632,0.14267727010666698,98460.18706132412,1.0403278878269095,1.527381111787898,0.08213232475233583,1.272987914537745,0.0,0.13649395726887245,0.37951863982847756,0.545975840340058,0.7918525755405426,0.17595057484813034,0.5459758290754898,5.543586756306951e-08,0.0,1.1352788011233013,624,497
pretrain,,27,0.10456160250900891,0.14239191556645361,126504.41075489389,1.0706194943216232,1.4920303898198262,0.0874601048998777,1.2389538713863917,0.0,0.11947693569319591,0.39549880634461126,0.4779077147444089,0.7638558119535446,0.18804048964122863,0.47790774277278353,5.1000998146921717e-08,0.0,1.1287900408109028,648,521
pretrain,,28,-0.11267273079651302,0.14210713173532072,98481.17170326092,1.0382927061235976,1.4359797723857417,0.08104183846740383,1.2649460416508929,0.0,0.1324730208254464,0.3546677497880799,0.5298920751859745,0.7803189277648925,0.20489391113516672,0.5298920833017854,5.25532024194438e-08,0.0,1.134114846587181,672,545
