"window_id","decision_date","holding_end_date","w_SP500","w_NASDAQ","w_DOW","w_SSE50","w_DIVIDEND","w_CHINEXT","w_GOLD"
"locked_oos_v1",2024-07-31,2024-08-30,-0.0972509759345225,0.0209253334573337,0.0220839788338968,0.523555330666048,0.525442771347506,-0.0988934564271144,0.104137018056852
"locked_oos_v1",2024-08-30,2024-09-30,-0.10342916314091,0.0195243560842105,0.0196296849421092,0.444931355970246,0.553635297077043,-0.101559805018561,0.167268274085862
"locked_oos_v1",2024-09-30,2024-10-31,0.194847481059177,0.540568219231708,0.0432495751551219,0.0559453235140868,-0.132485298705953,0.372381763266666,-0.0745070635208062
"locked_oos_v1",2024-10-31,2024-11-29,-0.099731855360525,0.0248940044215747,0.0181600933096238,0.230671196909887,0.567549422117216,-0.102747053174036,0.361204191776259
"locked_oos_v1",2024-11-29,2024-12-31,-0.103413983514266,0.0108521466276475,-0.10235471211906,0.23604092068438,0.149423242280526,0.520601913998169,0.288850472042603
"locked_oos_v1",2024-12-31,2025-01-27,0.364960015019668,0.405818581780685,0.394735247096313,0.00430508583251918,-0.103741712668645,-0.0991470290214888,0.0330698119609484
"locked_oos_v1",2025-01-27,2025-02-28,-0.10195200810475,0.0104943363528166,0.0105998924534235,0.331157685124448,0.550076962315611,-0.101589388347098,0.301212520205549
"locked_oos_v1",2025-02-28,2025-03-31,0.462138593729053,0.526464760835682,-0.082282721464123,0.122804470892463,0.0491544199841363,-0.12095313466021,0.0426736106829984
"locked_oos_v1",2025-03-31,2025-04-30,0.392366320426975,0.45269832068256,0.242326915796314,0.0445718435304505,-0.100806235734906,-0.104640609983887,0.0734834452824933
"locked_oos_v1",2025-04-30,2025-05-30,0.112813876143524,0.324084789625236,-0.0673982564892088,0.221302376261779,0.422066391578742,-0.133693992027215,0.120824814907142
"locked_oos_v1",2025-05-30,2025-06-30,-0.0988839518811022,0.124736507556268,-0.102047222533396,0.319624242505857,0.0522698323641504,0.565550265035459,0.138750326952764
"locked_oos_v1",2025-06-30,2025-07-31,-0.0991908301200186,0.0299001030091728,-0.100661299058369,0.398563162556716,0.0204424291316952,0.568399743310043,0.182546691170761
"locked_oos_v1",2025-07-31,2025-08-29,0.474639665335417,0.533041846007109,0.117613930255175,0.0303627103567123,-0.122296687215567,0.049639355391264,-0.0830008201301098
"locked_oos_v1",2025-08-29,2025-09-30,0.0766498733844076,0.346009074577263,-0.0800826634679522,0.254704623350075,-0.115887069276401,0.497814654239586,0.0207915071930204
"locked_oos_v1",2025-09-30,2025-10-31,0.0365673165236201,0.0602308522377695,-0.0786009196724211,0.144024797848293,0.549350389412471,-0.104759043880871,0.393186607531139
"locked_oos_v1",2025-10-31,2025-11-28,0.377068426992212,0.408274945403848,0.100136217262064,-0.0714025454861777,0.067384768809591,-0.112391333494868,0.23092952051333
"locked_oos_v1",2025-11-28,2025-12-31,0.110513792506286,-0.0842043225254331,0.0766358460698809,0.471256018749305,0.290111542812416,-0.11707352740424,0.252760649791786
"locked_oos_v1",2025-12-31,2026-01-30,0.088654062045472,0.0558215475508145,-0.0859914363494941,0.470338678253548,0.475120758903878,-0.112398775028331,0.108455164624112
"locked_oos_v1",2026-01-30,2026-02-27,0.0432710647583008,0.0865262113511562,-0.0764309354126453,0.329690154641867,0.540578063577414,-0.119907449930906,0.196272891014814
"locked_oos_v1",2026-02-27,2026-03-31,0.394306745912348,0.301259574081217,0.161048498536859,0.27112859168223,-0.10753600618669,-0.0876434998852866,0.0674360958593232
"locked_oos_v1",2026-03-31,2026-04-30,0.157681989882674,0.141114387129034,0.407523963068213,-0.0870992434876306,-0.102437597300325,0.0190879138452666,0.464128586862768
"locked_oos_v1",2026-04-30,2026-05-29,0.0160208296562944,0.086950653099588,-0.0974667660359826,0.12336769779878,-0.105336508846709,0.549075768196157,0.427388326131872
"locked_oos_v1",2026-05-29,2026-06-30,-0.098261152527162,0.0122338448251997,-0.0980918157313551,0.136532808520964,0.0348089363958154,0.488324398973158,0.524452979543379
"locked_oos_v1",2026-06-30,2026-07-06,-0.0831073328320469,0.0630010784204517,0.02914969889181,0.113218349271587,-0.114776964432427,0.540073734575084,0.452441436105541
