update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,entropy_temperature,stage,episode,step,pass
100,0.09532144665718079,0.16167646646499634,-0.14130225777626038,-0.15173041820526123,-0.13635773956775665,0.01751629449427128,0.17779313027858734,0.09705871343612671,pretrain,10,11,
200,0.06936044991016388,0.08218701183795929,-0.09502212703227997,-0.07994002103805542,-0.10381383448839188,0.02053993009030819,0.2509423494338989,0.09413546323776245,pretrain,14,15,
300,0.06142105907201767,0.012628817930817604,-0.0571768544614315,-0.04534417390823364,-0.06933331489562988,0.018869897350668907,0.24651741981506348,0.0912715271115303,pretrain,18,19,
400,0.08118028938770294,0.0022294435184448957,-0.03173862397670746,-0.03585464507341385,-0.03155510127544403,0.012048836797475815,0.13527780771255493,0.08845119178295135,pretrain,22,23,
500,0.0682487040758133,-0.0642765462398529,0.021443411707878113,0.009162470698356628,0.016072651371359825,0.016576800495386124,0.11518871039152145,0.08568327873945236,pretrain,27,3,
600,0.07095564156770706,-0.09066133946180344,0.05617683380842209,0.04173258692026138,0.08093409240245819,0.016856662929058075,0.3908570408821106,0.08298944681882858,pretrain,31,7,
700,0.047037750482559204,-0.2538364827632904,0.11463344842195511,0.12582825124263763,0.12051427364349365,0.015979547053575516,0.09285882115364075,0.08034838736057281,pretrain,35,11,
800,0.05233282595872879,-0.23380440473556519,0.1374758929014206,0.13869543373584747,0.1655747890472412,0.010862255468964577,0.32046592235565186,0.07777699083089828,pretrain,39,15,
900,0.0450345054268837,-0.32476693391799927,0.20637258887290955,0.2202879935503006,0.2292349636554718,0.01651432365179062,0.1983572393655777,0.07527782022953033,pretrain,43,19,
1000,0.057574834674596786,-0.4119735062122345,0.277124285697937,0.2929036319255829,0.30768144130706787,0.02014920860528946,0.28872328996658325,0.07284198701381683,pretrain,47,23,
1100,0.04663921892642975,-0.49126049876213074,0.34627601504325867,0.3741340935230255,0.3320674002170563,0.029050927609205246,0.3972974121570587,0.07047487795352936,pretrain,52,3,
1200,0.04387814551591873,-0.539356529712677,0.39865437150001526,0.38452234864234924,0.41610485315322876,0.01695345900952816,0.31769710779190063,0.06817121803760529,pretrain,56,7,
1300,0.06290996074676514,-0.6331189870834351,0.4845700263977051,0.49025651812553406,0.5128316879272461,0.017647387459874153,0.34196510910987854,0.06593694537878036,pretrain,60,11,
1400,0.04827459901571274,-0.6656617522239685,0.5299316644668579,0.5288728475570679,0.5474241971969604,0.027911420911550522,0.47312629222869873,0.06377089768648148,pretrain,64,15,
1500,0.05854950472712517,-0.7148329019546509,0.6104748249053955,0.6192620992660522,0.5970463752746582,0.0335012823343277,0.6675440073013306,0.061668697744607925,pretrain,68,19,
1600,0.04257761687040329,-0.8484954237937927,0.6861558556556702,0.6955885291099548,0.6594657301902771,0.030952274799346924,0.6122245192527771,0.059632983058691025,pretrain,72,23,
1700,0.03374577686190605,-0.908656895160675,0.7297053933143616,0.7375363111495972,0.6974925398826599,0.03226245567202568,0.712666928768158,0.057663679122924805,pretrain,77,3,
