sample_scope,strategy_id,window_id,label,method,seed,role,include_main,include_inference,report_seed_distribution,observations,total_return,cagr,annual_arithmetic_return,geometric_mean_monthly_return,annual_volatility,annual_downside_deviation,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,max_drawdown,realized_var05_loss,realized_cvar05_loss,tail_event_count,worst_month_return,best_month_return,return_skewness,return_excess_kurtosis,monthly_certainty_equivalent_return,annualized_certainty_equivalent_return,mean_crra_utility,terminal_wealth,positive_month_fraction,gross_total_return_before_costs,implementation_drag_total_return,mean_monthly_turnover,annualized_turnover,mean_gross_exposure,maximum_gross_exposure,mean_short_notional,total_transaction_log_cost,total_financing_log_cost,mean_transaction_cost_bps,mean_financing_cost_bps
locked_all,vine_td3_seed_20260745,locked_oos_v1,NN-vine LSTM-TD3 seed 20260745,NN-vine LSTM-TD3,20260745,proposed,False,False,True,24.0,0.28166419247782915,0.13210608711278882,0.13233549112375576,0.01039361658837179,0.12669243026871713,0.06470791811155317,1.0445414208494508,2.0451205198043314,1.6167658789579666,2.123534520829321,0.08171009101078597,0.049153981118370056,0.06693092790589927,1.0,-0.06693092790589927,0.08658389136882638,0.025940282522063016,-0.41189087000021507,0.009758887242832026,0.12360124266934958,0.009664571776613848,128166.41924778292,0.5833333333333334,0.3132042428940385,0.03154005041620933,0.4990046049601264,5.988055259521516,1.4111547745941648,1.4264681317976533,0.20557738729708241,0.011976110519043034,0.012334643237824957,4.990046049601264,5.139434682427066
locked_all,vine_td3_seed_20260746,locked_oos_v1,NN-vine LSTM-TD3 seed 20260746,NN-vine LSTM-TD3,20260746,proposed,False,False,True,24.0,0.8040401801620081,0.34314562879905464,0.3130921564876025,0.02488922023024842,0.17572113526122954,0.07276114097081879,1.781755825912206,4.303013288551504,3.405663397200118,3.9527951440072626,0.10075735290844168,0.059974119882231613,0.0839485664437839,1.0,-0.0839485664437839,0.12449520415023052,0.07686467424975837,-0.22856857446182133,0.02368705848094499,0.3243615251529852,0.023138964476208612,180404.0180162008,0.7083333333333334,0.8498337687736852,0.04579358861167715,0.542489957241785,6.509879486901419,1.4015775717617502,1.4218569036040984,0.20078878588087523,0.01301975897380284,0.012047327152852515,5.42489957241785,5.019719647021882
locked_all,vine_td3_seed_20260747,locked_oos_v1,NN-vine LSTM-TD3 seed 20260747,NN-vine LSTM-TD3,20260747,proposed,False,False,True,24.0,0.6518044404997196,0.28522544345329526,0.2652169017215258,0.021131349475088212,0.15694067230876835,0.08160735816654757,1.6899182208148855,3.2499140724572957,3.1722644855402513,3.9542582917616995,0.08991225187981766,0.08074309115023963,0.08409209271518847,1.0,-0.08409209271518847,0.12510599982664483,-0.1618688514629799,2.041966715826654,0.02015164760575483,0.27050630251474583,0.019753580414294005,165180.44404997196,0.8333333333333334,0.6871512603462093,0.035346819846489685,0.37864610533939586,4.54375326407275,1.402855489114743,1.41385361871549,0.20142774455737156,0.0090875065281455,0.012085664673442294,3.7864610533939587,5.035693613934289
locked_all,vine_td3_seed_20260748,locked_oos_v1,NN-vine LSTM-TD3 seed 20260748,NN-vine LSTM-TD3,20260748,proposed,False,False,True,24.0,0.8399404685349976,0.35644405285842784,0.31994454673907025,0.02573102212844436,0.15518001885129273,0.06461529117525693,2.061763808945464,4.951529907545883,3.8741564661645946,5.3145339661762625,0.09200559037082634,0.059600595571928476,0.07708240541727196,1.0,-0.07708240541727196,0.1407675583840049,0.351113344834206,1.9243044411107175,0.024804072599774907,0.3418071806420484,0.0242037217288283,183994.04685349975,0.8333333333333334,0.8777409585786298,0.03780049004363217,0.3379312416183808,4.055174899420569,1.407528990125727,1.4182503968477254,0.20376449506286357,0.008110349798841138,0.012225869703771822,3.3793124161838075,5.0941123765715925
locked_all,vine_td3_seed_20260749,locked_oos_v1,NN-vine LSTM-TD3 seed 20260749,NN-vine LSTM-TD3,20260749,proposed,False,False,True,24.0,0.5123881960985928,0.2297919320350872,0.2174984734582484,0.01738649861926289,0.1363121048744695,0.07333639172627139,1.5955917756426976,2.96576458615612,2.609354341694666,3.4898837398749536,0.08806467115763472,0.0701296607933326,0.0804982538113902,1.0,-0.0804982538113902,0.10110217816605949,-0.4532631680264897,1.407467967664592,0.016637682679503163,0.21897398920770206,0.01636540034169511,151238.8196098593,0.75,0.5457713846941907,0.03338318859559797,0.4108852709898548,4.930623251878258,1.3990609703829422,1.4097303992935584,0.19953048519147118,0.009861246503756515,0.011971829111488275,4.108852709898548,4.988262129786782
locked_all,vine_td3_seed_20260750,locked_oos_v1,NN-vine LSTM-TD3 seed 20260750,NN-vine LSTM-TD3,20260750,proposed,False,False,True,24.0,0.5542789905849979,0.24670725937767668,0.23331045839292963,0.018545358465427375,0.15095051413039612,0.07149816945418412,1.5456089019437733,3.263166877893769,3.1582313924786205,3.1151217437888854,0.07811563774751085,0.05992287119963946,0.07811563774751085,1.0,-0.07811563774751085,0.10681765370062624,-0.12614991120798416,-0.10895864449620563,0.017643327595362468,0.2335224918499923,0.01733743750578386,155427.89905849978,0.7083333333333334,0.5937000421576744,0.0394210515726765,0.5423282364693782,6.507938837632539,1.4010246402717061,1.4174194229500643,0.2005123201358531,0.013015877675265075,0.012030739208151193,5.423282364693781,5.01280800339633
locked_all,vine_td3_seed_20260751,locked_oos_v1,NN-vine LSTM-TD3 seed 20260751,NN-vine LSTM-TD3,20260751,proposed,False,False,True,24.0,0.35037446770540037,0.16205613793198492,0.15667750949523906,0.012594565904444854,0.10724372553182869,0.06397700881967848,1.4609480295305386,2.448965845478026,1.6890446381369426,3.1254620157669937,0.09594544411255868,0.05903441591657469,0.07610095952984286,1.0,-0.07610095952984286,0.06809911941987967,-0.9070794866288195,2.339998513922605,0.012123615111569563,0.15558713026388538,0.011978393676974985,135037.44677054003,0.8333333333333334,0.3828827518905691,0.03250828418516871,0.49289354686403525,5.914722562368423,1.3986296131319944,1.4167122798306606,0.19931480656599718,0.011829445124736847,0.011958888393959834,4.928935468640353,4.982870164149931
locked_all,vine_td3_seed_20260752,locked_oos_v1,NN-vine LSTM-TD3 seed 20260752,NN-vine LSTM-TD3,20260752,proposed,False,False,True,24.0,0.7198897401696658,0.31144566802047335,0.2884838167489908,0.022851355982694832,0.1761945985878434,0.060414889138104035,1.6373022729477407,4.775045040462422,4.4598052304207485,4.166853573189868,0.06983391693791319,0.04994628903544058,0.06734874082049269,1.0,-0.06734874082049269,0.12454771051549152,0.6687944439787195,-0.09983295488149935,0.02168373059031503,0.2935932244489674,0.02122352538371774,171988.9740169666,0.6666666666666666,0.782985055754603,0.0630953155849372,1.0009273923157407,12.011128707788888,1.4002171898305062,1.416604782853808,0.20010859491525312,0.02402225741557778,0.012006515694915197,10.009273923157409,5.002714872881332
locked_all,vine_td3_seed_20260753,locked_oos_v1,NN-vine LSTM-TD3 seed 20260753,NN-vine LSTM-TD3,20260753,proposed,False,False,True,24.0,0.37734517262579814,0.17360349889807258,0.17579589584996597,0.013429284344288916,0.17633407798845124,0.08915071987691557,0.9969479402698295,1.971895415905509,1.4292731275266164,2.118018631770936,0.12146278801064192,0.0754273631646674,0.084429218329092,1.0,-0.084429218329092,0.11634062896939601,0.1668058458353528,-0.2972537244741953,0.012212160246977133,0.15680086580349117,0.012064822698827674,137734.51726257981,0.5,0.40883024401018053,0.03148507138438239,0.44783083618330305,5.373970034199637,1.3951315821392372,1.4108967711882925,0.1975657910696187,0.010747940068399273,0.011853947464177127,4.47830836183303,4.939144776740469
locked_all,vine_td3_seed_20260754,locked_oos_v1,NN-vine LSTM-TD3 seed 20260754,NN-vine LSTM-TD3,20260754,proposed,False,False,True,24.0,0.4019339809640916,0.18403293069242443,0.18015669405254703,0.014176746064791468,0.14654428938705577,0.06589703229242819,1.2293668679010306,2.7339121017328067,2.54712560449654,2.5095817565499705,0.0722512193224959,0.05291858805316708,0.06469619789017278,1.0,-0.06469619789017278,0.12126186380829296,0.4783649188567375,0.4409115135976096,0.013348604550547094,0.17248281322351788,0.013172766499705812,140193.39809640916,0.5833333333333334,0.4413880477180967,0.03945406675400509,0.662073084374978,7.944877012499736,1.395470633171499,1.4210181619439803,0.19773531658574947,0.015889754024999474,0.011864118995144978,6.62073084374978,4.943382914643741
