update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,stage,episode,step,pass
3100,0.0014531665947288275,0.09925750643014908,-0.11084011197090149,,-0.10741567611694336,,0.0464123897254467,pretrain,135,11,
3200,0.0016296515241265297,0.08837051689624786,-0.0942668542265892,,-0.1082637757062912,,0.2172999233007431,pretrain,139,15,
3300,0.001697687665000558,0.09066689014434814,-0.09598301351070404,,-0.10103033483028412,,0.052703432738780975,pretrain,143,19,
3400,0.0017170161008834839,0.08366204053163528,-0.0974554792046547,,-0.10249203443527222,,0.054051779210567474,pretrain,147,23,
3500,0.0015884849708527327,0.06325022876262665,-0.07758167386054993,,-0.07287610322237015,,0.05029651150107384,pretrain,152,3,
3600,0.0021091357339173555,0.05615180730819702,-0.06800699234008789,,-0.06637649238109589,,0.06596820056438446,pretrain,156,7,
3700,0.0014254467096179724,0.058371271938085556,-0.06462299823760986,,-0.06758654117584229,,0.03734787181019783,pretrain,160,11,
3800,0.0014842639211565256,0.03629012778401375,-0.048103731125593185,,-0.05087720602750778,,0.033827345818281174,pretrain,164,15,
3900,0.001494852127507329,0.0535314567387104,-0.06106361746788025,,-0.06060303375124931,,0.04913574084639549,pretrain,168,19,
4000,0.0023078774102032185,0.02819008380174637,-0.04074117913842201,,-0.04421862214803696,,0.038815200328826904,pretrain,172,23,
4100,0.0017628673231229186,0.02882181480526924,-0.04209522157907486,,-0.03869568929076195,,0.03726790472865105,pretrain,177,3,
4200,0.002369296969845891,0.007824412547051907,-0.014190981164574623,,-0.024980362504720688,,0.11810200661420822,pretrain,181,7,
4300,0.001301770331338048,0.018361996859312057,-0.0277045089751482,,-0.019904635846614838,,0.07337737083435059,pretrain,185,11,
4400,0.0020038834773004055,0.011177655309438705,-0.020385902374982834,,-0.022144142538309097,,0.04604979604482651,pretrain,189,15,
4500,0.0012222656514495611,0.007198922336101532,-0.019363950937986374,,-0.0156402587890625,,0.04360657185316086,pretrain,193,19,
4600,0.0020741159096360207,-0.009310648776590824,0.0009288666769862175,,-0.012033618055284023,,0.12469955533742905,pretrain,197,23,
4700,0.0012236126931384206,-0.002696253592148423,-0.008153550326824188,,-0.0049543119966983795,,0.05040546879172325,pretrain,202,3,
4800,0.0014720679027959704,0.0004018092295154929,-0.005197715014219284,,-0.009184708818793297,,0.053075987845659256,pretrain,206,7,
4900,0.0017742178170010448,-0.014858155511319637,-0.0006462443852797151,,0.004137891344726086,,0.04751460999250412,pretrain,210,11,
5000,0.002389309462159872,-0.009292557835578918,0.004719259217381477,,0.0049246447160840034,,0.05562274903059006,pretrain,214,15,
5100,0.0018985948991030455,-0.00953562930226326,0.004019917920231819,,-0.0005955081433057785,,0.051317110657691956,pretrain,218,19,
5200,0.001277934294193983,-0.02795516327023506,0.013753489591181278,,0.017024332657456398,,0.03052530623972416,pretrain,222,23,
5300,0.0014251444954425097,-0.019142555072903633,0.014954691752791405,,0.01735999435186386,,0.046168506145477295,pretrain,227,3,
5400,0.0016649882309138775,-0.021326541900634766,0.014086822047829628,,0.010521476157009602,,0.04441297426819801,pretrain,231,7,
5500,0.0016514889430254698,-0.03875724598765373,0.027604009956121445,,0.023864049464464188,,0.04159698262810707,pretrain,235,11,
5600,0.0020348732359707355,-0.03279450535774231,0.017707202583551407,,0.02407342568039894,,0.07070828974246979,pretrain,239,15,
5700,0.0012971761170774698,-0.03942025825381279,0.03108515590429306,,0.02212010696530342,,0.08140004426240921,pretrain,243,19,
5800,0.0021737595088779926,-0.026170173659920692,0.017953503876924515,,0.014058885164558887,,0.046013448387384415,pretrain,247,23,
5900,0.0016603706171736121,-0.03390423208475113,0.026698719710111618,,0.026295725256204605,,0.02478260174393654,pretrain,252,3,
6000,0.0015469223726540804,-0.034396640956401825,0.029770351946353912,,0.025702353566884995,,0.06255695968866348,pretrain,256,7,
6100,0.0022273180074989796,-0.035567257553339005,0.026530222967267036,,0.03035689704120159,,0.045103274285793304,pretrain,260,11,
6200,0.0017501243855804205,-0.05078558996319771,0.041517458856105804,,0.03414291888475418,,0.07314565032720566,pretrain,264,15,
6300,0.0014288125094026327,-0.04749114066362381,0.03821525350213051,,0.03057185187935829,,0.07511738687753677,pretrain,268,19,
6400,0.001200902508571744,-0.05292373150587082,0.041457850486040115,,0.040810421109199524,,0.017930250614881516,pretrain,272,23,
6500,0.001746013993397355,-0.04504941403865814,0.039305947721004486,,0.03870541974902153,,0.02816072851419449,pretrain,277,3,
6600,0.0012748658191412687,-0.04813758283853531,0.03987932205200195,,0.035411033779382706,,0.04877506569027901,pretrain,281,7,
6700,0.0012376781087368727,-0.05897267162799835,0.04637789726257324,,0.04704529047012329,,0.035394228994846344,pretrain,285,11,
6800,0.001339418115094304,-0.05078645050525665,0.04278765246272087,,0.04333426430821419,,0.01878380961716175,pretrain,289,15,
6900,0.0016413230914622545,-0.05068185180425644,0.03881128877401352,,0.04495219141244888,,0.059914883226156235,pretrain,293,19,
7000,0.001575481379404664,-0.05470123887062073,0.04388311505317688,,0.041389405727386475,,0.0315827801823616,pretrain,297,23,
7100,0.0013351703528314829,-0.053418055176734924,0.041282787919044495,,0.04406772926449776,,0.03435750678181648,pretrain,302,3,
7200,0.0018096547573804855,-0.050275493413209915,0.042262353003025055,,0.03728216886520386,,0.056256622076034546,pretrain,306,7,
7300,0.0015459200367331505,-0.043809376657009125,0.033253952860832214,,0.04260927811264992,,0.0911821573972702,pretrain,310,11,
7400,0.0010221903212368488,-0.05716545134782791,0.04993999004364014,,0.046053968369960785,,0.040706027299165726,pretrain,314,15,
7500,0.001010687556117773,-0.04982651025056839,0.048357024788856506,,0.04699120298027992,,0.026956260204315186,pretrain,318,19,
7600,0.0016985281836241484,-0.05209658667445183,0.04485282674431801,,0.04656084254384041,,0.035201143473386765,pretrain,322,23,
7700,0.0015785058494657278,-0.05796448886394501,0.04308921843767166,,0.052090518176555634,,0.08210713416337967,pretrain,327,3,
7800,0.0016716180834919214,-0.05705591291189194,0.049047842621803284,,0.047808945178985596,,0.037756338715553284,pretrain,331,7,
7900,0.0011776462197303772,-0.05860093608498573,0.04768463596701622,,0.0476263053715229,,0.021663431078195572,pretrain,335,11,
8000,0.0011598546989262104,-0.06110929325222969,0.049625009298324585,,0.04672272130846977,,0.03449130803346634,pretrain,339,15,
8100,0.0014294043648988008,-0.054191745817661285,0.041320137679576874,,0.05139510706067085,,0.09947606921195984,pretrain,343,19,
8200,0.0011283637722954154,-0.056340157985687256,0.0483413003385067,,0.04885963350534439,,0.02005394734442234,pretrain,347,23,
8300,0.0013044156366959214,-0.06050339713692665,0.052660223096609116,,0.05191343277692795,,0.03805907815694809,pretrain,352,3,
8400,0.0014289321843534708,-0.06329372525215149,0.05244392901659012,,0.04859528690576553,,0.045626040548086166,pretrain,356,7,
8500,0.0010309054050594568,-0.06036843731999397,0.049306415021419525,,0.050567690283060074,,0.03447060286998749,pretrain,360,11,
8600,0.001332213869318366,-0.05620034039020538,0.04662354663014412,,0.05295643210411072,,0.06290531903505325,pretrain,364,15,
8700,0.0016375574050471187,-0.061915699392557144,0.0564546063542366,,0.05253861844539642,,0.046005118638277054,pretrain,368,19,
8800,0.001585374353453517,-0.05014481395483017,0.045046091079711914,,0.041949354112148285,,0.03927391394972801,pretrain,372,23,
8900,0.0014084449503570795,-0.05973771587014198,0.04809422045946121,,0.0465976819396019,,0.026717588305473328,pretrain,377,3,
9000,0.0012215571478009224,-0.0633929893374443,0.05282824859023094,,0.05110560730099678,,0.029334908351302147,pretrain,381,7,
9100,0.0014654082478955388,-0.06236376613378525,0.04846606403589249,,0.05424287170171738,,0.05609472841024399,pretrain,385,11,
9200,0.0012939067091792822,-0.06555481255054474,0.05575684458017349,,0.05149772763252258,,0.04724813625216484,pretrain,389,15,
9300,0.0012058564461767673,-0.062422189861536026,0.05566992610692978,,0.05322353541851044,,0.038046982139348984,pretrain,393,19,
9400,0.0008405577391386032,-0.05978098884224892,0.05145964026451111,,0.052986036986112595,,0.023839963600039482,pretrain,397,23,
9500,0.0022728354670107365,-0.06023845821619034,0.05194605886936188,,0.04738868400454521,,0.04841241613030434,pretrain,402,3,
9600,0.0011238649021834135,-0.05750293284654617,0.048531316220760345,,0.050258904695510864,,0.02690012939274311,pretrain,406,7,
9700,0.001192073104903102,-0.06639717519283295,0.05772247537970543,,0.055157650262117386,,0.04119092971086502,pretrain,410,11,
9800,0.0011864867992699146,-0.05202920362353325,0.045297835022211075,,0.04081401601433754,,0.04374142363667488,pretrain,414,15,
9900,0.0014318254543468356,-0.06168420612812042,0.05368313193321228,,0.052191417664289474,,0.03167269378900528,pretrain,418,19,
10000,0.0012133875861763954,-0.06826972216367722,0.05986429378390312,,0.052932076156139374,,0.06994576752185822,pretrain,422,23,
10100,0.0014631309313699603,-0.06525222957134247,0.058274418115615845,,0.061473604291677475,,0.04035259410738945,pretrain,427,3,
10200,0.0013873178977519274,-0.06922545284032822,0.06005881726741791,,0.056345801800489426,,0.0410696417093277,pretrain,431,7,
10300,0.001505479565821588,-0.06827802211046219,0.05694316700100899,,0.060492195188999176,,0.03924687206745148,pretrain,435,11,
10400,0.001663203351199627,-0.06112588569521904,0.05287357419729233,,0.0554632805287838,,0.03557604178786278,pretrain,439,15,
10500,0.0014940390828996897,-0.061322152614593506,0.05018659308552742,,0.05448970943689346,,0.0421411395072937,pretrain,443,19,
10600,0.0014572481159120798,-0.06401744484901428,0.056254006922245026,,0.04879313334822655,,0.07349047809839249,pretrain,447,23,
10700,0.0012732981704175472,-0.0712316557765007,0.060284268110990524,,0.05602008104324341,,0.05264123156666756,pretrain,452,3,
10800,0.0018628807738423347,-0.07114826887845993,0.05976790562272072,,0.056612368673086166,,0.039756134152412415,pretrain,456,7,
10900,0.0013675806112587452,-0.06811976432800293,0.0575101301074028,,0.05339713394641876,,0.04461504891514778,pretrain,460,11,
11000,0.001274994108825922,-0.07090750336647034,0.06370106339454651,,0.06415129452943802,,0.0261277686804533,pretrain,464,15,
11100,0.0018070267979055643,-0.06656112521886826,0.05832880362868309,,0.05627750605344772,,0.030503850430250168,pretrain,468,19,
11200,0.0015697646886110306,-0.06405260413885117,0.057639751583337784,,0.04585346579551697,,0.11649659276008606,pretrain,472,23,
11300,0.001512738410383463,-0.06289639323949814,0.05298889800906181,,0.0614713616669178,,0.08846019208431244,pretrain,477,3,
11400,0.002122065983712673,-0.07281194627285004,0.057590603828430176,,0.05939196050167084,,0.03963511064648628,pretrain,481,7,
11500,0.0015607501845806837,-0.05590111017227173,0.04714300483465195,,0.0539870411157608,,0.07075078785419464,pretrain,485,11,
11600,0.001395298633724451,-0.07753224670886993,0.06571570038795471,,0.06143328920006752,,0.05362303555011749,pretrain,489,15,
11700,0.0012087504146620631,-0.059387777000665665,0.05118712782859802,,0.05006609484553337,,0.03270629420876503,pretrain,493,19,
11800,0.001647550263442099,-0.05905774608254433,0.05131972208619118,,0.054298922419548035,,0.03526260703802109,pretrain,497,23,
11900,0.001622630632482469,-0.057260796427726746,0.04802870377898216,,0.057168103754520416,,0.09137920290231705,pretrain,502,3,
12000,0.0012349524768069386,-0.06589343398809433,0.05919725447893143,,0.05368650704622269,,0.05034193769097328,pretrain,506,7,
12100,0.0015299846418201923,-0.05825183168053627,0.04881240427494049,,0.05218152701854706,,0.03657029569149017,pretrain,510,11,
12200,0.0015645325183868408,-0.06283262372016907,0.05105341225862503,,0.05953133478760719,,0.08407600969076157,pretrain,514,15,
12300,0.0011294002179056406,-0.0781073123216629,0.06459631025791168,,0.06600427627563477,,0.030574262142181396,pretrain,518,19,
12400,0.0010505488608032465,-0.07974447309970856,0.06664831936359406,,0.06912721693515778,,0.029432933777570724,pretrain,522,23,
12500,0.0018139551393687725,-0.07439365237951279,0.06449726223945618,,0.06103833392262459,,0.039936613291502,pretrain,527,3,
12600,0.0023202206939458847,-0.06245269626379013,0.05615169554948807,,0.05056525021791458,,0.059833824634552,pretrain,531,7,
12700,0.0014380394713953137,-0.07181225717067719,0.055419668555259705,,0.06586387753486633,,0.09504718333482742,pretrain,535,11,
12800,0.0016586068086326122,-0.0724061131477356,0.06323639303445816,,0.05856812000274658,,0.053081076592206955,pretrain,539,15,
12900,0.0028283423744142056,-0.07404489815235138,0.0643811747431755,,0.056327544152736664,,0.07434669137001038,pretrain,543,19,
13000,0.0013737925328314304,-0.06564714759588242,0.052839212119579315,,0.06289269775152206,,0.09750081598758698,pretrain,547,23,
13100,0.0011013096664100885,-0.07545032352209091,0.06392762064933777,,0.05907971039414406,,0.04555452615022659,pretrain,552,3,
13200,0.0008478710660710931,-0.0688692256808281,0.05884843319654465,,0.059096723794937134,,0.019885513931512833,pretrain,556,7,
13300,0.0019877739250659943,-0.060285523533821106,0.04972028732299805,,0.048864588141441345,,0.024949152022600174,pretrain,560,11,
13400,0.001395178958773613,-0.0698007270693779,0.061371009796857834,,0.061232708394527435,,0.02716430276632309,pretrain,564,15,
13500,0.0014597033150494099,-0.0800561010837555,0.06985675543546677,,0.06297774612903595,,0.06364637613296509,pretrain,568,19,
13600,0.0014286907389760017,-0.06712919473648071,0.06174880638718605,,0.06382201611995697,,0.028932416811585426,pretrain,572,23,
13700,0.0013164919801056385,-0.0585695281624794,0.04897233843803406,,0.054230768233537674,,0.0513552762567997,pretrain,577,3,
13800,0.0017688998486846685,-0.08032860606908798,0.06837797164916992,,0.06311935931444168,,0.05941560119390488,pretrain,581,7,
13900,0.0013807470677420497,-0.07430879771709442,0.06386343389749527,,0.06263339519500732,,0.031046517193317413,pretrain,585,11,
14000,0.001426215749233961,-0.07239940017461777,0.06503048539161682,,0.06441783905029297,,0.02554958313703537,pretrain,589,15,
14100,0.001519619021564722,-0.07301534712314606,0.0577366016805172,,0.06547001004219055,,0.06606462597846985,pretrain,593,19,
14200,0.0013242277782410383,-0.07083398848772049,0.06030057370662689,,0.06046997010707855,,0.024640735238790512,pretrain,597,23,
14300,0.0016457096207886934,-0.06126673147082329,0.05139276012778282,,0.06516803801059723,,0.12379372864961624,pretrain,602,3,
14400,0.001512295100837946,-0.07764359563589096,0.07153055816888809,,0.0639333724975586,,0.07195861637592316,pretrain,606,7,
14500,0.0015047852648422122,-0.06368394941091537,0.05499153956770897,,0.06359227746725082,,0.08947502821683884,pretrain,610,11,
14600,0.0011034077033400536,-0.07499455660581589,0.0651799887418747,,0.06219283491373062,,0.03707986697554588,pretrain,614,15,
14700,0.0012531067477539182,-0.06914247572422028,0.061791129410266876,,0.06531113386154175,,0.04204653948545456,pretrain,618,19,
14800,0.0014261595206335187,-0.07446899265050888,0.06589300185441971,,0.06707938015460968,,0.028353122994303703,pretrain,622,23,
14900,0.0013332318048924208,-0.0599554181098938,0.05206834897398949,,0.055524274706840515,,0.04425859823822975,pretrain,627,3,
15000,0.0015237571205943823,-0.06651086360216141,0.057850614190101624,,0.06515279412269592,,0.06795684248209,pretrain,631,7,
15100,0.0018614097498357296,-0.0703912004828453,0.05894920974969864,,0.06383847445249557,,0.0510106235742569,pretrain,635,11,
15200,0.001447483547963202,-0.06200399249792099,0.0527707040309906,,0.06091022491455078,,0.07338819652795792,pretrain,639,15,
15300,0.001205309061333537,-0.07140982896089554,0.06344038248062134,,0.062002141028642654,,0.025813717395067215,pretrain,643,19,
15400,0.0010555938351899385,-0.07261844724416733,0.06363190710544586,,0.05854688584804535,,0.060029156506061554,pretrain,647,23,
15500,0.001267722574993968,-0.06498947739601135,0.05547956004738808,,0.06057795137166977,,0.04962989315390587,pretrain,652,3,
15600,0.0014773705042898655,-0.07112211734056473,0.05513256788253784,,0.06339925527572632,,0.07421483844518661,pretrain,656,7,
15700,0.0012852034997195005,-0.065672867000103,0.052299465984106064,,0.060675278306007385,,0.07616463303565979,pretrain,660,11,
15800,0.001182999461889267,-0.07045850157737732,0.05765233188867569,,0.05632244795560837,,0.028924882411956787,pretrain,664,15,
15900,0.0013476534513756633,-0.06243494898080826,0.05457094684243202,,0.05964704230427742,,0.056004010140895844,pretrain,668,19,
16000,0.001139329164288938,-0.07235260307788849,0.06139145419001579,,0.06187410280108452,,0.018681438639760017,pretrain,672,23,
16100,0.0009649822022765875,-0.07321647554636002,0.062430135905742645,,0.06124578416347504,,0.019048793241381645,pretrain,677,3,
16200,0.001185394125059247,-0.06677430868148804,0.05981018394231796,,0.05864248424768448,,0.027633095160126686,pretrain,681,7,
16300,0.0016656690277159214,-0.05739422142505646,0.04841462895274162,,0.054928962141275406,,0.06932873278856277,pretrain,685,11,
16400,0.0018012354848906398,-0.06967383623123169,0.058792099356651306,,0.058112483471632004,,0.023874079808592796,pretrain,689,15,
16500,0.0014893929474055767,-0.062099188566207886,0.05289889872074127,,0.057121697813272476,,0.04169788956642151,pretrain,693,19,
16600,0.001430743490345776,-0.06126147508621216,0.05561453104019165,,0.05824698880314827,,0.03398943319916725,pretrain,697,23,
16700,0.0013851486146450043,-0.05774271488189697,0.050366539508104324,,0.052434563636779785,,0.02670617587864399,pretrain,702,3,
16800,0.0013662613928318024,-0.05982861667871475,0.050587382167577744,,0.04787135869264603,,0.03018757328391075,pretrain,706,7,
16900,0.0015785316936671734,-0.07535546272993088,0.06361784040927887,,0.07109619677066803,,0.06572960317134857,pretrain,710,11,
17000,0.001068890793249011,-0.05905618146061897,0.05102193355560303,,0.05410505086183548,,0.031321484595537186,pretrain,714,15,
17100,0.0009592200512997806,-0.06469094008207321,0.05762995034456253,,0.04986349865794182,,0.0752057135105133,pretrain,718,19,
17200,0.001985370647162199,-0.067843496799469,0.06241637095808983,,0.05088873207569122,,0.10894512385129929,pretrain,722,23,
17300,0.0015153124695643783,-0.06545053422451019,0.06335180997848511,,0.05335032939910889,,0.09261727333068848,pretrain,727,3,
17400,0.001476859673857689,-0.06501074135303497,0.055443376302719116,,0.058156661689281464,,0.045123983174562454,pretrain,731,7,
17500,0.0013697986723855138,-0.06469007581472397,0.055606354027986526,,0.05591906979680061,,0.02667509950697422,pretrain,735,11,
17600,0.0016636175569146872,-0.056004781275987625,0.042408496141433716,,0.053904712200164795,,0.1047864779829979,pretrain,739,15,
17700,0.0015967391664162278,-0.06691347062587738,0.05960207059979439,,0.060787633061409,,0.03953962400555611,pretrain,743,19,
17800,0.0010900135384872556,-0.06920261681079865,0.05952736735343933,,0.06793351471424103,,0.06817404925823212,pretrain,747,23,
17900,0.001051745843142271,-0.06461741775274277,0.0523814782500267,,0.05275651440024376,,0.02058868482708931,pretrain,752,3,
18000,0.0015705735422670841,-0.0622774213552475,0.05594810098409653,,0.058480288833379745,,0.033067911863327026,pretrain,756,7,
18100,0.001772155985236168,-0.072588250041008,0.0647723376750946,,0.07098031044006348,,0.06018487736582756,pretrain,760,11,
18200,0.001231159083545208,-0.05804261192679405,0.05082998797297478,,0.05183854699134827,,0.018355481326580048,pretrain,764,15,
18300,0.0014397703344002366,-0.053557753562927246,0.047450948506593704,,0.04862377792596817,,0.029459433630108833,pretrain,768,19,
18400,0.0011760785710066557,-0.06987427920103073,0.06523583084344864,,0.061284370720386505,,0.047621745616197586,pretrain,772,23,
18500,0.001258701435290277,-0.07207467406988144,0.06636667251586914,,0.058130279183387756,,0.07521945983171463,pretrain,777,3,
18600,0.0014955082442611456,-0.06381866335868835,0.053414180874824524,,0.05849245935678482,,0.052401382476091385,pretrain,781,7,
18700,0.0012016749242320657,-0.05954933539032936,0.05409937724471092,,0.05699384957551956,,0.033523429185152054,pretrain,785,11,
18800,0.0013300193240866065,-0.06755603849887848,0.05509485676884651,,0.06327755004167557,,0.07485958933830261,pretrain,789,15,
18900,0.0011725074145942926,-0.06435974687337875,0.05283275246620178,,0.05461905151605606,,0.02326839789748192,pretrain,793,19,
19000,0.0018163715722039342,-0.05409514904022217,0.042619992047548294,,0.05381454527378082,,0.10185454040765762,pretrain,797,23,
19100,0.0012022547889500856,-0.06369025260210037,0.054781824350357056,,0.05369711294770241,,0.025861838832497597,pretrain,802,3,
19200,0.001145955640822649,-0.06115708127617836,0.053288478404283524,,0.05628804862499237,,0.03182411938905716,pretrain,806,7,
19300,0.0010155654745176435,-0.06520482897758484,0.056417327374219894,,0.05889846011996269,,0.03324170783162117,pretrain,810,11,
19400,0.0016836423892527819,-0.05851851403713226,0.04804592952132225,,0.06315276771783829,,0.12880520522594452,pretrain,814,15,
19500,0.0014435123885050416,-0.0758097767829895,0.06617841124534607,,0.06446671485900879,,0.02360168844461441,pretrain,818,19,
19600,0.0011972232023254037,-0.06829240173101425,0.06038648635149002,,0.06730344146490097,,0.059206921607255936,pretrain,822,23,
19700,0.0011783454101532698,-0.06835580617189407,0.05627831071615219,,0.056112490594387054,,0.02216879278421402,pretrain,827,3,
19800,0.0013735976535826921,-0.06599059700965881,0.058175861835479736,,0.059806615114212036,,0.03094409592449665,pretrain,831,7,
19900,0.0012427367037162185,-0.06910371035337448,0.05961804836988449,,0.05815909802913666,,0.03220576047897339,pretrain,835,11,
20000,0.001155404606834054,-0.0644727349281311,0.05353758484125137,,0.06359188258647919,,0.08669372648000717,pretrain,839,15,
20100,0.0011829258874058723,-0.07392188161611557,0.06500577926635742,,0.06091012805700302,,0.03848433867096901,pretrain,843,19,
20200,0.0012662394437938929,-0.05906589329242706,0.05226411670446396,,0.05446197837591171,,0.033591728657484055,pretrain,847,23,
20300,0.001003424753434956,-0.0649418830871582,0.057372793555259705,,0.047680288553237915,,0.08202557265758514,pretrain,852,3,
20400,0.001431613927707076,-0.07084247469902039,0.06163286790251732,,0.0605795755982399,,0.03087667003273964,pretrain,856,7,
20500,0.0009872489608824253,-0.06337332725524902,0.05275147035717964,,0.05207023024559021,,0.02217855118215084,pretrain,860,11,
20600,0.0012263315729796886,-0.07253474742174149,0.0609828345477581,,0.05730193853378296,,0.039325591176748276,pretrain,864,15,
20700,0.0011834618635475636,-0.06343071162700653,0.05345592275261879,,0.0553879477083683,,0.028119051828980446,pretrain,868,19,
20800,0.0010285710450261831,-0.06533659994602203,0.053107745945453644,,0.05719033256173134,,0.03888780623674393,pretrain,872,23,
20900,0.0009408639161847532,-0.0646660253405571,0.056092772632837296,,0.06192171573638916,,0.05659007281064987,pretrain,877,3,
21000,0.0010701777646318078,-0.0651186928153038,0.05287439376115799,,0.05303969234228134,,0.023326486349105835,pretrain,881,7,
21100,0.0013280591228976846,-0.07676904648542404,0.062018029391765594,,0.06952876597642899,,0.06106514111161232,pretrain,885,11,
21200,0.0014112659264355898,-0.06028280034661293,0.05407769978046417,,0.04864915460348129,,0.05473564565181732,pretrain,889,15,
21300,0.001007181708700955,-0.06291963160037994,0.05508203059434891,,0.06267902255058289,,0.06648632884025574,pretrain,893,19,
21400,0.0012849117629230022,-0.07333239912986755,0.06524564325809479,,0.06409099698066711,,0.030877400189638138,pretrain,897,23,
21500,0.0015508333453908563,-0.07059287279844284,0.06498559564352036,,0.0553804486989975,,0.09464004635810852,pretrain,902,3,
21600,0.0014613480307161808,-0.07370474934577942,0.06363575905561447,,0.0628904476761818,,0.028906533494591713,pretrain,906,7,
21700,0.0010635334765538573,-0.056523799896240234,0.0488710030913353,,0.05672076344490051,,0.067088283598423,pretrain,910,11,
21800,0.0016484115039929748,-0.06867463141679764,0.06516604125499725,,0.052122414112091064,,0.12215407937765121,pretrain,914,15,
21900,0.0018705185502767563,-0.05594446882605553,0.04651381075382233,,0.055748049169778824,,0.07987231761217117,pretrain,918,19,
22000,0.0015320349484682083,-0.07708404213190079,0.06939041614532471,,0.05738964304327965,,0.10456197708845139,pretrain,922,23,
22100,0.0011856431374326348,-0.04948725551366806,0.04144502431154251,,0.04212212935090065,,0.021690908819437027,pretrain,927,3,
22200,0.0014515204820781946,-0.062221404165029526,0.053181763738393784,,0.05566762760281563,,0.03687535598874092,pretrain,931,7,
22300,0.0014909317251294851,-0.0649179220199585,0.05629480630159378,,0.05406320095062256,,0.03467513248324394,pretrain,935,11,
22400,0.0012109186500310898,-0.06175229325890541,0.05212729796767235,,0.0576590970158577,,0.050873175263404846,pretrain,939,15,
