Loading configuration from: /gabirel/copula-portfolio-clean/config/config.yaml 
Run mode: full | seed: 20261008 | CVaR simulations/step: 512 | vine simulation cores: 48
Loading synthetic return bundle: data/synthetic_returns.RData
Loaded 1000 pre-training and 61 fine-tuning episodes.
Fine-tuning selection: 37 fit episodes, 23 purged overlapping episodes, 1 validation episode; final refit uses all 61.
Run seed: 20261008
Run mode: full
PyTorch: 2.10.0+cu128
Device: cuda
Action schema: interior_rank_partition_leverage_gate_v5; projection temperature=1.5
Experiment: algorithm=sac; encoder=lstm; vine_features=full; cvar_observation=full; cvar_reward=full; pretraining=vine_synthetic; finetune=True
GPU: NVIDIA A100-SXM4-80GB
PYTHON: Framework ready.
Action schema: interior_rank_partition_leverage_gate_v5 | gross=1.500 | net=1.000 | max_long=0.600 | max_short=0.200
Risk/training: entropy_coef=0.1 | leverage_target=0.800 | leverage_penalty=0.25 | direction_bound=5.000 | AMP=False

============================================================
Stage 1: Pre-training (vine_synthetic)

============================================================
============================================================
STAGE 1: PRE-TRAINING
============================================================
============================================================
TRAIN STAGE STARTED: stage=pretrain, episodes=1000, batch_size=128, updates_per_step=1
============================================================
Episode 1  Reward:   0.146409  Wealth:    133697.78  Turnover: 1.0878  Gross: 1.2389  Gate: 0.4777
Episode 2  Reward:  -0.100985  Wealth:     99758.78  Turnover: 1.1040  Gross: 1.2316  Gate: 0.4632
Episode 3  Reward:   0.266274  Wealth:    157264.69  Turnover: 1.1598  Gross: 1.2556  Gate: 0.5112
Episode 4  Reward:  -0.440557  Wealth:     74834.90  Turnover: 1.1115  Gross: 1.2651  Gate: 0.5302
Episode 5  Reward:  -0.163340  Wealth:     94603.59  Turnover: 1.0524  Gross: 1.2582  Gate: 0.5164
Episode 6  Reward:  -0.109653  Wealth:     99546.37  Turnover: 1.1494  Gross: 1.2504  Gate: 0.5007
Episode 7  Reward:   0.272685  Wealth:    159749.98  Turnover: 1.0628  Gross: 1.2605  Gate: 0.5210
Episode 8  Reward:   0.040525  Wealth:    115969.24  Turnover: 1.1252  Gross: 1.2037  Gate: 0.4074
Episode 9  Reward:   0.144021  Wealth:    132295.86  Turnover: 1.1272  Gross: 1.2230  Gate: 0.4459
Episode 10  Reward:   0.132731  Wealth:    129924.09  Turnover: 1.0317  Gross: 1.2464  Gate: 0.4927
Episode     10  AvgReward:   0.018811  Noise: 0.1473
Episode 11  Reward:   0.252356  Wealth:    154405.19  Turnover: 1.0278  Gross: 1.2417  Gate: 0.4835
Episode 12  Reward:   0.027383  Wealth:    115028.26  Turnover: 1.1148  Gross: 1.2508  Gate: 0.5015
Episode 13  Reward:  -0.329428  Wealth:     81015.94  Turnover: 0.9788  Gross: 1.2559  Gate: 0.5118
Episode 14  Reward:  -0.067530  Wealth:    103435.27  Turnover: 1.0987  Gross: 1.2196  Gate: 0.4391
Episode 15  Reward:  -0.003842  Wealth:    110353.84  Turnover: 1.1435  Gross: 1.2326  Gate: 0.4652
Episode 16  Reward:   0.078443  Wealth:    121662.33  Turnover: 1.1039  Gross: 1.2295  Gate: 0.4591
Episode 17  Reward:  -0.210535  Wealth:     90655.46  Turnover: 1.1659  Gross: 1.2753  Gate: 0.5506
Episode 18  Reward:  -0.149709  Wealth:     95640.39  Turnover: 1.0386  Gross: 1.2376  Gate: 0.4752
Episode 19  Reward:   0.205766  Wealth:    144231.36  Turnover: 1.0599  Gross: 1.2604  Gate: 0.5208
Episode 20  Reward:   0.008653  Wealth:    111585.73  Turnover: 1.1272  Gross: 1.2890  Gate: 0.5779
Episode     20  AvgReward:  -0.018844  Noise: 0.1444
Episode 21  Reward:  -0.071920  Wealth:    102625.28  Turnover: 1.1402  Gross: 1.2824  Gate: 0.5648
Episode 22  Reward:  -0.228620  Wealth:     88947.95  Turnover: 1.0785  Gross: 1.2314  Gate: 0.4628
Episode 23  Reward:   0.103372  Wealth:    125606.82  Turnover: 1.2011  Gross: 1.2482  Gate: 0.4964
Episode 24  Reward:   0.195799  Wealth:    142428.32  Turnover: 1.0057  Gross: 1.2344  Gate: 0.4687
Episode 25  Reward:   0.202191  Wealth:    143142.00  Turnover: 0.9809  Gross: 1.2431  Gate: 0.4863
Episode 26  Reward:  -0.179490  Wealth:     92369.64  Turnover: 0.9745  Gross: 1.2411  Gate: 0.4821
Episode 27  Reward:   0.168295  Wealth:    137614.69  Turnover: 1.0359  Gross: 1.2398  Gate: 0.4797
Episode 28  Reward:  -0.055041  Wealth:    104340.72  Turnover: 1.0991  Gross: 1.2591  Gate: 0.5181
