Loading configuration from: /gabirel/copula-portfolio-clean/config/config.yaml 
Run mode: full | seed: 20261010 | CVaR simulations/step: 512 | vine simulation cores: 48
Loading synthetic return bundle: data/synthetic_returns.RData
Loaded 1000 pre-training and 61 fine-tuning episodes.
Fine-tuning selection: 37 fit episodes, 23 purged overlapping episodes, 1 validation episode; final refit uses all 61.
Run seed: 20261010
Run mode: full
PyTorch: 2.10.0+cu128
Device: cuda
Action schema: interior_rank_partition_leverage_gate_v5; projection temperature=1.5
Experiment: algorithm=sac; encoder=lstm; vine_features=full; cvar_observation=full; cvar_reward=full; pretraining=vine_synthetic; finetune=True
GPU: NVIDIA A100-SXM4-80GB
PYTHON: Framework ready.
Action schema: interior_rank_partition_leverage_gate_v5 | gross=1.500 | net=1.000 | max_long=0.600 | max_short=0.200
Risk/training: entropy_coef=0.1 | leverage_target=0.800 | leverage_penalty=0.25 | direction_bound=5.000 | AMP=False

============================================================
Stage 1: Pre-training (vine_synthetic)

============================================================
============================================================
STAGE 1: PRE-TRAINING
============================================================
============================================================
TRAIN STAGE STARTED: stage=pretrain, episodes=1000, batch_size=128, updates_per_step=1
============================================================
Episode 1  Reward:   0.110528  Wealth:    127039.83  Turnover: 1.1096  Gross: 1.2508  Gate: 0.5015
Episode 120  Reward:   0.295250  Wealth:    159272.08  Turnover: 0.4932  Gross: 1.5000  Gate: 1.0000
Episode    120  AvgReward:   0.144080  Noise: 0.1182
Episode 121  Reward:   0.221137  Wealth:    140484.52  Turnover: 0.3516  Gross: 1.5000  Gate: 1.0000
Episode 122  Reward:   0.202285  Wealth:    138972.14  Turnover: 0.4733  Gross: 1.5000  Gate: 1.0000
Episode 123  Reward:   0.119112  Wealth:    124936.02  Turnover: 0.4329  Gross: 1.5000  Gate: 1.0000
Episode 124  Reward:   0.147888  Wealth:    128365.45  Turnover: 0.3600  Gross: 1.5000  Gate: 1.0000
Episode 125  Reward:   0.097883  Wealth:    120658.67  Turnover: 0.5535  Gross: 1.5000  Gate: 1.0000
Episode 126  Reward:   0.122401  Wealth:    126152.95  Turnover: 0.3901  Gross: 1.5000  Gate: 1.0000
Episode 127  Reward:   0.078052  Wealth:    116975.30  Turnover: 0.5768  Gross: 1.5000  Gate: 1.0000
Episode 128  Reward:   0.064378  Wealth:    116100.10  Turnover: 0.3264  Gross: 1.5000  Gate: 1.0000
Episode 129  Reward:   0.193353  Wealth:    137250.32  Turnover: 0.3469  Gross: 1.5000  Gate: 1.0000
Episode 130  Reward:   0.233029  Wealth:    146506.76  Turnover: 0.4103  Gross: 1.5000  Gate: 1.0000
Episode    130  AvgReward:   0.147952  Noise: 0.1159
Episode 131  Reward:   0.202848  Wealth:    140831.44  Turnover: 0.5696  Gross: 1.5000  Gate: 1.0000
Episode 132  Reward:   0.165326  Wealth:    133177.24  Turnover: 0.4566  Gross: 1.5000  Gate: 1.0000
Episode 133  Reward:   0.161951  Wealth:    131488.68  Turnover: 0.3214  Gross: 1.5000  Gate: 1.0000
Episode 134  Reward:  -0.377719  Wealth:     76913.20  Turnover: 0.3470  Gross: 1.5000  Gate: 1.0000
Episode 135  Reward:   0.175960  Wealth:    133833.91  Turnover: 0.4038  Gross: 1.5000  Gate: 1.0000
Episode 136  Reward:   0.087771  Wealth:    121710.40  Turnover: 0.3472  Gross: 1.5000  Gate: 1.0000
Episode 137  Reward:   0.171753  Wealth:    132456.41  Turnover: 0.3873  Gross: 1.5000  Gate: 1.0000
Episode 138  Reward:   0.089387  Wealth:    119960.05  Turnover: 0.3452  Gross: 1.5000  Gate: 1.0000
Episode 139  Reward:   0.103212  Wealth:    122029.90  Turnover: 0.5697  Gross: 1.5000  Gate: 1.0000
Episode 140  Reward:   0.232208  Wealth:    143972.08  Turnover: 0.4671  Gross: 1.5000  Gate: 1.0000
Episode    140  AvgReward:   0.101270  Noise: 0.1136
Episode 141  Reward:   0.178739  Wealth:    135327.99  Turnover: 0.4618  Gross: 1.5000  Gate: 1.0000
Episode 142  Reward:  -0.018502  Wealth:    106370.56  Turnover: 0.4866  Gross: 1.5000  Gate: 1.0000
Episode 143  Reward:  -0.037216  Wealth:    103080.29  Turnover: 0.6916  Gross: 1.5000  Gate: 1.0000
Episode 144  Reward:   0.090727  Wealth:    120679.55  Turnover: 0.4229  Gross: 1.5000  Gate: 1.0000
Episode 145  Reward:   0.223087  Wealth:    143797.27  Turnover: 0.3646  Gross: 1.5000  Gate: 1.0000
Episode 146  Reward:   0.117073  Wealth:    124790.79  Turnover: 0.4169  Gross: 1.5000  Gate: 1.0000
Episode 147  Reward:  -0.168858  Wealth:     91826.82  Turnover: 0.4293  Gross: 1.5000  Gate: 1.0000
Episode 148  Reward:   0.026411  Wealth:    112593.58  Turnover: 0.4702  Gross: 1.5000  Gate: 1.0000
Episode 149  Reward:   0.305357  Wealth:    163264.63  Turnover: 0.2578  Gross: 1.5000  Gate: 1.0000
Episode 150  Reward:  -0.082736  Wealth:     99854.37  Turnover: 0.5108  Gross: 1.5000  Gate: 1.0000
Episode    150  AvgReward:   0.063408  Noise: 0.1113
Episode 151  Reward:   0.165106  Wealth:    133371.28  Turnover: 0.4224  Gross: 1.5000  Gate: 1.0000
Episode 152  Reward:   0.013459  Wealth:    110123.02  Turnover: 0.4429  Gross: 1.5000  Gate: 1.0000
Episode 153  Reward:   0.117029  Wealth:    124359.99  Turnover: 0.4013  Gross: 1.5000  Gate: 1.0000
Episode 154  Reward:   0.250010  Wealth:    149041.69  Turnover: 0.5652  Gross: 1.5000  Gate: 1.0000
Episode 155  Reward:   0.141453  Wealth:    128152.84  Turnover: 0.4655  Gross: 1.5000  Gate: 1.0000
Episode 156  Reward:  -0.091769  Wealth:     98966.70  Turnover: 0.4990  Gross: 1.5000  Gate: 1.0000
Episode 157  Reward:  -0.171270  Wealth:     91949.26  Turnover: 0.3969  Gross: 1.5000  Gate: 1.0000
Episode 158  Reward:   0.144958  Wealth:    128790.23  Turnover: 0.4124  Gross: 1.5000  Gate: 1.0000
Episode 159  Reward:   0.037647  Wealth:    114521.99  Turnover: 0.5832  Gross: 1.5000  Gate: 1.0000
Episode 160  Reward:   0.282980  Wealth:    156205.17  Turnover: 0.3965  Gross: 1.5000  Gate: 1.0000
Episode    160  AvgReward:   0.088960  Noise: 0.1091
Episode 161  Reward:   0.317023  Wealth:    165588.72  Turnover: 0.5579  Gross: 1.5000  Gate: 1.0000
Episode 162  Reward:   0.156421  Wealth:    131938.71  Turnover: 0.7378  Gross: 1.5000  Gate: 1.0000
Episode 163  Reward:   0.032661  Wealth:    112947.02  Turnover: 0.4428  Gross: 1.5000  Gate: 1.0000
Episode 164  Reward:  -0.037869  Wealth:    104028.42  Turnover: 0.5625  Gross: 1.5000  Gate: 1.0000
Episode 165  Reward:   0.197450  Wealth:    138238.56  Turnover: 0.7273  Gross: 1.5000  Gate: 1.0000
Episode 166  Reward:   0.163316  Wealth:    132934.69  Turnover: 0.6430  Gross: 1.5000  Gate: 1.0000
Episode 167  Reward:   0.020609  Wealth:    111528.20  Turnover: 0.5605  Gross: 1.5000  Gate: 1.0000
Episode 168  Reward:  -0.018744  Wealth:    105882.72  Turnover: 0.6118  Gross: 1.5000  Gate: 1.0000
Episode 169  Reward:   0.075485  Wealth:    118203.05  Turnover: 0.3704  Gross: 1.5000  Gate: 1.0000
Episode 170  Reward:  -0.011102  Wealth:    107737.25  Turnover: 0.5168  Gross: 1.5000  Gate: 1.0000
Episode    170  AvgReward:   0.089525  Noise: 0.1069
Episode 171  Reward:   0.246716  Wealth:    149240.40  Turnover: 0.4562  Gross: 1.5000  Gate: 1.0000
Episode 172  Reward:   0.076647  Wealth:    116939.09  Turnover: 0.4128  Gross: 1.5000  Gate: 1.0000
Episode 173  Reward:   0.242434  Wealth:    149503.04  Turnover: 0.4984  Gross: 1.5000  Gate: 1.0000
Episode 174  Reward:   0.262762  Wealth:    151916.82  Turnover: 0.4153  Gross: 1.5000  Gate: 1.0000
Episode 175  Reward:  -0.067208  Wealth:    101627.99  Turnover: 0.6695  Gross: 1.5000  Gate: 1.0000
Episode 176  Reward:   0.008349  Wealth:    109870.96  Turnover: 0.4673  Gross: 1.5000  Gate: 1.0000
Episode 177  Reward:   0.243221  Wealth:    147621.74  Turnover: 0.6684  Gross: 1.5000  Gate: 1.0000
Episode 178  Reward:   0.207164  Wealth:    139808.38  Turnover: 0.3856  Gross: 1.5000  Gate: 1.0000
Episode 179  Reward:   0.095345  Wealth:    121527.58  Turnover: 0.6473  Gross: 1.5000  Gate: 1.0000
Episode 180  Reward:   0.174715  Wealth:    134668.72  Turnover: 0.3694  Gross: 1.5000  Gate: 1.0000
Episode    180  AvgReward:   0.149014  Noise: 0.1048
Episode 181  Reward:   0.181556  Wealth:    137010.37  Turnover: 0.5096  Gross: 1.5000  Gate: 1.0000
Episode 182  Reward:   0.193715  Wealth:    138101.64  Turnover: 0.3722  Gross: 1.5000  Gate: 1.0000
Episode 183  Reward:  -0.196000  Wealth:     90293.12  Turnover: 0.5825  Gross: 1.5000  Gate: 1.0000
Episode 184  Reward:   0.097225  Wealth:    121985.58  Turnover: 0.5177  Gross: 1.5000  Gate: 1.0000
Episode 185  Reward:   0.026587  Wealth:    112552.90  Turnover: 0.6672  Gross: 1.5000  Gate: 1.0000
Episode 186  Reward:   0.166671  Wealth:    134525.63  Turnover: 0.6101  Gross: 1.5000  Gate: 1.0000
Episode 187  Reward:   0.092251  Wealth:    121938.85  Turnover: 0.4099  Gross: 1.5000  Gate: 1.0000
Episode 188  Reward:   0.093387  Wealth:    121735.02  Turnover: 0.4410  Gross: 1.5000  Gate: 1.0000
Episode 189  Reward:   0.104916  Wealth:    123437.38  Turnover: 0.4878  Gross: 1.5000  Gate: 1.0000
Episode 190  Reward:   0.082029  Wealth:    120903.78  Turnover: 0.5668  Gross: 1.5000  Gate: 1.0000
Episode    190  AvgReward:   0.084234  Noise: 0.1027
Episode 191  Reward:   0.047055  Wealth:    115956.86  Turnover: 0.4593  Gross: 1.5000  Gate: 1.0000
Episode 192  Reward:   0.427591  Wealth:    206777.72  Turnover: 0.4279  Gross: 1.5000  Gate: 1.0000
Episode 193  Reward:   0.184064  Wealth:    136217.95  Turnover: 0.5886  Gross: 1.5000  Gate: 1.0000
Episode 194  Reward:   0.031589  Wealth:    113497.03  Turnover: 0.5534  Gross: 1.5000  Gate: 1.0000
Episode 195  Reward:  -0.063624  Wealth:    101714.49  Turnover: 0.5370  Gross: 1.5000  Gate: 1.0000
Episode 196  Reward:   0.159534  Wealth:    132980.68  Turnover: 0.6997  Gross: 1.5000  Gate: 1.0000
Episode 197  Reward:   0.158730  Wealth:    131895.19  Turnover: 0.6863  Gross: 1.5000  Gate: 1.0000
Episode 198  Reward:   0.205236  Wealth:    141661.48  Turnover: 0.6938  Gross: 1.5000  Gate: 1.0000
Episode 199  Reward:  -0.068438  Wealth:    101989.33  Turnover: 0.5086  Gross: 1.5000  Gate: 1.0000
Episode 200  Reward:   0.033810  Wealth:    113250.13  Turnover: 0.4646  Gross: 1.5000  Gate: 1.0000
Episode    200  AvgReward:   0.111555  Noise: 0.1007
Episode 201  Reward:   0.157909  Wealth:    131704.90  Turnover: 0.5178  Gross: 1.5000  Gate: 1.0000
Episode 202  Reward:   0.191310  Wealth:    137293.72  Turnover: 0.6014  Gross: 1.5000  Gate: 1.0000
Episode 203  Reward:  -0.085947  Wealth:    100554.03  Turnover: 0.5573  Gross: 1.5000  Gate: 1.0000
Episode 204  Reward:  -0.337666  Wealth:     80526.47  Turnover: 0.5512  Gross: 1.5000  Gate: 1.0000
Episode 205  Reward:  -0.059529  Wealth:    102693.84  Turnover: 0.5146  Gross: 1.5000  Gate: 1.0000
Episode 206  Reward:   0.161946  Wealth:    133035.15  Turnover: 0.4116  Gross: 1.5000  Gate: 1.0000
Episode 207  Reward:   0.257187  Wealth:    152434.43  Turnover: 0.4034  Gross: 1.5000  Gate: 1.0000
Episode 208  Reward:   0.074345  Wealth:    120490.83  Turnover: 0.8094  Gross: 1.5000  Gate: 1.0000
Episode 209  Reward:   0.093639  Wealth:    122031.47  Turnover: 0.5265  Gross: 1.5000  Gate: 1.0000
