Loading configuration from: /gabirel/copula-portfolio-clean/config/config.yaml 
Run mode: full | seed: 20261003 | CVaR simulations/step: 512 | vine simulation cores: 48
Loading synthetic return bundle: data/synthetic_returns.RData
Loaded 1000 pre-training and 61 fine-tuning episodes.
Fine-tuning selection: 37 fit episodes, 23 purged overlapping episodes, 1 validation episode; final refit uses all 61.
Run seed: 20261003
Run mode: full
PyTorch: 2.10.0+cu128
Device: cuda
Action schema: interior_rank_partition_leverage_gate_v5; projection temperature=1.5
Experiment: algorithm=sac; encoder=lstm; vine_features=full; cvar_observation=full; cvar_reward=full; pretraining=vine_synthetic; finetune=True
GPU: NVIDIA A100-SXM4-80GB
PYTHON: Framework ready.
Action schema: interior_rank_partition_leverage_gate_v5 | gross=1.500 | net=1.000 | max_long=0.600 | max_short=0.200
Risk/training: entropy_coef=0.1 | leverage_target=0.800 | leverage_penalty=0.25 | direction_bound=5.000 | AMP=False

============================================================
Stage 1: Pre-training (vine_synthetic)

============================================================
============================================================
STAGE 1: PRE-TRAINING
============================================================
============================================================
TRAIN STAGE STARTED: stage=pretrain, episodes=1000, batch_size=128, updates_per_step=1
============================================================
Episode 1  Reward:   0.003271  Wealth:    111570.47  Turnover: 1.0167  Gross: 1.2516  Gate: 0.5032
Episode 2  Reward:  -0.137186  Wealth:     97000.83  Turnover: 0.9549  Gross: 1.2419  Gate: 0.4838
Episode 3  Reward:   0.171252  Wealth:    136739.67  Turnover: 1.1019  Gross: 1.2474  Gate: 0.4948
Episode 4  Reward:  -0.284600  Wealth:     84187.43  Turnover: 1.0124  Gross: 1.2542  Gate: 0.5085
Episode 5  Reward:  -0.169843  Wealth:     93119.09  Turnover: 0.9423  Gross: 1.2613  Gate: 0.5226
Episode 6  Reward:   0.126906  Wealth:    129741.77  Turnover: 1.0696  Gross: 1.2439  Gate: 0.4877
Episode 7  Reward:   0.283180  Wealth:    161523.52  Turnover: 1.1086  Gross: 1.2457  Gate: 0.4914
Episode 8  Reward:  -0.138337  Wealth:     96293.82  Turnover: 1.0284  Gross: 1.2065  Gate: 0.4131
Episode 9  Reward:   0.247982  Wealth:    153073.33  Turnover: 1.0480  Gross: 1.2454  Gate: 0.4908
Episode 10  Reward:   0.064860  Wealth:    120455.80  Turnover: 1.1048  Gross: 1.2134  Gate: 0.4268
Episode     10  AvgReward:   0.016748  Noise: 0.1473
Episode 11  Reward:   0.222200  Wealth:    147627.06  Turnover: 0.9436  Gross: 1.2408  Gate: 0.4816
Episode 12  Reward:  -0.022668  Wealth:    108700.75  Turnover: 1.1535  Gross: 1.2568  Gate: 0.5135
Episode 13  Reward:  -0.804832  Wealth:     58866.29  Turnover: 0.9808  Gross: 1.2477  Gate: 0.4955
Episode 14  Reward:  -0.019787  Wealth:    108059.21  Turnover: 1.0531  Gross: 1.2569  Gate: 0.5137
Episode 15  Reward:  -0.095526  Wealth:    100348.07  Turnover: 1.1064  Gross: 1.2546  Gate: 0.5093
Episode 16  Reward:   0.153580  Wealth:    133089.59  Turnover: 1.0871  Gross: 1.2465  Gate: 0.4930
Episode 17  Reward:  -0.025382  Wealth:    107839.78  Turnover: 1.1182  Gross: 1.2374  Gate: 0.4748
Episode 18  Reward:  -0.274281  Wealth:     85248.97  Turnover: 1.0169  Gross: 1.2745  Gate: 0.5491
Episode 19  Reward:   0.140190  Wealth:    131000.60  Turnover: 1.1088  Gross: 1.2677  Gate: 0.5355
Episode 20  Reward:  -0.012340  Wealth:    108654.38  Turnover: 0.9713  Gross: 1.2093  Gate: 0.4185
Episode     20  AvgReward:  -0.073885  Noise: 0.1444
Episode 21  Reward:   0.069555  Wealth:    119791.11  Turnover: 1.1766  Gross: 1.2679  Gate: 0.5357
Episode 22  Reward:  -0.332127  Wealth:     81257.19  Turnover: 1.0419  Gross: 1.2489  Gate: 0.4978
Episode 23  Reward:   0.171225  Wealth:    138030.41  Turnover: 1.1416  Gross: 1.2608  Gate: 0.5216
Episode 24  Reward:   0.192006  Wealth:    141831.69  Turnover: 1.0895  Gross: 1.2779  Gate: 0.5558
Episode 25  Reward:   0.218286  Wealth:    146282.96  Turnover: 1.0378  Gross: 1.2281  Gate: 0.4562
Episode 26  Reward:  -0.115211  Wealth:     98636.15  Turnover: 1.0119  Gross: 1.2673  Gate: 0.5347
Episode 27  Reward:  -0.087312  Wealth:    101573.40  Turnover: 1.0053  Gross: 1.2432  Gate: 0.4864
Episode 28  Reward:  -0.118484  Wealth:     97637.18  Turnover: 1.1661  Gross: 1.2321  Gate: 0.4642
Episode 29  Reward:  -0.029605  Wealth:    107555.30  Turnover: 0.9584  Gross: 1.2105  Gate: 0.4210
Episode 30  Reward:  -0.016009  Wealth:    109215.42  Turnover: 1.1422  Gross: 1.2710  Gate: 0.5420
Episode     30  AvgReward:  -0.004768  Noise: 0.1415
Episode 31  Reward:   0.261868  Wealth:    156451.41  Turnover: 0.9423  Gross: 1.2473  Gate: 0.4946
Episode 32  Reward:  -0.015593  Wealth:    109179.63  Turnover: 1.1249  Gross: 1.2326  Gate: 0.4653
Episode 33  Reward:  -0.189046  Wealth:     92660.93  Turnover: 1.1009  Gross: 1.2310  Gate: 0.4621
Episode 34  Reward:   0.010687  Wealth:    111812.28  Turnover: 1.1844  Gross: 1.2724  Gate: 0.5448
Episode 35  Reward:  -0.026576  Wealth:    108010.54  Turnover: 1.1003  Gross: 1.2579  Gate: 0.5159
Episode 36  Reward:  -0.362472  Wealth:     79739.50  Turnover: 0.9627  Gross: 1.2647  Gate: 0.5294
Episode 37  Reward:  -0.189766  Wealth:     91560.38  Turnover: 1.0626  Gross: 1.2302  Gate: 0.4604
Episode 38  Reward:  -0.195743  Wealth:     92034.89  Turnover: 1.0824  Gross: 1.2603  Gate: 0.5207
Episode 39  Reward:  -0.220924  Wealth:     89254.79  Turnover: 1.0500  Gross: 1.2107  Gate: 0.4215
Episode 40  Reward:  -0.071709  Wealth:    102612.75  Turnover: 1.0460  Gross: 1.2230  Gate: 0.4460
Episode     40  AvgReward:  -0.099927  Noise: 0.1387
Episode 41  Reward:  -0.226330  Wealth:     89227.62  Turnover: 0.9583  Gross: 1.2108  Gate: 0.4215
Episode 42  Reward:   0.215687  Wealth:    146209.81  Turnover: 0.8083  Gross: 1.3455  Gate: 0.6909
Episode 43  Reward:   0.153316  Wealth:    132175.25  Turnover: 0.3041  Gross: 1.4962  Gate: 0.9924
Episode 44  Reward:   0.103189  Wealth:    121242.21  Turnover: 0.2100  Gross: 1.4975  Gate: 0.9949
Episode 45  Reward:  -0.022374  Wealth:    105983.55  Turnover: 0.1678  Gross: 1.4990  Gate: 0.9980
Episode 46  Reward:  -0.179514  Wealth:     92687.14  Turnover: 0.1645  Gross: 1.4984  Gate: 0.9969
