update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,entropy_temperature,stage,episode,step,pass
6800,0.004306952469050884,-1.929168939590454,1.80912184715271,1.8141472339630127,1.8186054229736328,0.021892139688134193,0.4410783648490906,0.010626807808876038,pretrain,289,15,
6900,0.004700132645666599,-1.8433188199996948,1.7249913215637207,1.7386075258255005,1.7330989837646484,0.02311539277434349,0.48633143305778503,0.010288266465067863,pretrain,293,19,
7000,0.004235022701323032,-1.8367948532104492,1.7410629987716675,1.734254002571106,1.7333524227142334,0.020335525274276733,0.2573295831680298,0.009960770606994629,pretrain,297,23,
7100,0.004634212702512741,-1.644685983657837,1.5543909072875977,1.5614017248153687,1.546844244003296,0.020135078579187393,0.8896912932395935,0.009643474593758583,pretrain,302,3,
7200,0.006048122420907021,-1.8967225551605225,1.8128368854522705,1.7919974327087402,1.7748252153396606,0.026737239211797714,1.6088075637817383,0.009336713701486588,pretrain,306,7,
7300,0.003272319445386529,-1.7676160335540771,1.6593537330627441,1.6608107089996338,1.6618245840072632,0.023254256695508957,0.15426580607891083,0.009039611555635929,pretrain,310,11,
7400,0.0036681618075817823,-1.4732818603515625,1.3893787860870361,1.3901786804199219,1.3847393989562988,0.0186727624386549,0.2701677978038788,0.008752664551138878,pretrain,314,15,
7500,0.0032485714182257652,-1.7180308103561401,1.6235426664352417,1.6061975955963135,1.6191751956939697,0.02417081408202648,0.437866747379303,0.008474934846162796,pretrain,318,19,
7600,0.0039458866231143475,-1.7414437532424927,1.6275960206985474,1.6301422119140625,1.6376008987426758,0.023710841313004494,0.5941872000694275,0.008205943740904331,pretrain,322,23,
7700,0.003599445102736354,-1.4945251941680908,1.408339023590088,1.4181462526321411,1.3921761512756348,0.01818951964378357,0.8980677723884583,0.007945403456687927,pretrain,327,3,
7800,0.003595832735300064,-1.5116158723831177,1.4155855178833008,1.4136269092559814,1.4136381149291992,0.018830247223377228,0.35517144203186035,0.007693461608141661,pretrain,331,7,
7900,0.0034438627772033215,-1.6520886421203613,1.5688726902008057,1.5609524250030518,1.5569698810577393,0.018614375963807106,0.41304484009742737,0.007449793163686991,pretrain,335,11,
8000,0.0037832388188689947,-1.5972449779510498,1.5110238790512085,1.522566318511963,1.5081992149353027,0.019655240699648857,0.4172805845737457,0.007213989272713661,pretrain,339,15,
8100,0.003227279055863619,-1.4333205223083496,1.349862813949585,1.3360621929168701,1.341649055480957,0.019131891429424286,0.33526358008384705,0.006985800340771675,pretrain,343,19,
8200,0.0024990071542561054,-1.4931695461273193,1.4239592552185059,1.4194096326828003,1.415622591972351,0.01620693877339363,0.28708377480506897,0.006764986552298069,pretrain,347,23,
8300,0.0029231118969619274,-1.414686918258667,1.3286117315292358,1.3395003080368042,1.3321928977966309,0.018938537687063217,0.22739988565444946,0.006551345810294151,pretrain,352,3,
8400,0.0028864573687314987,-1.603866696357727,1.5135939121246338,1.510554313659668,1.5120137929916382,0.017118755728006363,0.12702271342277527,0.006344455759972334,pretrain,356,7,
8500,0.0031455543357878923,-1.363315463066101,1.2797154188156128,1.2940940856933594,1.2761931419372559,0.0213911235332489,0.5274980068206787,0.0061441510915756226,pretrain,360,11,
8600,0.003616941161453724,-1.440131664276123,1.3581846952438354,1.358060359954834,1.351906418800354,0.016026778146624565,0.22697779536247253,0.005950196646153927,pretrain,364,15,
8700,0.002732351887971163,-1.3599365949630737,1.2687560319900513,1.2566139698028564,1.2697621583938599,0.019297510385513306,0.4227118492126465,0.005762421991676092,pretrain,368,19,
8800,0.0025387462228536606,-1.4967234134674072,1.4121829271316528,1.4147632122039795,1.4165360927581787,0.018013592809438705,0.15312762558460236,0.005580813158303499,pretrain,372,23,
8900,0.0032933782786130905,-1.344254732131958,1.2521761655807495,1.2567230463027954,1.2654818296432495,0.016725342720746994,0.5009669065475464,0.005405139178037643,pretrain,377,3,
9000,0.0030418839305639267,-1.2331162691116333,1.1432114839553833,1.1448924541473389,1.1516820192337036,0.014730792492628098,0.32150763273239136,0.005234925076365471,pretrain,381,7,
9100,0.0036365301348268986,-1.2698601484298706,1.2112408876419067,1.2104412317276,1.1900618076324463,0.014074056409299374,0.8554445505142212,0.005070020444691181,pretrain,385,11,
9200,0.0034107090905308723,-1.088198184967041,1.0104089975357056,1.0124127864837646,1.0268301963806152,0.015466872602701187,0.5786376595497131,0.00491050910204649,pretrain,389,15,
9300,0.0029151784256100655,-1.0918642282485962,1.015803575515747,1.0133514404296875,1.0225005149841309,0.013651849702000618,0.2622855305671692,0.004756073467433453,pretrain,393,19,
9400,0.0034628878347575665,-1.1317592859268188,1.064953088760376,1.0741766691207886,1.0583351850509644,0.017553387209773064,0.3962378203868866,0.0046066176146268845,pretrain,397,23,
9500,0.005653567612171173,-1.1252236366271973,1.0715521574020386,1.0704283714294434,1.0547053813934326,0.013702547177672386,0.5847266316413879,0.0044617559760808945,pretrain,402,3,
9600,0.0030861119739711285,-1.031107783317566,0.9609127640724182,0.9535037279129028,0.9584004282951355,0.016223372891545296,0.16317367553710938,0.004321472719311714,pretrain,406,7,
9700,0.002998058218508959,-1.0357333421707153,0.9640892744064331,0.9682002067565918,0.972453236579895,0.013686180114746094,0.25437813997268677,0.004185989033430815,pretrain,410,11,
9800,0.0030114478431642056,-1.0226545333862305,0.9613485336303711,0.9666886329650879,0.9653117656707764,0.014307460747659206,0.11208327859640121,0.004054712597280741,pretrain,414,15,
9900,0.0030031385831534863,-1.1068731546401978,1.040008783340454,1.046184778213501,1.048405647277832,0.014628082513809204,0.2039715051651001,0.003927478566765785,pretrain,418,19,
10000,0.0028530042618513107,-0.969441294670105,0.9193928837776184,0.9149134159088135,0.9116700291633606,0.013932079076766968,0.18836458027362823,0.003804395906627178,pretrain,422,23,
10100,0.002728872001171112,-0.9820754528045654,0.9349699020385742,0.9380413293838501,0.9419264793395996,0.014533711597323418,0.21702513098716736,0.0036851323675364256,pretrain,427,3,
10200,0.0026550735346972942,-0.9417239427566528,0.8899586796760559,0.896452784538269,0.883537232875824,0.012889105826616287,0.30940207839012146,0.0035696381237357855,pretrain,431,7,
10300,0.002799350768327713,-1.0805490016937256,1.0292692184448242,1.0202605724334717,1.013851523399353,0.015376822091639042,0.3519321382045746,0.0034578919876366854,pretrain,435,11,
10400,0.003127739764750004,-0.991021990776062,0.9337049722671509,0.9358776807785034,0.9308661222457886,0.013315163552761078,0.12303724139928818,0.0033496536780148745,pretrain,439,15,
10500,0.0028793581295758486,-0.8446060419082642,0.8039864301681519,0.8065033555030823,0.8016292452812195,0.012715930119156837,0.10589995980262756,0.0032446349505335093,pretrain,443,19,
10600,0.0024187257513403893,-0.7767149209976196,0.7273952960968018,0.7324241995811462,0.7332128286361694,0.01447514072060585,0.1450623869895935,0.003143112175166607,pretrain,447,23,
10700,0.0029804762452840805,-0.9339032173156738,0.8842487335205078,0.8882626891136169,0.8916684985160828,0.014284048229455948,0.19240017235279083,0.0030446576420217752,pretrain,452,3,
10800,0.0020474297925829887,-0.8625642657279968,0.8032572269439697,0.7980754971504211,0.8154005408287048,0.01330646127462387,0.38219553232192993,0.002949400804936886,pretrain,456,7,
10900,0.0017588631017133594,-0.8874510526657104,0.8396720886230469,0.8408657312393188,0.8345195651054382,0.011215714737772942,0.16611650586128235,0.0028572194278240204,pretrain,460,11,
11000,0.002565717091783881,-0.8412884473800659,0.796027660369873,0.7956322431564331,0.7876943349838257,0.01187707856297493,0.21790924668312073,0.00276793260127306,pretrain,464,15,
11100,0.002222104463726282,-0.8046869039535522,0.7708340883255005,0.7730393409729004,0.7658733129501343,0.012789682485163212,0.19196808338165283,0.0026814958546310663,pretrain,468,19,
11200,0.0022644009441137314,-0.7453952431678772,0.7071913480758667,0.705148458480835,0.702355682849884,0.012233885936439037,0.11011622846126556,0.002597724786028266,pretrain,472,23,
11300,0.0021357317455112934,-0.7804087996482849,0.7367849349975586,0.743690013885498,0.7334526181221008,0.01274692639708519,0.1710020750761032,0.0025165709666907787,pretrain,477,3,
11400,0.00161785411182791,-0.7783820629119873,0.7477138042449951,0.7381801605224609,0.734604001045227,0.014586959034204483,0.252982497215271,0.0024380511604249477,pretrain,481,7,
11500,0.00237463042140007,-0.7162737846374512,0.6745560169219971,0.6811448335647583,0.6799097657203674,0.01398339495062828,0.09371543675661087,0.0023620061110705137,pretrain,485,11,
11600,0.002491661813110113,-0.793199360370636,0.7583417892456055,0.7638559341430664,0.7563916444778442,0.012222166173160076,0.1450657993555069,0.002288294490426779,pretrain,489,15,
11700,0.0021051252260804176,-0.7266825437545776,0.6862486600875854,0.6852763295173645,0.6869677305221558,0.010948700830340385,0.04565540328621864,0.0022169777657836676,pretrain,493,19,
11800,0.002786200726404786,-0.7067574858665466,0.6623348593711853,0.6692420840263367,0.6772950887680054,0.014813652262091637,0.29877254366874695,0.0021479539573192596,pretrain,497,23,
11900,0.003643317148089409,-0.5930497646331787,0.5623493194580078,0.561565637588501,0.5667464137077332,0.01314463373273611,0.12527437508106232,0.002081021899357438,pretrain,502,3,
12000,0.0021373964846134186,-0.7396750450134277,0.6958680748939514,0.6986902952194214,0.6932374835014343,0.01159476488828659,0.12013127654790878,0.002016238635405898,pretrain,506,7,
12100,0.0035521122626960278,-0.6179502010345459,0.6004447937011719,0.6083053350448608,0.5862108469009399,0.012428037822246552,0.4046677052974701,0.0019533801823854446,pretrain,510,11,
12200,0.0025246511213481426,-0.6891293525695801,0.655399739742279,0.6533007621765137,0.6595641374588013,0.01214543730020523,0.11994334310293198,0.00189256074372679,pretrain,514,15,
12300,0.0018320779781788588,-0.6150962710380554,0.583571195602417,0.5891925096511841,0.5923637747764587,0.012838982045650482,0.14756743609905243,0.0018336541252210736,pretrain,518,19,
12400,0.0024193748831748962,-0.6263861656188965,0.5999924540519714,0.6036074161529541,0.5998145937919617,0.011455407366156578,0.08623169362545013,0.0017765682423487306,pretrain,522,23,
12500,0.001885526697151363,-0.5972537994384766,0.567949652671814,0.5795383453369141,0.5727131366729736,0.015821227803826332,0.119663767516613,0.0017215124098584056,pretrain,527,3,
12600,0.0017892386531457305,-0.5562013983726501,0.5264612436294556,0.5192786455154419,0.531374454498291,0.012605780735611916,0.19628821313381195,0.0016683974536135793,pretrain,531,7,
12700,0.0013770622899755836,-0.5728155374526978,0.5441907644271851,0.541096568107605,0.5481995344161987,0.010890336707234383,0.10066841542720795,0.0016172012547031045,pretrain,535,11,
12800,0.0035049288999289274,-0.5598858594894409,0.531873345375061,0.5295825004577637,0.5273118019104004,0.01161928940564394,0.08197668194770813,0.0015676792245358229,pretrain,539,15,
12900,0.0019511030986905098,-0.5470823049545288,0.5148484706878662,0.51841801404953,0.5193420052528381,0.012213439680635929,0.06578841805458069,0.001519896904937923,pretrain,543,19,
13000,0.0015376938972622156,-0.510292649269104,0.48107627034187317,0.47883760929107666,0.4785130023956299,0.01017685979604721,0.04637664929032326,0.0014736979501321912,pretrain,547,23,
13100,0.0016203941777348518,-0.5087185502052307,0.4762836694717407,0.4806654155254364,0.4788316488265991,0.009648189879953861,0.04888658970594406,0.001429038355126977,pretrain,552,3,
13200,0.0018122876062989235,-0.46932074427604675,0.44599711894989014,0.45008134841918945,0.4472002387046814,0.011259714141488075,0.06254754960536957,0.0013858278980478644,pretrain,556,7,
13300,0.0020026443526148796,-0.5002139806747437,0.4768703877925873,0.48139429092407227,0.48090073466300964,0.009946487843990326,0.06848423928022385,0.0013440079055726528,pretrain,560,11,
13400,0.002236640080809593,-0.4576479196548462,0.43716803193092346,0.43245768547058105,0.43722978234291077,0.010740350931882858,0.05601287633180618,0.001303532044403255,pretrain,564,15,
13500,0.001671924372203648,-0.465805321931839,0.4355567991733551,0.4400207996368408,0.4412876069545746,0.00996839813888073,0.08750661462545395,0.001264390884898603,pretrain,568,19,
13600,0.0019955069292336702,-0.46529310941696167,0.4472896456718445,0.44219303131103516,0.4459897577762604,0.011806200258433819,0.05801134184002876,0.0012264465913176537,pretrain,572,23,
13700,0.0023350627161562443,-0.40866345167160034,0.388309121131897,0.38873928785324097,0.38536617159843445,0.009898941963911057,0.057563673704862595,0.0011896796058863401,pretrain,577,3,
13800,0.002908999565988779,-0.4527166485786438,0.43433278799057007,0.42776191234588623,0.43856215476989746,0.01219181064516306,0.13258573412895203,0.001154111698269844,pretrain,581,7,
13900,0.0028630795422941446,-0.36114567518234253,0.3394671678543091,0.3385068476200104,0.3481650948524475,0.008977389894425869,0.1619998663663864,0.0011196386767551303,pretrain,585,11,
14000,0.0021097897551953793,-0.36992156505584717,0.34151405096054077,0.34544071555137634,0.35550394654273987,0.011073731817305088,0.19415278732776642,0.0010862237541005015,pretrain,589,15,
14100,0.0018222653307020664,-0.3630581498146057,0.3472011089324951,0.34666919708251953,0.3421851098537445,0.010201621800661087,0.08467845618724823,0.0010538479546085,pretrain,593,19,
14200,0.002910276874899864,-0.4007940888404846,0.38926753401756287,0.39634907245635986,0.38676565885543823,0.012605130672454834,0.12216367572546005,0.0010224527213722467,pretrain,597,23,
14300,0.0020435815677046776,-0.4247007668018341,0.40296411514282227,0.4022165536880493,0.40511012077331543,0.010659453459084034,0.05297829210758209,0.0009919879958033562,pretrain,602,3,
14400,0.0022366559132933617,-0.3657298684120178,0.35159820318222046,0.35248813033103943,0.3466988205909729,0.00984647311270237,0.09303323179483414,0.0009624336380511522,pretrain,606,7,
14500,0.002015487290918827,-0.3736116886138916,0.3585096597671509,0.35380828380584717,0.3644122779369354,0.010938048362731934,0.1553986668586731,0.0009338030940853059,pretrain,610,11,
14600,0.0016868175007402897,-0.3539803624153137,0.3384725749492645,0.33706730604171753,0.3413397967815399,0.008626539260149002,0.05792536959052086,0.000906028610188514,pretrain,614,15,
14700,0.0023928156588226557,-0.3455756902694702,0.32507890462875366,0.31663766503334045,0.33570218086242676,0.012659893371164799,0.21912145614624023,0.0008791032596491277,pretrain,618,19,
14800,0.0014025812270119786,-0.3343988060951233,0.3262910842895508,0.3248826265335083,0.31997352838516235,0.009851690381765366,0.09492921084165573,0.000853004923556,pretrain,622,23,
14900,0.0015976750291883945,-0.3223295509815216,0.30382615327835083,0.30570662021636963,0.3094586133956909,0.00965935830026865,0.07940593361854553,0.0008276959415525198,pretrain,627,3,
15000,0.0014808130217716098,-0.3311663568019867,0.31690359115600586,0.3140401840209961,0.31578510999679565,0.009834877215325832,0.03782723844051361,0.0008031662437133491,pretrain,631,7,
15100,0.002043267711997032,-0.32477012276649475,0.3169936537742615,0.31749552488327026,0.31172728538513184,0.009116149507462978,0.08216593414545059,0.0007793620461598039,pretrain,635,11,
15200,0.0019396336283534765,-0.30671626329421997,0.2862871587276459,0.28748276829719543,0.2914871275424957,0.009278293699026108,0.09427700191736221,0.0007562749087810516,pretrain,639,15,
15300,0.001364086288958788,-0.2855537533760071,0.2677677571773529,0.2691428065299988,0.2768506705760956,0.009369147941470146,0.11458306014537811,0.0007338632713072002,pretrain,643,19,
15400,0.0023036126513034105,-0.26692768931388855,0.2578626573085785,0.2586047351360321,0.25900641083717346,0.009941501542925835,0.05164800211787224,0.0007121429080143571,pretrain,647,23,
15500,0.0020436346530914307,-0.28848809003829956,0.27322205901145935,0.27392205595970154,0.26944056153297424,0.008092904463410378,0.059131741523742676,0.0006910410593263805,pretrain,652,3,
15600,0.0016437384765595198,-0.2708371579647064,0.2652624845504761,0.26516616344451904,0.2629994750022888,0.009545435197651386,0.030458349734544754,0.0006705743726342916,pretrain,656,7,
15700,0.0017280303873121738,-0.2606043219566345,0.2425691932439804,0.24752794206142426,0.24038627743721008,0.010116220451891422,0.07627452909946442,0.0006507191574200988,pretrain,660,11,
15800,0.0013973214663565159,-0.2749966084957123,0.2627614140510559,0.26225167512893677,0.26589250564575195,0.009622258134186268,0.060371141880750656,0.0006314720376394689,pretrain,664,15,
15900,0.002128658117726445,-0.24156329035758972,0.23230323195457458,0.22928546369075775,0.2252315878868103,0.009349282830953598,0.07942840456962585,0.0006127675878815353,pretrain,668,19,
16000,0.0022360822185873985,-0.22775495052337646,0.21302148699760437,0.21528121829032898,0.22508814930915833,0.00984962098300457,0.15172943472862244,0.0005946318851783872,pretrain,672,23,
16100,0.0015457430854439735,-0.253134161233902,0.2426312267780304,0.2398393303155899,0.24000294506549835,0.010495602153241634,0.054849252104759216,0.0005770536372438073,pretrain,677,3,
