candidate,comparator,leave_one_seed_out_replicates,minimum_ce_difference,median_ce_difference,maximum_ce_difference,fraction_positive_ce_difference,inference_note
mixed_pretraining_plus_historical_finetuning,historical_only_training,10,-0.004398458397033345,0.009341455894553485,0.021510155422236554,0.8,ensemble-composition diagnostic only; replicates share one market path
mixed_pretraining_plus_historical_finetuning,synthetic_only_training,10,0.08187802989682652,0.09561794418841335,0.10778664371609642,1.0,ensemble-composition diagnostic only; replicates share one market path
mixed_pretraining_plus_historical_finetuning,synthetic_pretraining_plus_historical_finetuning,10,0.008383132408165128,0.022123046699751958,0.03429174622743503,1.0,ensemble-composition diagnostic only; replicates share one market path
