update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,stage,episode,step,pass
100,0.0018127623479813337,-0.015704892575740814,0.005651372019201517,,-0.0014251500833779573,,0.08397416025400162,pretrain,10,11,
200,0.0013924110680818558,-0.02171754091978073,0.005498483311384916,,0.011318134143948555,,0.06224045157432556,pretrain,14,15,
300,0.001850023865699768,-0.03573433309793472,0.024173513054847717,,0.01798333041369915,,0.0658387765288353,pretrain,18,19,
400,0.0015656559262424707,-0.03494763374328613,0.022691987454891205,,0.020723560824990273,,0.033035892993211746,pretrain,22,23,
500,0.0015010754577815533,-0.031096726655960083,0.018404388800263405,,0.016725637018680573,,0.02399885468184948,pretrain,27,3,
600,0.0017790840938687325,-0.040284328162670135,0.023126332089304924,,0.026776917278766632,,0.040433119982481,pretrain,31,7,
700,0.0019332674564793706,-0.06516286730766296,0.03730020672082901,,0.035819169133901596,,0.023912010714411736,pretrain,35,11,
800,0.0013841699110344052,-0.06297118961811066,0.0387696847319603,,0.04064799100160599,,0.027056995779275894,pretrain,39,15,
900,0.0018718189094215631,-0.05106276646256447,0.03392878919839859,,0.04082157462835312,,0.07706452161073685,pretrain,43,19,
1000,0.0017002003733068705,-0.0617821179330349,0.04098687693476677,,0.05869979038834572,,0.19084712862968445,pretrain,47,23,
1100,0.0015811164630576968,-0.07306011021137238,0.058619868010282516,,0.062051381915807724,,0.04245108738541603,pretrain,52,3,
1200,0.0016967839328572154,-0.07282033562660217,0.060620807111263275,,0.06326037645339966,,0.03756360337138176,pretrain,56,7,
1300,0.0015588717069476843,-0.06862284243106842,0.0538213774561882,,0.062038909643888474,,0.09079153835773468,pretrain,60,11,
1400,0.0016708719776943326,-0.07773923873901367,0.06474235653877258,,0.06803816556930542,,0.039018601179122925,pretrain,64,15,
1500,0.001541303121484816,-0.0631725937128067,0.05676354467868805,,0.059695035219192505,,0.03619949519634247,pretrain,68,19,
1600,0.0013205165741965175,-0.07850769907236099,0.0716763436794281,,0.06541842967271805,,0.07440251857042313,pretrain,72,23,
1700,0.0011485063005238771,-0.09124806523323059,0.07892199605703354,,0.07506774365901947,,0.04991662874817848,pretrain,77,3,
1800,0.0008791859727352858,-0.08880635350942612,0.07503397017717361,,0.0806327536702156,,0.07032191008329391,pretrain,81,7,
1900,0.0011204900220036507,-0.08909143507480621,0.07483454048633575,,0.07880709320306778,,0.0560053326189518,pretrain,85,11,
2000,0.0012706697452813387,-0.0801040530204773,0.07302772998809814,,0.07721240818500519,,0.04666388779878616,pretrain,89,15,
2100,0.0012407626491039991,-0.08618153631687164,0.08082663267850876,,0.06977173686027527,,0.12343248724937439,pretrain,93,19,
2200,0.0015910695074126124,-0.08837929368019104,0.07016725838184357,,0.07611498981714249,,0.06774109601974487,pretrain,97,23,
2300,0.0009193478035740554,-0.08826414495706558,0.07989481836557388,,0.08678345382213593,,0.08070915192365646,pretrain,102,3,
2400,0.0012872542720288038,-0.0833965390920639,0.07675698399543762,,0.07880909740924835,,0.05275413766503334,pretrain,106,7,
2500,0.001518695498816669,-0.09145838022232056,0.08203890174627304,,0.07995779812335968,,0.04697873070836067,pretrain,110,11,
2600,0.0011481934925541282,-0.08403841406106949,0.07824765145778656,,0.08192259073257446,,0.05266965925693512,pretrain,114,15,
2700,0.0010112312156707048,-0.09594467282295227,0.09147869050502777,,0.08479322493076324,,0.07464475929737091,pretrain,118,19,
2800,0.0013068763073533773,-0.09047064930200577,0.08805330097675323,,0.08155982196331024,,0.0788465142250061,pretrain,122,23,
2900,0.0009636837057769299,-0.09022057801485062,0.07665382325649261,,0.08843427896499634,,0.14974361658096313,pretrain,127,3,
3000,0.0009394653607159853,-0.10208688676357269,0.08685855567455292,,0.08853541314601898,,0.036001354455947876,pretrain,131,7,
3100,0.0009889686480164528,-0.09520972520112991,0.08627013862133026,,0.09455472975969315,,0.1162586361169815,pretrain,135,11,
3200,0.0011303059291094542,-0.08641620725393295,0.07634405791759491,,0.08115025609731674,,0.07588550448417664,pretrain,139,15,
3300,0.0011891656322404742,-0.09379522502422333,0.0906001552939415,,0.08642514050006866,,0.07184255868196487,pretrain,143,19,
3400,0.0008400356164202094,-0.10217418521642685,0.09452199935913086,,0.0920892134308815,,0.037723638117313385,pretrain,147,23,
3500,0.0009979733731597662,-0.10390311479568481,0.09549303352832794,,0.09854668378829956,,0.05094285309314728,pretrain,152,3,
3600,0.000777658773586154,-0.10487684607505798,0.10122670233249664,,0.09563720226287842,,0.07971977442502975,pretrain,156,7,
3700,0.0010274737142026424,-0.10403958708047867,0.08928273618221283,,0.09036579728126526,,0.032365452498197556,pretrain,160,11,
3800,0.0010358929866924882,-0.1006120890378952,0.09575290977954865,,0.09138132631778717,,0.05190016329288483,pretrain,164,15,
3900,0.0009190935525111854,-0.10257747769355774,0.08936043083667755,,0.08679059147834778,,0.04338864982128143,pretrain,168,19,
4000,0.001282042358070612,-0.0992269366979599,0.08828137814998627,,0.09173646569252014,,0.05601087585091591,pretrain,172,23,
4100,0.0011718778405338526,-0.10232118517160416,0.08864985406398773,,0.09225005656480789,,0.05418436974287033,pretrain,177,3,
4200,0.0009470354998484254,-0.11082237213850021,0.1048566997051239,,0.09960314631462097,,0.09019443392753601,pretrain,181,7,
4300,0.0009439041023142636,-0.11159372329711914,0.10257388651371002,,0.09940497577190399,,0.05095887929201126,pretrain,185,11,
4400,0.0008995428215712309,-0.09999289363622665,0.09592333436012268,,0.10197564959526062,,0.08300331979990005,pretrain,189,15,
4500,0.0008416414493694901,-0.11127348244190216,0.10267405211925507,,0.09558653831481934,,0.09491507709026337,pretrain,193,19,
4600,0.000889456132426858,-0.1104125902056694,0.10371644794940948,,0.09530899673700333,,0.12829962372779846,pretrain,197,23,
4700,0.0008575371466577053,-0.10375084728002548,0.09086516499519348,,0.09743494540452957,,0.1073937863111496,pretrain,202,3,
4800,0.0008832208113744855,-0.10597936064004898,0.09380035102367401,,0.09868702292442322,,0.07360968738794327,pretrain,206,7,
4900,0.0009803359862416983,-0.09811070561408997,0.08941970765590668,,0.09112975746393204,,0.04308493435382843,pretrain,210,11,
5000,0.0008897778461687267,-0.11843840032815933,0.10155075043439865,,0.10221697390079498,,0.02194545604288578,pretrain,214,15,
5100,0.0007459986372850835,-0.10457679629325867,0.09768029302358627,,0.10283549875020981,,0.0760401114821434,pretrain,218,19,
5200,0.0008427996654063463,-0.09466581791639328,0.09105300903320312,,0.08895145356655121,,0.036197904497385025,pretrain,222,23,
5300,0.0013144277036190033,-0.11562149971723557,0.10241667926311493,,0.10164263844490051,,0.026451775804162025,pretrain,227,3,
5400,0.0011133295483887196,-0.11527884751558304,0.11029022932052612,,0.10504841059446335,,0.08790463209152222,pretrain,231,7,
5500,0.0006331915501505136,-0.09721185266971588,0.09161047637462616,,0.09223663806915283,,0.026468273252248764,pretrain,235,11,
5600,0.0010228082537651062,-0.09795793890953064,0.08564896881580353,,0.09202055633068085,,0.10465717315673828,pretrain,239,15,
5700,0.0010102088563144207,-0.11969850212335587,0.1097923293709755,,0.1002369225025177,,0.12323590368032455,pretrain,243,19,
5800,0.0008093143114820123,-0.10799123346805573,0.09522746503353119,,0.10494005680084229,,0.14748631417751312,pretrain,247,23,
5900,0.0007870455738157034,-0.10897210985422134,0.09596192836761475,,0.10145172476768494,,0.07951576262712479,pretrain,252,3,
6000,0.000889735936652869,-0.11630187928676605,0.1049548089504242,,0.10372994095087051,,0.03642823174595833,pretrain,256,7,
6100,0.0009370328625664115,-0.10444105416536331,0.0935848206281662,,0.09818132221698761,,0.06533338129520416,pretrain,260,11,
6200,0.0010787544306367636,-0.10485178232192993,0.09634903818368912,,0.10028424113988876,,0.052748531103134155,pretrain,264,15,
6300,0.0009001840371638536,-0.10606415569782257,0.10069812834262848,,0.09987010806798935,,0.029105987399816513,pretrain,268,19,
6400,0.0009194735321216285,-0.09906481206417084,0.08615996688604355,,0.09795816242694855,,0.16413448750972748,pretrain,272,23,
6500,0.000791494152508676,-0.11494728177785873,0.10290591418743134,,0.10332241654396057,,0.02100927010178566,pretrain,277,3,
6600,0.0010982370004057884,-0.11131751537322998,0.10438953340053558,,0.10176660120487213,,0.055938996374607086,pretrain,281,7,
6700,0.0009942171163856983,-0.1039850190281868,0.09105284512042999,,0.09433074295520782,,0.04380657896399498,pretrain,285,11,
6800,0.0010033596772700548,-0.09584435820579529,0.09029477834701538,,0.08084245026111603,,0.11935532093048096,pretrain,289,15,
6900,0.000959453172981739,-0.09953058511018753,0.08523144572973251,,0.09855140745639801,,0.1802634447813034,pretrain,293,19,
7000,0.000790382968261838,-0.10582898557186127,0.09979789704084396,,0.10110397636890411,,0.028962265700101852,pretrain,297,23,
7100,0.0007762802997604012,-0.1031939908862114,0.08951746672391891,,0.0883246511220932,,0.023016754537820816,pretrain,302,3,
7200,0.0008877000655047596,-0.09433566778898239,0.08290025591850281,,0.08733871579170227,,0.06809313595294952,pretrain,306,7,
7300,0.0009626670507714152,-0.10048191249370575,0.09146846830844879,,0.09597764909267426,,0.06792133301496506,pretrain,310,11,
7400,0.0008383978856727481,-0.10290813446044922,0.09838495403528214,,0.09449086338281631,,0.05688311159610748,pretrain,314,15,
7500,0.0006557190208695829,-0.09882120788097382,0.08959053456783295,,0.08800607919692993,,0.02754765748977661,pretrain,318,19,
7600,0.0010552292224019766,-0.08651026338338852,0.077641062438488,,0.08303019404411316,,0.07914931327104568,pretrain,322,23,
7700,0.0007341161835938692,-0.09585682302713394,0.08897098153829575,,0.09103301167488098,,0.04285205900669098,pretrain,327,3,
7800,0.0009475694969296455,-0.10118542611598969,0.09059039503335953,,0.09300263226032257,,0.03957755118608475,pretrain,331,7,
7900,0.0009201616630889475,-0.09898848831653595,0.09168456494808197,,0.0855749100446701,,0.08764668554067612,pretrain,335,11,
8000,0.0008727543754503131,-0.09988763928413391,0.08529749512672424,,0.09114670008420944,,0.08398537337779999,pretrain,339,15,
8100,0.000785285432357341,-0.0965326577425003,0.08647316694259644,,0.09052134305238724,,0.05430205911397934,pretrain,343,19,
8200,0.0008516312227584422,-0.0945744588971138,0.08080337196588516,,0.0867302343249321,,0.07857020199298859,pretrain,347,23,
8300,0.001059871050529182,-0.1000157818198204,0.08968661725521088,,0.09314068406820297,,0.05830753222107887,pretrain,352,3,
