window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.7988206335653861,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,6.289531787236531e-08,<=,1e-05,True
100,mean_turnover,0.5832069315806785,<=,1.0,True
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.8166868993493911,>=,0.7,True
100,q05_normalized_direction_entropy,0.708100907020165,>=,0.5,True
100,mean_effective_positions,3.7801209263006847,>=,2.5,True
