update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,entropy_temperature,stage,episode,step,pass
100,0.10151468217372894,0.6257416009902954,-0.6005346775054932,-0.575581967830658,-0.5815721750259399,0.031527332961559296,0.2145835906267166,0.09706058353185654,pretrain,10,11,
200,0.09870630502700806,0.5116261839866638,-0.515540599822998,-0.5491987466812134,-0.512424647808075,0.040095165371894836,0.3503897786140442,0.0941333994269371,pretrain,14,15,
300,0.10702311992645264,0.44275498390197754,-0.486603319644928,-0.48652219772338867,-0.4774368703365326,0.02433828078210354,0.18752209842205048,0.0912492498755455,pretrain,18,19,
400,0.06974110752344131,0.3677595257759094,-0.411171555519104,-0.406941294670105,-0.4291795790195465,0.022418366745114326,0.2920866906642914,0.08843977749347687,pretrain,22,23,
500,0.06836731731891632,0.31967270374298096,-0.37574663758277893,-0.3700420558452606,-0.35953232645988464,0.020432673394680023,0.2235914170742035,0.08567476272583008,pretrain,27,3,
600,0.06372909247875214,0.23733681440353394,-0.3318452537059784,-0.3317646384239197,-0.31875133514404297,0.020015377551317215,0.1793864518404007,0.08298104256391525,pretrain,31,7,
700,0.05852631479501724,0.1512654721736908,-0.23954127728939056,-0.23807740211486816,-0.2437584102153778,0.016387568786740303,0.1287015825510025,0.08035077899694443,pretrain,35,11,
800,0.046677906066179276,0.08399257808923721,-0.19125837087631226,-0.1943504512310028,-0.17295630276203156,0.018126118928194046,0.24726662039756775,0.07778137177228928,pretrain,39,15,
900,0.042643625289201736,-0.014903523959219456,-0.0974893793463707,-0.09372462332248688,-0.07204432785511017,0.016498595476150513,0.2762562036514282,0.07528068870306015,pretrain,43,19,
1000,0.0443258173763752,-0.11819544434547424,-0.012488769367337227,-0.017579298466444016,-0.0070664226077497005,0.013245701789855957,0.1273045390844345,0.07284045964479446,pretrain,47,23,
1100,0.037298791110515594,-0.21592648327350616,0.07234326004981995,0.0891316831111908,0.04915881156921387,0.020761676132678986,0.3582107126712799,0.07046575844287872,pretrain,52,3,
1200,0.05276251584291458,-0.2593182623386383,0.12954550981521606,0.12005952000617981,0.15193095803260803,0.014827253296971321,0.286734014749527,0.06817054003477097,pretrain,56,7,
1300,0.03858982026576996,-0.3389385938644409,0.21516570448875427,0.20218244194984436,0.19890135526657104,0.015980079770088196,0.129074826836586,0.06593290716409683,pretrain,60,11,
1400,0.052341364324092865,-0.4420014023780823,0.2756485342979431,0.2738322615623474,0.3141045570373535,0.015372897498309612,0.42162778973579407,0.06377164274454117,pretrain,64,15,
1500,0.03588565066456795,-0.523417592048645,0.3843987286090851,0.3839971423149109,0.358275830745697,0.019146643579006195,0.29707956314086914,0.06166752055287361,pretrain,68,19,
1600,0.048110153526067734,-0.6069702506065369,0.4626096785068512,0.44845467805862427,0.45264676213264465,0.02883630245923996,0.13440416753292084,0.05963269993662834,pretrain,72,23,
1700,0.038557808846235275,-0.672378659248352,0.4974742531776428,0.5265334844589233,0.5105135440826416,0.03774455189704895,0.25271859765052795,0.05766100063920021,pretrain,77,3,
1800,0.04389696195721626,-0.7800395488739014,0.5622840523719788,0.5841759443283081,0.5525394678115845,0.032158151268959045,0.845161497592926,0.05575133487582207,pretrain,81,7,
1900,0.06452722102403641,-0.8086119294166565,0.6186519861221313,0.5724400877952576,0.6095520257949829,0.05332265794277191,1.5498652458190918,0.05390091612935066,pretrain,85,11,
2000,0.03312808275222778,-0.8288944363594055,0.6583559513092041,0.6656266450881958,0.6426974534988403,0.025642594322562218,0.9868171215057373,0.052111368626356125,pretrain,89,15,
2100,0.025348762050271034,-0.8966350555419922,0.7196261286735535,0.727364182472229,0.7084841728210449,0.025749385356903076,0.6587823033332825,0.050379734486341476,pretrain,93,19,
2200,0.022932574152946472,-0.9029799103736877,0.7436276078224182,0.7267683744430542,0.7425657510757446,0.029653400182724,0.5261378288269043,0.04870641604065895,pretrain,97,23,
2300,0.02721773460507393,-1.0240187644958496,0.8382518291473389,0.8418943285942078,0.811762809753418,0.02521400712430477,1.4473384618759155,0.047090642154216766,pretrain,102,3,
2400,0.019798938184976578,-1.0762869119644165,0.86732017993927,0.8730538487434387,0.8787602782249451,0.028283946216106415,0.7821938395500183,0.04552748054265976,pretrain,106,7,
2500,0.02019312232732773,-1.1337825059890747,0.9468535780906677,0.9626163244247437,0.958486795425415,0.026496801525354385,0.33507040143013,0.04401389881968498,pretrain,110,11,
2600,0.024022648110985756,-1.1737176179885864,0.9564617872238159,0.9724764227867126,0.9804868698120117,0.03501914441585541,0.7594776749610901,0.042557813227176666,pretrain,114,15,
2700,0.01604127138853073,-1.2904387712478638,1.115882396697998,1.117182731628418,1.1127371788024902,0.023139052093029022,0.16842558979988098,0.0411452054977417,pretrain,118,19,
2800,0.014777841046452522,-1.3746651411056519,1.1948018074035645,1.187012791633606,1.1662776470184326,0.030527688562870026,1.094777226448059,0.039782941341400146,pretrain,122,23,
2900,0.021001793444156647,-1.423357367515564,1.214975357055664,1.2263665199279785,1.2068769931793213,0.028694383800029755,0.7603641152381897,0.03846608102321625,pretrain,127,3,
3000,0.014232693240046501,-1.519970178604126,1.3383369445800781,1.343137264251709,1.3429861068725586,0.024869494140148163,0.1340998262166977,0.03719329088926315,pretrain,131,7,
3100,0.0134454146027565,-1.5688261985778809,1.361849308013916,1.3399622440338135,1.35819411277771,0.03185591846704483,0.8011927604675293,0.03596232458949089,pretrain,135,11,
3200,0.01710747554898262,-1.5761646032333374,1.3960425853729248,1.3939615488052368,1.3756102323532104,0.02459493651986122,0.650314211845398,0.034775469452142715,pretrain,139,15,
3300,0.013653225265443325,-1.5840587615966797,1.3921903371810913,1.4054269790649414,1.4090737104415894,0.028728213161230087,0.605121910572052,0.03362651914358139,pretrain,143,19,
3400,0.02169809117913246,-1.7567126750946045,1.5962976217269897,1.574620246887207,1.5512359142303467,0.0373869389295578,1.862329125404358,0.032520685344934464,pretrain,147,23,
3500,0.013137836009263992,-1.802432656288147,1.6266145706176758,1.6274925470352173,1.6074371337890625,0.023985572159290314,0.5984330177307129,0.03144976124167442,pretrain,152,3,
3600,0.016649417579174042,-1.6586167812347412,1.5054285526275635,1.512977123260498,1.481593132019043,0.026528246700763702,1.4705266952514648,0.03041703999042511,pretrain,156,7,
3700,0.012482602149248123,-1.8323684930801392,1.6241580247879028,1.6156452894210815,1.6433600187301636,0.022311478853225708,0.7242525219917297,0.029418211430311203,pretrain,160,11,
3800,0.012380775064229965,-1.759062647819519,1.5884737968444824,1.5949355363845825,1.575563907623291,0.026847098022699356,0.864657461643219,0.02845354564487934,pretrain,164,15,
3900,0.013440219685435295,-1.8812819719314575,1.682626724243164,1.6838053464889526,1.713897705078125,0.02566203847527504,1.3930814266204834,0.027520272880792618,pretrain,168,19,
4000,0.014978328719735146,-1.9984357357025146,1.857036828994751,1.783732533454895,1.8160033226013184,0.07471604645252228,1.857202410697937,0.026617417111992836,pretrain,172,23,
4100,0.008394615724682808,-2.0241568088531494,1.850515604019165,1.8615591526031494,1.8579195737838745,0.02484448440372944,0.2006024271249771,0.025745833292603493,pretrain,177,3,
4200,0.010849032551050186,-1.7698894739151,1.6327922344207764,1.6378300189971924,1.6111235618591309,0.02999121882021427,1.29072904586792,0.024904005229473114,pretrain,181,7,
4300,0.014078319072723389,-1.8417131900787354,1.6707496643066406,1.6687804460525513,1.708338737487793,0.027506662532687187,2.2594313621520996,0.02409067563712597,pretrain,185,11,
4400,0.009524322114884853,-2.0698914527893066,1.8933007717132568,1.887848973274231,1.9047678709030151,0.02685832791030407,0.7030218243598938,0.023306172341108322,pretrain,189,15,
4500,0.007936496287584305,-2.0075583457946777,1.8368369340896606,1.820081353187561,1.8217405080795288,0.027982398867607117,0.8845357894897461,0.022546665742993355,pretrain,193,19,
4600,0.00812458898872137,-2.024204730987549,1.8586560487747192,1.8346083164215088,1.8520517349243164,0.03264101594686508,0.7107534408569336,0.021813195198774338,pretrain,197,23,
4700,0.007293668109923601,-1.994034767150879,1.8306825160980225,1.8350738286972046,1.8273742198944092,0.02412569709122181,0.26357123255729675,0.021103888750076294,pretrain,202,3,
4800,0.00897962972521782,-1.960996150970459,1.7705365419387817,1.7795605659484863,1.7931283712387085,0.022941866889595985,1.0575896501541138,0.020418453961610794,pretrain,206,7,
4900,0.007191423326730728,-2.121080160140991,1.9701812267303467,1.9917980432510376,1.9760938882827759,0.0313430055975914,0.5821635127067566,0.019756531342864037,pretrain,210,11,
5000,0.008538231253623962,-2.075255870819092,1.9114363193511963,1.886317491531372,1.893850564956665,0.03405333682894707,0.9592155814170837,0.019116975367069244,pretrain,214,15,
5100,0.005821551661938429,-2.1769187450408936,2.033139228820801,2.015641450881958,2.029611825942993,0.030551910400390625,0.6596391201019287,0.018499186262488365,pretrain,218,19,
5200,0.007326459977775812,-2.1191344261169434,1.9869178533554077,1.9665191173553467,1.9650131464004517,0.03200649470090866,0.9983460903167725,0.017900804057717323,pretrain,222,23,
5300,0.007222114130854607,-2.045346260070801,1.886040449142456,1.8767049312591553,1.9076611995697021,0.02628319337964058,1.3522484302520752,0.017323948442935944,pretrain,227,3,
5400,0.005773835815489292,-2.035576105117798,1.8921988010406494,1.9140257835388184,1.8993420600891113,0.029876884073019028,0.6368399262428284,0.01676594279706478,pretrain,231,7,
5500,0.006435829680413008,-2.1225268840789795,1.9518016576766968,1.970747470855713,1.9746942520141602,0.027285365387797356,0.9796657562255859,0.016225533559918404,pretrain,235,11,
5600,0.007431266829371452,-2.0930016040802,1.9734935760498047,1.9770801067352295,1.959275484085083,0.02665949985384941,0.9564341902732849,0.01570276916027069,pretrain,239,15,
5700,0.004855278879404068,-1.8433021306991577,1.7090624570846558,1.714530348777771,1.7091431617736816,0.025566421449184418,0.2864097058773041,0.01519759837538004,pretrain,243,19,
5800,0.007390935439616442,-2.234917163848877,2.082848072052002,2.0838727951049805,2.081115245819092,0.02310672588646412,0.33481112122535706,0.014709136448800564,pretrain,247,23,
5900,0.006231428124010563,-1.849642276763916,1.7300496101379395,1.7288222312927246,1.7214794158935547,0.025045718997716904,0.42118626832962036,0.014237400144338608,pretrain,252,3,
6000,0.005700929090380669,-1.916977047920227,1.796142816543579,1.779029369354248,1.7859480381011963,0.02865319512784481,0.5050607323646545,0.013780639506876469,pretrain,256,7,
6100,0.006768831517547369,-1.872633457183838,1.7508667707443237,1.736842155456543,1.7376132011413574,0.025006454437971115,0.501899242401123,0.013339170254766941,pretrain,260,11,
6200,0.004345545079559088,-2.0094282627105713,1.8909580707550049,1.8984047174453735,1.897972822189331,0.026356998831033707,0.35967740416526794,0.01291108038276434,pretrain,264,15,
6300,0.0043212613090872765,-2.0479209423065186,1.9207005500793457,1.9021986722946167,1.9019805192947388,0.02732548862695694,0.7763300538063049,0.012497694231569767,pretrain,268,19,
6400,0.003965085372328758,-1.9182322025299072,1.8011245727539062,1.7939876317977905,1.7942063808441162,0.02285836637020111,0.487049400806427,0.012098126113414764,pretrain,272,23,
6500,0.006122053600847721,-1.761744499206543,1.6485629081726074,1.6188725233078003,1.6350904703140259,0.03334122151136398,0.7930607795715332,0.011711069382727146,pretrain,277,3,
6600,0.004193177912384272,-1.8103548288345337,1.690053105354309,1.6965140104293823,1.6978217363357544,0.02197541669011116,0.31246715784072876,0.011337190866470337,pretrain,281,7,
6700,0.00666829664260149,-1.900646686553955,1.8160853385925293,1.7800705432891846,1.7744550704956055,0.04015099257230759,1.633126974105835,0.010975908488035202,pretrain,285,11,
6800,0.004565519746392965,-1.9604548215866089,1.8593144416809082,1.8234351873397827,1.8266029357910156,0.03842630237340927,1.208762526512146,0.010625597089529037,pretrain,289,15,
6900,0.004967904184013605,-1.6202118396759033,1.5038478374481201,1.5291731357574463,1.5122110843658447,0.030496109277009964,0.5967588424682617,0.010286976583302021,pretrain,293,19,
7000,0.005351496394723654,-1.6460504531860352,1.5317189693450928,1.5385668277740479,1.5362451076507568,0.018121562898159027,0.2986609935760498,0.0099596306681633,pretrain,297,23,
7100,0.005455270409584045,-1.7209526300430298,1.620254397392273,1.6069681644439697,1.6061770915985107,0.02136220782995224,0.5261700749397278,0.009642481803894043,pretrain,302,3,
7200,0.003514842828735709,-1.7585710287094116,1.6525249481201172,1.6478750705718994,1.655019760131836,0.022426124662160873,0.26478296518325806,0.009336499497294426,pretrain,306,7,
7300,0.004558611661195755,-1.6630324125289917,1.5619325637817383,1.558634638786316,1.5614643096923828,0.019123245030641556,0.21346798539161682,0.009039990603923798,pretrain,310,11,
7400,0.005528558511286974,-1.6416754722595215,1.53650963306427,1.532102108001709,1.550396203994751,0.01960582472383976,0.6095189452171326,0.008752676658332348,pretrain,314,15,
7500,0.004177136812359095,-1.6884607076644897,1.5896787643432617,1.5875786542892456,1.5999906063079834,0.020519308745861053,0.5430172681808472,0.00847479049116373,pretrain,318,19,
7600,0.0036944937892258167,-1.789964199066162,1.7011337280273438,1.6806029081344604,1.677236557006836,0.026154369115829468,0.7601660490036011,0.008206339552998543,pretrain,322,23,
7700,0.0047373091802001,-1.643781304359436,1.5629260540008545,1.5673993825912476,1.5533244609832764,0.016302499920129776,0.547857403755188,0.007946134544909,pretrain,327,3,
7800,0.00444924458861351,-1.6937239170074463,1.6049256324768066,1.6209735870361328,1.6090939044952393,0.02571238949894905,0.3726390600204468,0.007694631814956665,pretrain,331,7,
7900,0.0046559227630496025,-1.4544105529785156,1.3767435550689697,1.369707465171814,1.365919589996338,0.018529072403907776,0.4486308991909027,0.007450755685567856,pretrain,335,11,
8000,0.0031823995523154736,-1.3894435167312622,1.3081066608428955,1.3226875066757202,1.3121082782745361,0.02262274920940399,0.3223574459552765,0.007215413730591536,pretrain,339,15,
8100,0.0035861642099916935,-1.3115170001983643,1.2180910110473633,1.2105131149291992,1.2230947017669678,0.01832905411720276,0.3123680055141449,0.006987396162003279,pretrain,343,19,
8200,0.004856782965362072,-1.5423986911773682,1.436933159828186,1.4255611896514893,1.4450767040252686,0.02012810856103897,0.5104820132255554,0.006766386330127716,pretrain,347,23,
8300,0.0033802054822444916,-1.2935903072357178,1.2099838256835938,1.2158169746398926,1.2167353630065918,0.018119800835847855,0.31340375542640686,0.006552577018737793,pretrain,352,3,
8400,0.0036594008561223745,-1.356661319732666,1.2889983654022217,1.2941293716430664,1.283923864364624,0.02056046947836876,0.30249008536338806,0.0063455053605139256,pretrain,356,7,
8500,0.003773909527808428,-1.318363904953003,1.228950023651123,1.2270983457565308,1.2308132648468018,0.017898987978696823,0.12622122466564178,0.00614528264850378,pretrain,360,11,
8600,0.003688681172206998,-1.3256973028182983,1.2475227117538452,1.2408572435379028,1.2506848573684692,0.01742582395672798,0.21955354511737823,0.005951663479208946,pretrain,364,15,
8700,0.004573203157633543,-1.323058009147644,1.2442795038223267,1.2433884143829346,1.2625818252563477,0.016459733247756958,0.6624892950057983,0.00576413981616497,pretrain,368,19,
8800,0.004102980252355337,-1.1377499103546143,1.0692365169525146,1.0615670680999756,1.0706533193588257,0.01679067313671112,0.22571392357349396,0.0055824448354542255,pretrain,372,23,
8900,0.002953427145257592,-1.296997308731079,1.212559461593628,1.212837815284729,1.2157648801803589,0.01953953318297863,0.11779211461544037,0.005406497977674007,pretrain,377,3,
9000,0.0038967295549809933,-1.1895413398742676,1.1342276334762573,1.126260757446289,1.115016222000122,0.015811296179890633,0.5541827082633972,0.005236190743744373,pretrain,381,7,
9100,0.0032853223383426666,-1.2549811601638794,1.183096170425415,1.187331199645996,1.1802351474761963,0.017531894147396088,0.19256019592285156,0.005071246065199375,pretrain,385,11,
9200,0.0024368150625377893,-1.2316614389419556,1.1787173748016357,1.1851027011871338,1.1790505647659302,0.01632091961801052,0.14259834587574005,0.004911572206765413,pretrain,389,15,
9300,0.0030583639163523912,-1.1294479370117188,1.0556206703186035,1.0484395027160645,1.0506513118743896,0.015890657901763916,0.17025312781333923,0.004757189191877842,pretrain,393,19,
9400,0.002805335447192192,-1.1626840829849243,1.1015336513519287,1.1004831790924072,1.1058032512664795,0.016753003001213074,0.15861794352531433,0.0046078236773610115,pretrain,397,23,
9500,0.0040539326146245,-1.0850294828414917,1.0274608135223389,1.0319030284881592,1.0292986631393433,0.016272880136966705,0.1822514683008194,0.004463137127459049,pretrain,402,3,
9600,0.003764260560274124,-1.11855149269104,1.0436351299285889,1.0491186380386353,1.0513901710510254,0.020065411925315857,0.21550415456295013,0.004323035012930632,pretrain,406,7,
9700,0.004649328533560038,-1.1651239395141602,1.1019229888916016,1.101806402206421,1.1163839101791382,0.014007221907377243,0.4885672330856323,0.004187386948615313,pretrain,410,11,
9800,0.0026974815409630537,-0.949636697769165,0.8900294303894043,0.8896811604499817,0.8823363184928894,0.015383744612336159,0.2289639711380005,0.004056049045175314,pretrain,414,15,
9900,0.0030652270652353764,-0.9873846769332886,0.923460841178894,0.9224683046340942,0.9362677335739136,0.015468921512365341,0.3723176419734955,0.0039287409745156765,pretrain,418,19,
10000,0.002345472574234009,-1.1169116497039795,1.0654799938201904,1.0645511150360107,1.0603384971618652,0.013585370033979416,0.12227769941091537,0.003805546322837472,pretrain,422,23,
10100,0.003393633756786585,-0.9693194031715393,0.9047231078147888,0.9063988924026489,0.9249945878982544,0.015496235340833664,0.5221295952796936,0.0036864662542939186,pretrain,427,3,
10200,0.0033050798811018467,-0.9257857799530029,0.8732559680938721,0.8734456300735474,0.8737349510192871,0.015277785249054432,0.041624054312705994,0.0035710118245333433,pretrain,431,7,
10300,0.0036204855423420668,-0.9705992937088013,0.9115368127822876,0.9117193222045898,0.9245913028717041,0.013993076048791409,0.3225609064102173,0.003459156723693013,pretrain,435,11,
10400,0.00301226950250566,-0.9529069662094116,0.9049495458602905,0.9065529108047485,0.9101083874702454,0.014571921899914742,0.14172226190567017,0.003350800834596157,pretrain,439,15,
10500,0.0034509061370044947,-0.914558470249176,0.8723250031471252,0.8764092922210693,0.8527823090553284,0.013484527356922626,0.5139106512069702,0.0032458030618727207,pretrain,443,19,
10600,0.0038260992150753736,-0.8944642543792725,0.8473049402236938,0.8457406759262085,0.84969162940979,0.015106888487935066,0.11635702103376389,0.003144380636513233,pretrain,447,23,
10700,0.003134673461318016,-0.9115881323814392,0.8736472725868225,0.8681149482727051,0.8523740768432617,0.013353214599192142,0.4607972800731659,0.0030460443813353777,pretrain,452,3,
10800,0.0037491978146135807,-0.80040442943573,0.7536813020706177,0.760599672794342,0.7493689060211182,0.015030622482299805,0.22557225823402405,0.0029508101288229227,pretrain,456,7,
10900,0.0034753144718706608,-0.8118512630462646,0.7671892046928406,0.7613201141357422,0.7518459558486938,0.015241160988807678,0.31051865220069885,0.002858564490452409,pretrain,460,11,
11000,0.0023635795805603266,-0.7718570828437805,0.7342725396156311,0.7360857129096985,0.7323592901229858,0.012335999868810177,0.06017652153968811,0.002769244834780693,pretrain,464,15,
11100,0.0038176621310412884,-0.750369668006897,0.7055657505989075,0.7028420567512512,0.7027500867843628,0.013600560836493969,0.08320192247629166,0.0026827389374375343,pretrain,468,19,
11200,0.003738542553037405,-0.6759727001190186,0.6462827324867249,0.6366684436798096,0.6368356943130493,0.015437854453921318,0.15387602150440216,0.0025990938302129507,pretrain,472,23,
11300,0.002793740713968873,-0.7370787858963013,0.6951867938041687,0.6911623477935791,0.7025115489959717,0.015999525785446167,0.21118853986263275,0.0025179656222462654,pretrain,477,3,
11400,0.003869428299367428,-0.7162390947341919,0.6791011095046997,0.6797405481338501,0.6811897158622742,0.011502875946462154,0.05797135829925537,0.00243937224149704,pretrain,481,7,
11500,0.003447128925472498,-0.6242491006851196,0.5877899527549744,0.593024730682373,0.5877742767333984,0.013571169227361679,0.09719102829694748,0.0023632757365703583,pretrain,485,11,
11600,0.0038216328248381615,-0.7270742058753967,0.6986198425292969,0.6967706084251404,0.68084716796875,0.01287159975618124,0.36195164918899536,0.002289603231474757,pretrain,489,15,
11700,0.003516431897878647,-0.6371224522590637,0.6029260158538818,0.604516863822937,0.6039344072341919,0.012321775779128075,0.04840155690908432,0.0022182329557836056,pretrain,493,19,
11800,0.0027992338873445988,-0.6877542734146118,0.6534864902496338,0.6595749258995056,0.6516503095626831,0.014734415337443352,0.12921741604804993,0.0021491260267794132,pretrain,497,23,
11900,0.0024821755941957235,-0.6924967765808105,0.6630639433860779,0.6649672985076904,0.6597570776939392,0.014673053286969662,0.1102646142244339,0.0020821881480515003,pretrain,502,3,
12000,0.002710137516260147,-0.6046633720397949,0.5778695940971375,0.5782738924026489,0.5669682025909424,0.013471126556396484,0.19645404815673828,0.0020173254888504744,pretrain,506,7,
12100,0.0033343806862831116,-0.6146104335784912,0.5795758366584778,0.5739113092422485,0.5736198425292969,0.01291979756206274,0.10269345343112946,0.0019545485265552998,pretrain,510,11,
12200,0.003480355255305767,-0.6225343942642212,0.5913996696472168,0.5780604481697083,0.586366593837738,0.016186349093914032,0.1395995020866394,0.0018937316490337253,pretrain,514,15,
12300,0.0030568940564990044,-0.6159893274307251,0.5825752019882202,0.5897960662841797,0.5903645157814026,0.015724796801805496,0.11490008980035782,0.0018348217708989978,pretrain,518,19,
12400,0.0021483085583895445,-0.6220329999923706,0.5874316096305847,0.5838268995285034,0.5851086378097534,0.013398297131061554,0.06603843718767166,0.0017777530010789633,pretrain,522,23,
12500,0.004656356759369373,-0.590711772441864,0.5602043271064758,0.5610271096229553,0.5562808513641357,0.013837302103638649,0.0905623584985733,0.0017226497875526547,pretrain,527,3,
12600,0.0033917527180165052,-0.5358666777610779,0.5090948343276978,0.5118296146392822,0.5003511309623718,0.011666130274534225,0.19896744191646576,0.0016695132944732904,pretrain,531,7,
12700,0.0023882777895778418,-0.6050978899002075,0.5783896446228027,0.580653190612793,0.5753432512283325,0.012592915445566177,0.07695871591567993,0.0016181903192773461,pretrain,535,11,
12800,0.0031430942472070456,-0.553999662399292,0.5199223160743713,0.520452082157135,0.5316375494003296,0.0148816779255867,0.2202647179365158,0.0015685668913647532,pretrain,539,15,
12900,0.004156262613832951,-0.507312536239624,0.4820939302444458,0.4913789629936218,0.48401546478271484,0.015791162848472595,0.0962224006652832,0.0015206043608486652,pretrain,543,19,
13000,0.0029800105839967728,-0.49396249651908875,0.4706808924674988,0.4652750790119171,0.4731326997280121,0.014676500111818314,0.08705199509859085,0.0014742700150236487,pretrain,547,23,
13100,0.0015851766802370548,-0.4921247661113739,0.46499520540237427,0.46717768907546997,0.46251487731933594,0.011038942262530327,0.058782871812582016,0.0014295513974502683,pretrain,552,3,
13200,0.00288005406036973,-0.46840590238571167,0.4473513066768646,0.4494860768318176,0.4464678168296814,0.014799527823925018,0.04584508761763573,0.0013862706255167723,pretrain,556,7,
13300,0.0029463458340615034,-0.4590439796447754,0.4300101697444916,0.42674916982650757,0.4344298839569092,0.012940884567797184,0.09182466566562653,0.001344402669928968,pretrain,560,11,
13400,0.003012377303093672,-0.4829447865486145,0.45204901695251465,0.4486401379108429,0.4571693241596222,0.014407328329980373,0.1183018609881401,0.001303868368268013,pretrain,564,15,
13500,0.003264202270656824,-0.46647143363952637,0.4489347040653229,0.4477073550224304,0.44598308205604553,0.013252802193164825,0.06905535608530045,0.0012646241812035441,pretrain,568,19,
13600,0.002729886444285512,-0.43784213066101074,0.4211656153202057,0.41585615277290344,0.42395609617233276,0.014352915808558464,0.08774583786725998,0.0012266378616914153,pretrain,572,23,
13700,0.0032205143943428993,-0.34516239166259766,0.32419353723526,0.32363229990005493,0.3421890139579773,0.012277130037546158,0.27924126386642456,0.0011898464290425181,pretrain,577,3,
13800,0.0030744140967726707,-0.421790212392807,0.4078567922115326,0.41383832693099976,0.4057531952857971,0.012524634599685669,0.09456551820039749,0.0011542008724063635,pretrain,581,7,
13900,0.002774937078356743,-0.4051491916179657,0.38222619891166687,0.37915587425231934,0.3857693076133728,0.013950851745903492,0.08711788803339005,0.0011196669656783342,pretrain,585,11,
14000,0.0023297108709812164,-0.39136582612991333,0.3723386526107788,0.37189996242523193,0.3743743300437927,0.011596587486565113,0.05567564815282822,0.0010862243361771107,pretrain,589,15,
14100,0.003203225787729025,-0.4038141965866089,0.3816414177417755,0.37974226474761963,0.37846052646636963,0.013346808031201363,0.05090004578232765,0.0010538047645241022,pretrain,593,19,
