experiment_id,seed,gpu,exit_code,duration_seconds,output_dir,checkpoint_exists,gate_exists,passed,stdout,stderr,operational_source
pretrained_only_no_historical_finetuning,20261008,1,0,632.1843471450265,data/publication_extension_runs_v2/pretrained_only_no_historical_finetuning/seed_20261008,True,True,True,logs/publication_extension_v2/pretrained_only_no_historical_finetuning__20261008.stdout.txt,logs/publication_extension_v2/pretrained_only_no_historical_finetuning__20261008.stderr.txt,v2_strict
pretrained_only_no_historical_finetuning,20261009,0,0,639.8700560659636,data/publication_extension_runs_v2/pretrained_only_no_historical_finetuning/seed_20261009,True,True,True,logs/publication_extension_v2/pretrained_only_no_historical_finetuning__20261009.stdout.txt,logs/publication_extension_v2/pretrained_only_no_historical_finetuning__20261009.stderr.txt,v2_strict
pretrained_only_no_historical_finetuning,20261010,1,0,640.5560636050068,data/publication_extension_runs_v2/pretrained_only_no_historical_finetuning/seed_20261010,True,True,True,logs/publication_extension_v2/pretrained_only_no_historical_finetuning__20261010.stdout.txt,logs/publication_extension_v2/pretrained_only_no_historical_finetuning__20261010.stderr.txt,v2_strict
sac_lstm_full,20261001,2,0,1074.944614158012,data/publication_extension_runs_v4/sac_lstm_full/seed_20261001,True,True,True,logs/publication_extension_v4_retry29/sac_lstm_full__20261001.stdout.txt,logs/publication_extension_v4_retry29/sac_lstm_full__20261001.stderr.txt,v4_report_only
sac_lstm_full,20261002,3,0,1092.101670440985,data/publication_extension_runs_v4/sac_lstm_full/seed_20261002,True,True,True,logs/publication_extension_v4_retry29/sac_lstm_full__20261002.stdout.txt,logs/publication_extension_v4_retry29/sac_lstm_full__20261002.stderr.txt,v4_report_only
sac_lstm_full,20261003,0,0,1101.1915962640196,data/publication_extension_runs_v3/sac_lstm_full/seed_20261003,True,True,True,logs/publication_extension_v3_retry60/sac_lstm_full__20261003.stdout.txt,logs/publication_extension_v3_retry60/sac_lstm_full__20261003.stderr.txt,v3_strict_path
sac_lstm_full,20261004,0,0,1082.2127390189562,data/publication_extension_runs_v4/sac_lstm_full/seed_20261004,True,True,True,logs/publication_extension_v4_retry29/sac_lstm_full__20261004.stdout.txt,logs/publication_extension_v4_retry29/sac_lstm_full__20261004.stderr.txt,v4_report_only
sac_lstm_full,20261005,2,0,1095.2212928559165,data/publication_extension_runs_v3/sac_lstm_full/seed_20261005,True,True,True,logs/publication_extension_v3_retry60/sac_lstm_full__20261005.stdout.txt,logs/publication_extension_v3_retry60/sac_lstm_full__20261005.stderr.txt,v3_strict_path
sac_lstm_full,20261006,3,0,1095.6011474921834,data/publication_extension_runs_v3/sac_lstm_full/seed_20261006,True,True,True,logs/publication_extension_v3_retry60/sac_lstm_full__20261006.stdout.txt,logs/publication_extension_v3_retry60/sac_lstm_full__20261006.stderr.txt,v3_strict_path
sac_lstm_full,20261007,1,0,1082.5283286769409,data/publication_extension_runs_v4/sac_lstm_full/seed_20261007,True,True,True,logs/publication_extension_v4_retry29/sac_lstm_full__20261007.stdout.txt,logs/publication_extension_v4_retry29/sac_lstm_full__20261007.stderr.txt,v4_report_only
sac_lstm_full,20261008,2,0,1103.3565086710732,data/publication_extension_runs_v4/sac_lstm_full/seed_20261008,True,True,True,logs/publication_extension_v4_retry29/sac_lstm_full__20261008.stdout.txt,logs/publication_extension_v4_retry29/sac_lstm_full__20261008.stderr.txt,v4_report_only
sac_lstm_full,20261009,3,0,1090.0829690259416,data/publication_extension_runs_v4/sac_lstm_full/seed_20261009,True,True,True,logs/publication_extension_v4_retry29/sac_lstm_full__20261009.stdout.txt,logs/publication_extension_v4_retry29/sac_lstm_full__20261009.stderr.txt,v4_report_only
sac_lstm_full,20261010,0,0,1080.4087206970435,data/publication_extension_runs_v4/sac_lstm_full/seed_20261010,True,True,True,logs/publication_extension_v4_retry29/sac_lstm_full__20261010.stdout.txt,logs/publication_extension_v4_retry29/sac_lstm_full__20261010.stderr.txt,v4_report_only
zero_cvar_reward_keep_state,20261001,0,0,687.6864711579401,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261001,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261001.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261001.stderr.txt,v2_strict
zero_cvar_reward_keep_state,20261002,1,0,676.4455509670079,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261002,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261002.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261002.stderr.txt,v2_strict
zero_cvar_reward_keep_state,20261003,0,0,676.0143302390352,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261003,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261003.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261003.stderr.txt,v2_strict
zero_cvar_reward_keep_state,20261004,1,0,691.1125748341437,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261004,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261004.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261004.stderr.txt,v2_strict
zero_cvar_reward_keep_state,20261005,0,0,681.3923357590102,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261005,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261005.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261005.stderr.txt,v2_strict
zero_cvar_reward_keep_state,20261006,1,0,688.8243251631502,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261006,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261006.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261006.stderr.txt,v2_strict
zero_cvar_reward_keep_state,20261007,0,0,700.4439453899395,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261007,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261007.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261007.stderr.txt,v2_strict
zero_cvar_reward_keep_state,20261008,1,0,682.7406622739509,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261008,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261008.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261008.stderr.txt,v2_strict
zero_cvar_reward_keep_state,20261009,0,0,706.7846955489367,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261009,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261009.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261009.stderr.txt,v2_strict
zero_cvar_reward_keep_state,20261010,1,0,694.3398820629809,data/publication_extension_runs_v2/zero_cvar_reward_keep_state/seed_20261010,True,True,True,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261010.stdout.txt,logs/publication_extension_v2/zero_cvar_reward_keep_state__20261010.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261001,0,0,675.4617921151221,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261001,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261001.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261001.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261002,1,0,689.2681308749598,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261002,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261002.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261002.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261003,0,0,692.0881522449199,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261003,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261003.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261003.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261004,1,0,676.2318871261086,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261004,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261004.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261004.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261005,0,0,689.3267714160029,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261005,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261005.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261005.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261006,1,0,680.6054056792054,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261006,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261006.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261006.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261007,0,0,697.6845628861338,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261007,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261007.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261007.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261008,1,0,684.8827516040765,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261008,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261008.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261008.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261009,0,0,688.9540278459899,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261009,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261009.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261009.stderr.txt,v2_strict
zero_vine_features_and_cvar_observation,20261010,1,0,681.4517563409172,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261010,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261010.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261010.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261001,0,0,691.7127488041297,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261001,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261001.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261001.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261002,1,0,683.4728800139856,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261002,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261002.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261002.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261003,0,0,691.2388484980911,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261003,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261003.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261003.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261004,1,0,703.1875785500742,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261004,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261004.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261004.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261005,0,0,694.2046574889682,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261005,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261005.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261005.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261006,1,0,691.9900141318794,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261006,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261006.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261006.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261007,0,0,688.2762857729103,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261007,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261007.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261007.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261008,1,0,690.5651199349668,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261008,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261008.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261008.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261009,0,0,678.7035931970458,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261009,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261009.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261009.stderr.txt,v2_strict
zero_vine_features_keep_cvar_observation,20261010,1,0,690.4113929599989,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261010,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261010.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261010.stderr.txt,v2_strict
