update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,actor_mean_leverage_gate,actor_mean_direction_entropy,actor_leverage_penalty,actor_mean_gross_exposure,actor_mean_max_abs_weight,actor_gate_gross_mae,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
100,0.005606609862297773,-0.040061913430690765,0.028570028021931648,0.02821538969874382,0.024856287986040115,0.025772638618946075,0.044415995478630066,0.05225808545947075,0.011105497367680073,0.10212111473083496,1.1486365795135498,0.0,1.051060676574707,0.2272670567035675,1.1024530977010727e-07,1.0,1.0,pretrain,10,11,
200,0.005159582942724228,-0.0451541393995285,0.03357155621051788,0.02316228300333023,0.03450936824083328,0.024116046726703644,0.02137581817805767,0.1285129189491272,0.014074277132749557,0.10508672893047333,1.1474062204360962,0.0,1.0525434017181396,0.22694234549999237,1.0419171303510666e-07,1.0,1.0,pretrain,14,15,
300,0.004341560415923595,-0.039805907756090164,0.024944640696048737,0.0293821319937706,0.03868534043431282,0.01810997724533081,0.15581849217414856,0.10361263155937195,0.013432210311293602,0.10881434381008148,1.1435096263885498,0.0,1.0544071197509766,0.24770787358283997,1.1274823918938637e-07,1.0,1.0,pretrain,18,19,
400,0.005974718369543552,-0.03044663928449154,0.018335532397031784,0.03280507028102875,0.031497977674007416,0.023118093609809875,0.14120039343833923,0.026303719729185104,0.009984932839870453,0.1124560534954071,1.1359682083129883,0.0,1.0562280416488647,0.27013182640075684,1.198495738208294e-07,1.0,1.0,pretrain,22,23,
500,0.004635135643184185,-0.019591759890317917,0.015053842216730118,0.02163749933242798,0.019218718633055687,0.020155761390924454,0.04829590022563934,0.03431131690740585,0.011037023738026619,0.11532142758369446,1.1274237632751465,0.0,1.057660698890686,0.2889784872531891,1.1111842468380928e-07,1.0,1.0,pretrain,27,3,
600,0.00431638490408659,-0.03018414042890072,0.018069028854370117,0.021116387099027634,0.025358330458402634,0.01841493509709835,0.08140638470649719,0.04724154248833656,0.00968059990555048,0.11891943961381912,1.1211261749267578,0.0,1.0594596862792969,0.28362488746643066,1.1496013030409813e-07,1.0,1.0,pretrain,31,7,
700,0.0035376944579184055,-0.037798069417476654,0.02425151877105236,0.02854197844862938,0.031970128417015076,0.018702641129493713,0.080609530210495,0.0433569997549057,0.009716199710965157,0.12617650628089905,1.1224297285079956,0.0,1.063088297843933,0.2725834250450134,1.282314769923687e-07,1.0,1.0,pretrain,35,11,
800,0.00383921735920012,-0.041740383952856064,0.028990451246500015,0.030503783375024796,0.028741411864757538,0.018502522259950638,0.021437034010887146,0.03007119707763195,0.013273689895868301,0.13539332151412964,1.1205624341964722,0.0,1.0676966905593872,0.29621851444244385,1.1490192264318466e-07,1.0,1.0,pretrain,39,15,
900,0.003938810899853706,-0.045715320855379105,0.030170734971761703,0.03307526931166649,0.033468976616859436,0.021364323794841766,0.04419121518731117,0.024571161717176437,0.013895581476390362,0.1487504243850708,1.1149590015411377,0.0,1.0743752717971802,0.32928308844566345,1.1210795491933823e-07,1.0,1.0,pretrain,43,19,
1000,0.003717457875609398,-0.04263196885585785,0.024707531556487083,0.03317289426922798,0.027387099340558052,0.020005952566862106,0.03589244931936264,0.06259073317050934,0.012710745446383953,0.16623133420944214,1.105947732925415,0.0,1.083115577697754,0.36084356904029846,1.0826624929904938e-07,1.0,1.0,pretrain,47,23,
1100,0.003328986931592226,-0.038166195154190063,0.025502122938632965,0.02513853646814823,0.02117416448891163,0.01715227961540222,0.05584503337740898,0.04704409837722778,0.01354258507490158,0.18597471714019775,1.0970913171768188,0.0,1.092987298965454,0.3887846767902374,1.1362135410308838e-07,1.0,1.0,pretrain,52,3,
1200,0.003144260961562395,-0.0392945259809494,0.021980468183755875,0.018083425238728523,0.022010160610079765,0.016908077523112297,0.021989576518535614,0.04865619167685509,0.015711087733507156,0.20986810326576233,1.0873897075653076,0.0,1.1049339771270752,0.415366530418396,1.1816155165433884e-07,1.0,1.0,pretrain,56,7,
1300,0.0029373113065958023,-0.0461055263876915,0.02893662080168724,0.027501430362462997,0.02950839325785637,0.016683734953403473,0.020835047587752342,0.033650074154138565,0.01345224678516388,0.23882418870925903,1.078629493713379,0.0,1.1194121837615967,0.43750160932540894,1.0372605174779892e-07,1.0,1.0,pretrain,60,11,
1400,0.003321643453091383,-0.03402207791805267,0.019430702552199364,0.01615990325808525,0.01737755537033081,0.01702934131026268,0.027518372982740402,0.026225583627820015,0.01313180010765791,0.27170342206954956,1.0707249641418457,0.0,1.1358517408370972,0.4565885365009308,1.1455267667770386e-07,1.0,1.0,pretrain,64,15,
