"window_id","decision_date","holding_end_date","w_SP500","w_NASDAQ","w_DOW","w_SSE50","w_DIVIDEND","w_CHINEXT","w_GOLD"
"locked_oos_v1",2024-07-31,2024-08-30,0.587152725883893,0.178571707436017,0.147859505244664,-0.0984053845916476,0.102919473179749,-0.0986373435173716,0.180539316364697
"locked_oos_v1",2024-08-30,2024-09-30,0.589251925902707,0.0859810986689159,0.209776645260198,-0.0978997296520642,0.120057215648038,-0.0985355920025281,0.191368436174733
"locked_oos_v1",2024-09-30,2024-10-31,0.58598126151732,0.13404276647738,0.263054531599794,-0.09835028222629,0.114306036915098,-0.104204195950712,0.10516988166741
"locked_oos_v1",2024-10-31,2024-11-29,0.589188991912774,0.0905727733458791,0.215230285057,-0.0977683301482882,0.12357757879155,-0.0994212340031352,0.17861993504422
"locked_oos_v1",2024-11-29,2024-12-31,0.541290342275585,0.416767268840756,0.0354325691504138,-0.103799909885441,0.0327208893639701,-0.101143792803798,0.178732633058514
"locked_oos_v1",2024-12-31,2025-01-27,0.586035552833762,0.294737044189658,0.0957995983106749,-0.101752464260374,0.125529948089804,-0.0984326420085771,0.098082962845053
"locked_oos_v1",2025-01-27,2025-02-28,0.588596037455968,0.0877216969217573,0.128464422055653,-0.10300864385707,0.0737122435654912,-0.0972192223582949,0.321733466216496
"locked_oos_v1",2025-02-28,2025-03-31,0.58756441197225,0.187987420175757,0.131760362003531,-0.0982083124773843,0.0844814734799521,-0.10318243929318,0.209597084139075
"locked_oos_v1",2025-03-31,2025-04-30,0.582670207002333,0.103424201586417,0.0787501212741647,-0.100617771169969,0.0490791190947805,-0.0972827497337546,0.383976871946028
"locked_oos_v1",2025-04-30,2025-05-30,0.485833258501121,0.149731264582702,0.0448748442743506,-0.101719206997326,0.0159028741930212,-0.0954415862049375,0.500818551651069
"locked_oos_v1",2025-05-30,2025-06-30,0.584628042365823,0.116141323532377,0.251606967832361,-0.0947833987218993,0.0749260080712182,-0.104238818798746,0.171719875718866
"locked_oos_v1",2025-06-30,2025-07-31,0.587015265864985,0.209732080144542,0.139236236257212,-0.0967380308679172,0.105860861284392,-0.0986254715493747,0.15351905886616
"locked_oos_v1",2025-07-31,2025-08-29,0.500193188765219,0.164788554289511,0.0232795820172344,-0.106033724865743,0.0147727922137294,-0.095241409859487,0.498241017439536
"locked_oos_v1",2025-08-29,2025-09-30,0.53277789907796,0.172861674002239,0.0522948067103113,-0.098746090063027,0.0203755136047091,-0.0989809398140226,0.41941713648183
"locked_oos_v1",2025-09-30,2025-10-31,0.542422704930816,0.08201497101358,0.0665411060409886,-0.101558274988617,0.0197883216398103,-0.0978295201701777,0.4886206915336
"locked_oos_v1",2025-10-31,2025-11-28,0.378754500166646,0.257609609381429,0.0295829827498112,-0.104433041198977,0.0145030309047018,-0.0967038312394704,0.52068674923586
"locked_oos_v1",2025-11-28,2025-12-31,0.244844697681921,0.363604568211096,0.0459696131625346,-0.101238779457552,0.016312836004155,-0.0969126743397543,0.5274197387376
"locked_oos_v1",2025-12-31,2026-01-30,0.559828653133341,0.109248056209513,0.0549167759184326,-0.103082627856306,0.0237581777785505,-0.0976092748876129,0.452940239704081
"locked_oos_v1",2026-01-30,2026-02-27,0.3982634444588,0.232690965091544,0.044091602122145,-0.102522785509271,0.0150345566549471,-0.0992121498233506,0.511654367005186
"locked_oos_v1",2026-02-27,2026-03-31,0.196923298761249,0.262458084151149,0.135495407506824,-0.101920479908586,-0.0955559108406305,0.0304380469024181,0.572161553427577
"locked_oos_v1",2026-03-31,2026-04-30,0.188940922064441,0.411094391984599,0.0239470063575676,-0.106615556137902,-0.0976541393569538,0.0259814097412995,0.554305965346949
"locked_oos_v1",2026-04-30,2026-05-29,0.144876848374094,0.589753757630076,0.143492917929377,-0.0983727765934808,0.196115027580942,-0.101285610880171,0.125419835959162
"locked_oos_v1",2026-05-29,2026-06-30,0.111497344715255,0.592248859150069,0.12145862196173,-0.101766837494714,0.241186874253409,-0.100703043597085,0.136078181011336
"locked_oos_v1",2026-06-30,2026-07-06,-0.101575057421412,0.592616458024297,0.150658328618322,-0.105108592127051,0.158826698149954,0.0691913334386689,0.23539083131722
