window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.7941131044675906,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,7.352481285730998e-08,<=,1e-05,True
100,mean_turnover,0.6547394150197533,<=,1.0,True
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.8461715523739795,>=,0.7,True
100,q05_normalized_direction_entropy,0.7766093284698151,>=,0.5,True
100,mean_effective_positions,4.024613409837087,>=,2.5,True
