experiment_id,seed,gpu,exit_code,duration_seconds,output_dir,checkpoint_exists,gate_exists,passed,stdout,stderr
zero_vine_features_and_cvar_observation,20261006,1,0,680.6054056792054,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261006,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261006.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261006.stderr.txt
zero_vine_features_and_cvar_observation,20261007,0,0,697.6845628861338,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261007,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261007.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261007.stderr.txt
zero_vine_features_and_cvar_observation,20261008,1,0,684.8827516040765,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261008,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261008.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261008.stderr.txt
zero_vine_features_and_cvar_observation,20261009,0,0,688.9540278459899,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261009,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261009.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261009.stderr.txt
zero_vine_features_and_cvar_observation,20261010,1,0,681.4517563409172,data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261010,True,True,True,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261010.stdout.txt,logs/publication_extension_v2/zero_vine_features_and_cvar_observation__20261010.stderr.txt
zero_vine_features_keep_cvar_observation,20261001,0,0,691.7127488041297,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261001,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261001.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261001.stderr.txt
zero_vine_features_keep_cvar_observation,20261002,1,0,683.4728800139856,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261002,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261002.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261002.stderr.txt
zero_vine_features_keep_cvar_observation,20261003,0,0,691.2388484980911,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261003,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261003.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261003.stderr.txt
zero_vine_features_keep_cvar_observation,20261004,1,0,703.1875785500742,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261004,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261004.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261004.stderr.txt
zero_vine_features_keep_cvar_observation,20261005,0,0,694.2046574889682,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261005,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261005.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261005.stderr.txt
zero_vine_features_keep_cvar_observation,20261006,1,0,691.9900141318794,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261006,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261006.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261006.stderr.txt
zero_vine_features_keep_cvar_observation,20261007,0,0,688.2762857729103,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261007,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261007.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261007.stderr.txt
zero_vine_features_keep_cvar_observation,20261008,1,0,690.5651199349668,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261008,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261008.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261008.stderr.txt
zero_vine_features_keep_cvar_observation,20261009,0,0,678.7035931970458,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261009,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261009.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261009.stderr.txt
zero_vine_features_keep_cvar_observation,20261010,1,0,690.4113929599989,data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261010,True,True,True,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261010.stdout.txt,logs/publication_extension_v2/zero_vine_features_keep_cvar_observation__20261010.stderr.txt
