update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,entropy_temperature,stage,episode,step,pass
100,0.07136991620063782,0.02980135753750801,-0.014229151420295238,-0.01351618766784668,-0.000848270021378994,0.019771166145801544,0.20761354267597198,0.09705550223588943,pretrain,10,11,
200,0.054624348878860474,-0.0059511903673410416,0.016739405691623688,0.016346178948879242,-0.005926536396145821,0.015548920258879662,0.2931508719921112,0.0941307321190834,pretrain,14,15,
300,0.06263808906078339,-0.017335202544927597,0.02141960710287094,0.021722642704844475,0.02019883692264557,0.01393036637455225,0.07745600491762161,0.09126343578100204,pretrain,18,19,
400,0.07860058546066284,-0.0829649567604065,0.07397844642400742,0.06876713037490845,0.057659655809402466,0.01261135470122099,0.17510433495044708,0.08843830227851868,pretrain,22,23,
500,0.06440231204032898,-0.17653855681419373,0.09449119865894318,0.10096947103738785,0.10298216342926025,0.01286507397890091,0.09697422385215759,0.08567676693201065,pretrain,27,3,
600,0.05319299176335335,-0.15399029850959778,0.10584215819835663,0.10859394818544388,0.1179327592253685,0.009797041304409504,0.14680778980255127,0.08297862857580185,pretrain,31,7,
700,0.05443445220589638,-0.29319125413894653,0.19520041346549988,0.19245225191116333,0.17175576090812683,0.010236604139208794,0.25625842809677124,0.0803396925330162,pretrain,35,11,
800,0.05123777687549591,-0.33830177783966064,0.2512301802635193,0.24839796125888824,0.22048692405223846,0.01006135530769825,0.3621666431427002,0.07776755839586258,pretrain,39,15,
900,0.056076958775520325,-0.4047735929489136,0.2833889126777649,0.2836814522743225,0.2966904938220978,0.009953665547072887,0.16190429031848907,0.0752667635679245,pretrain,43,19,
1000,0.04444684833288193,-0.4965665340423584,0.35524606704711914,0.3542485237121582,0.3539769649505615,0.009951847605407238,0.053538884967565536,0.07283186167478561,pretrain,47,23,
1100,0.061304375529289246,-0.5439678430557251,0.3979968726634979,0.39953744411468506,0.3879282474517822,0.012878704816102982,0.1450728476047516,0.07046502828598022,pretrain,52,3,
1200,0.04659023880958557,-0.6100656986236572,0.47241276502609253,0.46611130237579346,0.4705747961997986,0.017560414969921112,0.08626587688922882,0.06816422939300537,pretrain,56,7,
1300,0.05809837952256203,-0.6646147966384888,0.5094380974769592,0.5111212134361267,0.5433334708213806,0.035999298095703125,0.641581654548645,0.06592633575201035,pretrain,60,11,
1400,0.04926076531410217,-0.7362018823623657,0.6011447906494141,0.6046163439750671,0.5887256860733032,0.028766494244337082,0.469219446182251,0.06376013904809952,pretrain,64,15,
1500,0.04635161533951759,-0.7711670994758606,0.5964531898498535,0.6250801086425781,0.6352488398551941,0.034497011452913284,0.6801124215126038,0.061662450432777405,pretrain,68,19,
1600,0.04925975948572159,-0.8642809391021729,0.6860581636428833,0.7162296772003174,0.716005265712738,0.04153944179415703,0.546415388584137,0.05962729454040527,pretrain,72,23,
1700,0.042512185871601105,-0.8473798632621765,0.6892590522766113,0.6984716653823853,0.6972740888595581,0.025144558399915695,0.9333861470222473,0.05765753984451294,pretrain,77,3,
1800,0.03407779335975647,-0.9617178440093994,0.7743309736251831,0.7790877819061279,0.8049208521842957,0.024716150015592575,0.5851202011108398,0.055745236575603485,pretrain,81,7,
1900,0.0270332470536232,-1.0334670543670654,0.8723447918891907,0.9152964949607849,0.8851154446601868,0.045955147594213486,1.1425251960754395,0.05389508232474327,pretrain,85,11,
2000,0.02638755366206169,-1.0613600015640259,0.8758538961410522,0.8905225992202759,0.8986268043518066,0.029431544244289398,1.0113437175750732,0.052103638648986816,pretrain,89,15,
2100,0.02548776939511299,-1.2145010232925415,1.023373007774353,1.0311164855957031,1.0554039478302002,0.03116266056895256,1.5784306526184082,0.050375815480947495,pretrain,93,19,
2200,0.03505678474903107,-1.2260093688964844,1.0600214004516602,1.078537940979004,1.044562578201294,0.03442288935184479,2.7072200775146484,0.04870566353201866,pretrain,97,23,
2300,0.026938293129205704,-1.2928235530853271,1.1213726997375488,1.094336986541748,1.1178890466690063,0.03770782798528671,2.0463035106658936,0.04708944261074066,pretrain,102,3,
2400,0.02649388462305069,-1.3572959899902344,1.1745411157608032,1.1584901809692383,1.1434698104858398,0.0371224507689476,2.517124652862549,0.045526593923568726,pretrain,106,7,
