"window_id","decision_date","holding_end_date","w_SP500","w_NASDAQ","w_DOW","w_SSE50","w_DIVIDEND","w_CHINEXT","w_GOLD"
"locked_oos_v1",2024-07-31,2024-08-30,-0.100816737860441,0.563018869608641,0.0575700774788857,0.043024804443121,0.502275180071592,-0.0938866175711155,0.0288144238293171
"locked_oos_v1",2024-08-30,2024-09-30,-0.0989440213888884,0.568548211827874,0.0475073214620352,0.0446521136909723,0.507207283750176,-0.0969446282833815,0.0279737189412117
"locked_oos_v1",2024-09-30,2024-10-31,-0.122139184602669,0.0402699570570673,0.0638009469423975,-0.0778713811721121,0.445019045046398,0.380965479782649,0.269955136946269
"locked_oos_v1",2024-10-31,2024-11-29,-0.100071973566498,0.564149372811828,0.0496152272181851,0.07087723964027,0.448037408824478,-0.0941415796322482,0.0615343047039849
"locked_oos_v1",2024-11-29,2024-12-31,-0.12075332232884,0.291379007909979,-0.0798059520976884,0.185966867421355,0.338901642177786,0.231702137206282,0.152609619711127
"locked_oos_v1",2024-12-31,2025-01-27,-0.114126051110881,0.321621654289109,-0.0896129852959088,0.176284176962716,0.267468837755067,0.13035632457052,0.308008042829377
"locked_oos_v1",2025-01-27,2025-02-28,0.141581781208515,0.57131440192461,-0.0890020281076431,0.180251069366932,0.190264292061329,-0.111805692315102,0.117396175861359
"locked_oos_v1",2025-02-28,2025-03-31,0.146265553576606,0.515024485332625,-0.10106357719217,0.100187571985381,0.205536129219191,-0.1059956827334,0.240045519811766
"locked_oos_v1",2025-03-31,2025-04-30,0.0699814424983093,0.578650297330958,-0.0935996307858399,0.0507526823452541,0.382219047950847,-0.11690945018615,0.128905610846622
"locked_oos_v1",2025-04-30,2025-05-30,0.104732076504401,0.584432604589633,-0.0903107348297324,0.0618292231644903,0.347983601370028,-0.116030638239213,0.107363867440394
"locked_oos_v1",2025-05-30,2025-06-30,0.240503335637706,0.364954034132617,-0.0945758574775287,0.0995263851114682,0.110089944941657,-0.105101978140218,0.384604135794299
"locked_oos_v1",2025-06-30,2025-07-31,0.260403933269637,-0.0829099097422191,-0.116714296596391,0.133834617478507,0.144985037190574,0.135404454810279,0.524996163589614
"locked_oos_v1",2025-07-31,2025-08-29,0.232962734997272,-0.0976940989494324,-0.101454794406891,0.116804525256157,0.15361350029707,0.150531433522701,0.545236699283123
"locked_oos_v1",2025-08-29,2025-09-30,0.134163932608707,-0.115297457469361,0.0559480541518756,-0.077433815492051,0.186265425490482,0.27952425341521,0.536829607295138
"locked_oos_v1",2025-09-30,2025-10-31,0.162507926779134,0.221193184810025,-0.0898617378302983,0.119356227772576,0.144730260329587,-0.0961643925734929,0.538238530712468
"locked_oos_v1",2025-10-31,2025-11-28,0.145328310983522,0.356621382491929,-0.073950754744666,0.162086812513215,0.0931752451828548,-0.116150724036353,0.432889727609498
"locked_oos_v1",2025-11-28,2025-12-31,0.192068610872541,0.512320403541837,-0.074699770127024,0.134641323770796,0.0945718480007989,-0.115991111312594,0.257088695253645
"locked_oos_v1",2025-12-31,2026-01-30,0.235342398285866,0.473782762885094,-0.0795941278338432,0.115234844386578,0.139454409480095,-0.112174049019814,0.227953761816025
"locked_oos_v1",2026-01-30,2026-02-27,0.139931312629155,0.573279253074101,-0.0699058707271304,0.140833592840603,0.22178801042693,-0.120170199445316,0.114243901201657
"locked_oos_v1",2026-02-27,2026-03-31,0.172760475959097,0.564344633902822,-0.0767445447189467,0.116240289594446,0.263739932860647,-0.118278879140105,0.0779380915420396
"locked_oos_v1",2026-03-31,2026-04-30,0.204947303448405,0.46471374801227,-0.0907376153128488,0.0500426175338881,0.380873616252627,-0.111320492412363,0.101480822478022
"locked_oos_v1",2026-04-30,2026-05-29,0.357352169496672,-0.0949465164116451,-0.102159118013723,0.122506799442427,0.351828309042113,0.103139052433627,0.262279304010527
"locked_oos_v1",2026-05-29,2026-06-30,0.379457818610328,0.107411215347903,-0.109608633177621,0.183652760727065,0.268674629075187,-0.088133057313306,0.258545266730445
"locked_oos_v1",2026-06-30,2026-07-06,0.420558240796839,-0.0962590160114425,-0.10378291032144,0.0784689081566674,0.298422810222421,0.0905457703130586,0.312046196843897
