decision_date,holding_end_date,w_SP500,w_NASDAQ,w_DOW,w_SSE50,w_DIVIDEND,w_CHINEXT,w_GOLD
2024-07-31,2024-08-30,0.12125018344792941,0.19985377028185347,0.09371147224280446,-0.0032345038506069374,0.20041108553830003,0.0354639212467841,0.35254407109293545
2024-08-30,2024-09-30,0.1273104323207266,0.19838992004681913,0.07583981492955776,0.0266108157246241,0.22188168132145494,-0.020031415564673333,0.36999875122149073
2024-09-30,2024-10-31,0.197637508037899,0.16315942301547964,0.10352992412767234,-0.06112869906106168,0.09609624023682298,0.20158177462539495,0.29912382901779233
2024-10-31,2024-11-29,0.24705810272800072,0.2797342612008964,0.04049401707681165,-0.016353738813527897,0.0876883923608278,0.04332435210900644,0.31805461333798507
2024-11-29,2024-12-31,0.12003683664702938,0.15389133163594762,0.020618911114122274,0.04735885544547007,0.14843971713313026,0.13573974708893483,0.37391460093536544
2024-12-31,2025-01-27,0.2328201887463886,0.26681535367720893,0.06679415789299775,0.009833031639988886,0.016797910750444494,0.07788998002984698,0.32904937726312433
2025-01-27,2025-02-28,0.16129241116078832,0.27480987492682685,0.06597117311986418,0.005722469424030621,0.13039457598435028,0.041255196144006225,0.32055429924013357
2025-02-28,2025-03-31,0.23178439433021197,0.3103877134088959,0.04367412472409867,-0.008652234130672173,0.042945957503148516,0.10220391446990643,0.2776561296944106
2025-03-31,2025-04-30,0.3266173090719219,0.38191032204111774,0.08995106610735615,-0.01886286121526995,0.01140109621254452,0.04139053876777841,0.1675925290145513
2025-04-30,2025-05-30,0.32511135936448615,0.3766307715393071,0.10113759265015158,0.009330676875210152,0.02864595396178108,-0.01172143434440449,0.17086507995346828
2025-05-30,2025-06-30,0.16388329907453486,0.2104784961523754,0.09833719997799817,0.02283186313829245,0.040004388588879766,0.10748253462037871,0.3569822184475405
2025-06-30,2025-07-31,0.1203833675943315,0.1323376110754907,0.08736165901646002,0.04671776862815029,0.0057198782451451016,0.20260528121143578,0.4048744342289865
2025-07-31,2025-08-29,0.18513024993506932,0.16324012981993807,0.07559439013046877,0.018228321655520272,-0.03930722629385343,0.19798491470781815,0.3991292200450386
2025-08-29,2025-09-30,0.2625023587141187,0.14166680085472755,0.08070734343491502,-0.03810875047929584,-0.015265739150345481,0.2295262043830007,0.33897178224287927
2025-09-30,2025-10-31,0.31510721989242113,0.11969342608270903,0.05791931342599649,0.001887391175010447,-0.012105770648590164,0.19930508010355497,0.31819333996889854
2025-10-31,2025-11-28,0.2393187761040672,0.15092393715998959,0.12422288877091243,0.03224173744342148,-0.03308719268866951,0.11880093996546096,0.36757891324481795
2025-11-28,2025-12-31,0.21312877984185308,0.18732911610443675,0.18936777078945727,0.02020553444911315,-0.008462277414011067,0.05576765734170165,0.34266341888744917
2025-12-31,2026-01-30,0.21572287978072247,0.19341271912146896,0.17446836625624984,0.02621758209009256,-0.025063538351761484,0.07530120826725452,0.3399407828359732
2026-01-30,2026-02-27,0.21504663550960168,0.23018397750066857,0.1549694760303413,0.017080514744988368,0.011690004409423957,0.06359739923583616,0.3074319925691401
2026-02-27,2026-03-31,0.1850427753824209,0.2584644294876074,0.2183945624689972,0.007020232507160678,0.02799544861274119,0.02945459052654249,0.2736279610145303
2026-03-31,2026-04-30,0.2473852411976881,0.23056945634473633,0.223803461822016,-0.01178168187450081,-0.012425728967147269,-0.013801235599177258,0.33625048707638483
2026-04-30,2026-05-29,0.1179238540386515,0.015786585797156676,0.13941145057656934,0.06244718667918016,0.010813853357519344,0.12627373787441426,0.5273433316765088
2026-05-29,2026-06-30,0.15009292239057176,-0.012557474843093396,0.1311010363112603,0.06101618731128313,0.0367471622835313,0.1248378171186362,0.5087623494278107
2026-06-30,2026-07-06,0.1700654043150799,0.058522944178964406,0.13330849337258505,0.009971817423190314,0.04180845229753431,0.1089314265442745,0.47739146186837134
