decision_date,holding_end_date,w_SP500,w_NASDAQ,w_DOW,w_SSE50,w_DIVIDEND,w_CHINEXT,w_GOLD
2024-07-31,2024-08-30,0.2669173826596566,0.1512113136372395,0.09859542354409187,0.08309547725532732,0.08097841191504686,-0.03493952982659861,0.3541415208152362
2024-08-30,2024-09-30,0.2795400323213211,0.1600385036186448,0.08381070418815526,0.08646424485902697,0.07761815347309624,-0.05912610815305781,0.3716544696928135
2024-09-30,2024-10-31,0.07053166566017484,0.1722009088711014,0.18143521140861724,0.08583644399020288,0.10686733036834217,0.1551919544448278,0.22793648525673374
2024-10-31,2024-11-29,0.2572483785450458,0.2989461932331322,0.11666224952787152,0.020987424254417315,0.09062955453991883,-0.04532575998455275,0.2608519598841668
2024-11-29,2024-12-31,0.09716120628373957,0.1754411371956978,0.11042538495468246,0.04159445414053543,0.1094858745645199,0.08124191114412885,0.38465003171669576
2024-12-31,2025-01-27,0.26749662887305026,0.31003930252045403,0.0930306131020188,-0.017131009139120527,0.0731414357200265,-0.044167650118470174,0.31759067904204147
2025-01-27,2025-02-28,0.24516747056373528,0.28175046446600127,0.07144150717982221,0.015812028039778953,0.09827150537499355,-0.04733820163777906,0.33489522601344757
2025-02-28,2025-03-31,0.24802293870598077,0.34780205748975285,0.10187392793595788,-0.01693721096962686,0.09291070196777579,-0.020901245065033422,0.24722882993519302
2025-03-31,2025-04-30,0.25310597825529335,0.40082654203953477,0.1384984766665314,-0.03794491946963326,0.05391611452879656,-0.008378029561468528,0.1999758375409459
2025-04-30,2025-05-30,0.23296537335429882,0.3637615128553341,0.10852211417098132,-0.008146949844168742,0.04704384926174355,-0.04436733432646304,0.3002214345282743
2025-05-30,2025-06-30,0.13224202908043353,0.228954244138939,0.08833408459488834,0.024010606775326453,0.05228814511959042,0.06226599357490027,0.4119048967159219
2025-06-30,2025-07-31,0.05557026302974137,0.1911270599679224,0.10761535427133948,-0.006836967090410878,0.07536382804225587,0.20254098287384417,0.3746194789053073
2025-07-31,2025-08-29,0.11168850396892845,0.282309118631695,0.10792660412511665,-0.015396542501236728,0.08429156185260844,0.1182568289073449,0.31092392501554317
2025-08-29,2025-09-30,0.05952796320031793,0.2948294516519775,0.1723945814051799,-0.0445117220415601,0.10150330288867856,0.18080798348944108,0.23544843940596483
2025-09-30,2025-10-31,0.04674674903175658,0.3005347244175417,0.1277746285977109,-0.017985657629157836,0.13015399330428684,0.2272243734183057,0.1855511888595563
2025-10-31,2025-11-28,0.17811012856130087,0.31972367131550394,0.10228553471554606,-0.007668741220342374,0.06900584438283526,0.0997365707664618,0.23880699147869425
2025-11-28,2025-12-31,0.23907833075416934,0.3677144029576863,0.11250236261902116,-0.033455616009554726,0.07852088123826041,0.005061668197491253,0.23057797024292617
2025-12-31,2026-01-30,0.21336923622127085,0.37981446663449925,0.10496314054887215,-0.04076701646138512,0.07795323523293636,0.034634504826473365,0.23003243299733317
2026-01-30,2026-02-27,0.19101578768874913,0.3390386848577432,0.12797026809837142,0.0002844101616314793,0.044971838673310685,0.09965536546494276,0.1970636450552516
2026-02-27,2026-03-31,0.20479635500482146,0.3810816814856869,0.1361017781975014,-0.05719238671341115,0.042111100974891784,0.052509419779692326,0.240592051270817
2026-03-31,2026-04-30,0.20934451366109513,0.4157877254698958,0.16058943731976405,-0.05229983493419636,0.05652379816664112,-0.013713229128292434,0.22376758944509292
2026-04-30,2026-05-29,0.052033084045563414,0.19801024587026664,0.1376113053145154,-0.028449584756578727,0.0837048824610454,0.21552222796848824,0.3415678390966995
2026-05-29,2026-06-30,0.07969346879316223,0.22686346167964602,0.15954481544239182,-0.0307454221482787,0.11482495716107728,0.14635763945324082,0.30346107961876045
2026-06-30,2026-07-06,0.1408298986830882,0.30541207518960745,0.1666591725179127,-0.000583567017955422,0.09184613217200549,0.06562160149748841,0.2302146869578531
