seed,model,perturbation,mean_action_l1_change,median_action_l1_change,q95_action_l1_change,mean_leverage_gate_abs_change,median_leverage_gate_abs_change,mean_direction_entropy_abs_change
20260747,pretrained,zero_vine,0.2294240375450186,0.197233498096466,0.5185397326946257,0.011322598558306,0.0108724534511566,0.0264453405890959
20260748,full,neutral_holdings,0.0317262241844586,0.0171081330627203,0.2342765994369982,0.001356201175132,0.0010232627391815,0.0022003226837173
20260748,full,reverse_time,1.0295890134560768,1.0176966786384585,1.6781454920768737,0.0355436312940602,0.0282758176326751,0.0708912030432393
20260748,full,zero_returns_volatility,1.4830297176507328,1.570001184940338,1.89147127866745,0.0900637380412367,0.0769540667533874,0.0701977095154465
20260748,full,zero_vine,0.0904795896952788,0.0557008441537618,0.3133747518062591,0.0075851594571207,0.007307082414627,0.0079724266717994
20260748,pretrained,neutral_holdings,0.0351316277592956,0.0203589797019958,0.0866400215774774,0.0018140481062274,0.0014305710792541,0.0023987567245634
20260748,pretrained,reverse_time,1.7231015142440145,1.811648190021515,2.3879685282707213,0.0386001503939837,0.0261138081550598,0.064977241914129
20260748,pretrained,zero_returns_volatility,1.4799015877839643,1.5169179439544678,2.094550371170044,0.0397561169305785,0.0240045189857482,0.0481051437841738
20260748,pretrained,zero_vine,0.1635343616349938,0.1129380203783512,0.4261582925915717,0.0143026008876295,0.01413094997406,0.0096814506610886
20260749,full,neutral_holdings,0.0446651556931151,0.0256575997918844,0.150082342326641,0.0045840202784929,0.00389164686203,0.0070836544444
20260749,full,reverse_time,0.7091146315577761,0.4847538471221924,2.003478145599364,0.0327289258766044,0.0228661000728607,0.0642822188594953
20260749,full,zero_returns_volatility,1.6479594282846632,1.8038179874420168,2.0391229152679444,0.1249215136500981,0.1108216643333435,0.1281587192432476
20260749,full,zero_vine,0.1078930065570821,0.0514549184590578,0.3510520726442336,0.0108233099508155,0.0105319023132324,0.0115703632597063
20260749,pretrained,neutral_holdings,0.0634021002002813,0.0331346727907657,0.2481715358793734,0.0038570898478148,0.0032606720924377,0.0081005524742147
20260749,pretrained,reverse_time,0.7468875323096544,0.5445916056632996,1.8622170209884643,0.0420154289958255,0.0308218598365783,0.0788427774941986
20260749,pretrained,zero_returns_volatility,1.9111554302234468,2.070848107337952,2.282771360874176,0.1438841164885648,0.1293962299823761,0.1354201837478439
20260749,pretrained,zero_vine,0.1653911579238719,0.1182747073471546,0.4365264177322387,0.0146751633025909,0.0152758955955505,0.0190707989484886
20260750,full,neutral_holdings,0.0403418842266705,0.027140375226736,0.1091624941676854,0.0029043209194485,0.0025603175163269,0.0033038428328076
20260750,full,reverse_time,1.4460402851456091,1.4454070925712583,2.18602602481842,0.0402961809778474,0.0321649014949798,0.066945677002271
20260750,full,zero_returns_volatility,1.1295261256641052,1.0870447158813477,1.915249955654144,0.1928371860762762,0.1874572932720184,0.0907170557992054
20260750,full,zero_vine,0.2592675511781228,0.2228135243058204,0.5535362780094145,0.0299874872702067,0.023908644914627,0.0206628607107641
20260750,pretrained,neutral_holdings,0.0581748982766755,0.0373516231775283,0.2430467225611208,0.0039760853504874,0.0034840703010559,0.0042643194885853
20260750,pretrained,reverse_time,1.463812231361011,1.4727153778076172,2.165645945072173,0.0408771714714706,0.0310137569904327,0.0468264268558533
20260750,pretrained,zero_returns_volatility,1.3776861357965755,1.350939393043518,2.24283504486084,0.1817808652632549,0.1726650297641754,0.1068977891910271
20260750,pretrained,zero_vine,0.3690593297455887,0.3404278606176376,0.7604222416877745,0.0266757291929969,0.0266227424144744,0.0239896059361963
20260751,full,neutral_holdings,0.0409220337837201,0.0284011801704764,0.0929460577666759,0.0028708404937728,0.0022755861282348,0.0031641700554415
20260751,full,reverse_time,1.2370281565140506,1.168340504169464,2.226224195957184,0.049069810129417,0.0341958999633789,0.0561249857473243
20260751,full,zero_returns_volatility,1.1923856355372022,1.1371684074401855,1.9710600733757015,0.3150561197045071,0.2920899987220764,0.0622664622026063
20260751,full,zero_vine,0.1380312370703825,0.1084091104567051,0.3542517781257628,0.0101925428610681,0.0083620250225067,0.011771908793293
20260751,pretrained,neutral_holdings,0.0466336845433024,0.0260012689977884,0.2676328644156452,0.0023267897344677,0.0019587278366088,0.0023213868828419
20260751,pretrained,reverse_time,1.3307076515578995,1.3096413016319275,2.1303215503692625,0.0505084939748863,0.0387499034404754,0.0495448985793551
20260751,pretrained,zero_returns_volatility,1.2802390633100045,1.3116417527198792,1.8883104026317596,0.2759170656911825,0.2581433951854706,0.0634669763305799
