strategy_id,label,mean_gross_exposure,maximum_gross_exposure,mean_short_notional,mean_monthly_turnover,annualized_turnover,gross_total_return_before_costs,implementation_drag_total_return,total_transaction_log_cost,total_financing_log_cost,mean_transaction_cost_bps,mean_financing_cost_bps
equal_weight,Equal weight,0.9999999999999999,0.9999999999999998,0.0,0.0,0.0,0.4916437868339867,0.0,0.0,0.0,0.0,0.0
shrinkage_mean_variance,Constrained shrinkage mean-variance,1.000035102290254,1.0000848596695104,1.7551145126924226e-05,0.05195489656764436,0.6234587588117324,0.48857281930913943,0.001701913512411446,0.001143007724488176,9.653129819941548e-07,0.5195489656764436,0.0004387786281791613
dcc_garch,DCC-GARCH,1.0021163807088316,1.011611986865433,0.001058190354415851,0.15340985518277972,1.8409182621933566,0.5933809798228868,0.005461043280961642,0.0033750168140211554,5.820046949287402e-05,1.5340985518277979,0.026454758860397283
static_vine,Static vine optimizer,1.4424024562703308,1.5000000019829696,0.22120122790977656,1.0508595609415095,12.610314731298114,0.7040952458702485,0.05908050627656691,0.023118910340713218,0.01216606755156624,10.5085956094151,5.530030705257381
rolling_vine,Rolling vine optimizer,1.4786411944676716,1.5000000097248312,0.23932059723383672,1.2368890670672323,14.842668804806788,0.466123697995934,0.05801453470376505,0.027211559475479107,0.013162632847861027,12.368890670672322,5.983014930845921
dynamic_nn_vine,Dynamic NN-vine optimizer without RL,1.447631787968237,1.5000000098081108,0.2238158939841181,1.0870107190304894,13.044128628365872,0.6739741106907331,0.05955308169339202,0.023914235818670766,0.012309874169126522,10.870107190304893,5.5953973496029645
vine_td3_ensemble,NN-vine LSTM-TD3 ensemble,1.0221387890451767,1.1214607709220477,0.011069394522588448,0.316977145485338,3.803725745824056,0.6088413206274055,0.012152609235819067,0.006973497200677436,0.0006088166987423651,3.1697714548533797,0.2767348630647114
