window_id,strategy_id,label,sample_scope,observations,total_return,terminal_wealth,cagr,annual_arithmetic_return,annual_volatility,annual_downside_deviation,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,max_drawdown,realized_var05_loss,realized_cvar05_loss,tail_event_count,annualized_certainty_equivalent_return,positive_month_fraction,mean_monthly_turnover
locked_oos_v1,equal_weight,Equal weight,locked_all,24.0,0.48409978835955547,148409.97883595555,0.21823634339136166,0.20683416296539403,0.1299727819896877,0.043654256480317594,1.5913652058459797,4.738006775093039,3.79812513759107,3.9796973897419794,0.057458966064971806,0.034640204509832705,0.052237017640213046,1.0,0.20910651004847414,0.5833333333333334,0.0
locked_oos_v1,shrinkage_mean_variance,Constrained shrinkage mean-variance,locked_all,24.0,0.4755475572643568,147554.7557264357,0.21472118499034876,0.20521865011482,0.13829597589285067,0.07530554871624741,1.4839090493408127,2.725146468131948,2.211804735948834,3.0817822392975214,0.09707962981562035,0.07101401291334222,0.07831305111612985,1.0,0.2037281815489722,0.75,0.05470189935371794
locked_oos_v1,dcc_garch,DCC-GARCH,locked_all,24.0,0.5630504998075287,156305.04998075287,0.25022018053122497,0.23376723583175069,0.1337530516296889,0.05703374099148894,1.7477525408464163,4.0987533303599255,3.1086647095461037,4.20746760540924,0.0804912088984211,0.05341885465357889,0.05792247404665696,1.0,0.24005962425235294,0.7916666666666666,0.1525882017857639
locked_oos_v1,static_vine,Static vine optimizer,locked_all,24.0,0.572319718465133,157231.9718465133,0.25392173538268836,0.24139128771653567,0.16773452523385055,0.065869724422683,1.4391270215836305,3.6646773587139796,3.22192150733631,3.0455392497211142,0.07881065221623462,0.048851554588234564,0.06506472297616883,1.0,0.23834305873656403,0.625,1.0211746447702532
locked_oos_v1,rolling_vine,Rolling vine optimizer,locked_all,24.0,0.4298559574460714,142985.59574460716,0.19576584557599386,0.19576812671370125,0.1820795544301912,0.09680249677644027,1.075179073929238,2.02234584058112,1.8148854443966893,2.367541489654581,0.10786677813765322,0.08570728099392844,0.09904318883092711,1.0,0.1774323441670247,0.6666666666666666,1.1807612152931373
locked_oos_v1,dynamic_nn_vine,Dynamic NN-vine optimizer without RL,locked_all,24.0,0.5335514091646671,153355.1409164667,0.2383664276637456,0.22820541772434133,0.16422969078308858,0.06681846902693653,1.3895503099116873,3.415304496610733,2.7550808113485648,2.9469446697161157,0.0865188515276506,0.05141403472467988,0.06779971603862867,1.0,0.22346768142291418,0.625,1.0694876864695362
locked_oos_v1,vine_td3_ensemble,NN-vine LSTM-TD3 ensemble,locked_all,24.0,0.5791704468994092,157917.04468994093,0.25665048716793537,0.23845885766561326,0.12904906603433947,0.055487196678644025,1.8478154472048653,4.297547397224909,3.324878972777024,4.473731581437869,0.07719092612672585,0.04984054992731313,0.06640135370373601,1.0,0.2470408505399766,0.7916666666666666,0.31265635523568125
