window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.7997790638109048,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,6.454686323801677e-08,<=,1e-05,True
100,mean_turnover,0.6201536178913477,<=,1.0,True
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.8474011317275078,>=,0.7,True
100,q05_normalized_direction_entropy,0.7675141899560931,>=,0.5,True
100,mean_effective_positions,3.951545974512895,>=,2.5,True
