update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,stage,episode,step,pass
2200,0.002060588216409087,0.048823677003383636,-0.05951650068163872,-0.050985194742679596,-0.05466174706816673,0.021964024752378464,0.1273937225341797,pretrain,97,23,
2300,0.0024176849983632565,0.04448331147432327,-0.05064849555492401,-0.05363176763057709,-0.05608924850821495,0.026771746575832367,0.1804220825433731,pretrain,102,3,
2400,0.0022243282292038202,0.049166008830070496,-0.052360549569129944,-0.051081590354442596,-0.05954344943165779,0.02566775120794773,0.22163145244121552,pretrain,106,7,
2500,0.0022248211316764355,0.04889902099967003,-0.04916803166270256,-0.05515730753540993,-0.057540521025657654,0.024906165897846222,0.1916109323501587,pretrain,110,11,
2600,0.002262310590595007,0.04262559488415718,-0.04389990493655205,-0.054458096623420715,-0.04836226999759674,0.0258769690990448,0.18977224826812744,pretrain,114,15,
2700,0.00215716240927577,0.04545650631189346,-0.0529261976480484,-0.05757969990372658,-0.05555431917309761,0.02339770272374153,0.09594634175300598,pretrain,118,19,
2800,0.0023223282769322395,0.051886919885873795,-0.056664466857910156,-0.05306457728147507,-0.06731488555669785,0.024384338408708572,0.2813040614128113,pretrain,122,23,
2900,0.002605858724564314,0.05726025626063347,-0.06582535058259964,-0.06370998919010162,-0.06580348312854767,0.024956729263067245,0.16474005579948425,pretrain,127,3,
3000,0.0025470093823969364,0.03550514951348305,-0.04624180868268013,-0.05800548195838928,-0.054598890244960785,0.025530319660902023,0.2000427544116974,pretrain,131,7,
3100,0.0025206373538821936,0.06887023150920868,-0.07879228889942169,-0.07703417539596558,-0.07393334060907364,0.027816353365778923,0.15669958293437958,pretrain,135,11,
3200,0.001946073491126299,0.05316685885190964,-0.06354375183582306,-0.05911852791905403,-0.05834280699491501,0.02187059447169304,0.1650482565164566,pretrain,139,15,
3300,0.0022192983888089657,0.0638190358877182,-0.07014276087284088,-0.06949091702699661,-0.07247237861156464,0.02436942234635353,0.13079866766929626,pretrain,143,19,
3400,0.0021078018471598625,0.06427810341119766,-0.07010401040315628,-0.0764688104391098,-0.06919261813163757,0.022293787449598312,0.1622879058122635,pretrain,147,23,
3500,0.00256879860535264,0.05890953540802002,-0.0713501125574112,-0.062419991940259933,-0.06632654368877411,0.02653738111257553,0.21244338154792786,pretrain,152,3,
3600,0.0019722972065210342,0.05454428121447563,-0.07032372802495956,-0.07436354458332062,-0.06881292164325714,0.024096842855215073,0.18733549118041992,pretrain,156,7,
3700,0.0018261631485074759,0.05179722234606743,-0.06117863953113556,-0.07747599482536316,-0.07129693031311035,0.026837263256311417,0.1964779496192932,pretrain,160,11,
3800,0.002205992117524147,0.061089083552360535,-0.06441299617290497,-0.0754527598619461,-0.0724734216928482,0.023132482543587685,0.17214512825012207,pretrain,164,15,
3900,0.002073421608656645,0.06408323347568512,-0.0732048973441124,-0.06895332783460617,-0.07518340647220612,0.021899107843637466,0.12736202776432037,pretrain,168,19,
4000,0.002231012098491192,0.07143837958574295,-0.08982330560684204,-0.07793194055557251,-0.07714712619781494,0.024525951594114304,0.23388680815696716,pretrain,172,23,
4100,0.0021000211127102375,0.05814532935619354,-0.06350047886371613,-0.062285345047712326,-0.06270057708024979,0.02281951531767845,0.13258275389671326,pretrain,177,3,
4200,0.0022299583069980145,0.05604306980967522,-0.05982372909784317,-0.06331131607294083,-0.06866641342639923,0.022140318527817726,0.17068803310394287,pretrain,181,7,
4300,0.001973082311451435,0.05606035888195038,-0.07415296882390976,-0.07305406033992767,-0.06966148316860199,0.021876603364944458,0.14026854932308197,pretrain,185,11,
4400,0.0022498108446598053,0.07099903374910355,-0.07994849234819412,-0.0751611590385437,-0.07591333985328674,0.02295713871717453,0.11395789682865143,pretrain,189,15,
4500,0.0023042717948555946,0.07420647889375687,-0.07902184128761292,-0.0787629559636116,-0.07855655252933502,0.022756030783057213,0.10489297658205032,pretrain,193,19,
4600,0.0022531994618475437,0.06753913313150406,-0.07114163041114807,-0.07647334039211273,-0.06666477769613266,0.01945611648261547,0.19873550534248352,pretrain,197,23,
4700,0.002017025835812092,0.056034237146377563,-0.0661996603012085,-0.07210803031921387,-0.07187783718109131,0.022183775901794434,0.11648236215114594,pretrain,202,3,
4800,0.00196888018399477,0.058781761676073074,-0.06808888912200928,-0.0764409601688385,-0.06938423961400986,0.01944991946220398,0.11622001975774765,pretrain,206,7,
4900,0.0022257408127188683,0.056081417948007584,-0.06554538011550903,-0.066746287047863,-0.06635630130767822,0.02148030698299408,0.09934147447347641,pretrain,210,11,
5000,0.0020061624236404896,0.06031150370836258,-0.06835939735174179,-0.0741807371377945,-0.0703318789601326,0.022010894492268562,0.10072052478790283,pretrain,214,15,
5100,0.001886984333395958,0.06327976286411285,-0.07241088151931763,-0.07445789873600006,-0.074705570936203,0.02019851841032505,0.09426427632570267,pretrain,218,19,
5200,0.002602525521069765,0.08006954193115234,-0.08418447524309158,-0.08798369765281677,-0.08140825480222702,0.02338535338640213,0.17603661119937897,pretrain,222,23,
5300,0.0018882093718275428,0.06550038605928421,-0.0771133154630661,-0.08055475354194641,-0.07469282299280167,0.02243964374065399,0.11223951727151871,pretrain,227,3,
5400,0.001960084307938814,0.0595398023724556,-0.07146201282739639,-0.07103343307971954,-0.07190916687250137,0.02109021320939064,0.06493747234344482,pretrain,231,7,
5500,0.0025463649071753025,0.06582789123058319,-0.07749433815479279,-0.08480492979288101,-0.08398669213056564,0.022627227008342743,0.11471565812826157,pretrain,235,11,
5600,0.002287972252815962,0.07160033285617828,-0.0783325806260109,-0.08096909523010254,-0.07812448590993881,0.022384896874427795,0.10630234330892563,pretrain,239,15,
5700,0.0017745989607647061,0.08010321110486984,-0.083939328789711,-0.07605598866939545,-0.08408157527446747,0.02238871529698372,0.15602175891399384,pretrain,243,19,
5800,0.0019074439769610763,0.08091843873262405,-0.09114862233400345,-0.08433915674686432,-0.08049608021974564,0.023531198501586914,0.17078542709350586,pretrain,247,23,
5900,0.0019062779610976577,0.06713694334030151,-0.07369374483823776,-0.0757894366979599,-0.07936596870422363,0.02132585272192955,0.14186692237854004,pretrain,252,3,
6000,0.0021718398202210665,0.07235509902238846,-0.08412553369998932,-0.08284789323806763,-0.07908464968204498,0.020376935601234436,0.10087064653635025,pretrain,256,7,
6100,0.0018750291783362627,0.0800868570804596,-0.08792382478713989,-0.08310700953006744,-0.08680567145347595,0.021089646965265274,0.0835934579372406,pretrain,260,11,
6200,0.0028404693584889174,0.07540036737918854,-0.07956426590681076,-0.07984079420566559,-0.08107921481132507,0.020526006817817688,0.09663289040327072,pretrain,264,15,
6300,0.002161928452551365,0.08679715543985367,-0.0937575101852417,-0.08707863837480545,-0.08276736736297607,0.022319823503494263,0.154697448015213,pretrain,268,19,
6400,0.002455314854159951,0.07568250596523285,-0.08206455409526825,-0.08856742084026337,-0.08302952349185944,0.022011440247297287,0.10780061781406403,pretrain,272,23,
6500,0.00222783163189888,0.07661299407482147,-0.08319705724716187,-0.07843711972236633,-0.08465894311666489,0.02166637033224106,0.1276160031557083,pretrain,277,3,
6600,0.0024493462406098843,0.07397338002920151,-0.07993626594543457,-0.0873248428106308,-0.08101268112659454,0.021929718554019928,0.11470907181501389,pretrain,281,7,
6700,0.002172167645767331,0.07360593974590302,-0.0779089704155922,-0.07823998481035233,-0.08603525161743164,0.022190546616911888,0.14915664494037628,pretrain,285,11,
6800,0.00232985382899642,0.08051086217164993,-0.08736391365528107,-0.08318428695201874,-0.08758401870727539,0.024018660187721252,0.11442511528730392,pretrain,289,15,
6900,0.001903989352285862,0.08782642334699631,-0.09439709037542343,-0.09477460384368896,-0.09385146200656891,0.01816912740468979,0.07812491804361343,pretrain,293,19,
7000,0.00242203613743186,0.07828247547149658,-0.08971988409757614,-0.09303934872150421,-0.08915653824806213,0.021143700927495956,0.10830174386501312,pretrain,297,23,
7100,0.0026837075129151344,0.07573782652616501,-0.08705344796180725,-0.08151569962501526,-0.0843961238861084,0.021313773468136787,0.09037034958600998,pretrain,302,3,
7200,0.002061012201011181,0.0757911205291748,-0.07774247229099274,-0.08564157038927078,-0.07873515784740448,0.021945444867014885,0.13241659104824066,pretrain,306,7,
7300,0.0026783207431435585,0.08039268106222153,-0.0869918167591095,-0.07140783220529556,-0.08358878642320633,0.024723289534449577,0.18203185498714447,pretrain,310,11,
7400,0.0027319160290062428,0.08663638681173325,-0.09459103643894196,-0.09636002779006958,-0.09194792062044144,0.024112984538078308,0.13054445385932922,pretrain,314,15,
7500,0.0025348288472741842,0.08616894483566284,-0.09113726019859314,-0.08477401733398438,-0.09556740522384644,0.022599350661039352,0.17434142529964447,pretrain,318,19,
7600,0.0022130077704787254,0.07030759006738663,-0.07645542919635773,-0.0817040354013443,-0.07663093507289886,0.021789923310279846,0.09405195713043213,pretrain,322,23,
7700,0.0023062555119395256,0.08442484587430954,-0.092006154358387,-0.09160493314266205,-0.09542731940746307,0.02076340839266777,0.09754479676485062,pretrain,327,3,
7800,0.002246567979454994,0.08137163519859314,-0.08376103639602661,-0.08194440603256226,-0.08655691146850586,0.01921694353222847,0.0971238911151886,pretrain,331,7,
7900,0.00248284125700593,0.08257222920656204,-0.08714188635349274,-0.08602429181337357,-0.09118852019309998,0.021018007770180702,0.14087581634521484,pretrain,335,11,
8000,0.0024900624994188547,0.08001016825437546,-0.09089194238185883,-0.09085556864738464,-0.08631444722414017,0.020218059420585632,0.10797382146120071,pretrain,339,15,
8100,0.0030104932375252247,0.08078110218048096,-0.08037623763084412,-0.07620079070329666,-0.08737777173519135,0.020681999623775482,0.2068151980638504,pretrain,343,19,
8200,0.00265881372615695,0.0832296833395958,-0.08722013980150223,-0.09575405716896057,-0.09775416553020477,0.021739091724157333,0.1466919183731079,pretrain,347,23,
8300,0.0026708454824984074,0.08634592592716217,-0.08838140964508057,-0.08403876423835754,-0.08813230693340302,0.018035974353551865,0.09128840267658234,pretrain,352,3,
8400,0.0021808010060340166,0.08197338879108429,-0.08896391838788986,-0.0870228111743927,-0.09272893518209457,0.019236203283071518,0.10277923196554184,pretrain,356,7,
8500,0.0019632375333458185,0.08346101641654968,-0.09060128033161163,-0.0911320298910141,-0.08613630384206772,0.021299153566360474,0.11681192368268967,pretrain,360,11,
8600,0.0020695137791335583,0.0770428404211998,-0.0834323838353157,-0.0845041275024414,-0.08009524643421173,0.02183004841208458,0.107323557138443,pretrain,364,15,
8700,0.0025201302487403154,0.08699750155210495,-0.10083147138357162,-0.09428676962852478,-0.08998551964759827,0.021869942545890808,0.15064260363578796,pretrain,368,19,
8800,0.002136607188731432,0.07420190423727036,-0.0856534093618393,-0.0870051383972168,-0.0880388617515564,0.02130177803337574,0.07558967173099518,pretrain,372,23,
8900,0.002216783817857504,0.08275319635868073,-0.09138324111700058,-0.09589110314846039,-0.09695283323526382,0.020325984805822372,0.11347799748182297,pretrain,377,3,
9000,0.0025770023930817842,0.06352968513965607,-0.06755878776311874,-0.07517269253730774,-0.07889960706233978,0.020099161192774773,0.1818261295557022,pretrain,381,7,
9100,0.0030802935361862183,0.07663090527057648,-0.08909067511558533,-0.08348672091960907,-0.08559560775756836,0.019055666401982307,0.09970468282699585,pretrain,385,11,
9200,0.0027076639235019684,0.08478344231843948,-0.09585978090763092,-0.0937243103981018,-0.08555148541927338,0.02205635793507099,0.16991744935512543,pretrain,389,15,
9300,0.002817374188452959,0.07920915633440018,-0.09378978610038757,-0.0899774432182312,-0.08252744376659393,0.020069696009159088,0.1738598495721817,pretrain,393,19,
9400,0.002401003148406744,0.08713040500879288,-0.09566338360309601,-0.09013086557388306,-0.10046081990003586,0.020847221836447716,0.14623510837554932,pretrain,397,23,
9500,0.002746894024312496,0.09142517298460007,-0.10018254816532135,-0.09960651397705078,-0.09705045074224472,0.021723967045545578,0.11707431077957153,pretrain,402,3,
9600,0.002261927118524909,0.07007069140672684,-0.0745970606803894,-0.08196471631526947,-0.07982088625431061,0.018620964139699936,0.11158762127161026,pretrain,406,7,
9700,0.0027322652749717236,0.08738338947296143,-0.09198221564292908,-0.09011435508728027,-0.0932900607585907,0.02174377627670765,0.10731397569179535,pretrain,410,11,
9800,0.0027686699759215117,0.06825487315654755,-0.07643747329711914,-0.08295445144176483,-0.07802771031856537,0.019948888570070267,0.09252296388149261,pretrain,414,15,
9900,0.0027126302011311054,0.07746758311986923,-0.08060828596353531,-0.08245480060577393,-0.08411499857902527,0.023785121738910675,0.11132211238145828,pretrain,418,19,
10000,0.002617413876578212,0.06761318445205688,-0.0742698609828949,-0.07941538095474243,-0.07496638596057892,0.02107108011841774,0.0889628604054451,pretrain,422,23,
10100,0.002970665693283081,0.0820939689874649,-0.08443423360586166,-0.08721092343330383,-0.08951426297426224,0.019607771188020706,0.0934528186917305,pretrain,427,3,
10200,0.0024223793298006058,0.07683142274618149,-0.09679217636585236,-0.09718163311481476,-0.08954960852861404,0.01909138448536396,0.15057839453220367,pretrain,431,7,
10300,0.002689012326300144,0.08403418958187103,-0.09186317026615143,-0.09050222486257553,-0.09087862074375153,0.02083488740026951,0.0960911214351654,pretrain,435,11,
10400,0.0028404672630131245,0.07385004311800003,-0.08137146383523941,-0.08098608255386353,-0.08177225291728973,0.017630191519856453,0.09679548442363739,pretrain,439,15,
10500,0.0027175843715667725,0.08087487518787384,-0.09263503551483154,-0.0884672999382019,-0.086399607360363,0.01975228637456894,0.104032963514328,pretrain,443,19,
10600,0.0021017552353441715,0.07338827103376389,-0.08114251494407654,-0.08273345232009888,-0.08089238405227661,0.021054305136203766,0.0808054506778717,pretrain,447,23,
10700,0.0026138131506741047,0.0888298973441124,-0.09012961387634277,-0.08907493203878403,-0.09762188792228699,0.019081350415945053,0.15282706916332245,pretrain,452,3,
10800,0.0035258440766483545,0.08161213994026184,-0.09224576503038406,-0.08970730751752853,-0.08541131019592285,0.02301466278731823,0.16049018502235413,pretrain,456,7,
10900,0.0025033780839294195,0.06438593566417694,-0.07807651162147522,-0.08536116778850555,-0.08011798560619354,0.01979130133986473,0.09247371554374695,pretrain,460,11,
11000,0.0024336781352758408,0.08578353375196457,-0.09315013885498047,-0.08950729668140411,-0.0894644632935524,0.02234552800655365,0.09631837904453278,pretrain,464,15,
11100,0.002381345257163048,0.07287385314702988,-0.0803339034318924,-0.07456371933221817,-0.08442499488592148,0.02045127935707569,0.12099560350179672,pretrain,468,19,
11200,0.0030763675458729267,0.09211117774248123,-0.09435565024614334,-0.0974757969379425,-0.09964773058891296,0.020754767581820488,0.09637808054685593,pretrain,472,23,
11300,0.0031632794998586178,0.08239742368459702,-0.09308043122291565,-0.08501224219799042,-0.09070879220962524,0.022487115114927292,0.142409548163414,pretrain,477,3,
11400,0.0025547221302986145,0.08143949508666992,-0.08377563208341599,-0.07581239938735962,-0.08900929987430573,0.020060919225215912,0.16497203707695007,pretrain,481,7,
11500,0.0025800312869250774,0.07590627670288086,-0.08192694187164307,-0.08299528062343597,-0.08428727090358734,0.018963616341352463,0.1010482981801033,pretrain,485,11,
11600,0.003015780821442604,0.07416415959596634,-0.08314326405525208,-0.08023972809314728,-0.09108547121286392,0.016793590039014816,0.1732267439365387,pretrain,489,15,
11700,0.002469187369570136,0.07904237508773804,-0.08205991983413696,-0.0782608911395073,-0.09147357940673828,0.01736157014966011,0.18293823301792145,pretrain,493,19,
11800,0.0027863753493875265,0.09568021446466446,-0.10197074711322784,-0.09391818195581436,-0.10195207595825195,0.02222496271133423,0.13449162244796753,pretrain,497,23,
11900,0.002709062770009041,0.07646424323320389,-0.07944095134735107,-0.0833650603890419,-0.0881228893995285,0.01714251935482025,0.14995470643043518,pretrain,502,3,
12000,0.001970847137272358,0.06672143191099167,-0.07449033111333847,-0.07557893544435501,-0.08084578812122345,0.021223630756139755,0.10063888877630234,pretrain,506,7,
12100,0.0030571238603442907,0.08165961503982544,-0.08583018183708191,-0.08920100331306458,-0.09204157441854477,0.02153189107775688,0.12659646570682526,pretrain,510,11,
12200,0.0023038708604872227,0.05742103233933449,-0.0711117535829544,-0.06857015192508698,-0.06752285361289978,0.01858820579946041,0.08518703281879425,pretrain,514,15,
12300,0.0021714598406106234,0.06569457799196243,-0.07420076429843903,-0.06985719501972198,-0.07674120366573334,0.021056706085801125,0.08586862683296204,pretrain,518,19,
12400,0.0025293983053416014,0.07267125695943832,-0.08174191415309906,-0.0896470695734024,-0.07818348705768585,0.022281210869550705,0.1360531598329544,pretrain,522,23,
12500,0.0032893610186874866,0.06916458904743195,-0.07227933406829834,-0.0652877539396286,-0.07482712715864182,0.01882953941822052,0.16642995178699493,pretrain,527,3,
12600,0.003590488573536277,0.0725567415356636,-0.07706482708454132,-0.0823042243719101,-0.08342579007148743,0.017452353611588478,0.10516152530908585,pretrain,531,7,
12700,0.003081871895119548,0.08095743507146835,-0.0856921374797821,-0.08192391693592072,-0.08716187626123428,0.01816416159272194,0.09522677958011627,pretrain,535,11,
12800,0.0016740008722990751,0.06077196076512337,-0.0709906667470932,-0.07393565028905869,-0.07156848162412643,0.016321595758199692,0.06950654834508896,pretrain,539,15,
12900,0.0024999668821692467,0.07471811771392822,-0.08400137722492218,-0.08681569248437881,-0.08128012716770172,0.020139973610639572,0.09249110519886017,pretrain,543,19,
13000,0.0022967178374528885,0.07053083926439285,-0.0837077647447586,-0.09000854194164276,-0.07713520526885986,0.017599288374185562,0.17807449400424957,pretrain,547,23,
13100,0.0024533639661967754,0.0629691630601883,-0.07178182899951935,-0.07509447634220123,-0.07567092776298523,0.018144316971302032,0.09065579622983932,pretrain,552,3,
13200,0.0024166214279830456,0.06436002999544144,-0.07309716939926147,-0.07861046493053436,-0.07101430743932724,0.02030986174941063,0.11105183511972427,pretrain,556,7,
13300,0.0019331553485244513,0.066730797290802,-0.07619868218898773,-0.07374409586191177,-0.07121139019727707,0.017927445471286774,0.08086774498224258,pretrain,560,11,
13400,0.0018449012422934175,0.06278171390295029,-0.07156110554933548,-0.07274701446294785,-0.07506521046161652,0.016643717885017395,0.06196454167366028,pretrain,564,15,
13500,0.002240675501525402,0.06716951727867126,-0.07156948000192642,-0.0733848288655281,-0.07618248462677002,0.01808670163154602,0.0736340880393982,pretrain,568,19,
13600,0.002431435976177454,0.07001613825559616,-0.08328402042388916,-0.07492318749427795,-0.07605398446321487,0.016248416155576706,0.10637839138507843,pretrain,572,23,
13700,0.002113353693857789,0.07283353805541992,-0.0788222998380661,-0.07584083080291748,-0.07410155236721039,0.019109979271888733,0.08077940344810486,pretrain,577,3,
13800,0.002351921983063221,0.07173264026641846,-0.07724928855895996,-0.07482722401618958,-0.07443436235189438,0.018715232610702515,0.0959717407822609,pretrain,581,7,
13900,0.002257678424939513,0.0610777884721756,-0.07373838126659393,-0.07261404395103455,-0.06281169503927231,0.019402984529733658,0.17736640572547913,pretrain,585,11,
14000,0.0022739041596651077,0.06725189834833145,-0.07133668661117554,-0.06973962485790253,-0.07643692195415497,0.01826644502580166,0.11240826547145844,pretrain,589,15,
14100,0.00261972239241004,0.054372116923332214,-0.06238642707467079,-0.05928219109773636,-0.06756816804409027,0.018553227186203003,0.1367674320936203,pretrain,593,19,
14200,0.0021794976200908422,0.06664925813674927,-0.07439775764942169,-0.07551826536655426,-0.06973499059677124,0.01521317195147276,0.09262299537658691,pretrain,597,23,
14300,0.0025423504412174225,0.06376686692237854,-0.0720556378364563,-0.07108228653669357,-0.06858332455158234,0.01847655512392521,0.09124681353569031,pretrain,602,3,
14400,0.004048967733979225,0.07260207831859589,-0.07748190313577652,-0.07928450405597687,-0.0854925662279129,0.02067059651017189,0.13893266022205353,pretrain,606,7,
14500,0.0023267902433872223,0.05732203647494316,-0.06578156352043152,-0.07280423492193222,-0.06669612228870392,0.01910405233502388,0.08743411302566528,pretrain,610,11,
14600,0.002479718066751957,0.05558823421597481,-0.06739194691181183,-0.0698462724685669,-0.06412823498249054,0.018453162163496017,0.08277414739131927,pretrain,614,15,
14700,0.0030990622472018003,0.06266859918832779,-0.07306569814682007,-0.06636856496334076,-0.07474404573440552,0.01652086153626442,0.10100028663873672,pretrain,618,19,
14800,0.002961253747344017,0.06203904747962952,-0.06590783596038818,-0.05974506959319115,-0.06985492259263992,0.020216966047883034,0.14775942265987396,pretrain,622,23,
14900,0.0028437322471290827,0.06077507510781288,-0.06793973594903946,-0.07060739398002625,-0.06925345957279205,0.016896283254027367,0.06498225778341293,pretrain,627,3,
15000,0.0035794260911643505,0.04537224397063255,-0.05295857414603233,-0.05771663784980774,-0.06272034347057343,0.018458915874361992,0.14274992048740387,pretrain,631,7,
15100,0.0020915167406201363,0.0570216104388237,-0.06396190822124481,-0.06401877105236053,-0.06605954468250275,0.01720917597413063,0.06966063380241394,pretrain,635,11,
15200,0.002147412858903408,0.0497438870370388,-0.05776872858405113,-0.05471838265657425,-0.0535578615963459,0.01580847054719925,0.0709460973739624,pretrain,639,15,
15300,0.0024677650071680546,0.05364988371729851,-0.06152777373790741,-0.06521544605493546,-0.06626396626234055,0.01618131250143051,0.07698403298854828,pretrain,643,19,
15400,0.0025841426104307175,0.05414682999253273,-0.06462046504020691,-0.07088172435760498,-0.06351545453071594,0.01754184067249298,0.10359591990709305,pretrain,647,23,
15500,0.0031550051644444466,0.042481765151023865,-0.052585504949092865,-0.055196452885866165,-0.050832655280828476,0.015267057344317436,0.07379550486803055,pretrain,652,3,
15600,0.002174719236791134,0.045593179762363434,-0.05916541442275047,-0.058123715221881866,-0.05606420710682869,0.018306180834770203,0.05903863534331322,pretrain,656,7,
15700,0.0021920581348240376,0.04911589249968529,-0.05755354091525078,-0.06318064033985138,-0.05867064744234085,0.017591314390301704,0.07746463268995285,pretrain,660,11,
15800,0.0028763175942003727,0.06859321147203445,-0.07607479393482208,-0.0710933655500412,-0.06738032400608063,0.016883086413145065,0.10671542584896088,pretrain,664,15,
15900,0.0025106288958340883,0.04837653040885925,-0.05800720304250717,-0.05747194588184357,-0.05499187111854553,0.015731461346149445,0.05920865014195442,pretrain,668,19,
16000,0.0023674112744629383,0.0471622608602047,-0.05862005800008774,-0.05479961633682251,-0.0609053298830986,0.01753825694322586,0.10956330597400665,pretrain,672,23,
16100,0.002429699059575796,0.05591902509331703,-0.06770265102386475,-0.06517600268125534,-0.05464186146855354,0.01657550409436226,0.18413996696472168,pretrain,677,3,
16200,0.0017211423255503178,0.05210893973708153,-0.06513994932174683,-0.061930738389492035,-0.054443806409835815,0.014536235481500626,0.14091382920742035,pretrain,681,7,
16300,0.0030733293388038874,0.03757023438811302,-0.04503709077835083,-0.04616481065750122,-0.056848883628845215,0.014602967537939548,0.15262974798679352,pretrain,685,11,
16400,0.002778040012344718,0.04933346435427666,-0.05786849558353424,-0.05930277705192566,-0.058714330196380615,0.01702684536576271,0.06752492487430573,pretrain,689,15,
16500,0.0017717338632792234,0.04742495343089104,-0.053979091346263885,-0.0529608391225338,-0.0565621592104435,0.016457799822092056,0.05767068266868591,pretrain,693,19,
16600,0.003183603286743164,0.04999038949608803,-0.05641787126660347,-0.05436963587999344,-0.059633128345012665,0.016574600711464882,0.07331128418445587,pretrain,697,23,
16700,0.0026446213014423847,0.0525110587477684,-0.057484306395053864,-0.05064082890748978,-0.060055095702409744,0.016909092664718628,0.09808260947465897,pretrain,702,3,
16800,0.0028730479534715414,0.0521969199180603,-0.05770954117178917,-0.057428207248449326,-0.06153489649295807,0.018024716526269913,0.08017748594284058,pretrain,706,7,
16900,0.002534309169277549,0.04384831339120865,-0.05374199151992798,-0.051399730145931244,-0.053614452481269836,0.01868118718266487,0.06412795186042786,pretrain,710,11,
17000,0.0025105224922299385,0.04483681172132492,-0.05297056585550308,-0.05021817237138748,-0.05461385101079941,0.01662980020046234,0.07044295221567154,pretrain,714,15,
17100,0.002322533167898655,0.049739520996809006,-0.056711919605731964,-0.056800030171871185,-0.05802598223090172,0.015833288431167603,0.04885859414935112,pretrain,718,19,
17200,0.00238387961871922,0.04630181938409805,-0.050324104726314545,-0.04529625177383423,-0.05354505032300949,0.018691424280405045,0.10540574789047241,pretrain,722,23,
17300,0.003010677406564355,0.04614044353365898,-0.05365334451198578,-0.05700951814651489,-0.056722451001405716,0.017188914120197296,0.07016861438751221,pretrain,727,3,
17400,0.0022195212077349424,0.038073472678661346,-0.04930577054619789,-0.054952770471572876,-0.04628414660692215,0.01863088645040989,0.09512075036764145,pretrain,731,7,
