window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.7981191523869833,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,7.348755995432536e-08,<=,1e-05,True
100,mean_turnover,1.0352595822372948,<=,1.0,False
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.8511349109199686,>=,0.7,True
100,q05_normalized_direction_entropy,0.7595443843774321,>=,0.5,True
100,mean_effective_positions,4.01753183255593,>=,2.5,True
