window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.7945139878243208,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,6.669511397679646e-08,<=,1e-05,True
100,mean_turnover,0.42949282960844265,<=,1.0,True
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.855272047363268,>=,0.7,True
100,q05_normalized_direction_entropy,0.7638965559910132,>=,0.5,True
100,mean_effective_positions,4.0543953878680865,>=,2.5,True
