window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.08455182548840336,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,5.893290411525716e-08,<=,1e-05,True
100,mean_turnover,0.3394168646326152,<=,1.0,True
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.6789080549972122,>=,0.7,False
100,q05_normalized_direction_entropy,0.6339818443096003,>=,0.5,True
100,mean_effective_positions,2.252002509136995,>=,2.5,False
