strategy_id,window_id,decision_date,holding_end_date,trading_days,is_complete_period,gross_return,net_return,wealth,drawdown,turnover,turnover_convention,transaction_cost,financing_cost,financing_year_fraction,short_notional,cash_borrow_notional,gross_exposure,net_exposure,w_SP500,w_NASDAQ,w_DOW,w_SSE50,w_DIVIDEND,w_CHINEXT,w_GOLD,experiment_id,strategy_level,seed
historical_only_training_ensemble,locked_oos_v1,2024-07-31,2024-08-30,22,True,-0.008953200638641245,-0.009640009189407217,99035.99908105927,-0.009640009189407328,0.6932534820001042,target_to_target_v1,0.0006932534820001042,0.0,0.08333333333333333,0.0,0.0,1.0,1.0,0.09107009922819478,0.0892778470480282,0.04021723608685922,0.015190949879719733,0.2823936390524199,0.13190284104286032,0.3499473876619179,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2024-08-30,2024-09-30,18,True,0.10122301909703157,0.10087949353008674,109026.70050960267,0.0,0.3119978000675993,target_to_target_v1,0.0003119978000675993,0.0,0.08333333333333333,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0661090130784682,0.030140915732564565,0.05181031398076039,0.04821071888852327,0.3566180428822658,0.06000195847425074,0.38710903696316684,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2024-09-30,2024-10-31,18,True,0.010857782073823596,0.009393514136996295,110050.84436214968,0.0,1.2922978799657099,target_to_target_v1,0.0012922978799657099,0.00015729227347765126,0.08333333333333333,0.06291690939106051,0.0,1.1258338187821209,0.9999999999999999,0.32644822844304144,0.2752589429263025,0.1925020114053041,-0.06053442810662096,-0.0023824812844395462,0.03333157249726354,0.23537615411914872,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2024-10-31,2024-11-29,20,True,0.024559433014865517,0.02338473053712864,112624.35370294204,0.0,0.9063404021252479,target_to_target_v1,0.000906340402125248,0.0002408613892870823,0.08333333333333333,0.09634455571483293,0.0,1.1926891114296658,1.0,0.18324663048344006,0.15295242700459696,0.11401787610458476,-0.020498176331498797,0.36364448206233135,-0.07584637938333413,0.2824831400598798,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2024-11-29,2024-12-31,21,True,0.015918091630702902,0.015219981984148312,114338.49433727717,0.0,0.6276098089292648,target_to_target_v1,0.0006276098089292648,5.979759395787767e-05,0.08333333333333333,0.02391903758315107,0.0,1.0478380751663021,0.9999999999999999,0.08605556968333453,0.02354142866762619,0.02681503077702862,0.05507842745365834,0.3845471987101651,-0.02391903758315107,0.4478813822913382,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2024-12-31,2025-01-27,16,True,0.021632863985731277,0.020415435139679472,116672.76445238845,0.0,0.8629146631740567,target_to_target_v1,0.0008629146631740568,0.00032944595906051925,0.08333333333333333,0.1317783836242077,0.0,1.2635567672484154,0.9999999999999998,0.23953526822317922,0.13807468192119685,0.1902594105706416,-0.05501992477636247,0.2028759293391235,-0.07675845884784524,0.36103309357006647,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2025-01-27,2025-02-28,17,True,0.0047284308459254465,0.003705706017172794,117105.11941765985,0.0,1.0184301276092547,target_to_target_v1,0.0010184301276092546,0.0,0.08333333333333333,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0412150129210204,0.0032919909339398576,0.014147293055430055,0.07846037480048836,0.434283169126138,0.030144024081528213,0.39845813508145506,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2025-02-28,2025-03-31,21,True,0.021007602302111295,0.02051007123966664,119506.95375944572,0.0,0.4226831326793346,target_to_target_v1,0.0004226831326793346,6.472981381895303e-05,0.08333333333333333,0.025891925527581218,0.0,1.051783851055162,0.9999999999999996,0.11133361985640858,0.09607940321522088,0.060745704786053754,0.002998916858008857,0.4361203045185123,-0.025891925527581218,0.3186139762933765,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2025-03-31,2025-04-30,20,True,0.005161963305611694,0.0037112455583188098,119950.47341077367,0.0,1.1863505131698084,target_to_target_v1,0.0011863505131698084,0.00025795965342383315,0.08333333333333333,0.10318386136953327,0.0,1.2063677227390661,0.9999999999999998,0.30243020359692824,0.3057865206551339,0.2531172601905253,-0.05934541370453585,0.08874366073203935,-0.043838447664997414,0.15310621619490627,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2025-04-30,2025-05-30,18,True,0.051909270555356324,0.05158342151059214,126137.92924111668,0.0,0.23068388309329735,target_to_target_v1,0.00023068388309329735,7.913325922397414e-05,0.08333333333333333,0.03165330368958951,2.220446049250313e-16,1.0633066073791793,1.0000000000000002,0.26024225835488835,0.26935356098027646,0.233726077729703,-0.003687656304932099,0.13255504459874445,-0.02796564738465741,0.1357763620259774,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2025-05-30,2025-06-30,19,True,0.03508241817297564,0.03425559440479864,130458.85898426156,0.0,0.799119145496349,target_to_target_v1,0.0007991191454963491,0.0,0.08333333333333333,0.0,0.0,0.9999999999999996,0.9999999999999996,0.1539899912862371,0.1659727125628187,0.043799620467637204,0.1018890771283103,0.15835464980586292,0.1531387791237128,0.22285516962542057,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2025-06-30,2025-07-31,22,True,0.03037964458105602,0.030062360122119047,134380.7601841672,0.0,0.3079770852279451,target_to_target_v1,0.0003079770852279451,0.0,0.08333333333333333,0.0,0.0,0.9999999999999998,0.9999999999999998,0.10000133386680059,0.11434353443660894,0.0047377083716647434,0.13385672292539047,0.14904585483350913,0.19535168896296193,0.3026631566030638,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2025-07-31,2025-08-29,21,True,0.031082733668152285,0.030621312834339998,138495.67548068298,0.0,0.4476111324504021,target_to_target_v1,0.00044761113245040215,3.700743415417188e-19,0.08333333333333333,0.0,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,0.17139831383579548,0.17603563510679765,0.05493096320756853,0.04289310279169255,0.16671881762200164,0.06250974287145902,0.3255134245646852,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2025-08-29,2025-09-30,21,True,0.05292518213858566,0.0519628740093665,145692.30881652783,0.0,0.7114756694861819,target_to_target_v1,0.0007114756694861819,0.00020288003076400073,0.08333333333333333,0.08115201230560029,0.0,1.1623040246112002,0.9999999999999998,0.3381660844598497,0.30742417270583766,0.11251248972756515,-0.04642469795154673,0.14833676344049826,-0.034727314354053566,0.17471250197184932,historical_only_training,ensemble,
historical_only_training_ensemble,locked_oos_v1,2025-09-30,2025-10-31,17,True,0.04543511075527107,0.04482041785308,152222.29897566457,0.0,0.34965697298092485,target_to_target_v1,0.00034965697298092483,0.00023849400808103417,0.08333333333333333,0.09539760323241353,2.220446049250313e-16,1.1907952064648273,1.0000000000000002,0.2559154983609915,0.24561017602682117,0.11456893561407928,-0.032307719066739085,0.306991825159639,-0.06308988416567445,0.17231116807088262,historical_only_training,ensemble,
