strategy_id,window_id,decision_date,holding_end_date,trading_days,is_complete_period,gross_return,net_return,wealth,drawdown,turnover,turnover_convention,transaction_cost,financing_cost,financing_year_fraction,short_notional,cash_borrow_notional,gross_exposure,net_exposure,w_SP500,w_NASDAQ,w_DOW,w_SSE50,w_DIVIDEND,w_CHINEXT,w_GOLD,experiment_id,strategy_level,seed
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2024-07-31,2024-08-30,22,True,0.002320943995773428,0.0014824048224297837,100148.24048224298,0.0,0.7489483915003278,target_to_target_v1,0.0007489483915003277,8.799922892025521e-05,0.08333333333333333,0.035199691568102084,0.0,1.070399383136204,0.9999999999999998,0.020261082119707584,0.2012564812986445,0.15015958195685264,-0.035199691568102084,0.11675022767989762,0.09514275744690437,0.45162956106609525,mixed_pretraining_plus_historical_finetuning,ensemble,
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2024-08-30,2024-09-30,18,True,0.06546014863812966,0.0652715007515412,106685.06643614524,0.0,0.10272938856588956,target_to_target_v1,0.00010272938856588956,7.434395348121009e-05,0.08333333333333333,0.029737581392484037,0.0,1.0594751627849681,1.0,0.017969213346285418,0.1914765778130718,0.1724981495312283,-0.029737581392484037,0.14031424421284874,0.06380464910928693,0.4436747473797628,mixed_pretraining_plus_historical_finetuning,ensemble,
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2024-09-30,2024-10-31,18,True,0.011378066251174657,0.010665582944098917,107822.92486111664,0.0,0.6390036014307825,target_to_target_v1,0.0006390036014307825,6.571247811163111e-05,0.08333333333333333,0.026284991244652445,0.0,1.052569982489305,1.0,0.02650091895567514,0.3690475278134858,0.0690442599888359,-0.026284991244652445,0.01821694034816963,0.19375120406704285,0.34972414007144315,mixed_pretraining_plus_historical_finetuning,ensemble,
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2024-10-31,2024-11-29,20,True,0.02972250041457536,0.02906603559178378,110956.90983274009,0.0,0.506926724208253,target_to_target_v1,0.000506926724208253,0.0001307928215911878,0.08333333333333333,0.05231712863647513,0.0,1.1046342572729497,0.9999999999999993,0.046120088660557376,0.31196792653894845,0.17008710412441613,-0.05231712863647513,0.15101828861183342,0.056519454830725194,0.3166042658699941,mixed_pretraining_plus_historical_finetuning,ensemble,
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2024-11-29,2024-12-31,21,True,-0.005501160121355708,-0.006091215165383246,110281.04742086284,-0.006091215165383246,0.5674119254308092,target_to_target_v1,0.0005674119254308092,2.6083144708537122e-05,0.08333333333333333,0.01043325788341485,0.0,1.0208665157668295,0.9999999999999998,-0.01043325788341485,0.20277026970870787,0.1034473209176213,0.0030771340243518006,0.09970311247743661,0.1790560326073318,0.4223793881479653,mixed_pretraining_plus_historical_finetuning,ensemble,
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2024-12-31,2025-01-27,16,True,0.025361958933272755,0.024721626417418374,113007.37427612301,0.0,0.5033948480683782,target_to_target_v1,0.0005033948480683782,0.00012129435119485218,0.08333333333333333,0.04851774047794088,0.0,1.0970354809558818,1.0,0.0024053421270634366,0.3209537945155587,0.2241226201344814,-0.04851774047794088,0.0670581392877336,0.04221030687248065,0.39176753754062316,mixed_pretraining_plus_historical_finetuning,ensemble,
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2025-01-27,2025-02-28,17,True,-0.00011178115531651489,-0.0005511099749606618,112945.09478491533,-0.0005511099749606618,0.33087059997820456,target_to_target_v1,0.0003308705999782046,0.00010860388860705193,0.08333333333333333,0.04344155544282078,0.0,1.0868831108856414,0.9999999999999997,0.005038933149938109,0.26433456123008253,0.16006978756881174,-0.04344155544282078,0.19745155207014503,0.06954241802117654,0.3470043034026665,mixed_pretraining_plus_historical_finetuning,ensemble,
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2025-02-28,2025-03-31,21,True,-0.006818941393449296,-0.007134405744550376,112139.29865186305,-0.007681583877339748,0.1681480160648267,target_to_target_v1,0.0001681480160648267,0.0001495326922907093,0.08333333333333333,0.05981307691628372,0.0,1.1196261538325671,0.9999999999999998,0.012935818352603426,0.33020012601544807,0.1617963861607547,-0.05981307691628372,0.16727566229445584,0.07812737747361612,0.3094777066194053,mixed_pretraining_plus_historical_finetuning,ensemble,
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2025-03-31,2025-04-30,20,True,0.007567002399396561,0.007040405789619841,112928.80481933554,-0.0006952595553233465,0.3378604823058203,target_to_target_v1,0.0003378604823058203,0.00018491792070147181,0.08333333333333333,0.07396716828058873,0.0,1.147934336561177,0.9999999999999997,0.04171230868835531,0.38251855970759463,0.24963170328576637,-0.07396716828058873,0.11957018302221382,0.04123658576448048,0.2392978278121778,mixed_pretraining_plus_historical_finetuning,ensemble,
mixed_pretraining_plus_historical_finetuning_ensemble,locked_oos_v1,2025-04-30,2025-05-30,18,True,0.04660474141821713,0.046293333770912604,118156.65567318728,0.0,0.17102794198851473,target_to_target_v1,0.00017102794198851473,0.0001265571657568216,0.08333333333333333,0.05062286630272865,0.0,1.101245732605457,0.9999999999999999,0.011456871079281006,0.368946394789964,0.27467096792533985,-0.0501730835996568,0.15369783942587673,-0.0004497827030718535,0.24185079308226695,mixed_pretraining_plus_historical_finetuning,ensemble,
