date,SP500,NASDAQ,DOW,SSE50,DIVIDEND,CHINEXT,GOLD
2014-01-27,-0.004888176792680705,-0.010852759660502722,-0.0025999013673595815,-0.014108396594450663,-0.006813281234046625,-0.005521063023750381,0.007690788767972144
2014-01-28,0.00612185238086391,0.0035078632925845863,0.005709166512378363,0.00539812376955731,0.0,-0.002772004547010489,-0.009317466637848746
2014-01-29,-0.010261676387288874,-0.011419408374897935,-0.011985333415248503,0.004029555486001642,0.00804708768297502,0.017200286447074553,-0.0040783090785074015
2014-01-30,0.011203993773047436,0.017542678878053476,0.006953458727152501,-0.011459511989785912,-0.006804851498383915,-0.0020484814264724364,0.004078309078507375
2014-02-07,0.0015761265226361453,0.0006618992545416473,-0.003446631946905923,-0.0020359694850987315,0.001240694948234592,0.023641763057040494,0.002032934223219845
2014-02-10,0.0015680346623456046,0.005392790359204996,0.00048803214651955816,0.0195095323446404,0.02146663234420814,0.011944402125152102,0.009298631786330124
2014-02-11,0.011001356953851574,0.010284002450903214,0.012138537789079877,0.016518380210940438,0.010262691945127161,-0.015957785438610806,0.008814159627564436
2014-02-12,-0.00026930401563143885,0.002440369509834081,-0.0019293087649170345,-0.002624673422771217,0.0018001805041478473,0.009339627596132842,0.0015942609992916782
2014-02-13,0.005793241362750424,0.009329631059190907,0.003979145954278432,0.003279766797001288,0.0,-0.03789357294521888,0.000796178386006977
2014-02-14,0.0047976627138052634,0.000789681229031896,0.007880214861171256,0.001962709167848689,0.008358257614201245,0.01980262729617973,0.015791879697891757
2014-02-18,0.0011578007430249318,0.006753689177166702,-0.0014860994551920382,-0.015810606026642315,-0.007758916871058218,0.018754735915695497,0.0074146681160262955
2014-02-19,-0.006545856467982497,-0.00818491350193888,-0.005585225529272943,0.0151567975692234,0.008947271140436823,-0.0006637902666565109,0.0011657277403264727
2014-02-20,0.006013325902815458,0.006960136262946906,0.00576066145686762,-0.00722024797348702,0.0071006215495763685,-0.015390066221906779,-0.002722148287984739
2014-02-21,-0.0019205507490625245,-0.0009704887433315747,-0.0018569435557823524,-0.010596125631495158,-0.011266054528639465,0.0,0.004662013105811371
2014-02-24,0.006167463480648212,0.006909491214783391,0.006427653689489212,-0.023578054181098283,-0.017444051353791883,0.014725835045043802,0.005026107623001198
2014-02-25,-0.0013485959587527492,-0.001254090806466169,-0.0016969510272044446,-0.01857638557293553,-0.019608471388376198,-0.04972082966238509,0.00576813750787921
2014-02-26,2.1678571816661324e-05,0.0010420705871760064,0.0011581914465136462,0.0,-0.0006190034242838298,-0.0006985679641399112,0.013709277925033363
2014-02-27,0.004935878866371388,0.006240905233244091,0.004572707388643497,0.0076098603141416254,0.00678805445099902,-0.03267336093501208,-0.01832112314759636
2014-02-28,0.002778871606797594,-0.0025060954281785615,0.003010314449866621,0.006868158866511731,0.0061312270549363805,0.01077209698191104,0.008438868645864604
2014-03-03,-0.007405881878043587,-0.007179714621622068,-0.009460269286941192,-0.0020554991820961105,0.003051573927398671,0.021202207650602906,0.009882254501731831
2014-03-04,0.015152293854515365,0.01730673945397058,0.013994284477081979,0.0006856359541821666,-0.006112488469077016,-0.006313595156852213,-0.004548908526369129
2014-03-05,-5.331241253785701e-05,0.0013777363962396768,-0.0021798234270316453,-0.010334229070014175,-0.0043010818993905854,0.004213489379735837,-0.003425312578334131
2014-03-06,0.0017168957913988206,-0.001341041046189944,0.003764922247398595,0.008275909303859661,0.0,-0.0007010165025952971,-0.0026722672897844355
2014-03-07,0.0005379393856073099,-0.00366231047306083,0.0018756181636261223,-0.002751033371889871,-0.003083567043988196,0.0014015419252884772,0.009132483563272472
2014-03-10,-0.0004633562520154853,-0.00040827293460161886,-0.002071162880474758,-0.03077165866675366,-0.0307330553352814,-0.041464124077358944,-0.014114291145796494
2014-03-11,-0.0050950761792528144,-0.00630907793149352,-0.0041153457321059725,0.0014194466542262925,-0.0006371456093212602,-0.005122587125638079,0.010319220177244749
2014-03-12,0.00030515307410829926,0.0037402656656199736,-0.0006833555196747582,0.0028328630843041072,0.0006371456093211435,0.0007334067068749757,0.01584340948472618
2014-03-13,-0.01177009932020802,-0.0146582382813579,-0.01424972282009377,0.014045174703047647,0.01454341156769467,0.029615743364438705,0.002989538848365986
2014-03-14,-0.002825787581649674,-0.0035317032255830494,-0.002686577635697752,-0.008403410796379504,-0.0018850146957712238,-0.004994658974090647,0.0018639334380627327
2014-03-17,0.009567743988496134,0.00810535373869382,0.011237107707812576,0.00840341079637938,0.009389740349838917,0.02821061548723642,0.01221558776812389
2014-03-18,0.00719365860408948,0.012390333228598647,0.00546111784170275,-0.0062959284568147,0.0,0.004163781171779514,-0.015946935380982144
2014-03-19,-0.006150535593061312,-0.00595077955322069,-0.007004097569898862,-0.004219415542708211,-0.0049968873491038285,-0.011842701975935064,0.0014942102145018336
2014-03-20,0.006022339367196353,0.0027101092095498038,0.006689372480729575,-0.007782140442055075,-0.010069311005540446,-0.03204261314922135,-0.01466467340424674
2014-03-21,-0.002936985363948364,-0.009888308693920203,-0.0017331901497278695,0.03831886430213681,0.02251502236763477,0.0,0.0
2014-03-24,-0.004876592787478713,-0.01185450375685585,-0.0016009538310471879,0.008846604140293401,0.0080074342237012,-0.01678259017647145,-0.004175371410480733
2014-03-25,0.004394295758189387,0.0018627157184613018,0.005586824170165729,-0.007480483709250082,0.003062789530545731,0.0,-0.011092100720307791
2014-03-26,-0.007024917221308899,-0.014436735515866415,-0.00606001754032877,-0.001366120431043414,-0.003062789530545767,0.018951004470295112,0.0
2014-03-27,-0.0019019348206313136,-0.005369528777483041,-0.00029260552331115557,0.0006832935011324836,-0.004920059125449647,-0.039018567521104414,-0.006947152602985714
2014-03-28,0.004629512997768188,0.001090599737821145,0.0036105588238931857,0.004770026080180738,-0.004324999018601346,-0.030490166757787276,-0.00465839351732236
2014-03-31,0.007892887011329989,0.010348792201232877,0.00821222702144973,-0.004770026080180746,-0.004965869919244363,0.0038624999738965464,-0.0046801957504774665
2014-04-01,0.0070146594306005365,0.016310637656505464,0.004543723337528941,0.003409481652620468,0.007439587940122576,0.018335120205881447,-0.007849333864454982
2014-04-02,0.002849261279041829,0.0019708590849023275,0.002440107327604956,0.012851039219159704,0.006157654924410091,-0.02219762017977812,0.002361276185679907
2014-04-03,-0.0011270826423899496,-0.009095409085866858,-2.710469364269927e-05,-0.008774946619116911,-0.008631372945288193,0.001546790718298733,0.005488057678775263
2014-04-04,-0.012616514258563742,-0.026302536402464768,-0.009691670939490485,0.008774946619116838,0.003708286078919186,0.015337723983710062,-0.00039100684760134437
2014-04-08,-0.007064771585479985,-0.003577312506974015,-0.009585430550650234,0.029141134907499408,0.020757766075487183,0.0030395160178968176,0.01552223637156173
2014-04-09,0.01085904297413209,0.017093495445826067,0.01107516485894771,-0.0026143805740708207,0.0018110478840769714,0.013564639034138492,-0.002699056969165058
2014-04-10,-0.021105968488588808,-0.03151259597910155,-0.01637456343055548,0.02520327262955487,0.014371504837653091,0.008199822313772863,0.005390848634876593
2014-04-11,-0.009532106518072982,-0.013504347181475038,-0.008912059173470183,-0.0038363218405888014,0.0023752980289074833,-0.01345311769711864,0.002684565370668983
2014-04-14,0.008183738957376153,0.0057239493752686025,0.009098835728490575,-0.0057822197722679726,-0.003565066164496146,0.0074962869779272865,0.006489810905372162
2014-04-15,0.006734582113406398,0.0028472686058715955,0.005507471764046539,-0.019519162321532956,-0.012578782206860073,-0.004491025512463827,-0.01302201472811208
2014-04-16,0.010433879584930682,0.01282470775836344,0.00992989885045667,0.0,-0.0006029544952042945,-0.003757990142329479,-0.006963277652144878
2014-04-17,0.0013629145649863973,0.002270908789048358,-0.0009935314012641712,-0.003949972219314156,-0.0030202378742160245,0.0067542470655639905,-0.007794271726818797
2014-04-21,0.003767994738389568,0.006335564307429154,0.002478007312559599,-0.017970533518307928,-0.012173004850559093,-0.006001518388697886,0.0007821666413624768
2014-04-22,0.0040837708429826225,0.009636716561394539,0.0039509730113398735,0.010688144498967026,0.002446484400669846,-0.019757481588400256,0.0007815553348203104
2014-04-23,-0.00221574869477238,-0.008322444236122384,-0.0007704563313064806,0.0,-0.0018343019511867327,-0.00461539280840128,-0.0027381202321243997
2014-04-24,0.001715503883693198,0.0051646760062936375,0.0,0.0026542815848727233,-0.000612182449483,-0.010073700066537282,0.002347418918305113
2014-04-25,-0.008129365642879085,-0.017700020908713882,-0.008531830900312586,-0.005982071677547429,-0.006142525455873925,-0.018868484304382805,0.009722028742703689
2014-04-28,0.0032308490254483193,-0.00028471305572970245,0.005320321445526775,-0.011398044952369311,-0.013647854517876513,-0.02572489123843593,0.007326040092072881
2014-04-29,0.0047494591395267445,0.007126543771642095,0.0052527778390717185,0.006720455401258357,0.007467365128494227,0.0056841403549899115,-0.005392925243027809
2014-04-30,0.0029875523247041838,0.002681911018656498,0.002746131280470393,-0.0006700167754843292,0.004330350101220896,0.01526747213078838,-0.002707408344949908
2014-05-05,0.00037679675445329177,0.005695176307416142,-0.00303756729971162,-0.006050438625774013,0.0,0.014252022707201413,0.010402713730140668
2014-05-06,-0.009028997640356608,-0.01394385756354933,-0.007866734979754441,-0.0013495278701333038,0.0024660924951934683,0.01016825342925258,-0.0003833620901848464
2014-05-07,0.005600759982857978,-0.003212916211151877,0.007139834446926215,-0.00541639780516852,-0.006176671891729174,-0.022030788739072785,-0.0030721990369701403
2014-05-08,-0.0013745926338061829,-0.003983146449137249,0.001961420691968682,0.0020345886977874567,0.0,-0.003985656930203447,-0.011605546120308003
2014-05-09,0.0015183361955399689,0.005015195034883171,0.0019538122151115684,0.0,-0.004346483092381553,-0.01772810329358072,-0.001167997018124958
2014-05-12,0.009626232902744135,0.0175253185170975,0.006738902182088605,0.0181273845925567,0.019106898675502193,0.0177281032935806,0.00038948393871130756
2014-05-13,0.0004217073940358064,-0.0033091523292993696,0.0011953462062643282,-0.004668231218551838,-0.0018331810816608492,-0.005606742761235723,0.003110422414392552
2014-05-14,-0.004712130811625354,-0.007177948085237528,-0.00608886343208333,0.0013360055427421298,-0.0006118079114056661,0.006405145997260215,0.0019391124943694902
2014-05-15,-0.009405875621160416,-0.0076720589937084,-0.010112382007769292,-0.009389740349839032,-0.009222321742312961,-0.02423381920889582,0.003480954974969508
2014-05-16,0.0037399575698852106,0.005220701313763745,0.002702037986597539,-0.002023609459526872,-0.0006178560591980296,-0.017320020592019616,-0.005031944041218383
2014-05-19,0.0038374297012765974,0.008573150007715103,0.0012452684222567813,-0.016338008072593974,-0.006199647879525338,0.0008316008795259878,0.0
2014-05-20,-0.0065196044560605956,-0.007034214684642503,-0.008365255443099885,-0.001373626589611979,-0.0018674141747954732,0.014032421752623191,-0.0003881234281207564
2014-05-21,0.00808330156592446,0.008422045126683214,0.009648424110063806,0.009575996568284383,0.00930239266231363,0.01141006673803096,0.003487699718285327
2014-05-22,0.002359464872078838,0.00550330395657901,0.0006058506297725314,-0.0020442937272806346,-0.0037105793965356015,0.006462058028091024,-0.0015485872239156522
2014-05-23,0.00423937234257786,0.007546734708224284,0.003812411241721557,0.00950448431156398,0.006176671891729137,0.02229391695921298,-0.0019391124943695982
2014-05-27,0.0059699477493898685,0.012171687938254168,0.004160271577664731,-0.0013522652500136498,0.006138754698324842,0.005496676579902148,-0.0034999063531037686
2014-05-28,-0.00111469021325644,-0.0028337262196479855,-0.0025410987858813083,0.006743113884890101,0.004884014592425359,0.02856234301201667,-0.009000256411127667
2014-05-29,0.005352758739255506,0.0053983414977719305,0.00393380187767683,-0.004040409537004974,-0.0073349962115654725,-0.020761991448429242,-0.012260386916420596
2014-05-30,0.0018419716375085175,-0.0012555342013204024,0.001103049524223339,-0.0033795233246523724,-0.0006136851987627738,0.003103183250515806,0.0
2014-06-03,0.00034830203372274924,-0.0020149356914479603,0.00030920908156683105,-0.002711866068749511,-0.00307408788042175,-0.003103183250515784,-0.009194548084838723
2014-06-04,0.0018898689985705139,0.0041387235618437785,0.0009079235186500665,-0.006128721941373499,-0.007416597655049707,0.006196766537511399,0.0
2014-06-05,0.006504104782935938,0.010433079572338421,0.005872487291852266,0.011545119746542064,0.007416597655049619,0.022901764286684414,-0.0016077173880968524
2014-06-06,0.004617042177407758,0.005841506740290487,0.005223287044649363,-0.008135638093921434,-0.006176671891729174,-0.003023433897997286,0.01040425551743289
2014-06-09,0.0009383420870551951,0.003428258593188918,0.0011114117802187515,0.002040123114944263,0.0006193868268627174,-0.02065082946147936,-0.0023913921320757674
2014-06-10,-0.00024602389631178353,0.00040575312270997447,0.0001664432933216384,0.012154099650683248,0.008631372945288138,0.02291926143610771,0.000398962702280006
2014-06-11,-0.0035432986633579717,-0.0014001960457948478,-0.00603965147827552,-0.0040349752121791056,0.0030646668179029448,0.009770840604989495,-0.0003989627022799616
2014-06-12,-0.007114123963848034,-0.007949531664752684,-0.006533537448326676,-0.002023609459526872,-0.004293168200910385,-0.0022463506263740813,-0.0015974444291571755
2014-06-13,0.0031296339563013217,0.003024996917132372,0.0024799050112292204,0.012747572822502684,0.011610274017977259,0.011922644956906196,0.006771585325753775
2014-06-16,0.0008363578653421081,0.0024213410040139823,0.00031407094210952115,0.010610179112015469,0.00786690895342953,0.009583560264057506,0.005147506911456475
2014-06-17,0.0021702325923408,0.0037258728816021006,0.0016362497882455107,-0.009277733878236877,-0.00665257972102756,-0.00958356026405739,-0.009125236897644603
2014-06-18,0.00768924811236175,0.005887280115784746,0.005821080170196192,-0.004002673789657556,-0.005476131725587293,-0.009676294330532091,0.0027860714539090017
2014-06-19,0.0012766632824317233,-0.0008047768455933492,0.0008774840873216194,-0.012105057026275517,-0.01351371916672282,-0.03501118625530073,0.007523298204952493
2014-06-20,0.001728556015696327,0.001995997142756566,0.00151286144191019,0.004724949728653004,0.00431966114451638,0.010785928910151324,0.026086743047167005
2014-06-23,-0.0001324678767336581,0.00014655385235875747,-0.0005796365107853866,-0.0033726844786393416,0.0024600258408621774,0.0204785313435407,0.004983717426572728
2014-06-24,-0.006456103946242596,-0.004204625141540697,-0.007058392281741354,0.006062665925848342,0.0006140620395594859,0.007479466431292653,-0.003447618814233018
2014-06-25,0.004885532455618504,0.006737558081278656,0.0029317498104335436,-0.004712226827976845,-0.00307408788042175,-0.010486987495247962,0.0015337426319487184
2014-06-26,-0.001179549508052484,-0.00016212248786759236,-0.0012682642646572918,0.005383593083472679,0.0036877730791846147,0.020127403277422035,-0.0007665772701954621
2014-06-27,0.0019090501895577705,0.004302260942178585,0.00033882752795062515,-0.0026881736618003024,0.0012262417232442935,0.0014749265210678467,-0.0034568884050532643
2014-06-30,-0.0003723359533374368,0.0023279300765861573,-0.0014988939615510552,0.007375159141924061,0.007326040092072881,0.010993148450961564,-0.0007698229787419128
2014-07-01,0.006655539475613619,0.011384055967832511,0.007664955686822351,-0.002675586880438011,0.000608087583347068,0.006538345123461584,0.005376357036380496
2014-07-02,0.0006586220053637448,-0.00020633934704023988,0.00118883165209417,0.005344034094271511,0.004851434621551825,0.005776189345051569,0.001530807799894335
2014-07-03,0.005464526899936699,0.006306208604845798,0.0054058555180849935,0.0026613455495140817,0.0018132371241807218,0.0,-0.003447618814233018
2014-07-07,-0.003931230544360196,-0.007698064076598926,-0.0025840852016256214,0.003978785089763359,-0.0012084593615683834,-0.018162504350936314,-0.0061586029912069785
2014-07-08,-0.0070737299445003425,-0.013586066553379265,-0.006931293504256896,-0.0019874137048381275,0.003621005766952362,0.0123863150058847,0.0030840425369613195
2014-07-09,0.004633518936331134,0.00625842390453022,0.004661271714337565,-0.010666767804195192,-0.009685305734463655,-0.02048352523850414,0.0072867052996009995
2014-07-10,-0.004139627039128904,-0.005179592827345101,-0.004161521386910774,-0.0006704659989676872,-0.0006084575788570614,-0.015642777070453577,0.004955222641664433
2014-07-11,0.0014697949114301423,0.004378281564390679,0.0016976465980794244,0.004683849312426216,0.004251448857358156,-0.0022547923870892047,-0.0019029501460860756
2014-07-14,0.004831896601424136,0.005630085574487581,0.006565431016868082,0.008640798195574664,0.01264696170076739,0.00674918197492855,-0.007264417340933721
2014-07-15,-0.0019339917631568573,-0.005426301108995226,0.0003083470914521302,0.0013227515156163097,-0.0005986231845929909,-0.020385756924473978,-0.005386700212625073
2014-07-16,0.0041922764964464464,0.0021668657289296077,0.004533460467718407,-0.0006611570488775799,-0.0005989817489656197,-0.01692348082451251,-0.008913060362281804
2014-07-17,-0.011904580074062747,-0.014226433965033324,-0.009461518867014606,-0.003312358112982911,-0.00239952124729089,-0.005445365458571949,0.008913060362281788
2014-07-18,0.010212621215764002,0.015621696375741019,0.00724064761969832,0.00595436757582151,0.0018001805041478473,-0.0023428359017727183,0.0034662079764861075
2014-07-21,-0.002322963707646372,-0.0016822463229581347,-0.002837278044958388,-0.0006598482588475423,-0.0011997601919040602,-0.000782166641362505,-0.0007692308071612093
2014-07-22,0.005003598871257555,0.007053466193018709,0.003618216285378657,0.01181116092834462,0.011933315835012817,0.017836843575025088,0.0015378703530750893
2014-07-23,0.0017529106323480887,0.003959860489884459,-0.0015735714502205192,0.007797310460031711,0.0023696693553183824,-0.02964335616201417,-0.008487705275951588
2014-07-24,0.0004880515519555957,-0.0003555407501333601,-0.00016564613706474782,0.022400936689166713,0.01526747213078838,-0.01676685985706698,-0.010124697080808993
2014-07-25,-0.004860938593827177,-0.00505507332581011,-0.007239436900807178,0.01007565198874164,0.009280809074472783,0.012004946096823182,0.008961680861327679
2014-07-28,0.0002880788446230361,-0.0010455710720879137,0.0012974338879456445,0.031454952167886206,0.02170273644549433,0.022030788739072767,-0.002718976233243116
2014-07-29,-0.004538026355257783,-0.0004973215400057489,-0.004158791979076307,0.0018198367169858993,0.005633817718256064,0.01160554612030811,0.003881992452724208
2014-07-30,6.086263677852363e-05,0.004536411788992017,-0.0018791174761789537,-0.0048602768822527944,-0.0050690055032973375,0.009950330853168092,-0.0050495349087619846
2014-07-31,-0.020201931420767972,-0.021088380392629353,-0.01896132764405778,0.01451053271441439,0.014017611079311447,0.0,0.006598122132677699
2014-08-01,-0.0028632061512498972,-0.003927795603817049,-0.004231025359510702,-0.010256500167188997,-0.004464293128685493,-0.017672376947078284,-0.010108950782740609
2014-08-04,0.007163332167737625,0.007153900361194617,0.004591908819044405,0.02159652022686312,0.012781502149953904,0.006952519314881663,0.004678371106100721
2014-08-05,-0.009732663890958775,-0.007108021213271965,-0.00847362015509878,-0.007745049141815279,-0.000552333623541879,0.0250868344297351,-0.0007782101560060241
2014-08-06,1.5623169160183835e-05,0.0005075856835504586,0.0008438037765530571,-0.008408457949406664,-0.001105583307749644,0.0022497197340153245,0.0
2014-08-07,-0.005572144772929919,-0.0046213094413639026,-0.004575845719788827,-0.0151932427247751,-0.010564457443402704,-0.00224971973401533,0.0023328159879530725
2014-08-08,0.01146546449364656,0.008254178751192972,0.01127884361895582,0.002446484400669846,0.0005588153260815102,0.011198325310029535,0.015032081086330537
2014-08-11,0.0027555846424938877,0.006937876015749583,0.0009691368657482259,0.013349712819309528,0.01717018089280712,0.014006863720371507,-0.009996238563376012
2014-08-12,-0.0016379596859128,-0.0027484210295152744,-0.0005699518371322193,-0.007259560012804223,-0.0005492996567668725,-0.0014652017273279918,-0.004647568396546962
2014-08-13,0.006684782151863076,0.010173037444223385,0.0054956639590950564,0.002425713742487664,-0.001649711674669955,-0.010316966970932267,0.00155159069141885
2014-08-14,0.004336406899434398,0.0042466192281611645,0.003703201877842226,-0.0085158665489931,-0.004412583000876022,-0.0029673612278020007,-0.0003876720343182647
2014-08-15,-6.13773036438205e-05,0.002675555167936829,-0.0030362652556522297,0.009726520449889392,0.006062294675545984,0.010347468525424543,0.0007751938372689901
2014-08-18,0.008495466993439138,0.009668801124061092,0.01049689268318397,0.0006047777626124854,0.0032912810840727306,0.026126304592219998,-0.003881992452724317
2014-08-19,0.004988197546781009,0.0042496926914979164,0.004789914345853248,-0.003027553024037705,0.0005474952230928441,0.005714301263438635,-0.0035067248092100775
2014-08-20,0.002474731046194184,-0.00022747982429605163,0.003512885442304693,-0.0024286593601266274,-0.0032894766503987574,-0.008583743691391442,-0.0007809449830712851
2014-08-21,0.00294555464699719,0.0012408348017128516,0.0035486072855609643,-0.009774054597427183,-0.007164538775486099,0.016387969182973097,-0.0019550348358033506
2014-08-22,-0.001994589647823374,0.0014221034122323655,-0.0022484557525964707,0.0036764747293086273,0.00386420574682934,0.009845367852529522,-0.004314578177792123
2014-08-25,0.004776344146317369,0.00413380247777912,0.004439716234286465,-0.009216655104923952,-0.006079046076382115,-0.01480464121187982,-0.00039315903789311326
2014-08-26,0.001050541125247729,0.0029119245528612296,0.0017452892752543325,-0.0018535686493229438,-0.009468185463141016,-0.022263037989332823,-0.0023622058228378296
2014-08-27,4.9998250071612606e-05,-0.00022318839549750682,0.000894605812980811,-0.0012376239203499525,0.0005594405740313998,0.007956642338094962,0.0035412195180698374
2014-08-28,-0.0016913280954213741,-0.0026119181500791184,-0.0024817287188430973,-0.0018593125901832021,-0.004484312447328576,-0.013053122244579106,0.0
2014-08-29,0.003314911875534921,0.004939794155786215,0.0011047393732139439,0.006800644448017539,0.009505243497428111,0.01736657249829844,-0.0003928501327286134
2014-09-02,-0.0005442312867592464,0.003904777700047758,-0.0018081542847353577,0.015892755045007742,0.017103865230536284,0.025497131933483817,-0.0023603472799445867
2014-09-03,-0.0007794154778782813,-0.005589481062680316,0.0006278246729242741,0.010856560191195061,0.007629464801156942,0.00627398363341485,-0.005925358043574712
2014-09-04,-0.001535626069269506,-0.0022485545388714685,-0.0005095019331247233,0.00717277432674693,0.007571696530893733,0.012431099307837016,0.005531424613229038
2014-09-05,0.005023279382596158,0.004507273247920476,0.003962902831682611,0.011841464594391126,0.013379915954884457,0.002056908507177175,-0.0067207210864131
2014-09-09,-0.009644407666733138,-0.006701560645126776,-0.007231999764234456,-0.00827427888546988,-0.0042621268569418835,-0.0013708021337787146,-0.008364916331627658
2014-09-10,0.003639443676015918,0.007491163526784836,0.003218174641205386,-0.00834331419106843,-0.004816707198551983,0.006153865574378286,0.0031948908965192886
2014-09-11,0.0008815619577909111,0.001152737050891499,-0.0011554645181659907,-0.002996705868605836,0.0010723861617527185,0.002722942458455884,-0.0031948908965191767
2014-09-12,-0.005980449610726171,-0.005286378893835048,-0.00361319461122291,0.005387621532378821,0.003744321036799378,0.008124621536494583,-0.008435478821101575
2014-09-15,-0.0007103865355538411,-0.010719345473228531,0.0025651119847770387,-0.0035885205973317474,0.0010672359604227174,0.0,-0.00040346984610275166
2014-09-16,0.007456519556098104,0.0074650192711775655,0.0059028811451890114,-0.015092348045709919,-0.012882625831013718,-0.030813803856940176,0.0
2014-09-17,0.0012947721821025132,0.0020691509388124107,0.0014511379597293087,0.0024301348532918907,0.0,0.0013898542890542977,-0.0076970199728952715
2014-09-18,0.004879287536569831,0.006824315753697415,0.006341194762121067,0.0024242436115064756,0.002697600772648335,0.011049836186584935,-0.009397413386404927
2014-09-19,-0.00047740293713845845,-0.002973919682654318,0.0007960463169770524,0.007838448333620964,0.012316086067319364,0.002743485945750834,0.0004104247954184432
2014-09-22,-0.0080456099735067,-0.01144129197314964,-0.006214997084217442,-0.02247285585205863,-0.01880259529692616,-0.012405396857487741,-0.015715790785511625
2014-09-23,-0.005793240342941876,-0.004205230063392221,-0.006825358221038168,0.007343974255758505,0.0059475709249962715,0.013090093905805091,0.0029136336949295576
2014-09-24,0.0078019621743095095,0.010267248514297729,0.008999752379884346,0.019324272826402842,0.013918854259494807,0.012245050960100387,0.0037336695520488092
2014-09-25,-0.016300883863057503,-0.01961279719311237,-0.015474062894538912,-0.006600684031352024,0.0021242705810808112,-0.006784286536922466,-0.004565270431574954
2014-09-26,0.00853926846933231,0.010121526244910493,0.009827134476155174,0.0006018658020985906,-0.0015927797367862224,0.002040123114944263,0.006633523495633877
