update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,entropy_temperature,stage,episode,step,pass
100,0.06462149322032928,0.07551214098930359,-0.04685506224632263,-0.04635906592011452,-0.052849967032670975,0.023144425824284554,0.12713488936424255,0.09705623984336853,pretrain,10,11,
200,0.06070016697049141,0.08990129828453064,-0.053489554673433304,-0.031222879886627197,-0.06636015325784683,0.024560462683439255,0.40062636137008667,0.09413477033376694,pretrain,14,15,
300,0.060175132006406784,-0.010121569968760014,-0.034554071724414825,-0.0509793758392334,-0.023509709164500237,0.021609090268611908,0.37259405851364136,0.09126728773117065,pretrain,18,19,
400,0.056133680045604706,-0.04171675443649292,0.005820772610604763,0.00010752514936029911,0.018891822546720505,0.01567695662379265,0.25296109914779663,0.08844485878944397,pretrain,22,23,
500,0.04546355828642845,-0.1064886525273323,0.0646957978606224,0.054980143904685974,0.04353298246860504,0.01456412672996521,0.2639220356941223,0.085697703063488,pretrain,27,3,
600,0.05114097148180008,-0.17710669338703156,0.13575807213783264,0.12966153025627136,0.11191776394844055,0.0132397236302495,0.3141782283782959,0.08299997448921204,pretrain,31,7,
700,0.05118301510810852,-0.25701799988746643,0.17285075783729553,0.1776166707277298,0.17856252193450928,0.01309753768146038,0.08374477177858353,0.080361008644104,pretrain,35,11,
800,0.05764603614807129,-0.34973958134651184,0.2491551786661148,0.25063276290893555,0.20519126951694489,0.011940453201532364,0.6527190804481506,0.07778795808553696,pretrain,39,15,
900,0.05421610549092293,-0.396857351064682,0.2720852196216583,0.2703987956047058,0.27825185656547546,0.01213344931602478,0.12350396066904068,0.07528768479824066,pretrain,43,19,
1000,0.04318491369485855,-0.49767765402793884,0.34716057777404785,0.3425336480140686,0.3337317407131195,0.014430411159992218,0.18169629573822021,0.07285294681787491,pretrain,47,23,
1100,0.0654236376285553,-0.5900552868843079,0.44876307249069214,0.4435455799102783,0.4226939380168915,0.015676669776439667,0.38020747900009155,0.07048115879297256,pretrain,52,3,
1200,0.04799811169505119,-0.5752241015434265,0.450997918844223,0.4492366313934326,0.47859877347946167,0.023241933435201645,0.48556551337242126,0.06817825883626938,pretrain,56,7,
1300,0.05971624329686165,-0.7002682685852051,0.5408585667610168,0.5492488145828247,0.519792914390564,0.03153201937675476,0.5659540891647339,0.06594658643007278,pretrain,60,11,
1400,0.049958258867263794,-0.7535246014595032,0.6085761785507202,0.6032360196113586,0.5653954744338989,0.029179874807596207,1.0008779764175415,0.06378138810396194,pretrain,64,15,
1500,0.05335281789302826,-0.7769843339920044,0.6349054574966431,0.6661770343780518,0.661885142326355,0.04312857985496521,1.4601737260818481,0.061680637300014496,pretrain,68,19,
1600,0.049412764608860016,-0.8053810596466064,0.669094443321228,0.6902322769165039,0.649916410446167,0.04275612533092499,0.9491596817970276,0.05964355915784836,pretrain,72,23,
1700,0.03687027841806412,-0.872494637966156,0.7151697874069214,0.7167642116546631,0.7126545310020447,0.03444178029894829,0.18935103714466095,0.05766806751489639,pretrain,77,3,
1800,0.03855384141206741,-0.9421080350875854,0.7703281044960022,0.7694556713104248,0.7640582919120789,0.024812456220388412,0.38357362151145935,0.05576082691550255,pretrain,81,7,
1900,0.042086124420166016,-1.0017595291137695,0.8230305910110474,0.8427884578704834,0.8193354606628418,0.031825076788663864,1.365768313407898,0.05391450226306915,pretrain,85,11,
2000,0.03239442780613899,-1.0735657215118408,0.893375039100647,0.8955861330032349,0.9043335914611816,0.028461553156375885,0.7443196773529053,0.052129942923784256,pretrain,89,15,
2100,0.02329084649682045,-1.1387089490890503,0.9811667799949646,0.9681916236877441,0.9892823696136475,0.031016431748867035,1.0895365476608276,0.0504022091627121,pretrain,93,19,
2200,0.019292281940579414,-1.2482913732528687,1.0393474102020264,1.0382463932037354,1.060744047164917,0.026220697909593582,1.0328128337860107,0.04872685670852661,pretrain,97,23,
2300,0.023262614384293556,-1.2838689088821411,1.1318894624710083,1.1097970008850098,1.1195437908172607,0.03577380254864693,1.2700071334838867,0.047109100967645645,pretrain,102,3,
2400,0.01924557238817215,-1.3913654088974,1.1763646602630615,1.1840524673461914,1.184935212135315,0.027558594942092896,0.33885422348976135,0.045546840876340866,pretrain,106,7,
2500,0.023514097556471825,-1.3934662342071533,1.2054953575134277,1.183603048324585,1.2020930051803589,0.03772763907909393,0.9965738654136658,0.044033341109752655,pretrain,110,11,
2600,0.024983514100313187,-1.4592188596725464,1.2749578952789307,1.2751877307891846,1.2620704174041748,0.033692702651023865,0.8073695302009583,0.042573876678943634,pretrain,114,15,
