window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.7925278460482756,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,6.81231419245402e-08,<=,1e-05,True
100,mean_turnover,0.7059620829745349,<=,1.0,True
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.8548792986352521,>=,0.7,True
100,q05_normalized_direction_entropy,0.7762745090011542,>=,0.5,True
100,mean_effective_positions,4.080863898694515,>=,2.5,True
