stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,mean_leverage_gate,q95_leverage_gate,std_leverage_gate,mean_effective_leverage,gate_gross_mae,fraction_at_position_cap,mean_direction_entropy,total_actions,update_count
pretrain,,1,0.19692046007292405,0.15,143081.93554737998,1.0019324106119927,1.4510284081101414,0.08681607799428459,1.2816175693823466,0.0,0.14080878469117342,0.3620183994727475,0.5632351239522299,0.8011087626218795,0.1612621812134893,0.5632351387646936,5.1178392875457966e-08,0.0,1.1345563133557637,24,0
pretrain,,2,-0.052134580536145475,0.1497,104554.3182151,0.9751304208434055,1.392340617786561,0.07974494270291753,1.2275557261891663,0.0,0.11377786309458315,0.35280973677124294,0.4551114197820425,0.7532305806875229,0.18915420334658878,0.4551114523783326,5.459324237122587e-08,0.0,1.1312056084473927,48,0
pretrain,,3,0.15998926758238066,0.1494006,136536.27102669867,1.0713953966430079,1.4712601701196815,0.0896705134115049,1.24830818449014,0.0,0.12415409224507001,0.3776087750281606,0.49661634489893913,0.8100244313478469,0.20266470868184344,0.49661636898028,5.406105796357252e-08,0.0,1.1316640675067902,72,0
pretrain,,4,-0.5882642830367136,0.1491017988,67613.5419248104,1.0537730081095582,1.6012332273647187,0.0910588505208737,1.2908848809699218,0.0,0.1454424404849609,0.4067254438996315,0.5817697501430908,0.8167705714702606,0.18749156069907788,0.5817697619398435,5.1710577246103874e-08,0.0,1.1282023290793102,96,0
pretrain,,5,-0.21120305422435628,0.1488035952024,89961.74873984871,1.0993206190787965,1.486905964570386,0.08301625378382611,1.2752196987691735,0.0,0.13760984938458673,0.4046511692660196,0.5504393751422564,0.8480233013629913,0.20760892836795017,0.5504393975383469,5.3262781537129676e-08,0.0,1.128698522845904,120,0
pretrain,,6,-0.12190416938129683,0.1485059880119952,97703.28996312562,1.0998077868217868,1.5470373556550059,0.08199765138861397,1.2604604619333433,0.0,0.1302302309666716,0.36865901627710884,0.5209208993862072,0.8697934955358505,0.21859786055273986,0.5209209238666864,4.026861420240261e-08,0.0,1.1305594990650814,144,17
pretrain,,7,0.2891671163476691,0.14820897603597122,161919.7176734768,1.1232690719577174,1.5337676427194047,0.07770239500445293,1.2705941636647495,0.0,0.13529708183237485,0.39715138397046496,0.5411882909635702,0.8300748258829116,0.1792266485917577,0.5411883273294994,5.99594343249817e-08,0.0,1.1301239877939224,168,41
pretrain,,8,0.04515909275279665,0.14791255808389928,117509.70804091156,1.1174581563543706,1.497891443967819,0.08653948993934342,1.2499276586542172,0.0,0.12496382932710863,0.4122835929904665,0.49985529730717343,0.8184872657060623,0.1980626268593751,0.4998553173084344,5.219841286985272e-08,0.0,1.1280700514713924,192,65
pretrain,,9,0.031242353596096364,0.14761673296773145,115841.47461314287,1.204147253728782,1.6294348926416464,0.08792413902276604,1.275078602434535,0.0,0.13753930121726757,0.3827890115124839,0.5501571800559759,0.9046895563602447,0.2519807459296877,0.5501572048690702,5.230928464457681e-08,0.0,1.1288893173138301,216,89
pretrain,,10,0.15159507444585343,0.14732149950179602,133382.53565218704,1.1857695458235131,1.702598898006337,0.08223465542083032,1.253648416294406,0.0,0.12682420814720294,0.38665565741913654,0.5072968086848656,0.8076872617006301,0.198544018747914,0.5072968325888118,5.388366327204371e-08,0.0,1.1287222504615784,240,113
pretrain,,11,0.23212480334705293,0.1470268565027924,149517.45380698095,1.1674257718093162,1.7106422159288608,0.0825474655743944,1.2440968083184478,0.0,0.12204840415922395,0.40371730976871084,0.48819359485059977,0.6994611650705337,0.19280129166673163,0.4881936166368957,5.726525118913509e-08,0.0,1.1271869242191315,264,137
pretrain,,12,-0.1211347276385045,0.14673280278978681,97745.18491879474,1.050152327410788,1.4057118529719965,0.08172202446486831,1.2396907740206058,0.0,0.11984538701030295,0.3878601832049233,0.47938154824078083,0.8760803818702697,0.2506209309246279,0.47938154804121175,5.301886372525525e-08,0.0,1.1337223798036575,288,161
pretrain,,13,-0.39452649076934065,0.14643933718420726,77340.47482228986,0.9651129783042484,1.2858917137341839,0.08461870457014435,1.2386036993980052,0.0,0.11930184969900266,0.4123960142689092,0.4772073868662119,0.6994114756584168,0.16576903746576557,0.47720739879601054,3.81842255407309e-08,0.0,1.1305483728647232,312,185
pretrain,,14,-0.006206768190722557,0.14614645850983884,110130.91428383408,1.078835939705771,1.620369887777737,0.08183042434656944,1.2556665779612517,0.0,0.12783328898062576,0.3738371325390679,0.5113331433385611,0.7849742919206619,0.2005527992571121,0.5113331559225031,5.92609423940201e-08,0.0,1.1335759907960892,336,209
pretrain,,15,0.0023965071708391752,0.14585416559281916,110997.6620634015,1.0320371135492763,1.4598209678062368,0.08056968025889806,1.2276673535262013,0.0,0.11383367676310067,0.3925263200487409,0.4553346686686079,0.8095448464155197,0.23095713710159096,0.45533470705240253,6.04694443406828e-08,0.0,1.1339268783728282,360,233
pretrain,,16,-0.13664699394622612,0.14556245726163353,96969.65787933483,1.0888378448296516,1.5377070945288454,0.08783048185768254,1.2140041793630059,0.0,0.10700208968150297,0.4327674848692758,0.4280083378156026,0.8021715939044952,0.2114084371053979,0.4280083587260119,4.202038753990204e-08,0.0,1.1291885475317638,384,257
pretrain,,17,0.10260111625184735,0.14527133234711026,125156.78870430283,1.1077059299818106,1.5027713307312558,0.08200089533191889,1.2497119271595563,0.0,0.12485596357977818,0.4045864886471203,0.499423839772741,0.7125067502260207,0.17742051585712879,0.4994238543191127,5.5258472816029545e-08,0.0,1.1267369538545609,408,281
pretrain,,18,-0.21421054677678242,0.144980789682416,89345.216989151,0.9789140817620569,1.4017402991120302,0.0791303763292806,1.2554930655418761,0.0,0.12774653277093814,0.3991935593741281,0.5109860859811306,0.7381635874509811,0.21102761099177217,0.5109861310837523,7.002658784320086e-08,0.0,1.1257016360759735,432,305
