window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.7970586713900168,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,7.042040427525838e-08,<=,1e-05,True
100,mean_turnover,0.7164821017345891,<=,1.0,True
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.8356286686011517,>=,0.7,True
100,q05_normalized_direction_entropy,0.7518828133779656,>=,0.5,True
100,mean_effective_positions,3.8342207825183867,>=,2.5,True
