seed,update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,actor_mean_leverage_gate,actor_mean_direction_entropy,actor_leverage_penalty,actor_mean_gross_exposure,actor_mean_max_abs_weight,actor_gate_gross_mae,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
20260841,100,0.014462468214333,0.3696534931659698,-0.3866799771785736,-0.38535276055336,-0.386508971452713,0.0333913750946521,0.0262661259621381,0.0316090323030948,0.0304163452237844,0.1017291396856308,1.1486225128173828,0.0,1.0508644580841064,0.2321281433105468,1.0890653356909753e-07,1.0,1.0,pretrain,10,11,
20260841,200,0.0162798147648572,0.371161937713623,-0.389521062374115,-0.3883115649223327,-0.3892822265625,0.0300449728965759,0.0371680036187171,0.0364374816417694,0.0263982824981212,0.1054091230034828,1.143927812576294,0.0,1.0527045726776123,0.2517772614955902,1.1798692867159845e-07,1.0,1.0,pretrain,14,15,
20260841,300,0.0104214586317539,0.377571165561676,-0.3978204727172851,-0.4031666815280914,-0.3921215534210205,0.0247587487101554,0.0816626101732254,0.1575741469860077,0.0282287038862705,0.1110152006149292,1.133881449699402,0.0,1.0555076599121094,0.2731747031211853,1.2188684195280078e-07,1.0,1.0,pretrain,18,19,
20260841,400,0.0071354256942868,0.3634885549545288,-0.3781404495239258,-0.3884899020195007,-0.3895676434040069,0.0261309668421745,0.142849862575531,0.0686859562993049,0.0258502271026372,0.1197674125432968,1.118910551071167,0.0,1.059883713722229,0.2906878292560577,1.1356314644217492e-07,1.0,1.0,pretrain,22,23,
20260841,500,0.0101760774850845,0.3508816361427307,-0.3764151930809021,-0.3634152710437774,-0.3852826952934265,0.0227820146828889,0.1194556131958961,0.3358924686908722,0.0251987427473068,0.1322832554578781,1.1023287773132324,0.0,1.0661416053771973,0.3053874969482422,1.1082738637924194e-07,1.0,1.0,pretrain,27,3,
20260841,600,0.0126812122762203,0.3346932828426361,-0.360129177570343,-0.3661121726036072,-0.3609957098960876,0.0234989374876022,0.0284226238727569,0.1213688403367996,0.0218115448951721,0.1483766734600067,1.087411642074585,0.0,1.074188232421875,0.313736617565155,1.1513475328683853e-07,1.0,1.0,pretrain,31,7,
20260841,700,0.0178846307098865,0.3311322927474975,-0.3638027906417846,-0.3424368798732757,-0.3360617160797119,0.0300339311361312,0.3900930881500244,0.1577476561069488,0.0211287848651409,0.170557826757431,1.0713928937911987,0.0,1.0852789878845217,0.3186827301979065,1.1047814041376115e-07,1.0,1.0,pretrain,35,11,
20260841,800,0.0120477620512247,0.3305623531341553,-0.3619575500488281,-0.3631118535995483,-0.3455134630203247,0.0259800665080547,0.2395842373371124,0.3240613639354706,0.0216697808355093,0.1995744109153747,1.0554441213607788,0.0,1.0997872352600098,0.3220908641815185,1.2153759598731997e-07,1.0,1.0,pretrain,39,15,
20260841,900,0.0093125803396105,0.3245351910591125,-0.3463665246963501,-0.3533155918121338,-0.3491566777229309,0.0248572342097759,0.0458548218011856,0.1097801402211189,0.0220685359090566,0.2359680235385894,1.0405094623565674,0.0,1.1179840564727783,0.3248401284217834,1.260777935385704e-07,1.0,1.0,pretrain,43,19,
20260841,1000,0.0081552630290389,0.3019343316555023,-0.3251974582672119,-0.3311390876770019,-0.3273928761482239,0.0241930838674306,0.0460158810019493,0.0723681151866912,0.0210713930428028,0.279676616191864,1.0276422500610352,0.0,1.1398382186889648,0.3282634615898132,1.0826624929904939e-07,1.0,1.0,pretrain,47,23,
20260841,1100,0.0089192893356084,0.3099414706230163,-0.3251585364341736,-0.3280341625213623,-0.3244650959968567,0.0267662853002548,0.0368131473660469,0.0875406265258789,0.0196131970733404,0.327095091342926,1.0177401304244995,0.0,1.1635475158691406,0.3369145393371582,1.157168298959732e-07,1.0,1.0,pretrain,52,3,
20260841,1200,0.0121940653771162,0.2894015312194824,-0.3101304769515991,-0.3155988454818725,-0.3095985054969787,0.0245347544550895,0.0344878174364566,0.1192076355218887,0.0173227991908788,0.3746427297592163,1.0117840766906738,0.0,1.187321424484253,0.3498971462249756,1.1757947504520418e-07,1.0,1.0,pretrain,56,7,
20260841,1300,0.009074242785573,0.3076427280902862,-0.3192479312419891,-0.3192867338657379,-0.3186829686164856,0.0230256579816341,0.04605483263731,0.0650755539536476,0.0157028045505285,0.4154961705207824,1.0114753246307373,0.0,1.2077480554580688,0.3636693358421325,1.180451363325119e-07,1.0,1.0,pretrain,60,11,
20260841,1400,0.0081024318933486,0.2777402400970459,-0.2846249043941498,-0.2963904142379761,-0.3036136627197265,0.027519242838025,0.2753354012966156,0.1274685263633728,0.0140033476054668,0.4539039731025696,1.0154318809509275,0.0,1.226952075958252,0.3755878806114197,1.1245720088481904e-07,1.0,1.0,pretrain,64,15,
20260841,1500,0.0087472200393676,0.2984772622585296,-0.3187745213508606,-0.3171456158161163,-0.3033160865306854,0.0227655135095119,0.2454007267951965,0.2411178946495056,0.0128306625410914,0.4816380739212036,1.027318000793457,0.0,1.2408190965652466,0.383114755153656,1.1455267667770387e-07,1.0,1.0,pretrain,68,19,
20260841,1600,0.0058875968679785,0.3108035027980804,-0.320279598236084,-0.3145427703857422,-0.3081507086753845,0.022511726245284,0.1809977293014526,0.1142207458615303,0.0142022529616951,0.5052109956741333,1.0481901168823242,0.0,1.252605438232422,0.3875869512557983,1.3085082173347473e-07,1.0,1.0,pretrain,72,23,
20260841,1700,0.0060661239549517,0.286409854888916,-0.2924970984458923,-0.2981296181678772,-0.3036018013954162,0.0212694518268108,0.1735249161720276,0.1029495075345039,0.0123656326904892,0.5085209608078003,1.0840554237365725,0.0,1.2542604207992554,0.3840608298778534,1.259613782167435e-07,1.0,1.0,pretrain,77,3,
20260841,1800,0.0088456813246011,0.2973850071430206,-0.3007767498493194,-0.3025785684585571,-0.3032031655311584,0.0235563647001981,0.0540832169353961,0.0990127325057983,0.0149256531149148,0.4988347291946411,1.1174569129943848,0.0,1.2494173049926758,0.3657163083553314,1.126900315284729e-07,1.0,1.0,pretrain,81,7,
20260841,1900,0.010949358344078,0.2798937559127807,-0.2974819540977478,-0.2903980612754822,-0.292847990989685,0.0254286099225282,0.115645632147789,0.1021365001797676,0.0126835629343986,0.4832451343536377,1.1354035139083862,0.0,1.2416226863861084,0.325462281703949,1.1478550732135773e-07,1.0,1.0,pretrain,85,11,
20260841,2000,0.0074117644689977,0.2719619274139404,-0.2793299257755279,-0.2778096199035644,-0.289844274520874,0.0216244719922542,0.1896153092384338,0.2091028988361358,0.0101278563961386,0.4927453994750976,1.135439157485962,0.0,1.2463726997375488,0.2896924018859863,1.073349267244339e-07,1.0,1.0,pretrain,89,15,
20260841,2100,0.012518330477178,0.2889391183853149,-0.307150661945343,-0.3088202476501465,-0.2888885736465454,0.0230726171284914,0.332357108592987,0.3505468666553497,0.0086100278422236,0.5148069858551025,1.1320801973342896,0.0,1.2574034929275513,0.3095856308937073,1.1688098311424257e-07,1.0,1.0,pretrain,93,19,
20260841,2200,0.0101084914058446,0.2767891883850097,-0.2822014689445495,-0.2839950919151306,-0.2924954891204834,0.0260936804115772,0.2016699910163879,0.1824063807725906,0.0066985813900828,0.5507575273513794,1.130289077758789,0.0,1.2753788232803345,0.3326818346977234,1.1734664440155029e-07,1.0,1.0,pretrain,97,23,
20260841,2300,0.0094451084733009,0.2796940505504608,-0.2839418947696686,-0.2846089005470276,-0.2854334414005279,0.0257191434502601,0.0592425130307674,0.0881588980555534,0.0047967066057026,0.5899981260299683,1.1303926706314087,0.0,1.294999122619629,0.3408106863498688,1.2852251529693606e-07,1.0,1.0,pretrain,102,3,
20260841,2400,0.0072362455539405,0.2783311605453491,-0.2856920957565307,-0.2949883341789245,-0.2928924858570099,0.0239144228398799,0.1141908541321754,0.0963734909892082,0.0035899800714105,0.6259286403656006,1.1327836513519287,0.0,1.3129643201828003,0.3363851904869079,1.0803341865539553e-07,1.0,1.0,pretrain,106,7,
20260841,2500,0.0112063391134142,0.2813429534435272,-0.2761182785034179,-0.2686158418655395,-0.2863875329494476,0.0218215771019458,0.2163266539573669,0.3446557819843292,0.0054122563451528,0.6452314853668213,1.1370115280151367,0.0,1.3226157426834106,0.3212272524833679,1.2014061212539673e-07,1.0,1.0,pretrain,110,11,
20260841,2600,0.0071882153861224,0.2755101323127746,-0.2823614478111267,-0.2836580872535705,-0.2834486961364746,0.0245718862861394,0.0634404718875885,0.0710998773574829,0.0067236651666462,0.6640806794166565,1.1432788372039795,0.0,1.332040309906006,0.2821525335311889,1.2014061212539673e-07,1.0,1.0,pretrain,114,15,
