window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.7951334791878859,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,6.57886266708374e-08,<=,1e-05,True
100,mean_turnover,1.0056350810926706,<=,1.0,False
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.8549946158783648,>=,0.7,True
100,q05_normalized_direction_entropy,0.7681406045035112,>=,0.5,True
100,mean_effective_positions,4.071144036352634,>=,2.5,True
