window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.8043509959429502,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,6.8110724290212e-08,<=,1e-05,True
100,mean_turnover,1.5848088474528383,<=,1.0,False
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.827071815273262,>=,0.7,True
100,q05_normalized_direction_entropy,0.7435266778422803,>=,0.5,True
100,mean_effective_positions,3.88224852313598,>=,2.5,True
