window_episodes,metric,value,comparison,threshold,pass
100,mean_leverage_gate,0.8066888845711947,<=,0.95,True
100,fraction_at_gross_cap,0.0,<=,0.75,True
100,gate_gross_mae,6.371488173802693e-08,<=,1e-05,True
100,mean_turnover,1.2204313565624763,<=,1.0,False
100,max_position_limit_violation,0.0,<=,1e-06,True
100,mean_normalized_direction_entropy,0.8252545101954228,>=,0.7,True
100,q05_normalized_direction_entropy,0.731668732518174,>=,0.5,True
100,mean_effective_positions,3.7750503330429397,>=,2.5,True
